target "start time (UTC)" "end time (UTC)"
"IRAS 16534-3030" "2019-02-05 17:33:00.031" "2019-02-05 18:01:00.031"
TransitionBlock "2019-02-05 18:01:00.031" "2019-02-05 18:02:20.031"
"Unused Time" "2019-02-05 18:02:20.031" "2019-02-05 18:15:20.032"
CAL_1418+546 "2019-02-05 18:15:20.032" "2019-02-05 18:18:20.032"
TransitionBlock "2019-02-05 18:18:20.032" "2019-02-05 18:19:00.032"
"Unused Time" "2019-02-05 18:19:00.032" "2019-02-05 18:23:40.033"
CAL_Arp220 "2019-02-05 18:23:40.033" "2019-02-05 18:26:40.033"
TransitionBlock "2019-02-05 18:26:40.033" "2019-02-05 18:27:40.033"
"Unused Time" "2019-02-05 18:27:40.033" "2019-02-05 18:29:00.033"
"Serpens South" "2019-02-05 18:29:00.033" "2019-02-05 19:11:00.033"
TransitionBlock "2019-02-05 19:11:00.033" "2019-02-05 19:12:00.033"
"Unused Time" "2019-02-05 19:12:00.033" "2019-02-05 19:18:20.035"
CAL_Arp220 "2019-02-05 19:18:20.035" "2019-02-05 19:21:20.035"
TransitionBlock "2019-02-05 19:21:20.035" "2019-02-05 19:22:20.035"
"Unused Time" "2019-02-05 19:22:20.035" "2019-02-05 19:24:20.035"
CAL_16293-2422 "2019-02-05 19:24:20.035" "2019-02-05 19:27:20.035"
TransitionBlock "2019-02-05 19:27:20.035" "2019-02-05 19:28:00.035"
"Unused Time" "2019-02-05 19:28:00.035" "2019-02-05 19:35:20.035"
"IRAS 18194-2708" "2019-02-05 19:35:20.035" "2019-02-05 20:03:20.035"
TransitionBlock "2019-02-05 20:03:20.035" "2019-02-05 20:04:00.035"
"Unused Time" "2019-02-05 20:04:00.035" "2019-02-05 20:18:40.037"
CAL_16293-2422 "2019-02-05 20:18:40.037" "2019-02-05 20:21:40.037"
TransitionBlock "2019-02-05 20:21:40.037" "2019-02-05 20:22:40.037"
"Unused Time" "2019-02-05 20:22:40.037" "2019-02-05 20:27:00.000"
CAL_Arp220 "2019-02-05 20:27:00.000" "2019-02-05 20:30:00.000"
