target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-05-01 07:28:00.009" "2019-05-01 07:37:00.009"
STUDIES-1_offset_N2 "2019-05-01 07:37:00.009" "2019-05-01 08:08:00.009"
TransitionBlock "2019-05-01 08:08:00.009" "2019-05-01 08:09:00.009"
"Unused Time" "2019-05-01 08:09:00.009" "2019-05-01 08:18:40.011"
CAL_1044+719 "2019-05-01 08:18:40.011" "2019-05-01 08:21:40.011"
TransitionBlock "2019-05-01 08:21:40.011" "2019-05-01 08:22:40.011"
"Unused Time" "2019-05-01 08:22:40.011" "2019-05-01 08:25:20.011"
CAL_Arp220 "2019-05-01 08:25:20.011" "2019-05-01 08:28:20.011"
TransitionBlock "2019-05-01 08:28:20.011" "2019-05-01 08:29:40.011"
"Unused Time" "2019-05-01 08:29:40.011" "2019-05-01 08:38:40.011"
STUDIES-1_offset_N2 "2019-05-01 08:38:40.011" "2019-05-01 09:09:40.011"
TransitionBlock "2019-05-01 09:09:40.011" "2019-05-01 09:10:00.011"
"Unused Time" "2019-05-01 09:10:00.011" "2019-05-01 09:15:00.013"
CAL_IRC+10216 "2019-05-01 09:15:00.013" "2019-05-01 09:18:00.013"
TransitionBlock "2019-05-01 09:18:00.013" "2019-05-01 09:19:00.013"
"Unused Time" "2019-05-01 09:19:00.013" "2019-05-01 09:19:20.013"
CAL_1044+719 "2019-05-01 09:19:20.013" "2019-05-01 09:22:20.013"
TransitionBlock "2019-05-01 09:22:20.013" "2019-05-01 09:23:20.013"
"Unused Time" "2019-05-01 09:23:20.013" "2019-05-01 09:27:00.013"
CAL_Arp220 "2019-05-01 09:27:00.013" "2019-05-01 09:30:00.013"
TransitionBlock "2019-05-01 09:30:00.013" "2019-05-01 09:30:40.013"
"Unused Time" "2019-05-01 09:30:40.013" "2019-05-01 09:35:20.013"
NEP-21 "2019-05-01 09:35:20.013" "2019-05-01 10:17:00.013"
TransitionBlock "2019-05-01 10:17:00.013" "2019-05-01 10:17:40.013"
"Unused Time" "2019-05-01 10:17:40.013" "2019-05-01 10:18:20.015"
CAL_Arp220 "2019-05-01 10:18:20.015" "2019-05-01 10:21:20.015"
TransitionBlock "2019-05-01 10:21:20.015" "2019-05-01 10:22:20.015"
"Unused Time" "2019-05-01 10:22:20.015" "2019-05-01 10:48:20.016"
"IRAS 18155-1206" "2019-05-01 10:48:20.016" "2019-05-01 11:19:20.016"
TransitionBlock "2019-05-01 11:19:20.016" "2019-05-01 11:20:20.016"
"Unused Time" "2019-05-01 11:20:20.016" "2019-05-01 11:26:20.017"
CAL_2005+403 "2019-05-01 11:26:20.017" "2019-05-01 11:29:20.017"
TransitionBlock "2019-05-01 11:29:20.017" "2019-05-01 11:30:40.017"
"Unused Time" "2019-05-01 11:30:40.017" "2019-05-01 11:38:20.018"
"IRAS 17505-3143" "2019-05-01 11:38:20.018" "2019-05-01 12:09:20.018"
TransitionBlock "2019-05-01 12:09:20.018" "2019-05-01 12:10:40.018"
"Unused Time" "2019-05-01 12:10:40.018" "2019-05-01 12:15:00.019"
CAL_MWC349 "2019-05-01 12:15:00.019" "2019-05-01 12:18:00.019"
TransitionBlock "2019-05-01 12:18:00.019" "2019-05-01 12:18:20.019"
"Unused Time" "2019-05-01 12:18:20.019" "2019-05-01 12:18:40.019"
CAL_2005+403 "2019-05-01 12:18:40.019" "2019-05-01 12:21:40.019"
TransitionBlock "2019-05-01 12:21:40.019" "2019-05-01 12:22:00.019"
"Unused Time" "2019-05-01 12:22:00.019" "2019-05-01 12:24:20.020"
CAL_W75N "2019-05-01 12:24:20.020" "2019-05-01 12:27:20.020"
TransitionBlock "2019-05-01 12:27:20.020" "2019-05-01 12:28:20.020"
"Unused Time" "2019-05-01 12:28:20.020" "2019-05-01 12:40:00.020"
"IRAS 18437-0643" "2019-05-01 12:40:00.020" "2019-05-01 13:11:00.020"
TransitionBlock "2019-05-01 13:11:00.020" "2019-05-01 13:12:00.020"
"Unused Time" "2019-05-01 13:12:00.020" "2019-05-01 13:16:20.022"
CAL_W75N "2019-05-01 13:16:20.022" "2019-05-01 13:19:20.022"
TransitionBlock "2019-05-01 13:19:20.022" "2019-05-01 13:19:40.022"
"Unused Time" "2019-05-01 13:19:40.022" "2019-05-01 13:21:20.022"
CAL_MWC349 "2019-05-01 13:21:20.022" "2019-05-01 13:24:20.022"
TransitionBlock "2019-05-01 13:24:20.022" "2019-05-01 13:24:40.022"
"Unused Time" "2019-05-01 13:24:40.022" "2019-05-01 13:25:20.022"
CAL_2005+403 "2019-05-01 13:25:20.022" "2019-05-01 13:28:20.022"
TransitionBlock "2019-05-01 13:28:20.022" "2019-05-01 13:29:00.022"
"Unused Time" "2019-05-01 13:29:00.022" "2019-05-01 13:35:40.022"
"T Cep" "2019-05-01 13:35:40.022" "2019-05-01 14:06:40.022"
TransitionBlock "2019-05-01 14:06:40.022" "2019-05-01 14:07:20.022"
"Unused Time" "2019-05-01 14:07:20.022" "2019-05-01 14:15:00.024"
CAL_MWC349 "2019-05-01 14:15:00.024" "2019-05-01 14:18:00.024"
TransitionBlock "2019-05-01 14:18:00.024" "2019-05-01 14:18:20.024"
"Unused Time" "2019-05-01 14:18:20.024" "2019-05-01 14:20:00.024"
CAL_W75N "2019-05-01 14:20:00.024" "2019-05-01 14:23:00.024"
TransitionBlock "2019-05-01 14:23:00.024" "2019-05-01 14:23:20.024"
"Unused Time" "2019-05-01 14:23:20.024" "2019-05-01 14:26:00.024"
CAL_2005+403 "2019-05-01 14:26:00.024" "2019-05-01 14:29:00.024"
TransitionBlock "2019-05-01 14:29:00.024" "2019-05-01 14:29:40.024"
"Unused Time" "2019-05-01 14:29:40.024" "2019-05-01 14:44:40.025"
"T Cep" "2019-05-01 14:44:40.025" "2019-05-01 15:15:40.025"
TransitionBlock "2019-05-01 15:15:40.025" "2019-05-01 15:16:20.025"
"Unused Time" "2019-05-01 15:16:20.025" "2019-05-01 15:16:40.026"
CAL_W75N "2019-05-01 15:16:40.026" "2019-05-01 15:19:40.026"
TransitionBlock "2019-05-01 15:19:40.026" "2019-05-01 15:20:00.026"
CAL_2005+403 "2019-05-01 15:20:00.026" "2019-05-01 15:23:00.026"
TransitionBlock "2019-05-01 15:23:00.026" "2019-05-01 15:23:20.026"
"Unused Time" "2019-05-01 15:23:20.026" "2019-05-01 15:26:20.026"
CAL_MWC349 "2019-05-01 15:26:20.026" "2019-05-01 15:29:20.026"
TransitionBlock "2019-05-01 15:29:20.026" "2019-05-01 15:30:00.026"
"Unused Time" "2019-05-01 15:30:00.026" "2019-05-01 15:31:20.026"
"R Aql" "2019-05-01 15:31:20.026" "2019-05-01 16:02:20.026"
TransitionBlock "2019-05-01 16:02:20.026" "2019-05-01 16:03:00.026"
"Unused Time" "2019-05-01 16:03:00.026" "2019-05-01 16:15:00.028"
CAL_W75N "2019-05-01 16:15:00.028" "2019-05-01 16:18:00.028"
TransitionBlock "2019-05-01 16:18:00.028" "2019-05-01 16:18:20.028"
"Unused Time" "2019-05-01 16:18:20.028" "2019-05-01 16:18:40.028"
CAL_MWC349 "2019-05-01 16:18:40.028" "2019-05-01 16:21:40.028"
TransitionBlock "2019-05-01 16:21:40.028" "2019-05-01 16:22:00.028"
"Unused Time" "2019-05-01 16:22:00.028" "2019-05-01 16:24:40.028"
CAL_2005+403 "2019-05-01 16:24:40.028" "2019-05-01 16:27:40.028"
TransitionBlock "2019-05-01 16:27:40.028" "2019-05-01 16:28:40.028"
M31-pointing-2d "2019-05-01 16:28:40.028" "2019-05-01 17:10:20.028"
TransitionBlock "2019-05-01 17:10:20.028" "2019-05-01 17:11:00.028"
"Unused Time" "2019-05-01 17:11:00.028" "2019-05-01 17:17:40.030"
CAL_MWC349 "2019-05-01 17:17:40.030" "2019-05-01 17:20:40.030"
TransitionBlock "2019-05-01 17:20:40.030" "2019-05-01 17:21:00.030"
"Unused Time" "2019-05-01 17:21:00.030" "2019-05-01 17:21:40.030"
CAL_W75N "2019-05-01 17:21:40.030" "2019-05-01 17:24:40.030"
TransitionBlock "2019-05-01 17:24:40.030" "2019-05-01 17:25:00.030"
"Unused Time" "2019-05-01 17:25:00.030" "2019-05-01 17:26:00.031"
CAL_2005+403 "2019-05-01 17:26:00.031" "2019-05-01 17:29:00.031"
TransitionBlock "2019-05-01 17:29:00.031" "2019-05-01 17:30:00.031"
M31-pointing-2e "2019-05-01 17:30:00.031" "2019-05-01 18:11:40.031"
TransitionBlock "2019-05-01 18:11:40.031" "2019-05-01 18:12:20.031"
"Unused Time" "2019-05-01 18:12:20.031" "2019-05-01 18:15:20.032"
CAL_MWC349 "2019-05-01 18:15:20.032" "2019-05-01 18:18:20.032"
TransitionBlock "2019-05-01 18:18:20.032" "2019-05-01 18:18:40.032"
CAL_W75N "2019-05-01 18:18:40.032" "2019-05-01 18:21:40.032"
TransitionBlock "2019-05-01 18:21:40.032" "2019-05-01 18:22:00.032"
"Unused Time" "2019-05-01 18:22:00.032" "2019-05-01 18:23:40.033"
CAL_2005+403 "2019-05-01 18:23:40.033" "2019-05-01 18:26:40.033"
TransitionBlock "2019-05-01 18:26:40.033" "2019-05-01 18:28:20.033"
"Unused Time" "2019-05-01 18:28:20.033" "2019-05-01 18:34:40.033"
XMM-LSS-037 "2019-05-01 18:34:40.033" "2019-05-01 19:16:20.033"
TransitionBlock "2019-05-01 19:16:20.033" "2019-05-01 19:18:00.033"
"Unused Time" "2019-05-01 19:18:00.033" "2019-05-01 19:18:20.035"
CAL_2005+403 "2019-05-01 19:18:20.035" "2019-05-01 19:21:20.035"
TransitionBlock "2019-05-01 19:21:20.035" "2019-05-01 19:21:40.035"
"Unused Time" "2019-05-01 19:21:40.035" "2019-05-01 19:24:20.035"
CAL_MWC349 "2019-05-01 19:24:20.035" "2019-05-01 19:27:20.035"
TransitionBlock "2019-05-01 19:27:20.035" "2019-05-01 19:28:40.035"
"Unused Time" "2019-05-01 19:28:40.035" "2019-05-01 19:29:00.035"
XMM-LSS-037 "2019-05-01 19:29:00.035" "2019-05-01 20:10:40.035"
TransitionBlock "2019-05-01 20:10:40.035" "2019-05-01 20:12:20.035"
"Unused Time" "2019-05-01 20:12:20.035" "2019-05-01 20:17:40.037"
CAL_2005+403 "2019-05-01 20:17:40.037" "2019-05-01 20:20:40.037"
TransitionBlock "2019-05-01 20:20:40.037" "2019-05-01 20:21:00.037"
"Unused Time" "2019-05-01 20:21:00.037" "2019-05-01 20:21:40.037"
CAL_W75N "2019-05-01 20:21:40.037" "2019-05-01 20:24:40.037"
TransitionBlock "2019-05-01 20:24:40.037" "2019-05-01 20:25:00.037"
"Unused Time" "2019-05-01 20:25:00.037" "2019-05-01 20:27:00.000"
CAL_MWC349 "2019-05-01 20:27:00.000" "2019-05-01 20:30:00.000"
