target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-01-26 07:13:40.007" "2019-01-26 07:15:00.008"
CAL_CRL618 "2019-01-26 07:15:00.008" "2019-01-26 07:18:00.008"
TransitionBlock "2019-01-26 07:18:00.008" "2019-01-26 07:18:20.008"
"Unused Time" "2019-01-26 07:18:20.008" "2019-01-26 07:18:40.008"
CAL_0355+508 "2019-01-26 07:18:40.008" "2019-01-26 07:21:40.008"
TransitionBlock "2019-01-26 07:21:40.008" "2019-01-26 07:22:00.008"
"Unused Time" "2019-01-26 07:22:00.008" "2019-01-26 07:24:00.009"
CAL_CRL618 "2019-01-26 07:24:00.009" "2019-01-26 07:27:00.009"
TransitionBlock "2019-01-26 07:27:00.009" "2019-01-26 07:28:00.009"
XMM-LSS-027 "2019-01-26 07:28:00.009" "2019-01-26 08:09:40.009"
TransitionBlock "2019-01-26 08:09:40.009" "2019-01-26 08:10:40.009"
"Unused Time" "2019-01-26 08:10:40.009" "2019-01-26 08:15:00.010"
CAL_CRL618 "2019-01-26 08:15:00.010" "2019-01-26 08:18:00.010"
TransitionBlock "2019-01-26 08:18:00.010" "2019-01-26 08:18:20.010"
"Unused Time" "2019-01-26 08:18:20.010" "2019-01-26 08:18:40.011"
CAL_0355+508 "2019-01-26 08:18:40.011" "2019-01-26 08:21:40.011"
TransitionBlock "2019-01-26 08:21:40.011" "2019-01-26 08:22:00.011"
"Unused Time" "2019-01-26 08:22:00.011" "2019-01-26 08:25:20.011"
CAL_CRL618 "2019-01-26 08:25:20.011" "2019-01-26 08:28:20.011"
TransitionBlock "2019-01-26 08:28:20.011" "2019-01-26 08:28:40.011"
"Unused Time" "2019-01-26 08:28:40.011" "2019-01-26 09:19:20.013"
CAL_0355+508 "2019-01-26 09:19:20.013" "2019-01-26 09:22:20.013"
TransitionBlock "2019-01-26 09:22:20.013" "2019-01-26 09:22:40.013"
"Unused Time" "2019-01-26 09:22:40.013" "2019-01-26 09:23:20.013"
CAL_CRL618 "2019-01-26 09:23:20.013" "2019-01-26 09:26:20.013"
"Unused Time" "2019-01-26 09:26:20.013" "2019-01-26 09:27:00.013"
CAL_CRL618 "2019-01-26 09:27:00.013" "2019-01-26 09:30:00.013"
"Unused Time" "2019-01-26 09:30:00.013" "2019-01-26 10:15:40.015"
CAL_CRL618 "2019-01-26 10:15:40.015" "2019-01-26 10:18:40.015"
TransitionBlock "2019-01-26 10:18:40.015" "2019-01-26 10:19:00.015"
"Unused Time" "2019-01-26 10:19:00.015" "2019-01-26 10:19:20.015"
CAL_0355+508 "2019-01-26 10:19:20.015" "2019-01-26 10:22:20.015"
TransitionBlock "2019-01-26 10:22:20.015" "2019-01-26 10:22:40.015"
"Unused Time" "2019-01-26 10:22:40.015" "2019-01-26 10:26:00.015"
CAL_CRL618 "2019-01-26 10:26:00.015" "2019-01-26 10:29:00.015"
TransitionBlock "2019-01-26 10:29:00.015" "2019-01-26 10:30:00.015"
"Unused Time" "2019-01-26 10:30:00.015" "2019-01-26 11:15:00.017"
CAL_IRC+10216 "2019-01-26 11:15:00.017" "2019-01-26 11:18:00.017"
TransitionBlock "2019-01-26 11:18:00.017" "2019-01-26 11:19:00.017"
"Unused Time" "2019-01-26 11:19:00.017" "2019-01-26 11:23:20.017"
CAL_1308+326 "2019-01-26 11:23:20.017" "2019-01-26 11:26:20.017"
"Unused Time" "2019-01-26 11:26:20.017" "2019-01-26 12:18:40.019"
CAL_1308+326 "2019-01-26 12:18:40.019" "2019-01-26 12:21:40.019"
TransitionBlock "2019-01-26 12:21:40.019" "2019-01-26 12:22:40.019"
"Unused Time" "2019-01-26 12:22:40.019" "2019-01-26 12:23:40.020"
CAL_IRC+10216 "2019-01-26 12:23:40.020" "2019-01-26 12:26:40.020"
"Unused Time" "2019-01-26 12:26:40.020" "2019-01-26 13:16:20.022"
CAL_IRC+10216 "2019-01-26 13:16:20.022" "2019-01-26 13:19:20.022"
TransitionBlock "2019-01-26 13:19:20.022" "2019-01-26 13:20:40.022"
"Unused Time" "2019-01-26 13:20:40.022" "2019-01-26 13:21:20.022"
CAL_Arp220 "2019-01-26 13:21:20.022" "2019-01-26 13:24:20.022"
TransitionBlock "2019-01-26 13:24:20.022" "2019-01-26 13:25:00.022"
"Unused Time" "2019-01-26 13:25:00.022" "2019-01-26 13:25:20.022"
CAL_1308+326 "2019-01-26 13:25:20.022" "2019-01-26 13:28:20.022"
TransitionBlock "2019-01-26 13:28:20.022" "2019-01-26 13:29:00.022"
"Unused Time" "2019-01-26 13:29:00.022" "2019-01-26 14:15:00.024"
CAL_Arp220 "2019-01-26 14:15:00.024" "2019-01-26 14:18:00.024"
TransitionBlock "2019-01-26 14:18:00.024" "2019-01-26 14:19:20.024"
"Unused Time" "2019-01-26 14:19:20.024" "2019-01-26 14:20:00.024"
CAL_IRC+10216 "2019-01-26 14:20:00.024" "2019-01-26 14:23:00.024"
TransitionBlock "2019-01-26 14:23:00.024" "2019-01-26 14:24:00.024"
"Unused Time" "2019-01-26 14:24:00.024" "2019-01-26 14:26:00.024"
CAL_1308+326 "2019-01-26 14:26:00.024" "2019-01-26 14:29:00.024"
"Unused Time" "2019-01-26 14:29:00.024" "2019-01-26 15:16:40.026"
CAL_1308+326 "2019-01-26 15:16:40.026" "2019-01-26 15:19:40.026"
TransitionBlock "2019-01-26 15:19:40.026" "2019-01-26 15:20:20.026"
"Unused Time" "2019-01-26 15:20:20.026" "2019-01-26 15:22:00.026"
CAL_Arp220 "2019-01-26 15:22:00.026" "2019-01-26 15:25:00.026"
TransitionBlock "2019-01-26 15:25:00.026" "2019-01-26 15:26:20.026"
"Unused Time" "2019-01-26 15:26:20.026" "2019-01-26 15:26:40.026"
CAL_IRC+10216 "2019-01-26 15:26:40.026" "2019-01-26 15:29:40.026"
TransitionBlock "2019-01-26 15:29:40.026" "2019-01-26 15:31:00.026"
"Unused Time" "2019-01-26 15:31:00.026" "2019-01-26 16:18:40.028"
CAL_Arp220 "2019-01-26 16:18:40.028" "2019-01-26 16:21:40.028"
TransitionBlock "2019-01-26 16:21:40.028" "2019-01-26 16:22:20.028"
"Unused Time" "2019-01-26 16:22:20.028" "2019-01-26 16:24:40.028"
CAL_1308+326 "2019-01-26 16:24:40.028" "2019-01-26 16:27:40.028"
TransitionBlock "2019-01-26 16:27:40.028" "2019-01-26 16:28:40.028"
"Unused Time" "2019-01-26 16:28:40.028" "2019-01-26 16:35:20.029"
NEP-16 "2019-01-26 16:35:20.029" "2019-01-26 17:17:00.029"
TransitionBlock "2019-01-26 17:17:00.029" "2019-01-26 17:18:00.029"
"Unused Time" "2019-01-26 17:18:00.029" "2019-01-26 17:26:00.031"
CAL_1308+326 "2019-01-26 17:26:00.031" "2019-01-26 17:29:00.031"
TransitionBlock "2019-01-26 17:29:00.031" "2019-01-26 17:30:00.031"
"Unused Time" "2019-01-26 17:30:00.031" "2019-01-26 17:31:00.031"
NEP-16 "2019-01-26 17:31:00.031" "2019-01-26 18:12:40.031"
TransitionBlock "2019-01-26 18:12:40.031" "2019-01-26 18:13:40.031"
"Unused Time" "2019-01-26 18:13:40.031" "2019-01-26 18:15:20.032"
CAL_1308+326 "2019-01-26 18:15:20.032" "2019-01-26 18:18:20.032"
TransitionBlock "2019-01-26 18:18:20.032" "2019-01-26 18:19:00.032"
"Unused Time" "2019-01-26 18:19:00.032" "2019-01-26 18:23:40.033"
CAL_Arp220 "2019-01-26 18:23:40.033" "2019-01-26 18:26:40.033"
TransitionBlock "2019-01-26 18:26:40.033" "2019-01-26 18:27:40.033"
"Unused Time" "2019-01-26 18:27:40.033" "2019-01-26 18:35:40.033"
"IRAS 17341-3453" "2019-01-26 18:35:40.033" "2019-01-26 19:03:40.033"
TransitionBlock "2019-01-26 19:03:40.033" "2019-01-26 19:04:40.033"
"Unused Time" "2019-01-26 19:04:40.033" "2019-01-26 19:18:20.035"
CAL_Arp220 "2019-01-26 19:18:20.035" "2019-01-26 19:21:20.035"
TransitionBlock "2019-01-26 19:21:20.035" "2019-01-26 19:22:00.035"
"Unused Time" "2019-01-26 19:22:00.035" "2019-01-26 19:24:20.035"
CAL_1308+326 "2019-01-26 19:24:20.035" "2019-01-26 19:27:20.035"
TransitionBlock "2019-01-26 19:27:20.035" "2019-01-26 19:28:20.035"
"Unused Time" "2019-01-26 19:28:20.035" "2019-01-26 19:32:00.035"
NEP-16 "2019-01-26 19:32:00.035" "2019-01-26 20:13:40.035"
TransitionBlock "2019-01-26 20:13:40.035" "2019-01-26 20:14:40.035"
"Unused Time" "2019-01-26 20:14:40.035" "2019-01-26 20:27:00.000"
CAL_Arp220 "2019-01-26 20:27:00.000" "2019-01-26 20:30:00.000"
