target "start time (UTC)" "end time (UTC)"
CAL_CRL2688 "2019-06-13 13:21:20.022" "2019-06-13 13:24:20.022"
TransitionBlock "2019-06-13 13:24:20.022" "2019-06-13 13:24:40.022"
"Unused Time" "2019-06-13 13:24:40.022" "2019-06-13 13:25:20.022"
CAL_BLLAC "2019-06-13 13:25:20.022" "2019-06-13 13:28:20.022"
TransitionBlock "2019-06-13 13:28:20.022" "2019-06-13 13:29:00.022"
"Unused Time" "2019-06-13 13:29:00.022" "2019-06-13 13:32:20.022"
NEP-17 "2019-06-13 13:32:20.022" "2019-06-13 14:14:00.022"
TransitionBlock "2019-06-13 14:14:00.022" "2019-06-13 14:14:40.022"
"Unused Time" "2019-06-13 14:14:40.022" "2019-06-13 14:15:00.024"
CAL_CRL2688 "2019-06-13 14:15:00.024" "2019-06-13 14:18:00.024"
TransitionBlock "2019-06-13 14:18:00.024" "2019-06-13 14:18:20.024"
"Unused Time" "2019-06-13 14:18:20.024" "2019-06-13 14:20:00.024"
CAL_NGC7027 "2019-06-13 14:20:00.024" "2019-06-13 14:23:00.024"
TransitionBlock "2019-06-13 14:23:00.024" "2019-06-13 14:23:20.024"
"Unused Time" "2019-06-13 14:23:20.024" "2019-06-13 14:26:00.024"
CAL_BLLAC "2019-06-13 14:26:00.024" "2019-06-13 14:29:00.024"
"Unused Time" "2019-06-13 14:29:00.024" "2019-06-13 15:16:40.026"
CAL_BLLAC "2019-06-13 15:16:40.026" "2019-06-13 15:19:40.026"
TransitionBlock "2019-06-13 15:19:40.026" "2019-06-13 15:20:00.026"
CAL_NGC7027 "2019-06-13 15:20:00.026" "2019-06-13 15:23:00.026"
TransitionBlock "2019-06-13 15:23:00.026" "2019-06-13 15:23:20.026"
"Unused Time" "2019-06-13 15:23:20.026" "2019-06-13 15:26:20.026"
CAL_CRL2688 "2019-06-13 15:26:20.026" "2019-06-13 15:29:20.026"
TransitionBlock "2019-06-13 15:29:20.026" "2019-06-13 15:30:20.026"
"Unused Time" "2019-06-13 15:30:20.026" "2019-06-13 15:42:40.027"
"IRAS 03030+5532" "2019-06-13 15:42:40.027" "2019-06-13 16:10:40.027"
TransitionBlock "2019-06-13 16:10:40.027" "2019-06-13 16:11:40.027"
"Unused Time" "2019-06-13 16:11:40.027" "2019-06-13 16:15:00.028"
CAL_CRL2688 "2019-06-13 16:15:00.028" "2019-06-13 16:18:00.028"
TransitionBlock "2019-06-13 16:18:00.028" "2019-06-13 16:18:20.028"
"Unused Time" "2019-06-13 16:18:20.028" "2019-06-13 16:18:40.028"
CAL_BLLAC "2019-06-13 16:18:40.028" "2019-06-13 16:21:40.028"
TransitionBlock "2019-06-13 16:21:40.028" "2019-06-13 16:22:00.028"
"Unused Time" "2019-06-13 16:22:00.028" "2019-06-13 16:24:40.028"
CAL_NGC7027 "2019-06-13 16:24:40.028" "2019-06-13 16:27:40.028"
TransitionBlock "2019-06-13 16:27:40.028" "2019-06-13 16:28:40.028"
"Unused Time" "2019-06-13 16:28:40.028" "2019-06-13 16:42:40.029"
"IRAS 03030+5532" "2019-06-13 16:42:40.029" "2019-06-13 17:10:40.029"
TransitionBlock "2019-06-13 17:10:40.029" "2019-06-13 17:11:40.029"
"Unused Time" "2019-06-13 17:11:40.029" "2019-06-13 17:17:40.030"
CAL_CRL2688 "2019-06-13 17:17:40.030" "2019-06-13 17:20:40.030"
TransitionBlock "2019-06-13 17:20:40.030" "2019-06-13 17:21:00.030"
"Unused Time" "2019-06-13 17:21:00.030" "2019-06-13 17:21:40.030"
CAL_NGC7027 "2019-06-13 17:21:40.030" "2019-06-13 17:24:40.030"
TransitionBlock "2019-06-13 17:24:40.030" "2019-06-13 17:25:00.030"
"Unused Time" "2019-06-13 17:25:00.030" "2019-06-13 17:26:00.031"
CAL_BLLAC "2019-06-13 17:26:00.031" "2019-06-13 17:29:00.031"
TransitionBlock "2019-06-13 17:29:00.031" "2019-06-13 17:30:00.031"
"Unused Time" "2019-06-13 17:30:00.031" "2019-06-13 17:36:20.031"
"IRAS 03030+5532" "2019-06-13 17:36:20.031" "2019-06-13 18:04:20.031"
TransitionBlock "2019-06-13 18:04:20.031" "2019-06-13 18:05:20.031"
"Unused Time" "2019-06-13 18:05:20.031" "2019-06-13 18:15:20.032"
CAL_BLLAC "2019-06-13 18:15:20.032" "2019-06-13 18:18:20.032"
TransitionBlock "2019-06-13 18:18:20.032" "2019-06-13 18:18:40.032"
"Unused Time" "2019-06-13 18:18:40.032" "2019-06-13 18:19:40.033"
CAL_CRL2688 "2019-06-13 18:19:40.033" "2019-06-13 18:22:40.033"
TransitionBlock "2019-06-13 18:22:40.033" "2019-06-13 18:23:00.033"
"Unused Time" "2019-06-13 18:23:00.033" "2019-06-13 18:25:40.033"
CAL_NGC7027 "2019-06-13 18:25:40.033" "2019-06-13 18:28:40.033"
TransitionBlock "2019-06-13 18:28:40.033" "2019-06-13 18:29:40.033"
"Unused Time" "2019-06-13 18:29:40.033" "2019-06-13 18:48:20.034"
"IRAS 03030+5532" "2019-06-13 18:48:20.034" "2019-06-13 19:16:20.034"
TransitionBlock "2019-06-13 19:16:20.034" "2019-06-13 19:17:20.034"
"Unused Time" "2019-06-13 19:17:20.034" "2019-06-13 19:19:40.035"
CAL_BLLAC "2019-06-13 19:19:40.035" "2019-06-13 19:22:40.035"
TransitionBlock "2019-06-13 19:22:40.035" "2019-06-13 19:24:00.035"
"Unused Time" "2019-06-13 19:24:00.035" "2019-06-13 19:28:20.035"
XMM-LSS-027 "2019-06-13 19:28:20.035" "2019-06-13 20:10:00.035"
"Unused Time" "2019-06-13 20:10:00.035" "2019-06-13 20:30:00.000"
