target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-07-08 16:22:20.028" "2019-07-08 16:24:40.028"
CAL_N7538IRS1 "2019-07-08 16:24:40.028" "2019-07-08 16:27:40.028"
TransitionBlock "2019-07-08 16:27:40.028" "2019-07-08 16:28:40.028"
"Unused Time" "2019-07-08 16:28:40.028" "2019-07-08 16:33:20.029"
IC348 "2019-07-08 16:33:20.029" "2019-07-08 17:15:20.029"
TransitionBlock "2019-07-08 17:15:20.029" "2019-07-08 17:16:20.029"
"Unused Time" "2019-07-08 17:16:20.029" "2019-07-08 17:21:40.030"
CAL_N7538IRS1 "2019-07-08 17:21:40.030" "2019-07-08 17:24:40.030"
TransitionBlock "2019-07-08 17:24:40.030" "2019-07-08 17:25:20.030"
"Unused Time" "2019-07-08 17:25:20.030" "2019-07-08 17:26:00.031"
CAL_0133+476 "2019-07-08 17:26:00.031" "2019-07-08 17:29:00.031"
TransitionBlock "2019-07-08 17:29:00.031" "2019-07-08 17:30:00.031"
"Unused Time" "2019-07-08 17:30:00.031" "2019-07-08 17:31:20.031"
"NGC 2071" "2019-07-08 17:31:20.031" "2019-07-08 18:13:20.031"
TransitionBlock "2019-07-08 18:13:20.031" "2019-07-08 18:14:20.031"
"Unused Time" "2019-07-08 18:14:20.031" "2019-07-08 18:15:20.032"
CAL_0133+476 "2019-07-08 18:15:20.032" "2019-07-08 18:18:20.032"
TransitionBlock "2019-07-08 18:18:20.032" "2019-07-08 18:19:00.032"
"Unused Time" "2019-07-08 18:19:00.032" "2019-07-08 18:23:40.033"
CAL_N7538IRS1 "2019-07-08 18:23:40.033" "2019-07-08 18:26:40.033"
TransitionBlock "2019-07-08 18:26:40.033" "2019-07-08 18:27:40.033"
"Unused Time" "2019-07-08 18:27:40.033" "2019-07-08 18:28:20.033"
"NGC 1333" "2019-07-08 18:28:20.033" "2019-07-08 19:10:20.033"
TransitionBlock "2019-07-08 19:10:20.033" "2019-07-08 19:11:00.033"
"Unused Time" "2019-07-08 19:11:00.033" "2019-07-08 19:18:20.035"
CAL_0133+476 "2019-07-08 19:18:20.035" "2019-07-08 19:21:20.035"
TransitionBlock "2019-07-08 19:21:20.035" "2019-07-08 19:22:40.035"
"Unused Time" "2019-07-08 19:22:40.035" "2019-07-08 19:34:40.035"
OMC2-3 "2019-07-08 19:34:40.035" "2019-07-08 20:16:40.035"
TransitionBlock "2019-07-08 20:16:40.035" "2019-07-08 20:18:00.035"
"Unused Time" "2019-07-08 20:18:00.035" "2019-07-08 20:27:00.000"
CAL_0133+476 "2019-07-08 20:27:00.000" "2019-07-08 20:30:00.000"
