target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-03-30 08:08:00.009" "2019-03-30 08:08:20.009"
"Unused Time" "2019-03-30 08:08:20.009" "2019-03-30 08:18:40.011"
CAL_0829+046 "2019-03-30 08:18:40.011" "2019-03-30 08:21:40.011"
TransitionBlock "2019-03-30 08:21:40.011" "2019-03-30 08:22:00.011"
"Unused Time" "2019-03-30 08:22:00.011" "2019-03-30 08:25:20.011"
CAL_OH231.8 "2019-03-30 08:25:20.011" "2019-03-30 08:28:20.011"
TransitionBlock "2019-03-30 08:28:20.011" "2019-03-30 08:29:00.011"
"Unused Time" "2019-03-30 08:29:00.011" "2019-03-30 08:38:40.011"
STUDIES-1_offset_N2 "2019-03-30 08:38:40.011" "2019-03-30 09:09:40.011"
TransitionBlock "2019-03-30 09:09:40.011" "2019-03-30 09:10:00.011"
"Unused Time" "2019-03-30 09:10:00.011" "2019-03-30 09:19:20.013"
CAL_0829+046 "2019-03-30 09:19:20.013" "2019-03-30 09:22:20.013"
TransitionBlock "2019-03-30 09:22:20.013" "2019-03-30 09:22:40.013"
"Unused Time" "2019-03-30 09:22:40.013" "2019-03-30 09:37:20.013"
STUDIES-1_offset_N2 "2019-03-30 09:37:20.013" "2019-03-30 10:08:20.013"
TransitionBlock "2019-03-30 10:08:20.013" "2019-03-30 10:08:40.013"
"Unused Time" "2019-03-30 10:08:40.013" "2019-03-30 10:15:00.015"
CAL_0829+046 "2019-03-30 10:15:00.015" "2019-03-30 10:18:00.015"
TransitionBlock "2019-03-30 10:18:00.015" "2019-03-30 10:18:20.015"
"Unused Time" "2019-03-30 10:18:20.015" "2019-03-30 10:36:40.016"
STUDIES-1_offset_N2 "2019-03-30 10:36:40.016" "2019-03-30 11:07:40.016"
TransitionBlock "2019-03-30 11:07:40.016" "2019-03-30 11:09:20.016"
"Unused Time" "2019-03-30 11:09:20.016" "2019-03-30 11:22:00.017"
CAL_3C345 "2019-03-30 11:22:00.017" "2019-03-30 11:25:00.017"
TransitionBlock "2019-03-30 11:25:00.017" "2019-03-30 11:25:40.017"
"Unused Time" "2019-03-30 11:25:40.017" "2019-03-30 11:41:20.018"
NEP-21 "2019-03-30 11:41:20.018" "2019-03-30 12:23:00.018"
TransitionBlock "2019-03-30 12:23:00.018" "2019-03-30 12:23:40.018"
"Unused Time" "2019-03-30 12:23:40.018" "2019-03-30 12:24:20.020"
CAL_3C345 "2019-03-30 12:24:20.020" "2019-03-30 12:27:20.020"
TransitionBlock "2019-03-30 12:27:20.020" "2019-03-30 12:28:20.020"
"Unused Time" "2019-03-30 12:28:20.020" "2019-03-30 12:44:40.020"
"IRAS 18155-1206" "2019-03-30 12:44:40.020" "2019-03-30 13:15:40.020"
TransitionBlock "2019-03-30 13:15:40.020" "2019-03-30 13:16:00.020"
"Unused Time" "2019-03-30 13:16:00.020" "2019-03-30 13:16:20.022"
CAL_G34.3 "2019-03-30 13:16:20.022" "2019-03-30 13:19:20.022"
TransitionBlock "2019-03-30 13:19:20.022" "2019-03-30 13:20:20.022"
"Unused Time" "2019-03-30 13:20:20.022" "2019-03-30 13:25:20.022"
CAL_3C345 "2019-03-30 13:25:20.022" "2019-03-30 13:28:20.022"
TransitionBlock "2019-03-30 13:28:20.022" "2019-03-30 13:29:00.022"
"Unused Time" "2019-03-30 13:29:00.022" "2019-03-30 13:42:00.022"
"R Aql" "2019-03-30 13:42:00.022" "2019-03-30 14:13:00.022"
TransitionBlock "2019-03-30 14:13:00.022" "2019-03-30 14:13:40.022"
"Unused Time" "2019-03-30 14:13:40.022" "2019-03-30 14:15:00.024"
CAL_MWC349 "2019-03-30 14:15:00.024" "2019-03-30 14:18:00.024"
TransitionBlock "2019-03-30 14:18:00.024" "2019-03-30 14:18:40.024"
"Unused Time" "2019-03-30 14:18:40.024" "2019-03-30 14:20:00.024"
CAL_G34.3 "2019-03-30 14:20:00.024" "2019-03-30 14:23:00.024"
TransitionBlock "2019-03-30 14:23:00.024" "2019-03-30 14:24:00.024"
"Unused Time" "2019-03-30 14:24:00.024" "2019-03-30 14:26:00.024"
CAL_3C345 "2019-03-30 14:26:00.024" "2019-03-30 14:29:00.024"
TransitionBlock "2019-03-30 14:29:00.024" "2019-03-30 14:30:20.024"
"Unused Time" "2019-03-30 14:30:20.024" "2019-03-30 14:32:40.024"
"NGC 6334 Field 2" "2019-03-30 14:32:40.024" "2019-03-30 15:13:40.024"
TransitionBlock "2019-03-30 15:13:40.024" "2019-03-30 15:14:20.024"
"Unused Time" "2019-03-30 15:14:20.024" "2019-03-30 15:16:40.026"
CAL_G34.3 "2019-03-30 15:16:40.026" "2019-03-30 15:19:40.026"
TransitionBlock "2019-03-30 15:19:40.026" "2019-03-30 15:20:20.026"
"Unused Time" "2019-03-30 15:20:20.026" "2019-03-30 15:22:00.026"
CAL_MWC349 "2019-03-30 15:22:00.026" "2019-03-30 15:25:00.026"
TransitionBlock "2019-03-30 15:25:00.026" "2019-03-30 15:25:40.026"
"Unused Time" "2019-03-30 15:25:40.026" "2019-03-30 15:26:40.026"
CAL_3C345 "2019-03-30 15:26:40.026" "2019-03-30 15:29:40.026"
TransitionBlock "2019-03-30 15:29:40.026" "2019-03-30 15:31:00.026"
"Unused Time" "2019-03-30 15:31:00.026" "2019-03-30 15:35:40.027"
"NGC 6334 Field 1" "2019-03-30 15:35:40.027" "2019-03-30 16:16:40.027"
TransitionBlock "2019-03-30 16:16:40.027" "2019-03-30 16:18:00.027"
"Unused Time" "2019-03-30 16:18:00.027" "2019-03-30 16:18:40.028"
CAL_MWC349 "2019-03-30 16:18:40.028" "2019-03-30 16:21:40.028"
TransitionBlock "2019-03-30 16:21:40.028" "2019-03-30 16:22:20.028"
"Unused Time" "2019-03-30 16:22:20.028" "2019-03-30 16:24:40.028"
CAL_3C345 "2019-03-30 16:24:40.028" "2019-03-30 16:27:40.028"
TransitionBlock "2019-03-30 16:27:40.028" "2019-03-30 16:29:00.028"
"Unused Time" "2019-03-30 16:29:00.028" "2019-03-30 16:33:20.029"
"IRAS 18595-3947" "2019-03-30 16:33:20.029" "2019-03-30 17:04:20.029"
TransitionBlock "2019-03-30 17:04:20.029" "2019-03-30 17:05:00.029"
"Unused Time" "2019-03-30 17:05:00.029" "2019-03-30 17:15:00.030"
CAL_G34.3 "2019-03-30 17:15:00.030" "2019-03-30 17:18:00.030"
TransitionBlock "2019-03-30 17:18:00.030" "2019-03-30 17:19:00.030"
"Unused Time" "2019-03-30 17:19:00.030" "2019-03-30 17:21:40.030"
CAL_3C345 "2019-03-30 17:21:40.030" "2019-03-30 17:24:40.030"
TransitionBlock "2019-03-30 17:24:40.030" "2019-03-30 17:25:20.030"
"Unused Time" "2019-03-30 17:25:20.030" "2019-03-30 17:26:00.031"
CAL_MWC349 "2019-03-30 17:26:00.031" "2019-03-30 17:29:00.031"
TransitionBlock "2019-03-30 17:29:00.031" "2019-03-30 17:29:40.031"
"Unused Time" "2019-03-30 17:29:40.031" "2019-03-30 17:39:00.031"
"IRAS 20077-0625" "2019-03-30 17:39:00.031" "2019-03-30 18:10:00.031"
TransitionBlock "2019-03-30 18:10:00.031" "2019-03-30 18:11:00.031"
"Unused Time" "2019-03-30 18:11:00.031" "2019-03-30 18:15:20.032"
CAL_3C345 "2019-03-30 18:15:20.032" "2019-03-30 18:18:20.032"
TransitionBlock "2019-03-30 18:18:20.032" "2019-03-30 18:19:20.032"
CAL_G34.3 "2019-03-30 18:19:20.032" "2019-03-30 18:22:20.032"
TransitionBlock "2019-03-30 18:22:20.032" "2019-03-30 18:23:00.032"
"Unused Time" "2019-03-30 18:23:00.032" "2019-03-30 18:23:40.033"
CAL_MWC349 "2019-03-30 18:23:40.033" "2019-03-30 18:26:40.033"
TransitionBlock "2019-03-30 18:26:40.033" "2019-03-30 18:27:20.033"
"Unused Time" "2019-03-30 18:27:20.033" "2019-03-30 18:30:20.033"
M31-pointing-2i "2019-03-30 18:30:20.033" "2019-03-30 19:12:00.033"
TransitionBlock "2019-03-30 19:12:00.033" "2019-03-30 19:12:40.033"
"Unused Time" "2019-03-30 19:12:40.033" "2019-03-30 19:18:20.035"
CAL_MWC349 "2019-03-30 19:18:20.035" "2019-03-30 19:21:20.035"
TransitionBlock "2019-03-30 19:21:20.035" "2019-03-30 19:22:00.035"
"Unused Time" "2019-03-30 19:22:00.035" "2019-03-30 19:24:20.035"
CAL_G34.3 "2019-03-30 19:24:20.035" "2019-03-30 19:27:20.035"
TransitionBlock "2019-03-30 19:27:20.035" "2019-03-30 19:28:40.035"
"Unused Time" "2019-03-30 19:28:40.035" "2019-03-30 19:32:00.035"
M31-pointing-1h "2019-03-30 19:32:00.035" "2019-03-30 20:13:40.035"
TransitionBlock "2019-03-30 20:13:40.035" "2019-03-30 20:15:00.035"
"Unused Time" "2019-03-30 20:15:00.035" "2019-03-30 20:18:40.037"
CAL_G34.3 "2019-03-30 20:18:40.037" "2019-03-30 20:21:40.037"
TransitionBlock "2019-03-30 20:21:40.037" "2019-03-30 20:22:20.037"
"Unused Time" "2019-03-30 20:22:20.037" "2019-03-30 20:27:00.000"
CAL_MWC349 "2019-03-30 20:27:00.000" "2019-03-30 20:30:00.000"
