target "start time (UTC)" "end time (UTC)"
"STUDIES-SXDS offset E1 15" "2019-02-03 03:30:00.000" "2019-02-03 04:01:00.000"
TransitionBlock "2019-02-03 04:01:00.000" "2019-02-03 04:02:00.000"
"Unused Time" "2019-02-03 04:02:00.000" "2019-02-03 04:16:20.002"
CAL_3C111 "2019-02-03 04:16:20.002" "2019-02-03 04:19:20.002"
TransitionBlock "2019-02-03 04:19:20.002" "2019-02-03 04:19:40.002"
"Unused Time" "2019-02-03 04:19:40.002" "2019-02-03 04:22:40.002"
CAL_CRL618 "2019-02-03 04:22:40.002" "2019-02-03 04:25:40.002"
CAL_CRL618 "2019-02-03 04:25:40.002" "2019-02-03 04:28:40.002"
TransitionBlock "2019-02-03 04:28:40.002" "2019-02-03 04:29:40.002"
"Unused Time" "2019-02-03 04:29:40.002" "2019-02-03 04:35:40.002"
"STUDIES-SXDS offset E1 15" "2019-02-03 04:35:40.002" "2019-02-03 05:06:40.002"
TransitionBlock "2019-02-03 05:06:40.002" "2019-02-03 05:07:40.002"
"Unused Time" "2019-02-03 05:07:40.002" "2019-02-03 05:15:00.004"
CAL_3C111 "2019-02-03 05:15:00.004" "2019-02-03 05:18:00.004"
TransitionBlock "2019-02-03 05:18:00.004" "2019-02-03 05:18:20.004"
"Unused Time" "2019-02-03 05:18:20.004" "2019-02-03 05:23:00.004"
CAL_CRL618 "2019-02-03 05:23:00.004" "2019-02-03 05:26:00.004"
CAL_CRL618 "2019-02-03 05:26:00.004" "2019-02-03 05:29:00.004"
TransitionBlock "2019-02-03 05:29:00.004" "2019-02-03 05:30:00.004"
"Unused Time" "2019-02-03 05:30:00.004" "2019-02-03 05:41:00.005"
"STUDIES-SXDS offset E1 15" "2019-02-03 05:41:00.005" "2019-02-03 06:12:00.005"
TransitionBlock "2019-02-03 06:12:00.005" "2019-02-03 06:13:00.005"
"Unused Time" "2019-02-03 06:13:00.005" "2019-02-03 06:17:00.006"
CAL_3C111 "2019-02-03 06:17:00.006" "2019-02-03 06:20:00.006"
TransitionBlock "2019-02-03 06:20:00.006" "2019-02-03 06:20:20.006"
"Unused Time" "2019-02-03 06:20:20.006" "2019-02-03 06:20:40.006"
CAL_CRL618 "2019-02-03 06:20:40.006" "2019-02-03 06:23:40.006"
"Unused Time" "2019-02-03 06:23:40.006" "2019-02-03 06:27:00.007"
CAL_CRL618 "2019-02-03 06:27:00.007" "2019-02-03 06:30:00.007"
TransitionBlock "2019-02-03 06:30:00.007" "2019-02-03 06:31:00.007"
"Unused Time" "2019-02-03 06:31:00.007" "2019-02-03 06:40:40.007"
"STUDIES-SXDS offset E1 15" "2019-02-03 06:40:40.007" "2019-02-03 07:11:40.007"
TransitionBlock "2019-02-03 07:11:40.007" "2019-02-03 07:12:40.007"
"Unused Time" "2019-02-03 07:12:40.007" "2019-02-03 07:15:00.008"
CAL_CRL618 "2019-02-03 07:15:00.008" "2019-02-03 07:18:00.008"
TransitionBlock "2019-02-03 07:18:00.008" "2019-02-03 07:18:20.008"
"Unused Time" "2019-02-03 07:18:20.008" "2019-02-03 07:18:40.008"
CAL_3C111 "2019-02-03 07:18:40.008" "2019-02-03 07:21:40.008"
TransitionBlock "2019-02-03 07:21:40.008" "2019-02-03 07:22:00.008"
"Unused Time" "2019-02-03 07:22:00.008" "2019-02-03 07:24:00.009"
CAL_CRL618 "2019-02-03 07:24:00.009" "2019-02-03 07:27:00.009"
TransitionBlock "2019-02-03 07:27:00.009" "2019-02-03 07:28:20.009"
"Unused Time" "2019-02-03 07:28:20.009" "2019-02-03 07:41:00.009"
STUDIES-1_offset_N2 "2019-02-03 07:41:00.009" "2019-02-03 08:12:00.009"
TransitionBlock "2019-02-03 08:12:00.009" "2019-02-03 08:13:20.009"
"Unused Time" "2019-02-03 08:13:20.009" "2019-02-03 08:15:40.010"
CAL_CRL618 "2019-02-03 08:15:40.010" "2019-02-03 08:18:40.011"
CAL_CRL618 "2019-02-03 08:18:40.011" "2019-02-03 08:21:40.011"
TransitionBlock "2019-02-03 08:21:40.011" "2019-02-03 08:22:00.011"
"Unused Time" "2019-02-03 08:22:00.011" "2019-02-03 08:25:20.011"
CAL_3C111 "2019-02-03 08:25:20.011" "2019-02-03 08:28:20.011"
TransitionBlock "2019-02-03 08:28:20.011" "2019-02-03 08:29:40.011"
"Unused Time" "2019-02-03 08:29:40.011" "2019-02-03 08:36:20.011"
STUDIES-1_offset_N2 "2019-02-03 08:36:20.011" "2019-02-03 09:07:20.011"
TransitionBlock "2019-02-03 09:07:20.011" "2019-02-03 09:08:40.011"
"Unused Time" "2019-02-03 09:08:40.011" "2019-02-03 09:19:20.013"
CAL_3C111 "2019-02-03 09:19:20.013" "2019-02-03 09:22:20.013"
TransitionBlock "2019-02-03 09:22:20.013" "2019-02-03 09:22:40.013"
"Unused Time" "2019-02-03 09:22:40.013" "2019-02-03 09:23:20.013"
CAL_CRL618 "2019-02-03 09:23:20.013" "2019-02-03 09:26:20.013"
"Unused Time" "2019-02-03 09:26:20.013" "2019-02-03 09:27:00.013"
CAL_CRL618 "2019-02-03 09:27:00.013" "2019-02-03 09:30:00.013"
TransitionBlock "2019-02-03 09:30:00.013" "2019-02-03 09:31:20.013"
"Unused Time" "2019-02-03 09:31:20.013" "2019-02-03 09:34:40.013"
STUDIES-1_offset_N2 "2019-02-03 09:34:40.013" "2019-02-03 10:05:40.013"
TransitionBlock "2019-02-03 10:05:40.013" "2019-02-03 10:07:00.013"
"Unused Time" "2019-02-03 10:07:00.013" "2019-02-03 10:18:20.015"
CAL_CRL618 "2019-02-03 10:18:20.015" "2019-02-03 10:21:20.015"
CAL_CRL618 "2019-02-03 10:21:20.015" "2019-02-03 10:24:20.015"
TransitionBlock "2019-02-03 10:24:20.015" "2019-02-03 10:25:40.015"
"Unused Time" "2019-02-03 10:25:40.015" "2019-02-03 10:26:20.015"
STUDIES-1_offset_N2 "2019-02-03 10:26:20.015" "2019-02-03 10:57:20.015"
TransitionBlock "2019-02-03 10:57:20.015" "2019-02-03 10:58:20.015"
"Unused Time" "2019-02-03 10:58:20.015" "2019-02-03 11:22:00.017"
CAL_1308+326 "2019-02-03 11:22:00.017" "2019-02-03 11:25:00.017"
TransitionBlock "2019-02-03 11:25:00.017" "2019-02-03 11:26:00.017"
"Unused Time" "2019-02-03 11:26:00.017" "2019-02-03 11:44:20.018"
STUDIES-1_offset_N2 "2019-02-03 11:44:20.018" "2019-02-03 12:15:20.018"
TransitionBlock "2019-02-03 12:15:20.018" "2019-02-03 12:16:20.018"
"Unused Time" "2019-02-03 12:16:20.018" "2019-02-03 12:24:20.020"
CAL_1308+326 "2019-02-03 12:24:20.020" "2019-02-03 12:27:20.020"
TransitionBlock "2019-02-03 12:27:20.020" "2019-02-03 12:28:20.020"
"Unused Time" "2019-02-03 12:28:20.020" "2019-02-03 12:43:00.020"
STUDIES-1_offset_N2 "2019-02-03 12:43:00.020" "2019-02-03 13:14:00.020"
TransitionBlock "2019-02-03 13:14:00.020" "2019-02-03 13:15:20.020"
"Unused Time" "2019-02-03 13:15:20.020" "2019-02-03 13:16:20.022"
CAL_Arp220 "2019-02-03 13:16:20.022" "2019-02-03 13:19:20.022"
TransitionBlock "2019-02-03 13:19:20.022" "2019-02-03 13:20:00.022"
"Unused Time" "2019-02-03 13:20:00.022" "2019-02-03 13:25:20.022"
