target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-02-17 15:26:00.026" "2019-02-17 15:26:40.026"
CAL_16293-2422 "2019-02-17 15:26:40.026" "2019-02-17 15:29:40.026"
TransitionBlock "2019-02-17 15:29:40.026" "2019-02-17 15:31:00.026"
"Unused Time" "2019-02-17 15:31:00.026" "2019-02-17 15:34:00.027"
NEP-15 "2019-02-17 15:34:00.027" "2019-02-17 16:15:40.027"
TransitionBlock "2019-02-17 16:15:40.027" "2019-02-17 16:16:20.027"
"Unused Time" "2019-02-17 16:16:20.027" "2019-02-17 16:18:40.028"
CAL_1418+546 "2019-02-17 16:18:40.028" "2019-02-17 16:21:40.028"
TransitionBlock "2019-02-17 16:21:40.028" "2019-02-17 16:23:00.028"
"Unused Time" "2019-02-17 16:23:00.028" "2019-02-17 16:24:40.028"
CAL_16293-2422 "2019-02-17 16:24:40.028" "2019-02-17 16:27:40.028"
TransitionBlock "2019-02-17 16:27:40.028" "2019-02-17 16:29:00.028"
NEP-17 "2019-02-17 16:29:00.028" "2019-02-17 17:10:40.028"
TransitionBlock "2019-02-17 17:10:40.028" "2019-02-17 17:11:40.028"
"Unused Time" "2019-02-17 17:11:40.028" "2019-02-17 17:15:00.030"
CAL_Arp220 "2019-02-17 17:15:00.030" "2019-02-17 17:18:00.030"
TransitionBlock "2019-02-17 17:18:00.030" "2019-02-17 17:19:00.030"
"Unused Time" "2019-02-17 17:19:00.030" "2019-02-17 17:20:20.030"
CAL_16293-2422 "2019-02-17 17:20:20.030" "2019-02-17 17:23:20.030"
TransitionBlock "2019-02-17 17:23:20.030" "2019-02-17 17:24:40.030"
"Unused Time" "2019-02-17 17:24:40.030" "2019-02-17 17:26:00.031"
CAL_1418+546 "2019-02-17 17:26:00.031" "2019-02-17 17:29:00.031"
TransitionBlock "2019-02-17 17:29:00.031" "2019-02-17 17:29:40.031"
NEP-15 "2019-02-17 17:29:40.031" "2019-02-17 18:11:20.031"
TransitionBlock "2019-02-17 18:11:20.031" "2019-02-17 18:12:00.031"
"Unused Time" "2019-02-17 18:12:00.031" "2019-02-17 18:15:20.032"
CAL_1418+546 "2019-02-17 18:15:20.032" "2019-02-17 18:18:20.032"
TransitionBlock "2019-02-17 18:18:20.032" "2019-02-17 18:19:00.032"
"Unused Time" "2019-02-17 18:19:00.032" "2019-02-17 18:23:40.033"
CAL_Arp220 "2019-02-17 18:23:40.033" "2019-02-17 18:26:40.033"
TransitionBlock "2019-02-17 18:26:40.033" "2019-02-17 18:27:40.033"
"Unused Time" "2019-02-17 18:27:40.033" "2019-02-17 18:35:20.033"
NEP-17 "2019-02-17 18:35:20.033" "2019-02-17 19:17:00.033"
TransitionBlock "2019-02-17 19:17:00.033" "2019-02-17 19:18:00.033"
"Unused Time" "2019-02-17 19:18:00.033" "2019-02-17 19:18:20.035"
CAL_Arp220 "2019-02-17 19:18:20.035" "2019-02-17 19:21:20.035"
TransitionBlock "2019-02-17 19:21:20.035" "2019-02-17 19:22:20.035"
"Unused Time" "2019-02-17 19:22:20.035" "2019-02-17 19:24:20.035"
CAL_16293-2422 "2019-02-17 19:24:20.035" "2019-02-17 19:27:20.035"
TransitionBlock "2019-02-17 19:27:20.035" "2019-02-17 19:28:40.035"
"Unused Time" "2019-02-17 19:28:40.035" "2019-02-17 19:31:40.035"
NEP-17 "2019-02-17 19:31:40.035" "2019-02-17 20:13:20.035"
TransitionBlock "2019-02-17 20:13:20.035" "2019-02-17 20:14:20.035"
"Unused Time" "2019-02-17 20:14:20.035" "2019-02-17 20:18:20.037"
CAL_Arp220 "2019-02-17 20:18:20.037" "2019-02-17 20:21:20.037"
"Unused Time" "2019-02-17 20:21:20.037" "2019-02-17 20:30:00.000"
