target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-04-04 08:29:20.011" "2019-04-04 08:39:00.011"
"V919 Cen" "2019-04-04 08:39:00.011" "2019-04-04 09:10:00.011"
TransitionBlock "2019-04-04 09:10:00.011" "2019-04-04 09:11:00.011"
"Unused Time" "2019-04-04 09:11:00.011" "2019-04-04 09:19:20.013"
CAL_0829+046 "2019-04-04 09:19:20.013" "2019-04-04 09:22:20.013"
TransitionBlock "2019-04-04 09:22:20.013" "2019-04-04 09:22:40.013"
"Unused Time" "2019-04-04 09:22:40.013" "2019-04-04 09:27:00.013"
CAL_IRC+10216 "2019-04-04 09:27:00.013" "2019-04-04 09:30:00.013"
TransitionBlock "2019-04-04 09:30:00.013" "2019-04-04 09:31:00.013"
"Unused Time" "2019-04-04 09:31:00.013" "2019-04-04 09:40:40.014"
"V919 Cen" "2019-04-04 09:40:40.014" "2019-04-04 10:11:40.014"
TransitionBlock "2019-04-04 10:11:40.014" "2019-04-04 10:12:40.014"
"Unused Time" "2019-04-04 10:12:40.014" "2019-04-04 10:18:20.015"
CAL_IRC+10216 "2019-04-04 10:18:20.015" "2019-04-04 10:21:20.015"
TransitionBlock "2019-04-04 10:21:20.015" "2019-04-04 10:22:20.015"
"Unused Time" "2019-04-04 10:22:20.015" "2019-04-04 10:22:40.015"
"V919 Cen" "2019-04-04 10:22:40.015" "2019-04-04 10:53:40.015"
TransitionBlock "2019-04-04 10:53:40.015" "2019-04-04 10:55:20.015"
"Unused Time" "2019-04-04 10:55:20.015" "2019-04-04 11:22:00.017"
CAL_1739+522 "2019-04-04 11:22:00.017" "2019-04-04 11:25:00.017"
TransitionBlock "2019-04-04 11:25:00.017" "2019-04-04 11:26:20.017"
"Unused Time" "2019-04-04 11:26:20.017" "2019-04-04 11:49:00.018"
"Oph Core" "2019-04-04 11:49:00.018" "2019-04-04 12:11:00.018"
TransitionBlock "2019-04-04 12:11:00.018" "2019-04-04 12:12:20.018"
"Unused Time" "2019-04-04 12:12:20.018" "2019-04-04 12:24:20.020"
CAL_1739+522 "2019-04-04 12:24:20.020" "2019-04-04 12:27:20.020"
TransitionBlock "2019-04-04 12:27:20.020" "2019-04-04 12:28:20.020"
"Unused Time" "2019-04-04 12:28:20.020" "2019-04-04 12:43:40.020"
"IRAS 18437-0643" "2019-04-04 12:43:40.020" "2019-04-04 13:14:40.020"
TransitionBlock "2019-04-04 13:14:40.020" "2019-04-04 13:15:00.020"
"Unused Time" "2019-04-04 13:15:00.020" "2019-04-04 13:16:20.022"
CAL_G34.3 "2019-04-04 13:16:20.022" "2019-04-04 13:19:20.022"
TransitionBlock "2019-04-04 13:19:20.022" "2019-04-04 13:20:20.022"
"Unused Time" "2019-04-04 13:20:20.022" "2019-04-04 13:25:20.022"
CAL_1739+522 "2019-04-04 13:25:20.022" "2019-04-04 13:28:20.022"
TransitionBlock "2019-04-04 13:28:20.022" "2019-04-04 13:29:20.022"
"Unused Time" "2019-04-04 13:29:20.022" "2019-04-04 13:33:40.022"
"IRAS 18437-0643" "2019-04-04 13:33:40.022" "2019-04-04 14:04:40.022"
TransitionBlock "2019-04-04 14:04:40.022" "2019-04-04 14:05:40.022"
"Unused Time" "2019-04-04 14:05:40.022" "2019-04-04 14:15:00.024"
CAL_MWC349 "2019-04-04 14:15:00.024" "2019-04-04 14:18:00.024"
TransitionBlock "2019-04-04 14:18:00.024" "2019-04-04 14:18:40.024"
"Unused Time" "2019-04-04 14:18:40.024" "2019-04-04 14:20:00.024"
CAL_G34.3 "2019-04-04 14:20:00.024" "2019-04-04 14:23:00.024"
TransitionBlock "2019-04-04 14:23:00.024" "2019-04-04 14:24:00.024"
"Unused Time" "2019-04-04 14:24:00.024" "2019-04-04 14:26:00.024"
CAL_1739+522 "2019-04-04 14:26:00.024" "2019-04-04 14:29:00.024"
TransitionBlock "2019-04-04 14:29:00.024" "2019-04-04 14:30:00.024"
"Unused Time" "2019-04-04 14:30:00.024" "2019-04-04 14:36:00.024"
"IRAS 20547+0247" "2019-04-04 14:36:00.024" "2019-04-04 15:07:00.024"
TransitionBlock "2019-04-04 15:07:00.024" "2019-04-04 15:07:40.024"
"Unused Time" "2019-04-04 15:07:40.024" "2019-04-04 15:16:40.026"
CAL_G34.3 "2019-04-04 15:16:40.026" "2019-04-04 15:19:40.026"
TransitionBlock "2019-04-04 15:19:40.026" "2019-04-04 15:20:20.026"
"Unused Time" "2019-04-04 15:20:20.026" "2019-04-04 15:22:00.026"
CAL_MWC349 "2019-04-04 15:22:00.026" "2019-04-04 15:25:00.026"
TransitionBlock "2019-04-04 15:25:00.026" "2019-04-04 15:25:40.026"
"Unused Time" "2019-04-04 15:25:40.026" "2019-04-04 15:26:40.026"
CAL_1739+522 "2019-04-04 15:26:40.026" "2019-04-04 15:29:40.026"
TransitionBlock "2019-04-04 15:29:40.026" "2019-04-04 15:30:40.026"
"Unused Time" "2019-04-04 15:30:40.026" "2019-04-04 15:34:20.027"
"TW Peg" "2019-04-04 15:34:20.027" "2019-04-04 16:05:20.027"
TransitionBlock "2019-04-04 16:05:20.027" "2019-04-04 16:05:40.027"
"Unused Time" "2019-04-04 16:05:40.027" "2019-04-04 16:18:40.028"
CAL_MWC349 "2019-04-04 16:18:40.028" "2019-04-04 16:21:40.028"
TransitionBlock "2019-04-04 16:21:40.028" "2019-04-04 16:22:20.028"
"Unused Time" "2019-04-04 16:22:20.028" "2019-04-04 16:24:40.028"
CAL_1739+522 "2019-04-04 16:24:40.028" "2019-04-04 16:27:40.028"
TransitionBlock "2019-04-04 16:27:40.028" "2019-04-04 16:28:40.028"
"Unused Time" "2019-04-04 16:28:40.028" "2019-04-04 16:42:40.029"
"TW Peg" "2019-04-04 16:42:40.029" "2019-04-04 17:13:40.029"
TransitionBlock "2019-04-04 17:13:40.029" "2019-04-04 17:14:40.029"
"Unused Time" "2019-04-04 17:14:40.029" "2019-04-04 17:17:40.030"
CAL_G34.3 "2019-04-04 17:17:40.030" "2019-04-04 17:20:40.030"
TransitionBlock "2019-04-04 17:20:40.030" "2019-04-04 17:21:20.030"
"Unused Time" "2019-04-04 17:21:20.030" "2019-04-04 17:21:40.030"
CAL_MWC349 "2019-04-04 17:21:40.030" "2019-04-04 17:24:40.030"
TransitionBlock "2019-04-04 17:24:40.030" "2019-04-04 17:25:20.030"
"Unused Time" "2019-04-04 17:25:20.030" "2019-04-04 17:26:00.031"
CAL_1739+522 "2019-04-04 17:26:00.031" "2019-04-04 17:29:00.031"
TransitionBlock "2019-04-04 17:29:00.031" "2019-04-04 17:30:00.031"
"Unused Time" "2019-04-04 17:30:00.031" "2019-04-04 17:36:20.031"
"TW Peg" "2019-04-04 17:36:20.031" "2019-04-04 18:07:20.031"
TransitionBlock "2019-04-04 18:07:20.031" "2019-04-04 18:08:20.031"
"Unused Time" "2019-04-04 18:08:20.031" "2019-04-04 18:15:20.032"
CAL_1739+522 "2019-04-04 18:15:20.032" "2019-04-04 18:18:20.032"
TransitionBlock "2019-04-04 18:18:20.032" "2019-04-04 18:19:20.032"
CAL_G34.3 "2019-04-04 18:19:20.032" "2019-04-04 18:22:20.032"
TransitionBlock "2019-04-04 18:22:20.032" "2019-04-04 18:23:00.032"
"Unused Time" "2019-04-04 18:23:00.032" "2019-04-04 18:23:40.033"
CAL_MWC349 "2019-04-04 18:23:40.033" "2019-04-04 18:26:40.033"
TransitionBlock "2019-04-04 18:26:40.033" "2019-04-04 18:27:00.033"
"Unused Time" "2019-04-04 18:27:00.033" "2019-04-04 18:36:40.033"
"RU Cyg" "2019-04-04 18:36:40.033" "2019-04-04 19:07:40.033"
TransitionBlock "2019-04-04 19:07:40.033" "2019-04-04 19:08:20.033"
"Unused Time" "2019-04-04 19:08:20.033" "2019-04-04 19:18:20.035"
CAL_1739+522 "2019-04-04 19:18:20.035" "2019-04-04 19:21:20.035"
TransitionBlock "2019-04-04 19:21:20.035" "2019-04-04 19:22:00.035"
"Unused Time" "2019-04-04 19:22:00.035" "2019-04-04 19:24:20.035"
CAL_MWC349 "2019-04-04 19:24:20.035" "2019-04-04 19:27:20.035"
TransitionBlock "2019-04-04 19:27:20.035" "2019-04-04 19:27:40.035"
"Unused Time" "2019-04-04 19:27:40.035" "2019-04-04 19:35:00.035"
"RU Cyg" "2019-04-04 19:35:00.035" "2019-04-04 20:06:00.035"
TransitionBlock "2019-04-04 20:06:00.035" "2019-04-04 20:07:00.035"
"Unused Time" "2019-04-04 20:07:00.035" "2019-04-04 20:15:40.037"
CAL_G34.3 "2019-04-04 20:15:40.037" "2019-04-04 20:18:40.037"
TransitionBlock "2019-04-04 20:18:40.037" "2019-04-04 20:19:20.037"
"Unused Time" "2019-04-04 20:19:20.037" "2019-04-04 20:27:00.000"
CAL_MWC349 "2019-04-04 20:27:00.000" "2019-04-04 20:30:00.000"
