target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-02-16 06:16:20.005" "2019-02-16 06:17:00.006"
CAL_N2071IR "2019-02-16 06:17:00.006" "2019-02-16 06:20:00.006"
TransitionBlock "2019-02-16 06:20:00.006" "2019-02-16 06:20:20.006"
"Unused Time" "2019-02-16 06:20:20.006" "2019-02-16 06:20:40.006"
CAL_0529+075 "2019-02-16 06:20:40.006" "2019-02-16 06:23:40.006"
TransitionBlock "2019-02-16 06:23:40.006" "2019-02-16 06:24:20.006"
"Unused Time" "2019-02-16 06:24:20.006" "2019-02-16 06:27:00.007"
CAL_CRL618 "2019-02-16 06:27:00.007" "2019-02-16 06:30:00.007"
TransitionBlock "2019-02-16 06:30:00.007" "2019-02-16 06:30:40.007"
"Unused Time" "2019-02-16 06:30:40.007" "2019-02-16 06:31:20.007"
"Orion A Field 2" "2019-02-16 06:31:20.007" "2019-02-16 07:12:20.007"
TransitionBlock "2019-02-16 07:12:20.007" "2019-02-16 07:12:40.007"
"Unused Time" "2019-02-16 07:12:40.007" "2019-02-16 07:15:00.008"
CAL_N2071IR "2019-02-16 07:15:00.008" "2019-02-16 07:18:00.008"
TransitionBlock "2019-02-16 07:18:00.008" "2019-02-16 07:18:20.008"
"Unused Time" "2019-02-16 07:18:20.008" "2019-02-16 07:18:40.008"
CAL_0529+075 "2019-02-16 07:18:40.008" "2019-02-16 07:21:40.008"
TransitionBlock "2019-02-16 07:21:40.008" "2019-02-16 07:22:20.008"
"Unused Time" "2019-02-16 07:22:20.008" "2019-02-16 07:24:00.009"
CAL_CRL618 "2019-02-16 07:24:00.009" "2019-02-16 07:27:00.009"
TransitionBlock "2019-02-16 07:27:00.009" "2019-02-16 07:27:40.009"
"Orion A Field 2" "2019-02-16 07:27:40.009" "2019-02-16 08:08:40.009"
TransitionBlock "2019-02-16 08:08:40.009" "2019-02-16 08:09:00.009"
"Unused Time" "2019-02-16 08:09:00.009" "2019-02-16 08:15:00.010"
CAL_N2071IR "2019-02-16 08:15:00.010" "2019-02-16 08:18:00.010"
TransitionBlock "2019-02-16 08:18:00.010" "2019-02-16 08:18:20.010"
"Unused Time" "2019-02-16 08:18:20.010" "2019-02-16 08:18:40.011"
CAL_0529+075 "2019-02-16 08:18:40.011" "2019-02-16 08:21:40.011"
TransitionBlock "2019-02-16 08:21:40.011" "2019-02-16 08:22:20.011"
"Unused Time" "2019-02-16 08:22:20.011" "2019-02-16 08:25:20.011"
CAL_CRL618 "2019-02-16 08:25:20.011" "2019-02-16 08:28:20.011"
TransitionBlock "2019-02-16 08:28:20.011" "2019-02-16 08:29:00.011"
"Unused Time" "2019-02-16 08:29:00.011" "2019-02-16 08:34:00.011"
"Orion A Field 2" "2019-02-16 08:34:00.011" "2019-02-16 09:15:00.011"
TransitionBlock "2019-02-16 09:15:00.011" "2019-02-16 09:15:20.011"
"Unused Time" "2019-02-16 09:15:20.011" "2019-02-16 09:15:40.013"
CAL_N2071IR "2019-02-16 09:15:40.013" "2019-02-16 09:18:40.013"
TransitionBlock "2019-02-16 09:18:40.013" "2019-02-16 09:19:00.013"
"Unused Time" "2019-02-16 09:19:00.013" "2019-02-16 09:19:20.013"
CAL_0529+075 "2019-02-16 09:19:20.013" "2019-02-16 09:22:20.013"
TransitionBlock "2019-02-16 09:22:20.013" "2019-02-16 09:23:00.013"
"Unused Time" "2019-02-16 09:23:00.013" "2019-02-16 09:27:00.013"
CAL_CRL618 "2019-02-16 09:27:00.013" "2019-02-16 09:30:00.013"
TransitionBlock "2019-02-16 09:30:00.013" "2019-02-16 09:30:40.013"
"Unused Time" "2019-02-16 09:30:40.013" "2019-02-16 09:31:20.013"
"NGC 2264 Field 2" "2019-02-16 09:31:20.013" "2019-02-16 10:12:20.013"
TransitionBlock "2019-02-16 10:12:20.013" "2019-02-16 10:12:40.013"
"Unused Time" "2019-02-16 10:12:40.013" "2019-02-16 10:15:00.015"
CAL_N2071IR "2019-02-16 10:15:00.015" "2019-02-16 10:18:00.015"
TransitionBlock "2019-02-16 10:18:00.015" "2019-02-16 10:18:20.015"
"Unused Time" "2019-02-16 10:18:20.015" "2019-02-16 10:21:00.015"
"Rosette Field 1" "2019-02-16 10:21:00.015" "2019-02-16 11:02:00.015"
TransitionBlock "2019-02-16 11:02:00.015" "2019-02-16 11:03:40.015"
"Unused Time" "2019-02-16 11:03:40.015" "2019-02-16 11:22:00.017"
CAL_1418+546 "2019-02-16 11:22:00.017" "2019-02-16 11:25:00.017"
TransitionBlock "2019-02-16 11:25:00.017" "2019-02-16 11:25:40.017"
"Unused Time" "2019-02-16 11:25:40.017" "2019-02-16 12:18:40.019"
CAL_Arp220 "2019-02-16 12:18:40.019" "2019-02-16 12:21:40.019"
TransitionBlock "2019-02-16 12:21:40.019" "2019-02-16 12:22:20.019"
"Unused Time" "2019-02-16 12:22:20.019" "2019-02-16 12:24:20.020"
CAL_1418+546 "2019-02-16 12:24:20.020" "2019-02-16 12:27:20.020"
"Unused Time" "2019-02-16 12:27:20.020" "2019-02-16 13:16:20.022"
CAL_1418+546 "2019-02-16 13:16:20.022" "2019-02-16 13:19:20.022"
TransitionBlock "2019-02-16 13:19:20.022" "2019-02-16 13:20:00.022"
"Unused Time" "2019-02-16 13:20:00.022" "2019-02-16 13:25:20.022"
CAL_Arp220 "2019-02-16 13:25:20.022" "2019-02-16 13:28:20.022"
"Unused Time" "2019-02-16 13:28:20.022" "2019-02-16 14:15:00.024"
CAL_Arp220 "2019-02-16 14:15:00.024" "2019-02-16 14:18:00.024"
TransitionBlock "2019-02-16 14:18:00.024" "2019-02-16 14:18:40.024"
"Unused Time" "2019-02-16 14:18:40.024" "2019-02-16 14:20:20.024"
CAL_1418+546 "2019-02-16 14:20:20.024" "2019-02-16 14:23:20.024"
TransitionBlock "2019-02-16 14:23:20.024" "2019-02-16 14:24:40.024"
"Unused Time" "2019-02-16 14:24:40.024" "2019-02-16 14:25:20.024"
CAL_16293-2422 "2019-02-16 14:25:20.024" "2019-02-16 14:28:20.024"
TransitionBlock "2019-02-16 14:28:20.024" "2019-02-16 14:29:40.024"
"Unused Time" "2019-02-16 14:29:40.024" "2019-02-16 14:32:20.024"
NEP-13 "2019-02-16 14:32:20.024" "2019-02-16 15:14:00.024"
TransitionBlock "2019-02-16 15:14:00.024" "2019-02-16 15:15:20.024"
"Unused Time" "2019-02-16 15:15:20.024" "2019-02-16 15:16:40.026"
CAL_16293-2422 "2019-02-16 15:16:40.026" "2019-02-16 15:19:40.026"
TransitionBlock "2019-02-16 15:19:40.026" "2019-02-16 15:20:40.026"
"Unused Time" "2019-02-16 15:20:40.026" "2019-02-16 15:22:00.026"
CAL_Arp220 "2019-02-16 15:22:00.026" "2019-02-16 15:25:00.026"
TransitionBlock "2019-02-16 15:25:00.026" "2019-02-16 15:25:40.026"
"Unused Time" "2019-02-16 15:25:40.026" "2019-02-16 15:26:40.026"
CAL_1418+546 "2019-02-16 15:26:40.026" "2019-02-16 15:29:40.026"
TransitionBlock "2019-02-16 15:29:40.026" "2019-02-16 15:31:00.026"
"Unused Time" "2019-02-16 15:31:00.026" "2019-02-16 15:35:40.027"
"Serpens South" "2019-02-16 15:35:40.027" "2019-02-16 16:16:40.027"
TransitionBlock "2019-02-16 16:16:40.027" "2019-02-16 16:17:20.027"
"Unused Time" "2019-02-16 16:17:20.027" "2019-02-16 16:18:40.028"
CAL_16293-2422 "2019-02-16 16:18:40.028" "2019-02-16 16:21:40.028"
TransitionBlock "2019-02-16 16:21:40.028" "2019-02-16 16:23:00.028"
"Unused Time" "2019-02-16 16:23:00.028" "2019-02-16 16:24:40.028"
CAL_1418+546 "2019-02-16 16:24:40.028" "2019-02-16 16:27:40.028"
TransitionBlock "2019-02-16 16:27:40.028" "2019-02-16 16:29:20.028"
"Unused Time" "2019-02-16 16:29:20.028" "2019-02-16 16:32:40.029"
"NGC 6334 Field 2" "2019-02-16 16:32:40.029" "2019-02-16 17:13:40.029"
TransitionBlock "2019-02-16 17:13:40.029" "2019-02-16 17:14:00.029"
"Unused Time" "2019-02-16 17:14:00.029" "2019-02-16 17:15:00.030"
CAL_16293-2422 "2019-02-16 17:15:00.030" "2019-02-16 17:18:00.030"
TransitionBlock "2019-02-16 17:18:00.030" "2019-02-16 17:19:00.030"
"Unused Time" "2019-02-16 17:19:00.030" "2019-02-16 17:21:40.030"
CAL_Arp220 "2019-02-16 17:21:40.030" "2019-02-16 17:24:40.030"
TransitionBlock "2019-02-16 17:24:40.030" "2019-02-16 17:25:20.030"
"Unused Time" "2019-02-16 17:25:20.030" "2019-02-16 17:26:00.031"
CAL_1418+546 "2019-02-16 17:26:00.031" "2019-02-16 17:29:00.031"
TransitionBlock "2019-02-16 17:29:00.031" "2019-02-16 17:30:40.031"
"Unused Time" "2019-02-16 17:30:40.031" "2019-02-16 17:32:20.031"
"NGC 6334 Field 2" "2019-02-16 17:32:20.031" "2019-02-16 18:13:20.031"
TransitionBlock "2019-02-16 18:13:20.031" "2019-02-16 18:15:00.031"
"Unused Time" "2019-02-16 18:15:00.031" "2019-02-16 18:15:20.032"
CAL_1418+546 "2019-02-16 18:15:20.032" "2019-02-16 18:18:20.032"
TransitionBlock "2019-02-16 18:18:20.032" "2019-02-16 18:19:00.032"
"Unused Time" "2019-02-16 18:19:00.032" "2019-02-16 18:23:40.033"
CAL_Arp220 "2019-02-16 18:23:40.033" "2019-02-16 18:26:40.033"
TransitionBlock "2019-02-16 18:26:40.033" "2019-02-16 18:27:40.033"
"Unused Time" "2019-02-16 18:27:40.033" "2019-02-16 18:31:20.033"
"NGC 6334 Field 2" "2019-02-16 18:31:20.033" "2019-02-16 19:12:20.033"
TransitionBlock "2019-02-16 19:12:20.033" "2019-02-16 19:14:00.033"
"Unused Time" "2019-02-16 19:14:00.033" "2019-02-16 19:15:00.035"
CAL_1418+546 "2019-02-16 19:15:00.035" "2019-02-16 19:18:00.035"
TransitionBlock "2019-02-16 19:18:00.035" "2019-02-16 19:18:40.035"
"Unused Time" "2019-02-16 19:18:40.035" "2019-02-16 19:19:20.035"
CAL_Arp220 "2019-02-16 19:19:20.035" "2019-02-16 19:22:20.035"
TransitionBlock "2019-02-16 19:22:20.035" "2019-02-16 19:23:20.035"
"Unused Time" "2019-02-16 19:23:20.035" "2019-02-16 19:25:00.035"
CAL_16293-2422 "2019-02-16 19:25:00.035" "2019-02-16 19:28:00.035"
TransitionBlock "2019-02-16 19:28:00.035" "2019-02-16 19:28:40.035"
"Unused Time" "2019-02-16 19:28:40.035" "2019-02-16 19:34:20.035"
"Serpens South" "2019-02-16 19:34:20.035" "2019-02-16 20:15:20.035"
TransitionBlock "2019-02-16 20:15:20.035" "2019-02-16 20:16:20.035"
"Unused Time" "2019-02-16 20:16:20.035" "2019-02-16 20:27:00.000"
CAL_Arp220 "2019-02-16 20:27:00.000" "2019-02-16 20:30:00.000"
