target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-02-18 07:12:20.007" "2019-02-18 07:12:40.007"
"Unused Time" "2019-02-18 07:12:40.007" "2019-02-18 07:15:00.008"
CAL_N2071IR "2019-02-18 07:15:00.008" "2019-02-18 07:18:00.008"
TransitionBlock "2019-02-18 07:18:00.008" "2019-02-18 07:18:20.008"
"Unused Time" "2019-02-18 07:18:20.008" "2019-02-18 07:18:40.008"
CAL_0529+075 "2019-02-18 07:18:40.008" "2019-02-18 07:21:40.008"
TransitionBlock "2019-02-18 07:21:40.008" "2019-02-18 07:22:20.008"
"Unused Time" "2019-02-18 07:22:20.008" "2019-02-18 07:24:00.009"
CAL_CRL618 "2019-02-18 07:24:00.009" "2019-02-18 07:27:00.009"
TransitionBlock "2019-02-18 07:27:00.009" "2019-02-18 07:27:40.009"
"Orion A Field 2" "2019-02-18 07:27:40.009" "2019-02-18 08:08:40.009"
TransitionBlock "2019-02-18 08:08:40.009" "2019-02-18 08:09:00.009"
"Unused Time" "2019-02-18 08:09:00.009" "2019-02-18 08:15:00.010"
CAL_N2071IR "2019-02-18 08:15:00.010" "2019-02-18 08:18:00.010"
TransitionBlock "2019-02-18 08:18:00.010" "2019-02-18 08:18:20.010"
"Unused Time" "2019-02-18 08:18:20.010" "2019-02-18 08:18:40.011"
CAL_0529+075 "2019-02-18 08:18:40.011" "2019-02-18 08:21:40.011"
TransitionBlock "2019-02-18 08:21:40.011" "2019-02-18 08:22:20.011"
"Unused Time" "2019-02-18 08:22:20.011" "2019-02-18 08:25:20.011"
CAL_CRL618 "2019-02-18 08:25:20.011" "2019-02-18 08:28:20.011"
TransitionBlock "2019-02-18 08:28:20.011" "2019-02-18 08:29:00.011"
"Unused Time" "2019-02-18 08:29:00.011" "2019-02-18 08:34:00.011"
"Orion A Field 2" "2019-02-18 08:34:00.011" "2019-02-18 09:15:00.011"
TransitionBlock "2019-02-18 09:15:00.011" "2019-02-18 09:15:20.011"
"Unused Time" "2019-02-18 09:15:20.011" "2019-02-18 09:15:40.013"
CAL_N2071IR "2019-02-18 09:15:40.013" "2019-02-18 09:18:40.013"
TransitionBlock "2019-02-18 09:18:40.013" "2019-02-18 09:19:00.013"
"Unused Time" "2019-02-18 09:19:00.013" "2019-02-18 09:19:20.013"
CAL_0529+075 "2019-02-18 09:19:20.013" "2019-02-18 09:22:20.013"
TransitionBlock "2019-02-18 09:22:20.013" "2019-02-18 09:23:00.013"
"Unused Time" "2019-02-18 09:23:00.013" "2019-02-18 09:27:00.013"
CAL_CRL618 "2019-02-18 09:27:00.013" "2019-02-18 09:30:00.013"
TransitionBlock "2019-02-18 09:30:00.013" "2019-02-18 09:31:00.013"
"Unused Time" "2019-02-18 09:31:00.013" "2019-02-18 09:46:00.014"
"13CO+C18O 225.0-1.8" "2019-02-18 09:46:00.014" "2019-02-18 10:54:40.014"
TransitionBlock "2019-02-18 10:54:40.014" "2019-02-18 10:56:20.014"
"Unused Time" "2019-02-18 10:56:20.014" "2019-02-18 11:22:00.017"
CAL_1418+546 "2019-02-18 11:22:00.017" "2019-02-18 11:25:00.017"
TransitionBlock "2019-02-18 11:25:00.017" "2019-02-18 11:25:40.017"
"Unused Time" "2019-02-18 11:25:40.017" "2019-02-18 12:18:40.019"
CAL_Arp220 "2019-02-18 12:18:40.019" "2019-02-18 12:21:40.019"
TransitionBlock "2019-02-18 12:21:40.019" "2019-02-18 12:22:20.019"
"Unused Time" "2019-02-18 12:22:20.019" "2019-02-18 12:24:20.020"
CAL_1418+546 "2019-02-18 12:24:20.020" "2019-02-18 12:27:20.020"
"Unused Time" "2019-02-18 12:27:20.020" "2019-02-18 13:16:20.022"
CAL_1418+546 "2019-02-18 13:16:20.022" "2019-02-18 13:19:20.022"
TransitionBlock "2019-02-18 13:19:20.022" "2019-02-18 13:20:00.022"
"Unused Time" "2019-02-18 13:20:00.022" "2019-02-18 13:25:20.022"
CAL_Arp220 "2019-02-18 13:25:20.022" "2019-02-18 13:28:20.022"
"Unused Time" "2019-02-18 13:28:20.022" "2019-02-18 14:15:00.024"
CAL_Arp220 "2019-02-18 14:15:00.024" "2019-02-18 14:18:00.024"
TransitionBlock "2019-02-18 14:18:00.024" "2019-02-18 14:19:00.024"
"Unused Time" "2019-02-18 14:19:00.024" "2019-02-18 14:20:20.024"
CAL_16293-2422 "2019-02-18 14:20:20.024" "2019-02-18 14:23:20.024"
TransitionBlock "2019-02-18 14:23:20.024" "2019-02-18 14:24:40.024"
"Unused Time" "2019-02-18 14:24:40.024" "2019-02-18 14:27:00.024"
CAL_1418+546 "2019-02-18 14:27:00.024" "2019-02-18 14:30:00.024"
TransitionBlock "2019-02-18 14:30:00.024" "2019-02-18 14:30:40.024"
"Unused Time" "2019-02-18 14:30:40.024" "2019-02-18 14:31:40.024"
NEP-13 "2019-02-18 14:31:40.024" "2019-02-18 15:13:20.024"
TransitionBlock "2019-02-18 15:13:20.024" "2019-02-18 15:14:40.024"
"Unused Time" "2019-02-18 15:14:40.024" "2019-02-18 15:16:40.026"
CAL_16293-2422 "2019-02-18 15:16:40.026" "2019-02-18 15:19:40.026"
TransitionBlock "2019-02-18 15:19:40.026" "2019-02-18 15:20:40.026"
"Unused Time" "2019-02-18 15:20:40.026" "2019-02-18 15:21:40.026"
CAL_Arp220 "2019-02-18 15:21:40.026" "2019-02-18 15:24:40.026"
TransitionBlock "2019-02-18 15:24:40.026" "2019-02-18 15:25:20.026"
"Unused Time" "2019-02-18 15:25:20.026" "2019-02-18 15:26:40.026"
CAL_1418+546 "2019-02-18 15:26:40.026" "2019-02-18 15:29:40.026"
TransitionBlock "2019-02-18 15:29:40.026" "2019-02-18 15:31:00.026"
"Unused Time" "2019-02-18 15:31:00.026" "2019-02-18 15:34:20.027"
"Serpens South" "2019-02-18 15:34:20.027" "2019-02-18 16:15:20.027"
TransitionBlock "2019-02-18 16:15:20.027" "2019-02-18 16:16:00.027"
"Unused Time" "2019-02-18 16:16:00.027" "2019-02-18 16:18:40.028"
CAL_16293-2422 "2019-02-18 16:18:40.028" "2019-02-18 16:21:40.028"
TransitionBlock "2019-02-18 16:21:40.028" "2019-02-18 16:23:00.028"
"Unused Time" "2019-02-18 16:23:00.028" "2019-02-18 16:24:40.028"
CAL_1418+546 "2019-02-18 16:24:40.028" "2019-02-18 16:27:40.028"
TransitionBlock "2019-02-18 16:27:40.028" "2019-02-18 16:29:20.028"
"Unused Time" "2019-02-18 16:29:20.028" "2019-02-18 16:30:00.029"
"NGC 6334 Field 1" "2019-02-18 16:30:00.029" "2019-02-18 17:11:00.029"
TransitionBlock "2019-02-18 17:11:00.029" "2019-02-18 17:11:20.029"
"Unused Time" "2019-02-18 17:11:20.029" "2019-02-18 17:15:00.030"
CAL_16293-2422 "2019-02-18 17:15:00.030" "2019-02-18 17:18:00.030"
TransitionBlock "2019-02-18 17:18:00.030" "2019-02-18 17:19:00.030"
"Unused Time" "2019-02-18 17:19:00.030" "2019-02-18 17:21:40.030"
CAL_Arp220 "2019-02-18 17:21:40.030" "2019-02-18 17:24:40.030"
TransitionBlock "2019-02-18 17:24:40.030" "2019-02-18 17:25:20.030"
"Unused Time" "2019-02-18 17:25:20.030" "2019-02-18 17:26:00.031"
CAL_1418+546 "2019-02-18 17:26:00.031" "2019-02-18 17:29:00.031"
TransitionBlock "2019-02-18 17:29:00.031" "2019-02-18 17:30:40.031"
"NGC 6334 Field 1" "2019-02-18 17:30:40.031" "2019-02-18 18:11:40.031"
TransitionBlock "2019-02-18 18:11:40.031" "2019-02-18 18:13:20.031"
"Unused Time" "2019-02-18 18:13:20.031" "2019-02-18 18:15:20.032"
CAL_1418+546 "2019-02-18 18:15:20.032" "2019-02-18 18:18:20.032"
TransitionBlock "2019-02-18 18:18:20.032" "2019-02-18 18:19:00.032"
"Unused Time" "2019-02-18 18:19:00.032" "2019-02-18 18:23:40.033"
CAL_Arp220 "2019-02-18 18:23:40.033" "2019-02-18 18:26:40.033"
TransitionBlock "2019-02-18 18:26:40.033" "2019-02-18 18:27:40.033"
"NGC 6334 Field 1" "2019-02-18 18:27:40.033" "2019-02-18 19:08:40.033"
TransitionBlock "2019-02-18 19:08:40.033" "2019-02-18 19:09:40.033"
"Unused Time" "2019-02-18 19:09:40.033" "2019-02-18 19:18:20.035"
CAL_Arp220 "2019-02-18 19:18:20.035" "2019-02-18 19:21:20.035"
TransitionBlock "2019-02-18 19:21:20.035" "2019-02-18 19:22:20.035"
"Unused Time" "2019-02-18 19:22:20.035" "2019-02-18 19:24:20.035"
CAL_16293-2422 "2019-02-18 19:24:20.035" "2019-02-18 19:27:20.035"
TransitionBlock "2019-02-18 19:27:20.035" "2019-02-18 19:28:00.035"
"Unused Time" "2019-02-18 19:28:00.035" "2019-02-18 19:29:40.035"
"Serpens South" "2019-02-18 19:29:40.035" "2019-02-18 20:10:40.035"
TransitionBlock "2019-02-18 20:10:40.035" "2019-02-18 20:11:40.035"
"Unused Time" "2019-02-18 20:11:40.035" "2019-02-18 20:16:20.037"
CAL_Arp220 "2019-02-18 20:16:20.037" "2019-02-18 20:19:20.037"
"Unused Time" "2019-02-18 20:19:20.037" "2019-02-18 20:30:00.000"
