target "start time (UTC)" "end time (UTC)"
IC348 "2019-04-27 03:30:00.000" "2019-04-27 04:02:00.000"
TransitionBlock "2019-04-27 04:02:00.000" "2019-04-27 04:03:20.000"
"Unused Time" "2019-04-27 04:03:20.000" "2019-04-27 04:18:20.002"
CAL_IRC+10216 "2019-04-27 04:18:20.002" "2019-04-27 04:21:20.002"
TransitionBlock "2019-04-27 04:21:20.002" "2019-04-27 04:22:20.002"
"Unused Time" "2019-04-27 04:22:20.002" "2019-04-27 04:25:40.002"
CAL_0954+658 "2019-04-27 04:25:40.002" "2019-04-27 04:28:40.002"
TransitionBlock "2019-04-27 04:28:40.002" "2019-04-27 04:30:00.002"
"Unused Time" "2019-04-27 04:30:00.002" "2019-04-27 04:32:00.002"
"Orion A Field 3" "2019-04-27 04:32:00.002" "2019-04-27 05:13:00.002"
TransitionBlock "2019-04-27 05:13:00.002" "2019-04-27 05:14:00.002"
"Unused Time" "2019-04-27 05:14:00.002" "2019-04-27 05:15:00.004"
CAL_IRC+10216 "2019-04-27 05:15:00.004" "2019-04-27 05:18:00.004"
TransitionBlock "2019-04-27 05:18:00.004" "2019-04-27 05:19:00.004"
"Unused Time" "2019-04-27 05:19:00.004" "2019-04-27 05:26:00.004"
CAL_0954+658 "2019-04-27 05:26:00.004" "2019-04-27 05:29:00.004"
TransitionBlock "2019-04-27 05:29:00.004" "2019-04-27 05:30:00.004"
"Unused Time" "2019-04-27 05:30:00.004" "2019-04-27 05:34:40.005"
"Rosette Field 1" "2019-04-27 05:34:40.005" "2019-04-27 06:15:40.005"
TransitionBlock "2019-04-27 06:15:40.005" "2019-04-27 06:16:40.005"
"Unused Time" "2019-04-27 06:16:40.005" "2019-04-27 06:20:40.006"
CAL_0954+658 "2019-04-27 06:20:40.006" "2019-04-27 06:23:40.006"
TransitionBlock "2019-04-27 06:23:40.006" "2019-04-27 06:24:40.006"
"Unused Time" "2019-04-27 06:24:40.006" "2019-04-27 06:25:40.006"
CAL_IRC+10216 "2019-04-27 06:25:40.006" "2019-04-27 06:28:40.006"
TransitionBlock "2019-04-27 06:28:40.006" "2019-04-27 06:29:40.006"
"Unused Time" "2019-04-27 06:29:40.006" "2019-04-27 07:18:40.008"
CAL_0954+658 "2019-04-27 07:18:40.008" "2019-04-27 07:21:40.008"
TransitionBlock "2019-04-27 07:21:40.008" "2019-04-27 07:22:40.008"
"Unused Time" "2019-04-27 07:22:40.008" "2019-04-27 07:24:40.009"
CAL_IRC+10216 "2019-04-27 07:24:40.009" "2019-04-27 07:27:40.009"
TransitionBlock "2019-04-27 07:27:40.009" "2019-04-27 07:28:40.009"
"Unused Time" "2019-04-27 07:28:40.009" "2019-04-27 08:18:40.011"
CAL_0954+658 "2019-04-27 08:18:40.011" "2019-04-27 08:21:40.011"
TransitionBlock "2019-04-27 08:21:40.011" "2019-04-27 08:22:40.011"
"Unused Time" "2019-04-27 08:22:40.011" "2019-04-27 08:25:20.011"
CAL_Arp220 "2019-04-27 08:25:20.011" "2019-04-27 08:28:20.011"
TransitionBlock "2019-04-27 08:28:20.011" "2019-04-27 08:29:40.011"
"Unused Time" "2019-04-27 08:29:40.011" "2019-04-27 09:15:00.013"
CAL_IRC+10216 "2019-04-27 09:15:00.013" "2019-04-27 09:18:00.013"
TransitionBlock "2019-04-27 09:18:00.013" "2019-04-27 09:19:00.013"
"Unused Time" "2019-04-27 09:19:00.013" "2019-04-27 09:19:20.013"
CAL_0954+658 "2019-04-27 09:19:20.013" "2019-04-27 09:22:20.013"
TransitionBlock "2019-04-27 09:22:20.013" "2019-04-27 09:23:20.013"
"Unused Time" "2019-04-27 09:23:20.013" "2019-04-27 09:27:00.013"
CAL_Arp220 "2019-04-27 09:27:00.013" "2019-04-27 09:30:00.013"
"Unused Time" "2019-04-27 09:30:00.013" "2019-04-27 10:18:20.015"
CAL_Arp220 "2019-04-27 10:18:20.015" "2019-04-27 10:21:20.015"
TransitionBlock "2019-04-27 10:21:20.015" "2019-04-27 10:22:20.015"
"Unused Time" "2019-04-27 10:22:20.015" "2019-04-27 10:33:00.016"
NEP-15 "2019-04-27 10:33:00.016" "2019-04-27 11:14:40.016"
TransitionBlock "2019-04-27 11:14:40.016" "2019-04-27 11:15:00.016"
"Unused Time" "2019-04-27 11:15:00.016" "2019-04-27 11:22:00.017"
CAL_1823+568 "2019-04-27 11:22:00.017" "2019-04-27 11:25:00.017"
TransitionBlock "2019-04-27 11:25:00.017" "2019-04-27 11:26:00.017"
"Unused Time" "2019-04-27 11:26:00.017" "2019-04-27 11:44:20.018"
"IRAS 18437-0643" "2019-04-27 11:44:20.018" "2019-04-27 12:15:20.018"
TransitionBlock "2019-04-27 12:15:20.018" "2019-04-27 12:16:20.018"
"Unused Time" "2019-04-27 12:16:20.018" "2019-04-27 12:18:40.019"
CAL_1823+568 "2019-04-27 12:18:40.019" "2019-04-27 12:21:40.019"
TransitionBlock "2019-04-27 12:21:40.019" "2019-04-27 12:22:20.019"
"Unused Time" "2019-04-27 12:22:20.019" "2019-04-27 12:24:20.020"
CAL_W75N "2019-04-27 12:24:20.020" "2019-04-27 12:27:20.020"
TransitionBlock "2019-04-27 12:27:20.020" "2019-04-27 12:28:40.020"
"Unused Time" "2019-04-27 12:28:40.020" "2019-04-27 12:29:20.020"
"NGC 6334 Field 1" "2019-04-27 12:29:20.020" "2019-04-27 13:10:20.020"
TransitionBlock "2019-04-27 13:10:20.020" "2019-04-27 13:11:40.020"
"Unused Time" "2019-04-27 13:11:40.020" "2019-04-27 13:16:20.022"
CAL_W75N "2019-04-27 13:16:20.022" "2019-04-27 13:19:20.022"
TransitionBlock "2019-04-27 13:19:20.022" "2019-04-27 13:19:40.022"
"Unused Time" "2019-04-27 13:19:40.022" "2019-04-27 13:21:20.022"
CAL_MWC349 "2019-04-27 13:21:20.022" "2019-04-27 13:24:20.022"
TransitionBlock "2019-04-27 13:24:20.022" "2019-04-27 13:25:00.022"
"Unused Time" "2019-04-27 13:25:00.022" "2019-04-27 13:25:20.022"
CAL_1823+568 "2019-04-27 13:25:20.022" "2019-04-27 13:28:20.022"
TransitionBlock "2019-04-27 13:28:20.022" "2019-04-27 13:29:40.022"
"Unused Time" "2019-04-27 13:29:40.022" "2019-04-27 13:32:20.022"
"NGC 6334 Field 1" "2019-04-27 13:32:20.022" "2019-04-27 14:13:20.022"
TransitionBlock "2019-04-27 14:13:20.022" "2019-04-27 14:14:40.022"
"Unused Time" "2019-04-27 14:14:40.022" "2019-04-27 14:15:00.024"
CAL_MWC349 "2019-04-27 14:15:00.024" "2019-04-27 14:18:00.024"
TransitionBlock "2019-04-27 14:18:00.024" "2019-04-27 14:18:20.024"
"Unused Time" "2019-04-27 14:18:20.024" "2019-04-27 14:20:00.024"
CAL_W75N "2019-04-27 14:20:00.024" "2019-04-27 14:23:00.024"
TransitionBlock "2019-04-27 14:23:00.024" "2019-04-27 14:23:40.024"
"Unused Time" "2019-04-27 14:23:40.024" "2019-04-27 14:26:00.024"
CAL_1823+568 "2019-04-27 14:26:00.024" "2019-04-27 14:29:00.024"
TransitionBlock "2019-04-27 14:29:00.024" "2019-04-27 14:30:20.024"
"Unused Time" "2019-04-27 14:30:20.024" "2019-04-27 14:43:40.025"
"IRAS 17505-3143" "2019-04-27 14:43:40.025" "2019-04-27 15:14:40.025"
TransitionBlock "2019-04-27 15:14:40.025" "2019-04-27 15:16:00.025"
"Unused Time" "2019-04-27 15:16:00.025" "2019-04-27 15:16:40.026"
CAL_W75N "2019-04-27 15:16:40.026" "2019-04-27 15:19:40.026"
TransitionBlock "2019-04-27 15:19:40.026" "2019-04-27 15:20:00.026"
"Unused Time" "2019-04-27 15:20:00.026" "2019-04-27 15:22:00.026"
CAL_MWC349 "2019-04-27 15:22:00.026" "2019-04-27 15:25:00.026"
TransitionBlock "2019-04-27 15:25:00.026" "2019-04-27 15:25:40.026"
"Unused Time" "2019-04-27 15:25:40.026" "2019-04-27 15:26:40.026"
CAL_1823+568 "2019-04-27 15:26:40.026" "2019-04-27 15:29:40.026"
TransitionBlock "2019-04-27 15:29:40.026" "2019-04-27 15:31:00.026"
"Unused Time" "2019-04-27 15:31:00.026" "2019-04-27 15:31:40.026"
"IRAS 17505-3143" "2019-04-27 15:31:40.026" "2019-04-27 16:02:40.026"
TransitionBlock "2019-04-27 16:02:40.026" "2019-04-27 16:04:00.026"
"Unused Time" "2019-04-27 16:04:00.026" "2019-04-27 16:15:00.028"
CAL_W75N "2019-04-27 16:15:00.028" "2019-04-27 16:18:00.028"
TransitionBlock "2019-04-27 16:18:00.028" "2019-04-27 16:18:20.028"
"Unused Time" "2019-04-27 16:18:20.028" "2019-04-27 16:18:40.028"
CAL_MWC349 "2019-04-27 16:18:40.028" "2019-04-27 16:21:40.028"
TransitionBlock "2019-04-27 16:21:40.028" "2019-04-27 16:22:20.028"
"Unused Time" "2019-04-27 16:22:20.028" "2019-04-27 16:24:40.028"
CAL_1823+568 "2019-04-27 16:24:40.028" "2019-04-27 16:27:40.028"
TransitionBlock "2019-04-27 16:27:40.028" "2019-04-27 16:28:40.028"
"Unused Time" "2019-04-27 16:28:40.028" "2019-04-27 16:34:40.029"
M31-pointing-1f "2019-04-27 16:34:40.029" "2019-04-27 17:16:20.029"
TransitionBlock "2019-04-27 17:16:20.029" "2019-04-27 17:17:00.029"
"Unused Time" "2019-04-27 17:17:00.029" "2019-04-27 17:17:40.030"
CAL_MWC349 "2019-04-27 17:17:40.030" "2019-04-27 17:20:40.030"
TransitionBlock "2019-04-27 17:20:40.030" "2019-04-27 17:21:00.030"
"Unused Time" "2019-04-27 17:21:00.030" "2019-04-27 17:21:40.030"
CAL_W75N "2019-04-27 17:21:40.030" "2019-04-27 17:24:40.030"
TransitionBlock "2019-04-27 17:24:40.030" "2019-04-27 17:25:20.030"
"Unused Time" "2019-04-27 17:25:20.030" "2019-04-27 17:26:00.031"
CAL_1823+568 "2019-04-27 17:26:00.031" "2019-04-27 17:29:00.031"
TransitionBlock "2019-04-27 17:29:00.031" "2019-04-27 17:30:00.031"
M31-pointing-2g "2019-04-27 17:30:00.031" "2019-04-27 18:11:40.031"
TransitionBlock "2019-04-27 18:11:40.031" "2019-04-27 18:12:20.031"
"Unused Time" "2019-04-27 18:12:20.031" "2019-04-27 18:15:20.032"
CAL_MWC349 "2019-04-27 18:15:20.032" "2019-04-27 18:18:20.032"
TransitionBlock "2019-04-27 18:18:20.032" "2019-04-27 18:18:40.032"
CAL_W75N "2019-04-27 18:18:40.032" "2019-04-27 18:21:40.032"
TransitionBlock "2019-04-27 18:21:40.032" "2019-04-27 18:22:20.032"
"Unused Time" "2019-04-27 18:22:20.032" "2019-04-27 18:23:40.033"
CAL_1823+568 "2019-04-27 18:23:40.033" "2019-04-27 18:26:40.033"
TransitionBlock "2019-04-27 18:26:40.033" "2019-04-27 18:27:40.033"
"Unused Time" "2019-04-27 18:27:40.033" "2019-04-27 18:29:00.033"
M31-pointing-2g "2019-04-27 18:29:00.033" "2019-04-27 19:10:40.033"
TransitionBlock "2019-04-27 19:10:40.033" "2019-04-27 19:11:20.033"
"Unused Time" "2019-04-27 19:11:20.033" "2019-04-27 19:18:20.035"
CAL_MWC349 "2019-04-27 19:18:20.035" "2019-04-27 19:21:20.035"
TransitionBlock "2019-04-27 19:21:20.035" "2019-04-27 19:21:40.035"
"Unused Time" "2019-04-27 19:21:40.035" "2019-04-27 19:24:20.035"
CAL_W75N "2019-04-27 19:24:20.035" "2019-04-27 19:27:20.035"
TransitionBlock "2019-04-27 19:27:20.035" "2019-04-27 19:28:40.035"
"Unused Time" "2019-04-27 19:28:40.035" "2019-04-27 19:32:00.035"
