target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-06-12 09:12:20.011" "2019-06-12 09:13:00.011"
"Unused Time" "2019-06-12 09:13:00.011" "2019-06-12 09:18:20.013"
CAL_1308+326 "2019-06-12 09:18:20.013" "2019-06-12 09:21:20.013"
TransitionBlock "2019-06-12 09:21:20.013" "2019-06-12 09:22:00.013"
"Unused Time" "2019-06-12 09:22:00.013" "2019-06-12 09:23:00.013"
CAL_Arp220 "2019-06-12 09:23:00.013" "2019-06-12 09:26:00.013"
TransitionBlock "2019-06-12 09:26:00.013" "2019-06-12 09:26:20.013"
"Unused Time" "2019-06-12 09:26:20.013" "2019-06-12 09:29:40.013"
"RX Boo" "2019-06-12 09:29:40.013" "2019-06-12 10:14:00.013"
TransitionBlock "2019-06-12 10:14:00.013" "2019-06-12 10:14:20.013"
"Unused Time" "2019-06-12 10:14:20.013" "2019-06-12 10:15:00.015"
CAL_1308+326 "2019-06-12 10:15:00.015" "2019-06-12 10:18:00.015"
TransitionBlock "2019-06-12 10:18:00.015" "2019-06-12 10:18:40.015"
"Unused Time" "2019-06-12 10:18:40.015" "2019-06-12 10:21:20.015"
CAL_Arp220 "2019-06-12 10:21:20.015" "2019-06-12 10:24:20.015"
TransitionBlock "2019-06-12 10:24:20.015" "2019-06-12 10:24:40.015"
"Unused Time" "2019-06-12 10:24:40.015" "2019-06-12 10:27:20.015"
"RX Boo" "2019-06-12 10:27:20.015" "2019-06-12 11:11:40.015"
TransitionBlock "2019-06-12 11:11:40.015" "2019-06-12 11:13:00.015"
"Unused Time" "2019-06-12 11:13:00.015" "2019-06-12 11:15:40.017"
CAL_CRL2688 "2019-06-12 11:15:40.017" "2019-06-12 11:18:40.017"
TransitionBlock "2019-06-12 11:18:40.017" "2019-06-12 11:19:40.017"
"Unused Time" "2019-06-12 11:19:40.017" "2019-06-12 11:21:00.017"
CAL_1958-179 "2019-06-12 11:21:00.017" "2019-06-12 11:24:00.017"
TransitionBlock "2019-06-12 11:24:00.017" "2019-06-12 11:25:00.017"
CAL_W75N "2019-06-12 11:25:00.017" "2019-06-12 11:28:00.017"
TransitionBlock "2019-06-12 11:28:00.017" "2019-06-12 11:28:20.017"
"Unused Time" "2019-06-12 11:28:20.017" "2019-06-12 12:16:00.019"
CAL_CRL2688 "2019-06-12 12:16:00.019" "2019-06-12 12:19:00.019"
TransitionBlock "2019-06-12 12:19:00.019" "2019-06-12 12:20:00.019"
"Unused Time" "2019-06-12 12:20:00.019" "2019-06-12 12:20:20.019"
CAL_1958-179 "2019-06-12 12:20:20.019" "2019-06-12 12:23:20.019"
TransitionBlock "2019-06-12 12:23:20.019" "2019-06-12 12:24:20.019"
"Unused Time" "2019-06-12 12:24:20.019" "2019-06-12 12:25:40.020"
CAL_W75N "2019-06-12 12:25:40.020" "2019-06-12 12:28:40.020"
TransitionBlock "2019-06-12 12:28:40.020" "2019-06-12 12:29:00.020"
"Unused Time" "2019-06-12 12:29:00.020" "2019-06-12 13:16:00.021"
CAL_CRL2688 "2019-06-12 13:16:00.021" "2019-06-12 13:19:00.021"
TransitionBlock "2019-06-12 13:19:00.021" "2019-06-12 13:20:00.021"
"Unused Time" "2019-06-12 13:20:00.021" "2019-06-12 13:21:00.022"
CAL_1958-179 "2019-06-12 13:21:00.022" "2019-06-12 13:24:00.022"
TransitionBlock "2019-06-12 13:24:00.022" "2019-06-12 13:25:00.022"
CAL_W75N "2019-06-12 13:25:00.022" "2019-06-12 13:28:00.022"
"Unused Time" "2019-06-12 13:28:00.022" "2019-06-12 14:15:40.024"
CAL_W75N "2019-06-12 14:15:40.024" "2019-06-12 14:18:40.024"
TransitionBlock "2019-06-12 14:18:40.024" "2019-06-12 14:19:40.024"
"Unused Time" "2019-06-12 14:19:40.024" "2019-06-12 14:20:00.024"
CAL_1958-179 "2019-06-12 14:20:00.024" "2019-06-12 14:23:00.024"
TransitionBlock "2019-06-12 14:23:00.024" "2019-06-12 14:24:00.024"
"Unused Time" "2019-06-12 14:24:00.024" "2019-06-12 14:27:00.024"
CAL_CRL2688 "2019-06-12 14:27:00.024" "2019-06-12 14:30:00.024"
TransitionBlock "2019-06-12 14:30:00.024" "2019-06-12 14:31:00.024"
"Unused Time" "2019-06-12 14:31:00.024" "2019-06-12 15:15:20.026"
CAL_1958-179 "2019-06-12 15:15:20.026" "2019-06-12 15:18:20.026"
TransitionBlock "2019-06-12 15:18:20.026" "2019-06-12 15:19:20.026"
"Unused Time" "2019-06-12 15:19:20.026" "2019-06-12 15:19:40.026"
CAL_CRL2688 "2019-06-12 15:19:40.026" "2019-06-12 15:22:40.026"
TransitionBlock "2019-06-12 15:22:40.026" "2019-06-12 15:23:00.026"
"Unused Time" "2019-06-12 15:23:00.026" "2019-06-12 15:26:40.026"
CAL_W75N "2019-06-12 15:26:40.026" "2019-06-12 15:29:40.026"
TransitionBlock "2019-06-12 15:29:40.026" "2019-06-12 15:30:40.026"
"Unused Time" "2019-06-12 15:30:40.026" "2019-06-12 15:45:40.027"
"IRAS 03030+5532" "2019-06-12 15:45:40.027" "2019-06-12 16:13:40.027"
TransitionBlock "2019-06-12 16:13:40.027" "2019-06-12 16:14:40.027"
"Unused Time" "2019-06-12 16:14:40.027" "2019-06-12 16:16:40.028"
CAL_W75N "2019-06-12 16:16:40.028" "2019-06-12 16:19:40.028"
TransitionBlock "2019-06-12 16:19:40.028" "2019-06-12 16:20:00.028"
"Unused Time" "2019-06-12 16:20:00.028" "2019-06-12 16:27:00.000"
CAL_CRL2688 "2019-06-12 16:27:00.000" "2019-06-12 16:30:00.000"
