target "start time (UTC)" "end time (UTC)"
CAL_N2071IR "2019-02-20 06:16:40.006" "2019-02-20 06:19:40.006"
TransitionBlock "2019-02-20 06:19:40.006" "2019-02-20 06:20:20.006"
"Unused Time" "2019-02-20 06:20:20.006" "2019-02-20 06:20:40.006"
CAL_0552+398 "2019-02-20 06:20:40.006" "2019-02-20 06:23:40.006"
TransitionBlock "2019-02-20 06:23:40.006" "2019-02-20 06:24:00.006"
"Unused Time" "2019-02-20 06:24:00.006" "2019-02-20 06:27:00.007"
CAL_CRL618 "2019-02-20 06:27:00.007" "2019-02-20 06:30:00.007"
TransitionBlock "2019-02-20 06:30:00.007" "2019-02-20 06:31:20.007"
"Unused Time" "2019-02-20 06:31:20.007" "2019-02-20 06:40:40.007"
STUDIES-1_offset_N2 "2019-02-20 06:40:40.007" "2019-02-20 07:11:40.007"
TransitionBlock "2019-02-20 07:11:40.007" "2019-02-20 07:13:00.007"
"Unused Time" "2019-02-20 07:13:00.007" "2019-02-20 07:15:00.008"
CAL_CRL618 "2019-02-20 07:15:00.008" "2019-02-20 07:18:00.008"
TransitionBlock "2019-02-20 07:18:00.008" "2019-02-20 07:18:20.008"
"Unused Time" "2019-02-20 07:18:20.008" "2019-02-20 07:18:40.008"
CAL_0552+398 "2019-02-20 07:18:40.008" "2019-02-20 07:21:40.008"
TransitionBlock "2019-02-20 07:21:40.008" "2019-02-20 07:22:20.008"
"Unused Time" "2019-02-20 07:22:20.008" "2019-02-20 07:24:40.009"
CAL_N2071IR "2019-02-20 07:24:40.009" "2019-02-20 07:27:40.009"
TransitionBlock "2019-02-20 07:27:40.009" "2019-02-20 07:28:40.009"
"Unused Time" "2019-02-20 07:28:40.009" "2019-02-20 07:45:20.009"
STUDIES-1_offset_N2 "2019-02-20 07:45:20.009" "2019-02-20 08:16:20.009"
TransitionBlock "2019-02-20 08:16:20.009" "2019-02-20 08:17:20.009"
"Unused Time" "2019-02-20 08:17:20.009" "2019-02-20 08:18:40.011"
CAL_0552+398 "2019-02-20 08:18:40.011" "2019-02-20 08:21:40.011"
TransitionBlock "2019-02-20 08:21:40.011" "2019-02-20 08:22:00.011"
"Unused Time" "2019-02-20 08:22:00.011" "2019-02-20 08:25:20.011"
CAL_CRL618 "2019-02-20 08:25:20.011" "2019-02-20 08:28:20.011"
TransitionBlock "2019-02-20 08:28:20.011" "2019-02-20 08:29:40.011"
"Unused Time" "2019-02-20 08:29:40.011" "2019-02-20 08:38:40.011"
STUDIES-1_offset_N2 "2019-02-20 08:38:40.011" "2019-02-20 09:09:40.011"
TransitionBlock "2019-02-20 09:09:40.011" "2019-02-20 09:10:40.011"
"Unused Time" "2019-02-20 09:10:40.011" "2019-02-20 09:19:20.013"
CAL_0552+398 "2019-02-20 09:19:20.013" "2019-02-20 09:22:20.013"
TransitionBlock "2019-02-20 09:22:20.013" "2019-02-20 09:23:00.013"
CAL_N2071IR "2019-02-20 09:23:00.013" "2019-02-20 09:26:00.013"
TransitionBlock "2019-02-20 09:26:00.013" "2019-02-20 09:26:40.013"
"Unused Time" "2019-02-20 09:26:40.013" "2019-02-20 09:27:00.013"
CAL_CRL618 "2019-02-20 09:27:00.013" "2019-02-20 09:30:00.013"
TransitionBlock "2019-02-20 09:30:00.013" "2019-02-20 09:31:20.013"
"Unused Time" "2019-02-20 09:31:20.013" "2019-02-20 09:44:00.014"
STUDIES-1_offset_N2 "2019-02-20 09:44:00.014" "2019-02-20 10:15:00.014"
TransitionBlock "2019-02-20 10:15:00.014" "2019-02-20 10:16:00.014"
"Unused Time" "2019-02-20 10:16:00.014" "2019-02-20 10:18:20.015"
CAL_0552+398 "2019-02-20 10:18:20.015" "2019-02-20 10:21:20.015"
TransitionBlock "2019-02-20 10:21:20.015" "2019-02-20 10:22:20.015"
"Unused Time" "2019-02-20 10:22:20.015" "2019-02-20 10:36:40.016"
STUDIES-1_offset_N2 "2019-02-20 10:36:40.016" "2019-02-20 11:07:40.016"
TransitionBlock "2019-02-20 11:07:40.016" "2019-02-20 11:09:00.016"
"Unused Time" "2019-02-20 11:09:00.016" "2019-02-20 11:22:00.017"
CAL_1418+546 "2019-02-20 11:22:00.017" "2019-02-20 11:25:00.017"
TransitionBlock "2019-02-20 11:25:00.017" "2019-02-20 11:26:20.017"
"Unused Time" "2019-02-20 11:26:20.017" "2019-02-20 11:44:20.018"
STUDIES-1_offset_N2 "2019-02-20 11:44:20.018" "2019-02-20 12:15:20.018"
TransitionBlock "2019-02-20 12:15:20.018" "2019-02-20 12:16:40.018"
"Unused Time" "2019-02-20 12:16:40.018" "2019-02-20 12:18:40.019"
CAL_Arp220 "2019-02-20 12:18:40.019" "2019-02-20 12:21:40.019"
TransitionBlock "2019-02-20 12:21:40.019" "2019-02-20 12:22:20.019"
"Unused Time" "2019-02-20 12:22:20.019" "2019-02-20 12:24:20.020"
CAL_1418+546 "2019-02-20 12:24:20.020" "2019-02-20 12:27:20.020"
TransitionBlock "2019-02-20 12:27:20.020" "2019-02-20 12:28:40.020"
"Unused Time" "2019-02-20 12:28:40.020" "2019-02-20 12:36:00.020"
STUDIES-1_offset_N2 "2019-02-20 12:36:00.020" "2019-02-20 13:07:00.020"
TransitionBlock "2019-02-20 13:07:00.020" "2019-02-20 13:08:20.020"
"Unused Time" "2019-02-20 13:08:20.020" "2019-02-20 13:16:20.022"
CAL_1418+546 "2019-02-20 13:16:20.022" "2019-02-20 13:19:20.022"
TransitionBlock "2019-02-20 13:19:20.022" "2019-02-20 13:20:00.022"
"Unused Time" "2019-02-20 13:20:00.022" "2019-02-20 13:25:20.022"
CAL_Arp220 "2019-02-20 13:25:20.022" "2019-02-20 13:28:20.022"
TransitionBlock "2019-02-20 13:28:20.022" "2019-02-20 13:29:40.022"
"Unused Time" "2019-02-20 13:29:40.022" "2019-02-20 13:38:40.022"
STUDIES-1_offset_N2 "2019-02-20 13:38:40.022" "2019-02-20 14:09:40.022"
TransitionBlock "2019-02-20 14:09:40.022" "2019-02-20 14:11:00.022"
"Unused Time" "2019-02-20 14:11:00.022" "2019-02-20 14:15:00.024"
CAL_Arp220 "2019-02-20 14:15:00.024" "2019-02-20 14:18:00.024"
TransitionBlock "2019-02-20 14:18:00.024" "2019-02-20 14:19:00.024"
"Unused Time" "2019-02-20 14:19:00.024" "2019-02-20 14:20:00.024"
CAL_16293-2422 "2019-02-20 14:20:00.024" "2019-02-20 14:23:00.024"
TransitionBlock "2019-02-20 14:23:00.024" "2019-02-20 14:24:20.024"
"Unused Time" "2019-02-20 14:24:20.024" "2019-02-20 14:26:00.024"
CAL_1418+546 "2019-02-20 14:26:00.024" "2019-02-20 14:29:00.024"
TransitionBlock "2019-02-20 14:29:00.024" "2019-02-20 14:29:40.024"
"Unused Time" "2019-02-20 14:29:40.024" "2019-02-20 14:32:20.024"
NEP-16 "2019-02-20 14:32:20.024" "2019-02-20 15:14:00.024"
TransitionBlock "2019-02-20 15:14:00.024" "2019-02-20 15:15:20.024"
"Unused Time" "2019-02-20 15:15:20.024" "2019-02-20 15:16:40.026"
CAL_16293-2422 "2019-02-20 15:16:40.026" "2019-02-20 15:19:40.026"
TransitionBlock "2019-02-20 15:19:40.026" "2019-02-20 15:21:00.026"
"Unused Time" "2019-02-20 15:21:00.026" "2019-02-20 15:26:40.026"
CAL_1418+546 "2019-02-20 15:26:40.026" "2019-02-20 15:29:40.026"
TransitionBlock "2019-02-20 15:29:40.026" "2019-02-20 15:30:40.026"
"Unused Time" "2019-02-20 15:30:40.026" "2019-02-20 15:34:00.027"
"IRAS 18349+1023" "2019-02-20 15:34:00.027" "2019-02-20 16:05:00.027"
TransitionBlock "2019-02-20 16:05:00.027" "2019-02-20 16:05:40.027"
"Unused Time" "2019-02-20 16:05:40.027" "2019-02-20 16:18:40.028"
CAL_16293-2422 "2019-02-20 16:18:40.028" "2019-02-20 16:21:40.028"
TransitionBlock "2019-02-20 16:21:40.028" "2019-02-20 16:23:00.028"
"Unused Time" "2019-02-20 16:23:00.028" "2019-02-20 16:24:40.028"
CAL_1418+546 "2019-02-20 16:24:40.028" "2019-02-20 16:27:40.028"
TransitionBlock "2019-02-20 16:27:40.028" "2019-02-20 16:29:20.028"
"Unused Time" "2019-02-20 16:29:20.028" "2019-02-20 16:30:00.029"
"NGC 6334 Field 2" "2019-02-20 16:30:00.029" "2019-02-20 17:11:00.029"
TransitionBlock "2019-02-20 17:11:00.029" "2019-02-20 17:11:20.029"
"Unused Time" "2019-02-20 17:11:20.029" "2019-02-20 17:15:00.030"
CAL_16293-2422 "2019-02-20 17:15:00.030" "2019-02-20 17:18:00.030"
TransitionBlock "2019-02-20 17:18:00.030" "2019-02-20 17:19:00.030"
"Unused Time" "2019-02-20 17:19:00.030" "2019-02-20 17:21:40.030"
CAL_Arp220 "2019-02-20 17:21:40.030" "2019-02-20 17:24:40.030"
TransitionBlock "2019-02-20 17:24:40.030" "2019-02-20 17:25:20.030"
"Unused Time" "2019-02-20 17:25:20.030" "2019-02-20 17:26:00.031"
CAL_1418+546 "2019-02-20 17:26:00.031" "2019-02-20 17:29:00.031"
TransitionBlock "2019-02-20 17:29:00.031" "2019-02-20 17:30:00.031"
"Unused Time" "2019-02-20 17:30:00.031" "2019-02-20 17:31:40.031"
DR21 "2019-02-20 17:31:40.031" "2019-02-20 18:12:40.031"
TransitionBlock "2019-02-20 18:12:40.031" "2019-02-20 18:13:40.031"
"Unused Time" "2019-02-20 18:13:40.031" "2019-02-20 18:15:20.032"
CAL_1418+546 "2019-02-20 18:15:20.032" "2019-02-20 18:18:20.032"
TransitionBlock "2019-02-20 18:18:20.032" "2019-02-20 18:19:00.032"
"Unused Time" "2019-02-20 18:19:00.032" "2019-02-20 18:23:40.033"
CAL_Arp220 "2019-02-20 18:23:40.033" "2019-02-20 18:26:40.033"
TransitionBlock "2019-02-20 18:26:40.033" "2019-02-20 18:27:40.033"
"Unused Time" "2019-02-20 18:27:40.033" "2019-02-20 18:33:20.033"
DR21 "2019-02-20 18:33:20.033" "2019-02-20 19:14:20.033"
TransitionBlock "2019-02-20 19:14:20.033" "2019-02-20 19:15:20.033"
"Unused Time" "2019-02-20 19:15:20.033" "2019-02-20 19:18:20.035"
CAL_Arp220 "2019-02-20 19:18:20.035" "2019-02-20 19:21:20.035"
TransitionBlock "2019-02-20 19:21:20.035" "2019-02-20 19:22:20.035"
"Unused Time" "2019-02-20 19:22:20.035" "2019-02-20 19:24:20.035"
CAL_16293-2422 "2019-02-20 19:24:20.035" "2019-02-20 19:27:20.035"
TransitionBlock "2019-02-20 19:27:20.035" "2019-02-20 19:28:40.035"
"Unused Time" "2019-02-20 19:28:40.035" "2019-02-20 19:31:00.035"
DR21 "2019-02-20 19:31:00.035" "2019-02-20 20:12:00.035"
"Unused Time" "2019-02-20 20:12:00.035" "2019-02-20 20:30:00.000"
