target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-06-08 12:18:00.019" "2019-06-08 12:18:20.019"
"Unused Time" "2019-06-08 12:18:20.019" "2019-06-08 12:18:40.019"
CAL_BLLAC "2019-06-08 12:18:40.019" "2019-06-08 12:21:40.019"
TransitionBlock "2019-06-08 12:21:40.019" "2019-06-08 12:22:00.019"
"Unused Time" "2019-06-08 12:22:00.019" "2019-06-08 12:24:20.020"
CAL_CRL2688 "2019-06-08 12:24:20.020" "2019-06-08 12:27:20.020"
TransitionBlock "2019-06-08 12:27:20.020" "2019-06-08 12:28:20.020"
"Unused Time" "2019-06-08 12:28:20.020" "2019-06-08 12:30:40.020"
"X Her" "2019-06-08 12:30:40.020" "2019-06-08 13:15:00.020"
TransitionBlock "2019-06-08 13:15:00.020" "2019-06-08 13:16:00.020"
"Unused Time" "2019-06-08 13:16:00.020" "2019-06-08 13:16:20.022"
CAL_CRL2688 "2019-06-08 13:16:20.022" "2019-06-08 13:19:20.022"
"Unused Time" "2019-06-08 13:19:20.022" "2019-06-08 13:21:20.022"
CAL_CRL2688 "2019-06-08 13:21:20.022" "2019-06-08 13:24:20.022"
TransitionBlock "2019-06-08 13:24:20.022" "2019-06-08 13:24:40.022"
"Unused Time" "2019-06-08 13:24:40.022" "2019-06-08 13:25:20.022"
CAL_BLLAC "2019-06-08 13:25:20.022" "2019-06-08 13:28:20.022"
TransitionBlock "2019-06-08 13:28:20.022" "2019-06-08 13:29:00.022"
"Unused Time" "2019-06-08 13:29:00.022" "2019-06-08 13:32:00.022"
M31-pointing-1f "2019-06-08 13:32:00.022" "2019-06-08 14:13:40.022"
TransitionBlock "2019-06-08 14:13:40.022" "2019-06-08 14:14:20.022"
"Unused Time" "2019-06-08 14:14:20.022" "2019-06-08 14:15:00.024"
CAL_CRL2688 "2019-06-08 14:15:00.024" "2019-06-08 14:18:00.024"
"Unused Time" "2019-06-08 14:18:00.024" "2019-06-08 14:20:00.024"
CAL_CRL2688 "2019-06-08 14:20:00.024" "2019-06-08 14:23:00.024"
TransitionBlock "2019-06-08 14:23:00.024" "2019-06-08 14:23:20.024"
"Unused Time" "2019-06-08 14:23:20.024" "2019-06-08 14:26:00.024"
CAL_BLLAC "2019-06-08 14:26:00.024" "2019-06-08 14:29:00.024"
TransitionBlock "2019-06-08 14:29:00.024" "2019-06-08 14:29:40.024"
"Unused Time" "2019-06-08 14:29:40.024" "2019-06-08 14:31:20.024"
M31-pointing-1f "2019-06-08 14:31:20.024" "2019-06-08 15:13:00.024"
TransitionBlock "2019-06-08 15:13:00.024" "2019-06-08 15:13:40.024"
"Unused Time" "2019-06-08 15:13:40.024" "2019-06-08 15:16:40.026"
CAL_CRL2688 "2019-06-08 15:16:40.026" "2019-06-08 15:19:40.026"
TransitionBlock "2019-06-08 15:19:40.026" "2019-06-08 15:20:00.026"
CAL_BLLAC "2019-06-08 15:20:00.026" "2019-06-08 15:23:00.026"
TransitionBlock "2019-06-08 15:23:00.026" "2019-06-08 15:23:20.026"
"Unused Time" "2019-06-08 15:23:20.026" "2019-06-08 15:26:20.026"
CAL_CRL2688 "2019-06-08 15:26:20.026" "2019-06-08 15:29:20.026"
TransitionBlock "2019-06-08 15:29:20.026" "2019-06-08 15:30:00.026"
"Unused Time" "2019-06-08 15:30:00.026" "2019-06-08 15:32:00.026"
M31-pointing-1f "2019-06-08 15:32:00.026" "2019-06-08 16:13:40.026"
TransitionBlock "2019-06-08 16:13:40.026" "2019-06-08 16:14:20.026"
"Unused Time" "2019-06-08 16:14:20.026" "2019-06-08 16:15:00.028"
CAL_CRL2688 "2019-06-08 16:15:00.028" "2019-06-08 16:18:00.028"
"Unused Time" "2019-06-08 16:18:00.028" "2019-06-08 16:18:40.028"
CAL_CRL2688 "2019-06-08 16:18:40.028" "2019-06-08 16:21:40.028"
TransitionBlock "2019-06-08 16:21:40.028" "2019-06-08 16:22:00.028"
"Unused Time" "2019-06-08 16:22:00.028" "2019-06-08 16:24:40.028"
CAL_BLLAC "2019-06-08 16:24:40.028" "2019-06-08 16:27:40.028"
TransitionBlock "2019-06-08 16:27:40.028" "2019-06-08 16:28:20.028"
"Unused Time" "2019-06-08 16:28:20.028" "2019-06-08 16:32:40.029"
M31-pointing-1f "2019-06-08 16:32:40.029" "2019-06-08 17:14:20.029"
TransitionBlock "2019-06-08 17:14:20.029" "2019-06-08 17:15:00.029"
"Unused Time" "2019-06-08 17:15:00.029" "2019-06-08 17:17:40.030"
CAL_CRL2688 "2019-06-08 17:17:40.030" "2019-06-08 17:20:40.030"
"Unused Time" "2019-06-08 17:20:40.030" "2019-06-08 17:21:40.030"
CAL_CRL2688 "2019-06-08 17:21:40.030" "2019-06-08 17:24:40.030"
TransitionBlock "2019-06-08 17:24:40.030" "2019-06-08 17:25:00.030"
"Unused Time" "2019-06-08 17:25:00.030" "2019-06-08 17:26:00.031"
CAL_BLLAC "2019-06-08 17:26:00.031" "2019-06-08 17:29:00.031"
TransitionBlock "2019-06-08 17:29:00.031" "2019-06-08 17:30:00.031"
"Unused Time" "2019-06-08 17:30:00.031" "2019-06-08 17:37:20.031"
IC348 "2019-06-08 17:37:20.031" "2019-06-08 18:09:20.031"
TransitionBlock "2019-06-08 18:09:20.031" "2019-06-08 18:10:20.031"
"Unused Time" "2019-06-08 18:10:20.031" "2019-06-08 18:15:20.032"
CAL_BLLAC "2019-06-08 18:15:20.032" "2019-06-08 18:18:20.032"
TransitionBlock "2019-06-08 18:18:20.032" "2019-06-08 18:18:40.032"
CAL_CRL2688 "2019-06-08 18:18:40.032" "2019-06-08 18:21:40.032"
"Unused Time" "2019-06-08 18:21:40.032" "2019-06-08 18:23:40.033"
CAL_CRL2688 "2019-06-08 18:23:40.033" "2019-06-08 18:26:40.033"
TransitionBlock "2019-06-08 18:26:40.033" "2019-06-08 18:27:20.033"
"Unused Time" "2019-06-08 18:27:20.033" "2019-06-08 18:28:20.033"
M31-pointing-1f "2019-06-08 18:28:20.033" "2019-06-08 19:10:00.033"
TransitionBlock "2019-06-08 19:10:00.033" "2019-06-08 19:10:40.033"
"Unused Time" "2019-06-08 19:10:40.033" "2019-06-08 19:18:20.035"
CAL_BLLAC "2019-06-08 19:18:20.035" "2019-06-08 19:21:20.035"
TransitionBlock "2019-06-08 19:21:20.035" "2019-06-08 19:23:00.035"
"Unused Time" "2019-06-08 19:23:00.035" "2019-06-08 19:25:00.035"
OMC2-3 "2019-06-08 19:25:00.035" "2019-06-08 19:57:00.035"
TransitionBlock "2019-06-08 19:57:00.035" "2019-06-08 19:57:40.035"
"Unused Time" "2019-06-08 19:57:40.035" "2019-06-08 19:58:00.000"
"NGC 1333" "2019-06-08 19:58:00.000" "2019-06-08 20:30:00.000"
