target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-01-24 07:18:20.008" "2019-01-24 07:18:40.008"
CAL_0355+508 "2019-01-24 07:18:40.008" "2019-01-24 07:21:40.008"
TransitionBlock "2019-01-24 07:21:40.008" "2019-01-24 07:22:00.008"
"Unused Time" "2019-01-24 07:22:00.008" "2019-01-24 07:24:00.009"
CAL_CRL618 "2019-01-24 07:24:00.009" "2019-01-24 07:27:00.009"
TransitionBlock "2019-01-24 07:27:00.009" "2019-01-24 07:27:40.009"
"Unused Time" "2019-01-24 07:27:40.009" "2019-01-24 07:32:20.009"
"Orion A Field 3" "2019-01-24 07:32:20.009" "2019-01-24 08:13:20.009"
TransitionBlock "2019-01-24 08:13:20.009" "2019-01-24 08:14:00.009"
"Unused Time" "2019-01-24 08:14:00.009" "2019-01-24 08:15:00.010"
CAL_CRL618 "2019-01-24 08:15:00.010" "2019-01-24 08:18:00.010"
TransitionBlock "2019-01-24 08:18:00.010" "2019-01-24 08:18:20.010"
"Unused Time" "2019-01-24 08:18:20.010" "2019-01-24 08:18:40.011"
CAL_0355+508 "2019-01-24 08:18:40.011" "2019-01-24 08:21:40.011"
TransitionBlock "2019-01-24 08:21:40.011" "2019-01-24 08:22:00.011"
"Unused Time" "2019-01-24 08:22:00.011" "2019-01-24 08:25:20.011"
CAL_CRL618 "2019-01-24 08:25:20.011" "2019-01-24 08:28:20.011"
TransitionBlock "2019-01-24 08:28:20.011" "2019-01-24 08:29:40.011"
"Unused Time" "2019-01-24 08:29:40.011" "2019-01-24 08:32:20.011"
STUDIES-1_offset_N2 "2019-01-24 08:32:20.011" "2019-01-24 09:03:20.011"
TransitionBlock "2019-01-24 09:03:20.011" "2019-01-24 09:04:40.011"
"Unused Time" "2019-01-24 09:04:40.011" "2019-01-24 09:19:20.013"
CAL_0355+508 "2019-01-24 09:19:20.013" "2019-01-24 09:22:20.013"
TransitionBlock "2019-01-24 09:22:20.013" "2019-01-24 09:22:40.013"
"Unused Time" "2019-01-24 09:22:40.013" "2019-01-24 09:23:20.013"
CAL_CRL618 "2019-01-24 09:23:20.013" "2019-01-24 09:26:20.013"
"Unused Time" "2019-01-24 09:26:20.013" "2019-01-24 09:27:00.013"
CAL_CRL618 "2019-01-24 09:27:00.013" "2019-01-24 09:30:00.013"
TransitionBlock "2019-01-24 09:30:00.013" "2019-01-24 09:31:20.013"
"Unused Time" "2019-01-24 09:31:20.013" "2019-01-24 09:38:20.014"
STUDIES-1_offset_N2 "2019-01-24 09:38:20.014" "2019-01-24 10:09:20.014"
TransitionBlock "2019-01-24 10:09:20.014" "2019-01-24 10:10:40.014"
"Unused Time" "2019-01-24 10:10:40.014" "2019-01-24 10:18:20.015"
CAL_0355+508 "2019-01-24 10:18:20.015" "2019-01-24 10:21:20.015"
TransitionBlock "2019-01-24 10:21:20.015" "2019-01-24 10:21:40.015"
CAL_CRL618 "2019-01-24 10:21:40.015" "2019-01-24 10:24:40.015"
CAL_CRL618 "2019-01-24 10:24:40.015" "2019-01-24 10:27:40.015"
TransitionBlock "2019-01-24 10:27:40.015" "2019-01-24 10:29:00.015"
"Unused Time" "2019-01-24 10:29:00.015" "2019-01-24 10:36:00.016"
STUDIES-1_offset_N2 "2019-01-24 10:36:00.016" "2019-01-24 11:07:00.016"
TransitionBlock "2019-01-24 11:07:00.016" "2019-01-24 11:08:00.016"
"Unused Time" "2019-01-24 11:08:00.016" "2019-01-24 11:16:00.017"
CAL_1308+326 "2019-01-24 11:16:00.017" "2019-01-24 11:19:00.017"
TransitionBlock "2019-01-24 11:19:00.017" "2019-01-24 11:20:00.017"
"Unused Time" "2019-01-24 11:20:00.017" "2019-01-24 11:23:00.017"
CAL_IRC+10216 "2019-01-24 11:23:00.017" "2019-01-24 11:26:00.017"
TransitionBlock "2019-01-24 11:26:00.017" "2019-01-24 11:26:20.017"
"Unused Time" "2019-01-24 11:26:20.017" "2019-01-24 11:44:20.018"
STUDIES-1_offset_N2 "2019-01-24 11:44:20.018" "2019-01-24 12:15:20.018"
TransitionBlock "2019-01-24 12:15:20.018" "2019-01-24 12:16:20.018"
"Unused Time" "2019-01-24 12:16:20.018" "2019-01-24 12:24:20.020"
CAL_1308+326 "2019-01-24 12:24:20.020" "2019-01-24 12:27:20.020"
TransitionBlock "2019-01-24 12:27:20.020" "2019-01-24 12:28:20.020"
"Unused Time" "2019-01-24 12:28:20.020" "2019-01-24 12:39:20.020"
STUDIES-1_offset_N2 "2019-01-24 12:39:20.020" "2019-01-24 13:10:20.020"
TransitionBlock "2019-01-24 13:10:20.020" "2019-01-24 13:10:40.020"
"Unused Time" "2019-01-24 13:10:40.020" "2019-01-24 13:16:20.022"
CAL_IRC+10216 "2019-01-24 13:16:20.022" "2019-01-24 13:19:20.022"
TransitionBlock "2019-01-24 13:19:20.022" "2019-01-24 13:20:20.022"
"Unused Time" "2019-01-24 13:20:20.022" "2019-01-24 13:25:20.022"
CAL_1308+326 "2019-01-24 13:25:20.022" "2019-01-24 13:28:20.022"
TransitionBlock "2019-01-24 13:28:20.022" "2019-01-24 13:29:20.022"
"Unused Time" "2019-01-24 13:29:20.022" "2019-01-24 13:34:00.022"
STUDIES-1_offset_N2 "2019-01-24 13:34:00.022" "2019-01-24 14:05:00.022"
TransitionBlock "2019-01-24 14:05:00.022" "2019-01-24 14:06:20.022"
"Unused Time" "2019-01-24 14:06:20.022" "2019-01-24 14:15:00.024"
CAL_Arp220 "2019-01-24 14:15:00.024" "2019-01-24 14:18:00.024"
TransitionBlock "2019-01-24 14:18:00.024" "2019-01-24 14:19:20.024"
"Unused Time" "2019-01-24 14:19:20.024" "2019-01-24 14:20:00.024"
CAL_IRC+10216 "2019-01-24 14:20:00.024" "2019-01-24 14:23:00.024"
TransitionBlock "2019-01-24 14:23:00.024" "2019-01-24 14:24:00.024"
"Unused Time" "2019-01-24 14:24:00.024" "2019-01-24 14:26:00.024"
CAL_1308+326 "2019-01-24 14:26:00.024" "2019-01-24 14:29:00.024"
TransitionBlock "2019-01-24 14:29:00.024" "2019-01-24 14:30:00.024"
"Unused Time" "2019-01-24 14:30:00.024" "2019-01-24 14:37:20.024"
STUDIES-1_offset_N2 "2019-01-24 14:37:20.024" "2019-01-24 15:08:20.024"
TransitionBlock "2019-01-24 15:08:20.024" "2019-01-24 15:08:40.024"
"Unused Time" "2019-01-24 15:08:40.024" "2019-01-24 15:16:40.026"
CAL_IRC+10216 "2019-01-24 15:16:40.026" "2019-01-24 15:19:40.026"
TransitionBlock "2019-01-24 15:19:40.026" "2019-01-24 15:21:00.026"
"Unused Time" "2019-01-24 15:21:00.026" "2019-01-24 15:22:00.026"
CAL_Arp220 "2019-01-24 15:22:00.026" "2019-01-24 15:25:00.026"
TransitionBlock "2019-01-24 15:25:00.026" "2019-01-24 15:25:40.026"
"Unused Time" "2019-01-24 15:25:40.026" "2019-01-24 15:26:40.026"
CAL_1308+326 "2019-01-24 15:26:40.026" "2019-01-24 15:29:40.026"
TransitionBlock "2019-01-24 15:29:40.026" "2019-01-24 15:30:40.026"
"Unused Time" "2019-01-24 15:30:40.026" "2019-01-24 15:33:20.027"
STUDIES-1_offset_N2 "2019-01-24 15:33:20.027" "2019-01-24 16:04:20.027"
TransitionBlock "2019-01-24 16:04:20.027" "2019-01-24 16:05:40.027"
"Unused Time" "2019-01-24 16:05:40.027" "2019-01-24 16:18:40.028"
CAL_Arp220 "2019-01-24 16:18:40.028" "2019-01-24 16:21:40.028"
TransitionBlock "2019-01-24 16:21:40.028" "2019-01-24 16:22:20.028"
"Unused Time" "2019-01-24 16:22:20.028" "2019-01-24 16:24:40.028"
CAL_1308+326 "2019-01-24 16:24:40.028" "2019-01-24 16:27:40.028"
TransitionBlock "2019-01-24 16:27:40.028" "2019-01-24 16:29:00.028"
"Unused Time" "2019-01-24 16:29:00.028" "2019-01-24 16:50:20.029"
"IRAS 16534-3030" "2019-01-24 16:50:20.029" "2019-01-24 17:21:20.029"
TransitionBlock "2019-01-24 17:21:20.029" "2019-01-24 17:22:40.029"
"Unused Time" "2019-01-24 17:22:40.029" "2019-01-24 17:26:00.031"
CAL_1308+326 "2019-01-24 17:26:00.031" "2019-01-24 17:29:00.031"
TransitionBlock "2019-01-24 17:29:00.031" "2019-01-24 17:30:20.031"
"Unused Time" "2019-01-24 17:30:20.031" "2019-01-24 17:32:40.031"
"Serpens South" "2019-01-24 17:32:40.031" "2019-01-24 18:13:40.031"
TransitionBlock "2019-01-24 18:13:40.031" "2019-01-24 18:15:00.031"
"Unused Time" "2019-01-24 18:15:00.031" "2019-01-24 18:15:20.032"
CAL_1308+326 "2019-01-24 18:15:20.032" "2019-01-24 18:18:20.032"
TransitionBlock "2019-01-24 18:18:20.032" "2019-01-24 18:19:00.032"
"Unused Time" "2019-01-24 18:19:00.032" "2019-01-24 18:26:00.033"
CAL_Arp220 "2019-01-24 18:26:00.033" "2019-01-24 18:29:00.033"
TransitionBlock "2019-01-24 18:29:00.033" "2019-01-24 18:30:00.033"
"Unused Time" "2019-01-24 18:30:00.033" "2019-01-24 18:34:00.033"
DR21 "2019-01-24 18:34:00.033" "2019-01-24 19:15:00.033"
TransitionBlock "2019-01-24 19:15:00.033" "2019-01-24 19:16:20.033"
"Unused Time" "2019-01-24 19:16:20.033" "2019-01-24 19:18:20.035"
CAL_1308+326 "2019-01-24 19:18:20.035" "2019-01-24 19:21:20.035"
TransitionBlock "2019-01-24 19:21:20.035" "2019-01-24 19:22:00.035"
"Unused Time" "2019-01-24 19:22:00.035" "2019-01-24 19:24:20.035"
CAL_Arp220 "2019-01-24 19:24:20.035" "2019-01-24 19:27:20.035"
TransitionBlock "2019-01-24 19:27:20.035" "2019-01-24 19:28:20.035"
DR21 "2019-01-24 19:28:20.035" "2019-01-24 20:09:20.035"
TransitionBlock "2019-01-24 20:09:20.035" "2019-01-24 20:10:20.035"
"Unused Time" "2019-01-24 20:10:20.035" "2019-01-24 20:27:00.000"
CAL_Arp220 "2019-01-24 20:27:00.000" "2019-01-24 20:30:00.000"
