target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-03-15 13:19:40.022" "2019-03-15 13:25:20.022"
CAL_Arp220 "2019-03-15 13:25:20.022" "2019-03-15 13:28:20.022"
TransitionBlock "2019-03-15 13:28:20.022" "2019-03-15 13:29:20.022"
"Unused Time" "2019-03-15 13:29:20.022" "2019-03-15 13:45:40.023"
"IRAS 18155-1206" "2019-03-15 13:45:40.023" "2019-03-15 14:16:40.023"
TransitionBlock "2019-03-15 14:16:40.023" "2019-03-15 14:17:00.023"
"Unused Time" "2019-03-15 14:17:00.023" "2019-03-15 14:20:00.024"
CAL_G34.3 "2019-03-15 14:20:00.024" "2019-03-15 14:23:00.024"
TransitionBlock "2019-03-15 14:23:00.024" "2019-03-15 14:24:00.024"
"Unused Time" "2019-03-15 14:24:00.024" "2019-03-15 14:26:00.024"
CAL_1611+343 "2019-03-15 14:26:00.024" "2019-03-15 14:29:00.024"
TransitionBlock "2019-03-15 14:29:00.024" "2019-03-15 14:30:00.024"
"Unused Time" "2019-03-15 14:30:00.024" "2019-03-15 14:44:40.025"
"IRAS 19503+2219" "2019-03-15 14:44:40.025" "2019-03-15 15:15:40.025"
TransitionBlock "2019-03-15 15:15:40.025" "2019-03-15 15:16:20.025"
"Unused Time" "2019-03-15 15:16:20.025" "2019-03-15 15:16:40.026"
CAL_G34.3 "2019-03-15 15:16:40.026" "2019-03-15 15:19:40.026"
TransitionBlock "2019-03-15 15:19:40.026" "2019-03-15 15:20:40.026"
"Unused Time" "2019-03-15 15:20:40.026" "2019-03-15 15:22:00.026"
CAL_Arp220 "2019-03-15 15:22:00.026" "2019-03-15 15:25:00.026"
TransitionBlock "2019-03-15 15:25:00.026" "2019-03-15 15:25:20.026"
"Unused Time" "2019-03-15 15:25:20.026" "2019-03-15 15:26:40.026"
CAL_1611+343 "2019-03-15 15:26:40.026" "2019-03-15 15:29:40.026"
TransitionBlock "2019-03-15 15:29:40.026" "2019-03-15 15:30:40.026"
"NGC 6334 Field 2" "2019-03-15 15:30:40.026" "2019-03-15 16:11:40.026"
TransitionBlock "2019-03-15 16:11:40.026" "2019-03-15 16:12:40.026"
"Unused Time" "2019-03-15 16:12:40.026" "2019-03-15 16:18:40.028"
CAL_Arp220 "2019-03-15 16:18:40.028" "2019-03-15 16:21:40.028"
TransitionBlock "2019-03-15 16:21:40.028" "2019-03-15 16:22:00.028"
"Unused Time" "2019-03-15 16:22:00.028" "2019-03-15 16:24:40.028"
CAL_1611+343 "2019-03-15 16:24:40.028" "2019-03-15 16:27:40.028"
TransitionBlock "2019-03-15 16:27:40.028" "2019-03-15 16:28:40.028"
"Unused Time" "2019-03-15 16:28:40.028" "2019-03-15 16:30:40.029"
"NGC 6334 Field 2" "2019-03-15 16:30:40.029" "2019-03-15 17:11:40.029"
TransitionBlock "2019-03-15 17:11:40.029" "2019-03-15 17:12:20.029"
"Unused Time" "2019-03-15 17:12:20.029" "2019-03-15 17:15:00.030"
CAL_G34.3 "2019-03-15 17:15:00.030" "2019-03-15 17:18:00.030"
TransitionBlock "2019-03-15 17:18:00.030" "2019-03-15 17:19:00.030"
"Unused Time" "2019-03-15 17:19:00.030" "2019-03-15 17:21:40.030"
CAL_Arp220 "2019-03-15 17:21:40.030" "2019-03-15 17:24:40.030"
TransitionBlock "2019-03-15 17:24:40.030" "2019-03-15 17:25:00.030"
"Unused Time" "2019-03-15 17:25:00.030" "2019-03-15 17:26:00.031"
CAL_1611+343 "2019-03-15 17:26:00.031" "2019-03-15 17:29:00.031"
TransitionBlock "2019-03-15 17:29:00.031" "2019-03-15 17:30:20.031"
"Unused Time" "2019-03-15 17:30:20.031" "2019-03-15 17:41:40.031"
"IRAS 19093-3256" "2019-03-15 17:41:40.031" "2019-03-15 18:12:40.031"
TransitionBlock "2019-03-15 18:12:40.031" "2019-03-15 18:14:00.031"
"Unused Time" "2019-03-15 18:14:00.031" "2019-03-15 18:15:20.032"
CAL_1611+343 "2019-03-15 18:15:20.032" "2019-03-15 18:18:20.032"
TransitionBlock "2019-03-15 18:18:20.032" "2019-03-15 18:19:20.032"
CAL_G34.3 "2019-03-15 18:19:20.032" "2019-03-15 18:22:20.032"
TransitionBlock "2019-03-15 18:22:20.032" "2019-03-15 18:23:20.032"
"Unused Time" "2019-03-15 18:23:20.032" "2019-03-15 18:23:40.033"
CAL_Arp220 "2019-03-15 18:23:40.033" "2019-03-15 18:26:40.033"
TransitionBlock "2019-03-15 18:26:40.033" "2019-03-15 18:28:00.033"
"Unused Time" "2019-03-15 18:28:00.033" "2019-03-15 18:30:20.033"
"IRAS 20077-0625" "2019-03-15 18:30:20.033" "2019-03-15 19:01:20.033"
TransitionBlock "2019-03-15 19:01:20.033" "2019-03-15 19:02:20.033"
"Unused Time" "2019-03-15 19:02:20.033" "2019-03-15 19:18:20.035"
CAL_1611+343 "2019-03-15 19:18:20.035" "2019-03-15 19:21:20.035"
TransitionBlock "2019-03-15 19:21:20.035" "2019-03-15 19:22:20.035"
"Unused Time" "2019-03-15 19:22:20.035" "2019-03-15 19:24:20.035"
CAL_G34.3 "2019-03-15 19:24:20.035" "2019-03-15 19:27:20.035"
TransitionBlock "2019-03-15 19:27:20.035" "2019-03-15 19:28:40.035"
"Unused Time" "2019-03-15 19:28:40.035" "2019-03-15 19:32:00.035"
M31-pointing-1h "2019-03-15 19:32:00.035" "2019-03-15 20:13:40.035"
TransitionBlock "2019-03-15 20:13:40.035" "2019-03-15 20:15:00.035"
"Unused Time" "2019-03-15 20:15:00.035" "2019-03-15 20:27:00.000"
CAL_G34.3 "2019-03-15 20:27:00.000" "2019-03-15 20:30:00.000"
