target "start time (UTC)" "end time (UTC)"
"STUDIES-SXDS offset E1 15" "2019-02-07 03:30:00.000" "2019-02-07 04:01:00.000"
TransitionBlock "2019-02-07 04:01:00.000" "2019-02-07 04:02:00.000"
"Unused Time" "2019-02-07 04:02:00.000" "2019-02-07 04:18:20.002"
CAL_CRL618 "2019-02-07 04:18:20.002" "2019-02-07 04:21:20.002"
"Unused Time" "2019-02-07 04:21:20.002" "2019-02-07 04:22:00.002"
CAL_CRL618 "2019-02-07 04:22:00.002" "2019-02-07 04:25:00.002"
TransitionBlock "2019-02-07 04:25:00.002" "2019-02-07 04:25:20.002"
"Unused Time" "2019-02-07 04:25:20.002" "2019-02-07 04:25:40.002"
CAL_3C111 "2019-02-07 04:25:40.002" "2019-02-07 04:28:40.002"
TransitionBlock "2019-02-07 04:28:40.002" "2019-02-07 04:29:40.002"
"Unused Time" "2019-02-07 04:29:40.002" "2019-02-07 04:39:00.003"
"STUDIES-SXDS offset E1 15" "2019-02-07 04:39:00.003" "2019-02-07 05:10:00.003"
TransitionBlock "2019-02-07 05:10:00.003" "2019-02-07 05:11:00.003"
"Unused Time" "2019-02-07 05:11:00.003" "2019-02-07 05:15:00.004"
CAL_CRL618 "2019-02-07 05:15:00.004" "2019-02-07 05:18:00.004"
CAL_CRL618 "2019-02-07 05:18:00.004" "2019-02-07 05:21:00.004"
TransitionBlock "2019-02-07 05:21:00.004" "2019-02-07 05:21:20.004"
"Unused Time" "2019-02-07 05:21:20.004" "2019-02-07 05:26:00.004"
CAL_3C111 "2019-02-07 05:26:00.004" "2019-02-07 05:29:00.004"
TransitionBlock "2019-02-07 05:29:00.004" "2019-02-07 05:30:00.004"
"Unused Time" "2019-02-07 05:30:00.004" "2019-02-07 05:45:40.005"
"STUDIES-SXDS offset E1 15" "2019-02-07 05:45:40.005" "2019-02-07 06:16:40.005"
TransitionBlock "2019-02-07 06:16:40.005" "2019-02-07 06:17:40.005"
"Unused Time" "2019-02-07 06:17:40.005" "2019-02-07 06:20:40.006"
CAL_3C111 "2019-02-07 06:20:40.006" "2019-02-07 06:23:40.006"
TransitionBlock "2019-02-07 06:23:40.006" "2019-02-07 06:24:00.006"
CAL_CRL618 "2019-02-07 06:24:00.006" "2019-02-07 06:27:00.007"
CAL_CRL618 "2019-02-07 06:27:00.007" "2019-02-07 06:30:00.007"
TransitionBlock "2019-02-07 06:30:00.007" "2019-02-07 06:31:00.007"
"Unused Time" "2019-02-07 06:31:00.007" "2019-02-07 06:40:20.007"
"STUDIES-SXDS offset E1 15" "2019-02-07 06:40:20.007" "2019-02-07 07:11:20.007"
TransitionBlock "2019-02-07 07:11:20.007" "2019-02-07 07:12:20.007"
"Unused Time" "2019-02-07 07:12:20.007" "2019-02-07 07:15:00.008"
CAL_CRL618 "2019-02-07 07:15:00.008" "2019-02-07 07:18:00.008"
TransitionBlock "2019-02-07 07:18:00.008" "2019-02-07 07:18:20.008"
"Unused Time" "2019-02-07 07:18:20.008" "2019-02-07 07:18:40.008"
CAL_3C111 "2019-02-07 07:18:40.008" "2019-02-07 07:21:40.008"
TransitionBlock "2019-02-07 07:21:40.008" "2019-02-07 07:22:00.008"
"Unused Time" "2019-02-07 07:22:00.008" "2019-02-07 07:24:00.009"
CAL_CRL618 "2019-02-07 07:24:00.009" "2019-02-07 07:27:00.009"
TransitionBlock "2019-02-07 07:27:00.009" "2019-02-07 07:28:20.009"
"Unused Time" "2019-02-07 07:28:20.009" "2019-02-07 07:39:20.009"
STUDIES-1_offset_N2 "2019-02-07 07:39:20.009" "2019-02-07 08:10:20.009"
TransitionBlock "2019-02-07 08:10:20.009" "2019-02-07 08:11:40.009"
"Unused Time" "2019-02-07 08:11:40.009" "2019-02-07 08:15:00.010"
CAL_CRL618 "2019-02-07 08:15:00.010" "2019-02-07 08:18:00.010"
TransitionBlock "2019-02-07 08:18:00.010" "2019-02-07 08:18:20.010"
"Unused Time" "2019-02-07 08:18:20.010" "2019-02-07 08:18:40.011"
CAL_3C111 "2019-02-07 08:18:40.011" "2019-02-07 08:21:40.011"
TransitionBlock "2019-02-07 08:21:40.011" "2019-02-07 08:22:00.011"
"Unused Time" "2019-02-07 08:22:00.011" "2019-02-07 08:25:20.011"
CAL_CRL618 "2019-02-07 08:25:20.011" "2019-02-07 08:28:20.011"
TransitionBlock "2019-02-07 08:28:20.011" "2019-02-07 08:29:40.011"
"Unused Time" "2019-02-07 08:29:40.011" "2019-02-07 08:34:20.011"
STUDIES-1_offset_N2 "2019-02-07 08:34:20.011" "2019-02-07 09:05:20.011"
TransitionBlock "2019-02-07 09:05:20.011" "2019-02-07 09:06:40.011"
"Unused Time" "2019-02-07 09:06:40.011" "2019-02-07 09:19:20.013"
CAL_3C111 "2019-02-07 09:19:20.013" "2019-02-07 09:22:20.013"
TransitionBlock "2019-02-07 09:22:20.013" "2019-02-07 09:22:40.013"
"Unused Time" "2019-02-07 09:22:40.013" "2019-02-07 09:23:20.013"
CAL_CRL618 "2019-02-07 09:23:20.013" "2019-02-07 09:26:20.013"
"Unused Time" "2019-02-07 09:26:20.013" "2019-02-07 09:27:00.013"
CAL_CRL618 "2019-02-07 09:27:00.013" "2019-02-07 09:30:00.013"
TransitionBlock "2019-02-07 09:30:00.013" "2019-02-07 09:31:20.013"
"Unused Time" "2019-02-07 09:31:20.013" "2019-02-07 09:32:40.013"
STUDIES-1_offset_N2 "2019-02-07 09:32:40.013" "2019-02-07 10:03:40.013"
TransitionBlock "2019-02-07 10:03:40.013" "2019-02-07 10:05:00.013"
"Unused Time" "2019-02-07 10:05:00.013" "2019-02-07 10:15:00.015"
CAL_CRL618 "2019-02-07 10:15:00.015" "2019-02-07 10:18:00.015"
"Unused Time" "2019-02-07 10:18:00.015" "2019-02-07 10:20:20.015"
CAL_CRL618 "2019-02-07 10:20:20.015" "2019-02-07 10:23:20.015"
TransitionBlock "2019-02-07 10:23:20.015" "2019-02-07 10:24:40.015"
"Unused Time" "2019-02-07 10:24:40.015" "2019-02-07 10:32:40.016"
STUDIES-1_offset_N2 "2019-02-07 10:32:40.016" "2019-02-07 11:03:40.016"
TransitionBlock "2019-02-07 11:03:40.016" "2019-02-07 11:04:40.016"
"Unused Time" "2019-02-07 11:04:40.016" "2019-02-07 11:22:00.017"
CAL_1308+326 "2019-02-07 11:22:00.017" "2019-02-07 11:25:00.017"
TransitionBlock "2019-02-07 11:25:00.017" "2019-02-07 11:26:00.017"
"Unused Time" "2019-02-07 11:26:00.017" "2019-02-07 11:44:20.018"
STUDIES-1_offset_N2 "2019-02-07 11:44:20.018" "2019-02-07 12:15:20.018"
TransitionBlock "2019-02-07 12:15:20.018" "2019-02-07 12:16:20.018"
"Unused Time" "2019-02-07 12:16:20.018" "2019-02-07 12:24:20.020"
CAL_1308+326 "2019-02-07 12:24:20.020" "2019-02-07 12:27:20.020"
TransitionBlock "2019-02-07 12:27:20.020" "2019-02-07 12:28:20.020"
"Unused Time" "2019-02-07 12:28:20.020" "2019-02-07 12:37:40.020"
