target "start time (UTC)" "end time (UTC)"
"Rosette Field 2" "2019-03-27 03:30:00.000" "2019-03-27 04:11:00.000"
TransitionBlock "2019-03-27 04:11:00.000" "2019-03-27 04:11:40.000"
"Unused Time" "2019-03-27 04:11:40.000" "2019-03-27 04:18:20.002"
CAL_OH231.8 "2019-03-27 04:18:20.002" "2019-03-27 04:21:20.002"
TransitionBlock "2019-03-27 04:21:20.002" "2019-03-27 04:21:40.002"
"Unused Time" "2019-03-27 04:21:40.002" "2019-03-27 04:25:40.002"
CAL_0829+046 "2019-03-27 04:25:40.002" "2019-03-27 04:28:40.002"
TransitionBlock "2019-03-27 04:28:40.002" "2019-03-27 04:29:00.002"
"Unused Time" "2019-03-27 04:29:00.002" "2019-03-27 04:40:20.003"
STUDIES-1_offset_N2 "2019-03-27 04:40:20.003" "2019-03-27 05:11:20.003"
TransitionBlock "2019-03-27 05:11:20.003" "2019-03-27 05:12:40.003"
"Unused Time" "2019-03-27 05:12:40.003" "2019-03-27 05:15:00.004"
CAL_CRL618 "2019-03-27 05:15:00.004" "2019-03-27 05:18:00.004"
TransitionBlock "2019-03-27 05:18:00.004" "2019-03-27 05:19:00.004"
"Unused Time" "2019-03-27 05:19:00.004" "2019-03-27 05:22:20.004"
CAL_OH231.8 "2019-03-27 05:22:20.004" "2019-03-27 05:25:20.004"
TransitionBlock "2019-03-27 05:25:20.004" "2019-03-27 05:25:40.004"
"Unused Time" "2019-03-27 05:25:40.004" "2019-03-27 05:26:00.004"
CAL_0829+046 "2019-03-27 05:26:00.004" "2019-03-27 05:29:00.004"
TransitionBlock "2019-03-27 05:29:00.004" "2019-03-27 05:29:20.004"
"Unused Time" "2019-03-27 05:29:20.004" "2019-03-27 05:45:00.005"
STUDIES-1_offset_N2 "2019-03-27 05:45:00.005" "2019-03-27 06:16:00.005"
TransitionBlock "2019-03-27 06:16:00.005" "2019-03-27 06:16:40.005"
"Unused Time" "2019-03-27 06:16:40.005" "2019-03-27 06:17:00.006"
CAL_OH231.8 "2019-03-27 06:17:00.006" "2019-03-27 06:20:00.006"
TransitionBlock "2019-03-27 06:20:00.006" "2019-03-27 06:20:20.006"
"Unused Time" "2019-03-27 06:20:20.006" "2019-03-27 06:20:40.006"
CAL_0829+046 "2019-03-27 06:20:40.006" "2019-03-27 06:23:40.006"
TransitionBlock "2019-03-27 06:23:40.006" "2019-03-27 06:24:40.006"
"Unused Time" "2019-03-27 06:24:40.006" "2019-03-27 06:27:00.007"
CAL_CRL618 "2019-03-27 06:27:00.007" "2019-03-27 06:30:00.007"
TransitionBlock "2019-03-27 06:30:00.007" "2019-03-27 06:31:20.007"
"Unused Time" "2019-03-27 06:31:20.007" "2019-03-27 06:39:40.007"
STUDIES-1_offset_N2 "2019-03-27 06:39:40.007" "2019-03-27 07:10:40.007"
TransitionBlock "2019-03-27 07:10:40.007" "2019-03-27 07:11:20.007"
"Unused Time" "2019-03-27 07:11:20.007" "2019-03-27 07:15:00.008"
CAL_OH231.8 "2019-03-27 07:15:00.008" "2019-03-27 07:18:00.008"
TransitionBlock "2019-03-27 07:18:00.008" "2019-03-27 07:18:20.008"
"Unused Time" "2019-03-27 07:18:20.008" "2019-03-27 07:18:40.008"
CAL_0829+046 "2019-03-27 07:18:40.008" "2019-03-27 07:21:40.008"
TransitionBlock "2019-03-27 07:21:40.008" "2019-03-27 07:22:00.008"
"Unused Time" "2019-03-27 07:22:00.008" "2019-03-27 07:37:00.009"
STUDIES-1_offset_N2 "2019-03-27 07:37:00.009" "2019-03-27 08:08:00.009"
TransitionBlock "2019-03-27 08:08:00.009" "2019-03-27 08:08:20.009"
"Unused Time" "2019-03-27 08:08:20.009" "2019-03-27 08:18:40.011"
CAL_0829+046 "2019-03-27 08:18:40.011" "2019-03-27 08:21:40.011"
TransitionBlock "2019-03-27 08:21:40.011" "2019-03-27 08:22:00.011"
"Unused Time" "2019-03-27 08:22:00.011" "2019-03-27 08:25:20.011"
CAL_OH231.8 "2019-03-27 08:25:20.011" "2019-03-27 08:28:20.011"
TransitionBlock "2019-03-27 08:28:20.011" "2019-03-27 08:29:00.011"
"Unused Time" "2019-03-27 08:29:00.011" "2019-03-27 08:46:20.012"
STUDIES-1_offset_N2 "2019-03-27 08:46:20.012" "2019-03-27 09:17:20.012"
TransitionBlock "2019-03-27 09:17:20.012" "2019-03-27 09:17:40.012"
"Unused Time" "2019-03-27 09:17:40.012" "2019-03-27 09:19:20.013"
CAL_0829+046 "2019-03-27 09:19:20.013" "2019-03-27 09:22:20.013"
TransitionBlock "2019-03-27 09:22:20.013" "2019-03-27 09:22:40.013"
"Unused Time" "2019-03-27 09:22:40.013" "2019-03-27 09:30:00.013"
STUDIES-1_offset_N2 "2019-03-27 09:30:00.013" "2019-03-27 10:01:00.013"
TransitionBlock "2019-03-27 10:01:00.013" "2019-03-27 10:01:20.013"
"Unused Time" "2019-03-27 10:01:20.013" "2019-03-27 10:18:20.015"
CAL_0829+046 "2019-03-27 10:18:20.015" "2019-03-27 10:21:20.015"
TransitionBlock "2019-03-27 10:21:20.015" "2019-03-27 10:21:40.015"
"Unused Time" "2019-03-27 10:21:40.015" "2019-03-27 10:37:00.016"
STUDIES-1_offset_N2 "2019-03-27 10:37:00.016" "2019-03-27 11:08:00.016"
TransitionBlock "2019-03-27 11:08:00.016" "2019-03-27 11:09:20.016"
"Unused Time" "2019-03-27 11:09:20.016" "2019-03-27 11:16:40.017"
CAL_Arp220 "2019-03-27 11:16:40.017" "2019-03-27 11:19:40.017"
TransitionBlock "2019-03-27 11:19:40.017" "2019-03-27 11:20:00.017"
"Unused Time" "2019-03-27 11:20:00.017" "2019-03-27 11:22:00.017"
CAL_1633+382 "2019-03-27 11:22:00.017" "2019-03-27 11:25:00.017"
TransitionBlock "2019-03-27 11:25:00.017" "2019-03-27 11:26:20.017"
"Unused Time" "2019-03-27 11:26:20.017" "2019-03-27 11:27:00.017"
STUDIES-1_offset_N2 "2019-03-27 11:27:00.017" "2019-03-27 11:58:00.017"
TransitionBlock "2019-03-27 11:58:00.017" "2019-03-27 11:59:20.017"
"Unused Time" "2019-03-27 11:59:20.017" "2019-03-27 12:18:40.019"
CAL_Arp220 "2019-03-27 12:18:40.019" "2019-03-27 12:21:40.019"
TransitionBlock "2019-03-27 12:21:40.019" "2019-03-27 12:22:00.019"
"Unused Time" "2019-03-27 12:22:00.019" "2019-03-27 12:24:20.020"
CAL_1633+382 "2019-03-27 12:24:20.020" "2019-03-27 12:27:20.020"
TransitionBlock "2019-03-27 12:27:20.020" "2019-03-27 12:28:00.020"
"Unused Time" "2019-03-27 12:28:00.020" "2019-03-27 12:32:20.020"
NEP-15 "2019-03-27 12:32:20.020" "2019-03-27 13:14:00.020"
TransitionBlock "2019-03-27 13:14:00.020" "2019-03-27 13:15:00.020"
"Unused Time" "2019-03-27 13:15:00.020" "2019-03-27 13:16:20.022"
CAL_G34.3 "2019-03-27 13:16:20.022" "2019-03-27 13:19:20.022"
TransitionBlock "2019-03-27 13:19:20.022" "2019-03-27 13:20:20.022"
"Unused Time" "2019-03-27 13:20:20.022" "2019-03-27 13:25:20.022"
CAL_1633+382 "2019-03-27 13:25:20.022" "2019-03-27 13:28:20.022"
TransitionBlock "2019-03-27 13:28:20.022" "2019-03-27 13:29:00.022"
"Unused Time" "2019-03-27 13:29:00.022" "2019-03-27 13:43:20.022"
"IRAS 19503+2219" "2019-03-27 13:43:20.022" "2019-03-27 14:14:20.022"
TransitionBlock "2019-03-27 14:14:20.022" "2019-03-27 14:15:00.022"
"Unused Time" "2019-03-27 14:15:00.022" "2019-03-27 14:20:00.024"
CAL_G34.3 "2019-03-27 14:20:00.024" "2019-03-27 14:23:00.024"
TransitionBlock "2019-03-27 14:23:00.024" "2019-03-27 14:24:00.024"
"Unused Time" "2019-03-27 14:24:00.024" "2019-03-27 14:26:00.024"
CAL_1633+382 "2019-03-27 14:26:00.024" "2019-03-27 14:29:00.024"
