target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-04-08 12:27:00.020" "2019-04-08 12:28:00.020"
"Unused Time" "2019-04-08 12:28:00.020" "2019-04-08 12:31:00.020"
NEP-14 "2019-04-08 12:31:00.020" "2019-04-08 13:12:40.020"
TransitionBlock "2019-04-08 13:12:40.020" "2019-04-08 13:13:40.020"
"Unused Time" "2019-04-08 13:13:40.020" "2019-04-08 13:16:20.022"
CAL_G34.3 "2019-04-08 13:16:20.022" "2019-04-08 13:19:20.022"
TransitionBlock "2019-04-08 13:19:20.022" "2019-04-08 13:20:20.022"
"Unused Time" "2019-04-08 13:20:20.022" "2019-04-08 13:25:20.022"
CAL_1739+522 "2019-04-08 13:25:20.022" "2019-04-08 13:28:20.022"
TransitionBlock "2019-04-08 13:28:20.022" "2019-04-08 13:28:40.022"
NEP-14 "2019-04-08 13:28:40.022" "2019-04-08 14:10:20.022"
TransitionBlock "2019-04-08 14:10:20.022" "2019-04-08 14:11:00.022"
"Unused Time" "2019-04-08 14:11:00.022" "2019-04-08 14:15:00.024"
CAL_MWC349 "2019-04-08 14:15:00.024" "2019-04-08 14:18:00.024"
TransitionBlock "2019-04-08 14:18:00.024" "2019-04-08 14:18:40.024"
"Unused Time" "2019-04-08 14:18:40.024" "2019-04-08 14:20:00.024"
CAL_G34.3 "2019-04-08 14:20:00.024" "2019-04-08 14:23:00.024"
TransitionBlock "2019-04-08 14:23:00.024" "2019-04-08 14:24:00.024"
"Unused Time" "2019-04-08 14:24:00.024" "2019-04-08 14:26:00.024"
CAL_1739+522 "2019-04-08 14:26:00.024" "2019-04-08 14:29:00.024"
TransitionBlock "2019-04-08 14:29:00.024" "2019-04-08 14:29:20.024"
"Unused Time" "2019-04-08 14:29:20.024" "2019-04-08 14:31:20.024"
NEP-14 "2019-04-08 14:31:20.024" "2019-04-08 15:13:00.024"
TransitionBlock "2019-04-08 15:13:00.024" "2019-04-08 15:13:20.024"
"Unused Time" "2019-04-08 15:13:20.024" "2019-04-08 15:16:40.026"
CAL_1739+522 "2019-04-08 15:16:40.026" "2019-04-08 15:19:40.026"
TransitionBlock "2019-04-08 15:19:40.026" "2019-04-08 15:20:20.026"
"Unused Time" "2019-04-08 15:20:20.026" "2019-04-08 15:22:00.026"
CAL_MWC349 "2019-04-08 15:22:00.026" "2019-04-08 15:25:00.026"
TransitionBlock "2019-04-08 15:25:00.026" "2019-04-08 15:25:40.026"
"Unused Time" "2019-04-08 15:25:40.026" "2019-04-08 15:26:40.026"
CAL_G34.3 "2019-04-08 15:26:40.026" "2019-04-08 15:29:40.026"
TransitionBlock "2019-04-08 15:29:40.026" "2019-04-08 15:30:40.026"
"Unused Time" "2019-04-08 15:30:40.026" "2019-04-08 15:31:40.026"
NEP-17 "2019-04-08 15:31:40.026" "2019-04-08 16:13:20.026"
TransitionBlock "2019-04-08 16:13:20.026" "2019-04-08 16:13:40.026"
"Unused Time" "2019-04-08 16:13:40.026" "2019-04-08 16:18:40.028"
CAL_1739+522 "2019-04-08 16:18:40.028" "2019-04-08 16:21:40.028"
TransitionBlock "2019-04-08 16:21:40.028" "2019-04-08 16:22:40.028"
"Unused Time" "2019-04-08 16:22:40.028" "2019-04-08 16:24:40.028"
CAL_G34.3 "2019-04-08 16:24:40.028" "2019-04-08 16:27:40.028"
TransitionBlock "2019-04-08 16:27:40.028" "2019-04-08 16:28:40.028"
"Unused Time" "2019-04-08 16:28:40.028" "2019-04-08 16:31:00.029"
NEP-17 "2019-04-08 16:31:00.029" "2019-04-08 17:12:40.029"
TransitionBlock "2019-04-08 17:12:40.029" "2019-04-08 17:13:20.029"
"Unused Time" "2019-04-08 17:13:20.029" "2019-04-08 17:17:40.030"
CAL_MWC349 "2019-04-08 17:17:40.030" "2019-04-08 17:20:40.030"
TransitionBlock "2019-04-08 17:20:40.030" "2019-04-08 17:21:20.030"
"Unused Time" "2019-04-08 17:21:20.030" "2019-04-08 17:21:40.030"
CAL_G34.3 "2019-04-08 17:21:40.030" "2019-04-08 17:24:40.030"
TransitionBlock "2019-04-08 17:24:40.030" "2019-04-08 17:25:40.030"
"Unused Time" "2019-04-08 17:25:40.030" "2019-04-08 17:26:00.031"
CAL_1739+522 "2019-04-08 17:26:00.031" "2019-04-08 17:29:00.031"
TransitionBlock "2019-04-08 17:29:00.031" "2019-04-08 17:29:20.031"
"Unused Time" "2019-04-08 17:29:20.031" "2019-04-08 17:30:40.031"
NEP-14 "2019-04-08 17:30:40.031" "2019-04-08 18:12:20.031"
TransitionBlock "2019-04-08 18:12:20.031" "2019-04-08 18:12:40.031"
"Unused Time" "2019-04-08 18:12:40.031" "2019-04-08 18:15:20.032"
CAL_1739+522 "2019-04-08 18:15:20.032" "2019-04-08 18:18:20.032"
TransitionBlock "2019-04-08 18:18:20.032" "2019-04-08 18:19:20.032"
CAL_G34.3 "2019-04-08 18:19:20.032" "2019-04-08 18:22:20.032"
TransitionBlock "2019-04-08 18:22:20.032" "2019-04-08 18:23:00.032"
"Unused Time" "2019-04-08 18:23:00.032" "2019-04-08 18:23:40.033"
CAL_MWC349 "2019-04-08 18:23:40.033" "2019-04-08 18:26:40.033"
TransitionBlock "2019-04-08 18:26:40.033" "2019-04-08 18:27:20.033"
"Unused Time" "2019-04-08 18:27:20.033" "2019-04-08 18:31:20.033"
NEP-17 "2019-04-08 18:31:20.033" "2019-04-08 19:13:00.033"
TransitionBlock "2019-04-08 19:13:00.033" "2019-04-08 19:13:40.033"
"Unused Time" "2019-04-08 19:13:40.033" "2019-04-08 19:18:20.035"
CAL_MWC349 "2019-04-08 19:18:20.035" "2019-04-08 19:21:20.035"
TransitionBlock "2019-04-08 19:21:20.035" "2019-04-08 19:22:00.035"
"Unused Time" "2019-04-08 19:22:00.035" "2019-04-08 19:24:20.035"
CAL_G34.3 "2019-04-08 19:24:20.035" "2019-04-08 19:27:20.035"
TransitionBlock "2019-04-08 19:27:20.035" "2019-04-08 19:28:00.035"
"Unused Time" "2019-04-08 19:28:00.035" "2019-04-08 20:27:00.000"
CAL_MWC349 "2019-04-08 20:27:00.000" "2019-04-08 20:30:00.000"
