target "start time (UTC)" "end time (UTC)"
M31-pointing-1h "2019-02-27 03:30:00.000" "2019-02-27 04:11:40.000"
TransitionBlock "2019-02-27 04:11:40.000" "2019-02-27 04:12:20.000"
"Unused Time" "2019-02-27 04:12:20.000" "2019-02-27 04:18:20.002"
CAL_CRL618 "2019-02-27 04:18:20.002" "2019-02-27 04:21:20.002"
TransitionBlock "2019-02-27 04:21:20.002" "2019-02-27 04:21:40.002"
"Unused Time" "2019-02-27 04:21:40.002" "2019-02-27 04:25:40.002"
CAL_0552+398 "2019-02-27 04:25:40.002" "2019-02-27 04:28:40.002"
TransitionBlock "2019-02-27 04:28:40.002" "2019-02-27 04:29:20.002"
"Unused Time" "2019-02-27 04:29:20.002" "2019-02-27 04:32:20.002"
"NGC 2264 Field 1" "2019-02-27 04:32:20.002" "2019-02-27 05:13:20.002"
TransitionBlock "2019-02-27 05:13:20.002" "2019-02-27 05:14:00.002"
"Unused Time" "2019-02-27 05:14:00.002" "2019-02-27 05:15:00.004"
CAL_CRL618 "2019-02-27 05:15:00.004" "2019-02-27 05:18:00.004"
TransitionBlock "2019-02-27 05:18:00.004" "2019-02-27 05:18:40.004"
"Unused Time" "2019-02-27 05:18:40.004" "2019-02-27 05:22:00.004"
CAL_N2071IR "2019-02-27 05:22:00.004" "2019-02-27 05:25:00.004"
TransitionBlock "2019-02-27 05:25:00.004" "2019-02-27 05:25:40.004"
"Unused Time" "2019-02-27 05:25:40.004" "2019-02-27 05:26:00.004"
CAL_0552+398 "2019-02-27 05:26:00.004" "2019-02-27 05:29:00.004"
TransitionBlock "2019-02-27 05:29:00.004" "2019-02-27 05:29:40.004"
"Unused Time" "2019-02-27 05:29:40.004" "2019-02-27 05:33:40.005"
"Rosette Field 2" "2019-02-27 05:33:40.005" "2019-02-27 06:14:40.005"
TransitionBlock "2019-02-27 06:14:40.005" "2019-02-27 06:15:20.005"
"Unused Time" "2019-02-27 06:15:20.005" "2019-02-27 06:17:00.006"
CAL_CRL618 "2019-02-27 06:17:00.006" "2019-02-27 06:20:00.006"
TransitionBlock "2019-02-27 06:20:00.006" "2019-02-27 06:20:20.006"
"Unused Time" "2019-02-27 06:20:20.006" "2019-02-27 06:20:40.006"
CAL_0552+398 "2019-02-27 06:20:40.006" "2019-02-27 06:23:40.006"
TransitionBlock "2019-02-27 06:23:40.006" "2019-02-27 06:24:20.006"
"Unused Time" "2019-02-27 06:24:20.006" "2019-02-27 06:27:00.007"
CAL_N2071IR "2019-02-27 06:27:00.007" "2019-02-27 06:30:00.007"
TransitionBlock "2019-02-27 06:30:00.007" "2019-02-27 06:31:00.007"
"Unused Time" "2019-02-27 06:31:00.007" "2019-02-27 06:40:40.007"
STUDIES-1_offset_N2 "2019-02-27 06:40:40.007" "2019-02-27 07:11:40.007"
TransitionBlock "2019-02-27 07:11:40.007" "2019-02-27 07:13:00.007"
"Unused Time" "2019-02-27 07:13:00.007" "2019-02-27 07:15:00.008"
CAL_CRL618 "2019-02-27 07:15:00.008" "2019-02-27 07:18:00.008"
TransitionBlock "2019-02-27 07:18:00.008" "2019-02-27 07:18:20.008"
"Unused Time" "2019-02-27 07:18:20.008" "2019-02-27 07:18:40.008"
CAL_0552+398 "2019-02-27 07:18:40.008" "2019-02-27 07:21:40.008"
TransitionBlock "2019-02-27 07:21:40.008" "2019-02-27 07:22:20.008"
"Unused Time" "2019-02-27 07:22:20.008" "2019-02-27 07:24:00.009"
CAL_N2071IR "2019-02-27 07:24:00.009" "2019-02-27 07:27:00.009"
TransitionBlock "2019-02-27 07:27:00.009" "2019-02-27 07:28:00.009"
"Unused Time" "2019-02-27 07:28:00.009" "2019-02-27 07:41:20.009"
STUDIES-1_offset_N2 "2019-02-27 07:41:20.009" "2019-02-27 08:12:20.009"
TransitionBlock "2019-02-27 08:12:20.009" "2019-02-27 08:13:20.009"
"Unused Time" "2019-02-27 08:13:20.009" "2019-02-27 08:18:40.011"
CAL_0552+398 "2019-02-27 08:18:40.011" "2019-02-27 08:21:40.011"
TransitionBlock "2019-02-27 08:21:40.011" "2019-02-27 08:22:00.011"
"Unused Time" "2019-02-27 08:22:00.011" "2019-02-27 08:25:20.011"
CAL_CRL618 "2019-02-27 08:25:20.011" "2019-02-27 08:28:20.011"
TransitionBlock "2019-02-27 08:28:20.011" "2019-02-27 08:29:40.011"
"Unused Time" "2019-02-27 08:29:40.011" "2019-02-27 08:38:40.011"
STUDIES-1_offset_N2 "2019-02-27 08:38:40.011" "2019-02-27 09:09:40.011"
TransitionBlock "2019-02-27 09:09:40.011" "2019-02-27 09:10:40.011"
"Unused Time" "2019-02-27 09:10:40.011" "2019-02-27 09:19:20.013"
CAL_0552+398 "2019-02-27 09:19:20.013" "2019-02-27 09:22:20.013"
TransitionBlock "2019-02-27 09:22:20.013" "2019-02-27 09:23:00.013"
"Unused Time" "2019-02-27 09:23:00.013" "2019-02-27 09:27:00.013"
CAL_N2071IR "2019-02-27 09:27:00.013" "2019-02-27 09:30:00.013"
TransitionBlock "2019-02-27 09:30:00.013" "2019-02-27 09:31:00.013"
"Unused Time" "2019-02-27 09:31:00.013" "2019-02-27 09:37:20.013"
STUDIES-1_offset_N2 "2019-02-27 09:37:20.013" "2019-02-27 10:08:20.013"
TransitionBlock "2019-02-27 10:08:20.013" "2019-02-27 10:09:20.013"
"Unused Time" "2019-02-27 10:09:20.013" "2019-02-27 10:15:00.015"
CAL_0552+398 "2019-02-27 10:15:00.015" "2019-02-27 10:18:00.015"
TransitionBlock "2019-02-27 10:18:00.015" "2019-02-27 10:19:00.015"
"Unused Time" "2019-02-27 10:19:00.015" "2019-02-27 10:24:20.015"
STUDIES-1_offset_N2 "2019-02-27 10:24:20.015" "2019-02-27 10:55:20.015"
TransitionBlock "2019-02-27 10:55:20.015" "2019-02-27 10:56:40.015"
"Unused Time" "2019-02-27 10:56:40.015" "2019-02-27 11:16:40.017"
CAL_Arp220 "2019-02-27 11:16:40.017" "2019-02-27 11:19:40.017"
TransitionBlock "2019-02-27 11:19:40.017" "2019-02-27 11:20:20.017"
"Unused Time" "2019-02-27 11:20:20.017" "2019-02-27 11:22:00.017"
CAL_1418+546 "2019-02-27 11:22:00.017" "2019-02-27 11:25:00.017"
TransitionBlock "2019-02-27 11:25:00.017" "2019-02-27 11:26:20.017"
"Unused Time" "2019-02-27 11:26:20.017" "2019-02-27 11:44:20.018"
STUDIES-1_offset_N2 "2019-02-27 11:44:20.018" "2019-02-27 12:15:20.018"
TransitionBlock "2019-02-27 12:15:20.018" "2019-02-27 12:16:40.018"
"Unused Time" "2019-02-27 12:16:40.018" "2019-02-27 12:18:40.019"
CAL_Arp220 "2019-02-27 12:18:40.019" "2019-02-27 12:21:40.019"
TransitionBlock "2019-02-27 12:21:40.019" "2019-02-27 12:22:20.019"
"Unused Time" "2019-02-27 12:22:20.019" "2019-02-27 12:24:20.020"
CAL_1418+546 "2019-02-27 12:24:20.020" "2019-02-27 12:27:20.020"
TransitionBlock "2019-02-27 12:27:20.020" "2019-02-27 12:28:40.020"
STUDIES-1_offset_N2 "2019-02-27 12:28:40.020" "2019-02-27 12:59:40.020"
TransitionBlock "2019-02-27 12:59:40.020" "2019-02-27 13:01:00.020"
"Unused Time" "2019-02-27 13:01:00.020" "2019-02-27 13:16:20.022"
CAL_1418+546 "2019-02-27 13:16:20.022" "2019-02-27 13:19:20.022"
TransitionBlock "2019-02-27 13:19:20.022" "2019-02-27 13:20:00.022"
"Unused Time" "2019-02-27 13:20:00.022" "2019-02-27 13:25:20.022"
CAL_Arp220 "2019-02-27 13:25:20.022" "2019-02-27 13:28:20.022"
"Unused Time" "2019-02-27 13:28:20.022" "2019-02-27 14:15:00.024"
CAL_Arp220 "2019-02-27 14:15:00.024" "2019-02-27 14:18:00.024"
TransitionBlock "2019-02-27 14:18:00.024" "2019-02-27 14:19:00.024"
"Unused Time" "2019-02-27 14:19:00.024" "2019-02-27 14:20:00.024"
CAL_16293-2422 "2019-02-27 14:20:00.024" "2019-02-27 14:23:00.024"
TransitionBlock "2019-02-27 14:23:00.024" "2019-02-27 14:24:20.024"
"Unused Time" "2019-02-27 14:24:20.024" "2019-02-27 14:26:00.024"
CAL_1418+546 "2019-02-27 14:26:00.024" "2019-02-27 14:29:00.024"
TransitionBlock "2019-02-27 14:29:00.024" "2019-02-27 14:30:20.024"
"Unused Time" "2019-02-27 14:30:20.024" "2019-02-27 14:37:20.024"
"IRAS 18076-1034" "2019-02-27 14:37:20.024" "2019-02-27 15:08:20.024"
TransitionBlock "2019-02-27 15:08:20.024" "2019-02-27 15:09:00.024"
"Unused Time" "2019-02-27 15:09:00.024" "2019-02-27 15:16:40.026"
CAL_16293-2422 "2019-02-27 15:16:40.026" "2019-02-27 15:19:40.026"
TransitionBlock "2019-02-27 15:19:40.026" "2019-02-27 15:21:00.026"
"Unused Time" "2019-02-27 15:21:00.026" "2019-02-27 15:26:40.026"
