target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-07-28 09:19:00.013" "2019-07-28 09:19:20.013"
CAL_1611+343 "2019-07-28 09:19:20.013" "2019-07-28 09:22:20.013"
TransitionBlock "2019-07-28 09:22:20.013" "2019-07-28 09:22:40.013"
"Unused Time" "2019-07-28 09:22:40.013" "2019-07-28 09:27:00.013"
CAL_Arp220 "2019-07-28 09:27:00.013" "2019-07-28 09:30:00.013"
TransitionBlock "2019-07-28 09:30:00.013" "2019-07-28 09:31:00.013"
"Unused Time" "2019-07-28 09:31:00.013" "2019-07-28 09:40:40.014"
"T Cep" "2019-07-28 09:40:40.014" "2019-07-28 10:11:40.014"
TransitionBlock "2019-07-28 10:11:40.014" "2019-07-28 10:12:40.014"
"Unused Time" "2019-07-28 10:12:40.014" "2019-07-28 10:18:20.015"
CAL_1611+343 "2019-07-28 10:18:20.015" "2019-07-28 10:21:20.015"
TransitionBlock "2019-07-28 10:21:20.015" "2019-07-28 10:22:40.015"
"Unused Time" "2019-07-28 10:22:40.015" "2019-07-28 10:24:40.015"
M31-pointing-2h "2019-07-28 10:24:40.015" "2019-07-28 11:06:20.015"
TransitionBlock "2019-07-28 11:06:20.015" "2019-07-28 11:06:40.015"
"Unused Time" "2019-07-28 11:06:40.015" "2019-07-28 11:22:00.017"
CAL_0133+476 "2019-07-28 11:22:00.017" "2019-07-28 11:25:00.017"
TransitionBlock "2019-07-28 11:25:00.017" "2019-07-28 11:25:20.017"
"Unused Time" "2019-07-28 11:25:20.017" "2019-07-28 11:27:40.018"
M31-pointing-1g "2019-07-28 11:27:40.018" "2019-07-28 12:09:20.018"
TransitionBlock "2019-07-28 12:09:20.018" "2019-07-28 12:09:40.018"
"Unused Time" "2019-07-28 12:09:40.018" "2019-07-28 12:18:40.019"
CAL_0133+476 "2019-07-28 12:18:40.019" "2019-07-28 12:21:40.019"
TransitionBlock "2019-07-28 12:21:40.019" "2019-07-28 12:22:00.019"
"Unused Time" "2019-07-28 12:22:00.019" "2019-07-28 12:24:20.020"
CAL_W3(OH) "2019-07-28 12:24:20.020" "2019-07-28 12:27:20.020"
TransitionBlock "2019-07-28 12:27:20.020" "2019-07-28 12:28:00.020"
"Unused Time" "2019-07-28 12:28:00.020" "2019-07-28 12:29:40.020"
M31-pointing-1g "2019-07-28 12:29:40.020" "2019-07-28 13:11:20.020"
TransitionBlock "2019-07-28 13:11:20.020" "2019-07-28 13:12:00.020"
"Unused Time" "2019-07-28 13:12:00.020" "2019-07-28 13:16:20.022"
CAL_W3(OH) "2019-07-28 13:16:20.022" "2019-07-28 13:19:20.022"
TransitionBlock "2019-07-28 13:19:20.022" "2019-07-28 13:19:40.022"
"Unused Time" "2019-07-28 13:19:40.022" "2019-07-28 13:25:20.022"
CAL_0133+476 "2019-07-28 13:25:20.022" "2019-07-28 13:28:20.022"
TransitionBlock "2019-07-28 13:28:20.022" "2019-07-28 13:28:40.022"
"Unused Time" "2019-07-28 13:28:40.022" "2019-07-28 13:30:20.022"
M31-pointing-1g "2019-07-28 13:30:20.022" "2019-07-28 14:12:00.022"
TransitionBlock "2019-07-28 14:12:00.022" "2019-07-28 14:12:40.022"
"Unused Time" "2019-07-28 14:12:40.022" "2019-07-28 14:15:20.024"
CAL_CRL618 "2019-07-28 14:15:20.024" "2019-07-28 14:18:20.024"
TransitionBlock "2019-07-28 14:18:20.024" "2019-07-28 14:19:00.024"
"Unused Time" "2019-07-28 14:19:00.024" "2019-07-28 14:20:00.024"
CAL_W3(OH) "2019-07-28 14:20:00.024" "2019-07-28 14:23:00.024"
TransitionBlock "2019-07-28 14:23:00.024" "2019-07-28 14:23:20.024"
"Unused Time" "2019-07-28 14:23:20.024" "2019-07-28 14:26:00.024"
CAL_0133+476 "2019-07-28 14:26:00.024" "2019-07-28 14:29:00.024"
TransitionBlock "2019-07-28 14:29:00.024" "2019-07-28 14:29:20.024"
"Unused Time" "2019-07-28 14:29:20.024" "2019-07-28 14:32:40.024"
M31-pointing-1g "2019-07-28 14:32:40.024" "2019-07-28 15:14:20.024"
TransitionBlock "2019-07-28 15:14:20.024" "2019-07-28 15:15:00.024"
"Unused Time" "2019-07-28 15:15:00.024" "2019-07-28 15:16:40.026"
CAL_W3(OH) "2019-07-28 15:16:40.026" "2019-07-28 15:19:40.026"
TransitionBlock "2019-07-28 15:19:40.026" "2019-07-28 15:20:00.026"
CAL_0133+476 "2019-07-28 15:20:00.026" "2019-07-28 15:23:00.026"
TransitionBlock "2019-07-28 15:23:00.026" "2019-07-28 15:23:40.026"
"Unused Time" "2019-07-28 15:23:40.026" "2019-07-28 15:26:20.026"
CAL_CRL618 "2019-07-28 15:26:20.026" "2019-07-28 15:29:20.026"
TransitionBlock "2019-07-28 15:29:20.026" "2019-07-28 15:30:00.026"
"Unused Time" "2019-07-28 15:30:00.026" "2019-07-28 15:30:20.026"
M31-pointing-2h "2019-07-28 15:30:20.026" "2019-07-28 16:12:00.026"
TransitionBlock "2019-07-28 16:12:00.026" "2019-07-28 16:12:40.026"
"Unused Time" "2019-07-28 16:12:40.026" "2019-07-28 16:18:40.028"
CAL_CRL618 "2019-07-28 16:18:40.028" "2019-07-28 16:21:40.028"
TransitionBlock "2019-07-28 16:21:40.028" "2019-07-28 16:22:20.028"
"Unused Time" "2019-07-28 16:22:20.028" "2019-07-28 16:24:40.028"
CAL_0133+476 "2019-07-28 16:24:40.028" "2019-07-28 16:27:40.028"
TransitionBlock "2019-07-28 16:27:40.028" "2019-07-28 16:28:00.028"
"Unused Time" "2019-07-28 16:28:00.028" "2019-07-28 16:28:40.029"
M31-pointing-1g "2019-07-28 16:28:40.029" "2019-07-28 17:10:20.029"
TransitionBlock "2019-07-28 17:10:20.029" "2019-07-28 17:11:00.029"
"Unused Time" "2019-07-28 17:11:00.029" "2019-07-28 17:17:40.030"
CAL_W3(OH) "2019-07-28 17:17:40.030" "2019-07-28 17:20:40.030"
TransitionBlock "2019-07-28 17:20:40.030" "2019-07-28 17:21:20.030"
"Unused Time" "2019-07-28 17:21:20.030" "2019-07-28 17:21:40.030"
CAL_CRL618 "2019-07-28 17:21:40.030" "2019-07-28 17:24:40.030"
TransitionBlock "2019-07-28 17:24:40.030" "2019-07-28 17:25:20.030"
"Unused Time" "2019-07-28 17:25:20.030" "2019-07-28 17:26:00.031"
CAL_0133+476 "2019-07-28 17:26:00.031" "2019-07-28 17:29:00.031"
TransitionBlock "2019-07-28 17:29:00.031" "2019-07-28 17:29:20.031"
"Unused Time" "2019-07-28 17:29:20.031" "2019-07-28 17:29:40.031"
M31-pointing-1g "2019-07-28 17:29:40.031" "2019-07-28 18:11:20.031"
TransitionBlock "2019-07-28 18:11:20.031" "2019-07-28 18:11:40.031"
"Unused Time" "2019-07-28 18:11:40.031" "2019-07-28 18:15:20.032"
CAL_0133+476 "2019-07-28 18:15:20.032" "2019-07-28 18:18:20.032"
TransitionBlock "2019-07-28 18:18:20.032" "2019-07-28 18:18:40.032"
CAL_W3(OH) "2019-07-28 18:18:40.032" "2019-07-28 18:21:40.032"
TransitionBlock "2019-07-28 18:21:40.032" "2019-07-28 18:22:20.032"
"Unused Time" "2019-07-28 18:22:20.032" "2019-07-28 18:23:40.033"
CAL_CRL618 "2019-07-28 18:23:40.033" "2019-07-28 18:26:40.033"
TransitionBlock "2019-07-28 18:26:40.033" "2019-07-28 18:27:20.033"
"Unused Time" "2019-07-28 18:27:20.033" "2019-07-28 18:30:00.033"
M31-pointing-2b "2019-07-28 18:30:00.033" "2019-07-28 19:11:40.033"
TransitionBlock "2019-07-28 19:11:40.033" "2019-07-28 19:12:00.033"
"Unused Time" "2019-07-28 19:12:00.033" "2019-07-28 19:18:20.035"
CAL_0133+476 "2019-07-28 19:18:20.035" "2019-07-28 19:21:20.035"
TransitionBlock "2019-07-28 19:21:20.035" "2019-07-28 19:22:00.035"
"Unused Time" "2019-07-28 19:22:00.035" "2019-07-28 19:24:20.035"
CAL_CRL618 "2019-07-28 19:24:20.035" "2019-07-28 19:27:20.035"
TransitionBlock "2019-07-28 19:27:20.035" "2019-07-28 19:28:00.035"
"Unused Time" "2019-07-28 19:28:00.035" "2019-07-28 19:28:40.035"
"Monoceros R2" "2019-07-28 19:28:40.035" "2019-07-28 20:09:40.035"
TransitionBlock "2019-07-28 20:09:40.035" "2019-07-28 20:11:00.035"
"Unused Time" "2019-07-28 20:11:00.035" "2019-07-28 20:18:40.037"
CAL_W3(OH) "2019-07-28 20:18:40.037" "2019-07-28 20:21:40.037"
TransitionBlock "2019-07-28 20:21:40.037" "2019-07-28 20:22:20.037"
"Unused Time" "2019-07-28 20:22:20.037" "2019-07-28 20:27:00.000"
CAL_CRL618 "2019-07-28 20:27:00.000" "2019-07-28 20:30:00.000"
