target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-01-03 06:30:40.007" "2019-01-03 06:33:20.007"
M31-pointing-2a "2019-01-03 06:33:20.007" "2019-01-03 07:15:00.007"
TransitionBlock "2019-01-03 07:15:00.007" "2019-01-03 07:15:20.007"
"Unused Time" "2019-01-03 07:15:20.007" "2019-01-03 07:18:40.008"
CAL_0202+319 "2019-01-03 07:18:40.008" "2019-01-03 07:21:40.008"
TransitionBlock "2019-01-03 07:21:40.008" "2019-01-03 07:22:20.008"
"Unused Time" "2019-01-03 07:22:20.008" "2019-01-03 07:24:40.009"
CAL_W3(OH) "2019-01-03 07:24:40.009" "2019-01-03 07:27:40.009"
TransitionBlock "2019-01-03 07:27:40.009" "2019-01-03 07:29:00.009"
"Unused Time" "2019-01-03 07:29:00.009" "2019-01-03 07:44:20.009"
"NGC 2071" "2019-01-03 07:44:20.009" "2019-01-03 08:06:20.009"
TransitionBlock "2019-01-03 08:06:20.009" "2019-01-03 08:07:20.009"
"Unused Time" "2019-01-03 08:07:20.009" "2019-01-03 08:18:40.011"
CAL_0202+319 "2019-01-03 08:18:40.011" "2019-01-03 08:21:40.011"
TransitionBlock "2019-01-03 08:21:40.011" "2019-01-03 08:22:20.011"
"Unused Time" "2019-01-03 08:22:20.011" "2019-01-03 08:25:20.011"
CAL_CRL618 "2019-01-03 08:25:20.011" "2019-01-03 08:28:20.011"
TransitionBlock "2019-01-03 08:28:20.011" "2019-01-03 08:29:00.011"
"Unused Time" "2019-01-03 08:29:00.011" "2019-01-03 08:35:40.011"
"NGC 2264 Field 2" "2019-01-03 08:35:40.011" "2019-01-03 09:16:40.011"
TransitionBlock "2019-01-03 09:16:40.011" "2019-01-03 09:17:40.011"
"Unused Time" "2019-01-03 09:17:40.011" "2019-01-03 09:19:20.013"
CAL_0202+319 "2019-01-03 09:19:20.013" "2019-01-03 09:22:20.013"
TransitionBlock "2019-01-03 09:22:20.013" "2019-01-03 09:23:00.013"
CAL_W3(OH) "2019-01-03 09:23:00.013" "2019-01-03 09:26:00.013"
TransitionBlock "2019-01-03 09:26:00.013" "2019-01-03 09:26:40.013"
"Unused Time" "2019-01-03 09:26:40.013" "2019-01-03 09:27:00.013"
CAL_CRL618 "2019-01-03 09:27:00.013" "2019-01-03 09:30:00.013"
TransitionBlock "2019-01-03 09:30:00.013" "2019-01-03 09:31:20.013"
"Unused Time" "2019-01-03 09:31:20.013" "2019-01-03 09:40:40.014"
STUDIES-1_offset_N2 "2019-01-03 09:40:40.014" "2019-01-03 10:11:40.014"
TransitionBlock "2019-01-03 10:11:40.014" "2019-01-03 10:13:00.014"
"Unused Time" "2019-01-03 10:13:00.014" "2019-01-03 10:18:20.015"
CAL_CRL618 "2019-01-03 10:18:20.015" "2019-01-03 10:21:20.015"
TransitionBlock "2019-01-03 10:21:20.015" "2019-01-03 10:21:40.015"
"Unused Time" "2019-01-03 10:21:40.015" "2019-01-03 10:32:00.015"
IC348 "2019-01-03 10:32:00.015" "2019-01-03 10:54:00.015"
TransitionBlock "2019-01-03 10:54:00.015" "2019-01-03 10:55:20.015"
"Unused Time" "2019-01-03 10:55:20.015" "2019-01-03 11:16:40.017"
CAL_1153+495 "2019-01-03 11:16:40.017" "2019-01-03 11:19:40.017"
TransitionBlock "2019-01-03 11:19:40.017" "2019-01-03 11:20:20.017"
"Unused Time" "2019-01-03 11:20:20.017" "2019-01-03 11:22:00.017"
CAL_IRC+10216 "2019-01-03 11:22:00.017" "2019-01-03 11:25:00.017"
TransitionBlock "2019-01-03 11:25:00.017" "2019-01-03 11:26:00.017"
"Unused Time" "2019-01-03 11:26:00.017" "2019-01-03 11:49:00.018"
OMC2-3 "2019-01-03 11:49:00.018" "2019-01-03 12:11:00.018"
TransitionBlock "2019-01-03 12:11:00.018" "2019-01-03 12:12:40.018"
"Unused Time" "2019-01-03 12:12:40.018" "2019-01-03 12:18:40.019"
CAL_1153+495 "2019-01-03 12:18:40.019" "2019-01-03 12:21:40.019"
TransitionBlock "2019-01-03 12:21:40.019" "2019-01-03 12:22:20.019"
"Unused Time" "2019-01-03 12:22:20.019" "2019-01-03 12:24:20.020"
CAL_IRC+10216 "2019-01-03 12:24:20.020" "2019-01-03 12:27:20.020"
TransitionBlock "2019-01-03 12:27:20.020" "2019-01-03 12:27:40.020"
"Unused Time" "2019-01-03 12:27:40.020" "2019-01-03 12:32:40.020"
STUDIES-1_offset_N2 "2019-01-03 12:32:40.020" "2019-01-03 13:03:40.020"
TransitionBlock "2019-01-03 13:03:40.020" "2019-01-03 13:04:40.020"
"Unused Time" "2019-01-03 13:04:40.020" "2019-01-03 13:16:20.022"
CAL_1153+495 "2019-01-03 13:16:20.022" "2019-01-03 13:19:20.022"
TransitionBlock "2019-01-03 13:19:20.022" "2019-01-03 13:20:20.022"
"Unused Time" "2019-01-03 13:20:20.022" "2019-01-03 13:47:20.023"
STUDIES-1_offset_N2 "2019-01-03 13:47:20.023" "2019-01-03 14:18:20.023"
TransitionBlock "2019-01-03 14:18:20.023" "2019-01-03 14:18:40.023"
"Unused Time" "2019-01-03 14:18:40.023" "2019-01-03 14:20:00.024"
CAL_IRC+10216 "2019-01-03 14:20:00.024" "2019-01-03 14:23:00.024"
TransitionBlock "2019-01-03 14:23:00.024" "2019-01-03 14:23:40.024"
"Unused Time" "2019-01-03 14:23:40.024" "2019-01-03 14:26:00.024"
CAL_1153+495 "2019-01-03 14:26:00.024" "2019-01-03 14:29:00.024"
TransitionBlock "2019-01-03 14:29:00.024" "2019-01-03 14:30:00.024"
"Unused Time" "2019-01-03 14:30:00.024" "2019-01-03 14:42:00.025"
STUDIES-1_offset_N2 "2019-01-03 14:42:00.025" "2019-01-03 15:13:00.025"
TransitionBlock "2019-01-03 15:13:00.025" "2019-01-03 15:13:20.025"
"Unused Time" "2019-01-03 15:13:20.025" "2019-01-03 15:16:40.026"
CAL_IRC+10216 "2019-01-03 15:16:40.026" "2019-01-03 15:19:40.026"
TransitionBlock "2019-01-03 15:19:40.026" "2019-01-03 15:21:00.026"
"Unused Time" "2019-01-03 15:21:00.026" "2019-01-03 15:22:00.026"
CAL_Arp220 "2019-01-03 15:22:00.026" "2019-01-03 15:25:00.026"
TransitionBlock "2019-01-03 15:25:00.026" "2019-01-03 15:26:00.026"
"Unused Time" "2019-01-03 15:26:00.026" "2019-01-03 15:26:40.026"
CAL_1153+495 "2019-01-03 15:26:40.026" "2019-01-03 15:29:40.026"
TransitionBlock "2019-01-03 15:29:40.026" "2019-01-03 15:30:40.026"
"Unused Time" "2019-01-03 15:30:40.026" "2019-01-03 15:34:20.027"
STUDIES-1_offset_N2 "2019-01-03 15:34:20.027" "2019-01-03 16:05:20.027"
TransitionBlock "2019-01-03 16:05:20.027" "2019-01-03 16:06:40.027"
"Unused Time" "2019-01-03 16:06:40.027" "2019-01-03 16:18:40.028"
CAL_Arp220 "2019-01-03 16:18:40.028" "2019-01-03 16:21:40.028"
TransitionBlock "2019-01-03 16:21:40.028" "2019-01-03 16:22:40.028"
"Unused Time" "2019-01-03 16:22:40.028" "2019-01-03 16:24:40.028"
CAL_1153+495 "2019-01-03 16:24:40.028" "2019-01-03 16:27:40.028"
TransitionBlock "2019-01-03 16:27:40.028" "2019-01-03 16:28:40.028"
"Unused Time" "2019-01-03 16:28:40.028" "2019-01-03 16:43:20.029"
STUDIES-1_offset_N2 "2019-01-03 16:43:20.029" "2019-01-03 17:14:20.029"
TransitionBlock "2019-01-03 17:14:20.029" "2019-01-03 17:14:40.029"
"Unused Time" "2019-01-03 17:14:40.029" "2019-01-03 17:15:00.030"
CAL_IRC+10216 "2019-01-03 17:15:00.030" "2019-01-03 17:18:00.030"
TransitionBlock "2019-01-03 17:18:00.030" "2019-01-03 17:19:20.030"
"Unused Time" "2019-01-03 17:19:20.030" "2019-01-03 17:21:40.030"
CAL_Arp220 "2019-01-03 17:21:40.030" "2019-01-03 17:24:40.030"
TransitionBlock "2019-01-03 17:24:40.030" "2019-01-03 17:25:40.030"
"Unused Time" "2019-01-03 17:25:40.030" "2019-01-03 17:26:00.031"
CAL_1153+495 "2019-01-03 17:26:00.031" "2019-01-03 17:29:00.031"
TransitionBlock "2019-01-03 17:29:00.031" "2019-01-03 17:30:20.031"
"Unused Time" "2019-01-03 17:30:20.031" "2019-01-03 17:34:20.031"
"IRAS 14020-3515" "2019-01-03 17:34:20.031" "2019-01-03 18:02:20.031"
TransitionBlock "2019-01-03 18:02:20.031" "2019-01-03 18:03:40.031"
"Unused Time" "2019-01-03 18:03:40.031" "2019-01-03 18:15:20.032"
CAL_1153+495 "2019-01-03 18:15:20.032" "2019-01-03 18:18:20.032"
TransitionBlock "2019-01-03 18:18:20.032" "2019-01-03 18:19:20.032"
"Unused Time" "2019-01-03 18:19:20.032" "2019-01-03 18:19:40.033"
CAL_Arp220 "2019-01-03 18:19:40.033" "2019-01-03 18:22:40.033"
TransitionBlock "2019-01-03 18:22:40.033" "2019-01-03 18:23:40.033"
"Unused Time" "2019-01-03 18:23:40.033" "2019-01-03 18:49:20.034"
"Oph Core" "2019-01-03 18:49:20.034" "2019-01-03 19:11:20.034"
TransitionBlock "2019-01-03 19:11:20.034" "2019-01-03 19:12:40.034"
"Unused Time" "2019-01-03 19:12:40.034" "2019-01-03 19:18:20.035"
CAL_1153+495 "2019-01-03 19:18:20.035" "2019-01-03 19:21:20.035"
TransitionBlock "2019-01-03 19:21:20.035" "2019-01-03 19:22:40.035"
"Unused Time" "2019-01-03 19:22:40.035" "2019-01-03 19:30:20.035"
"Serpens Main" "2019-01-03 19:30:20.035" "2019-01-03 19:52:20.035"
TransitionBlock "2019-01-03 19:52:20.035" "2019-01-03 19:52:40.035"
"Unused Time" "2019-01-03 19:52:40.035" "2019-01-03 19:54:00.036"
"Serpens South" "2019-01-03 19:54:00.036" "2019-01-03 20:16:00.036"
TransitionBlock "2019-01-03 20:16:00.036" "2019-01-03 20:17:00.036"
"Unused Time" "2019-01-03 20:17:00.036" "2019-01-03 20:27:00.000"
CAL_Arp220 "2019-01-03 20:27:00.000" "2019-01-03 20:30:00.000"
