target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-22 14:30:00.024" "2019-01-22 14:30:20.024"
"Unused Time" "2019-01-22 14:30:20.024" "2019-01-22 14:40:00.025"
"IRAS 16235+1900" "2019-01-22 14:40:00.025" "2019-01-22 15:08:00.025"
TransitionBlock "2019-01-22 15:08:00.025" "2019-01-22 15:09:20.025"
"Unused Time" "2019-01-22 15:09:20.025" "2019-01-22 15:15:00.026"
CAL_0917+449 "2019-01-22 15:15:00.026" "2019-01-22 15:18:00.026"
TransitionBlock "2019-01-22 15:18:00.026" "2019-01-22 15:19:20.026"
"Unused Time" "2019-01-22 15:19:20.026" "2019-01-22 15:19:40.026"
CAL_Arp220 "2019-01-22 15:19:40.026" "2019-01-22 15:22:40.026"
TransitionBlock "2019-01-22 15:22:40.026" "2019-01-22 15:24:00.026"
"Unused Time" "2019-01-22 15:24:00.026" "2019-01-22 15:26:40.026"
CAL_IRC+10216 "2019-01-22 15:26:40.026" "2019-01-22 15:29:40.026"
TransitionBlock "2019-01-22 15:29:40.026" "2019-01-22 15:31:00.026"
"Unused Time" "2019-01-22 15:31:00.026" "2019-01-22 15:37:20.027"
"IRAS 14020-3515" "2019-01-22 15:37:20.027" "2019-01-22 16:05:20.027"
TransitionBlock "2019-01-22 16:05:20.027" "2019-01-22 16:06:20.027"
"Unused Time" "2019-01-22 16:06:20.027" "2019-01-22 16:27:00.000"
CAL_Arp220 "2019-01-22 16:27:00.000" "2019-01-22 16:30:00.000"
