target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-03-25 13:13:20.020" "2019-03-25 13:14:20.020"
"Unused Time" "2019-03-25 13:14:20.020" "2019-03-25 13:16:20.022"
CAL_G34.3 "2019-03-25 13:16:20.022" "2019-03-25 13:19:20.022"
TransitionBlock "2019-03-25 13:19:20.022" "2019-03-25 13:20:20.022"
"Unused Time" "2019-03-25 13:20:20.022" "2019-03-25 13:25:20.022"
CAL_1633+382 "2019-03-25 13:25:20.022" "2019-03-25 13:28:20.022"
TransitionBlock "2019-03-25 13:28:20.022" "2019-03-25 13:29:00.022"
"Unused Time" "2019-03-25 13:29:00.022" "2019-03-25 13:30:20.022"
NEP-17 "2019-03-25 13:30:20.022" "2019-03-25 14:12:00.022"
TransitionBlock "2019-03-25 14:12:00.022" "2019-03-25 14:13:00.022"
"Unused Time" "2019-03-25 14:13:00.022" "2019-03-25 14:20:00.024"
CAL_G34.3 "2019-03-25 14:20:00.024" "2019-03-25 14:23:00.024"
TransitionBlock "2019-03-25 14:23:00.024" "2019-03-25 14:24:00.024"
"Unused Time" "2019-03-25 14:24:00.024" "2019-03-25 14:26:00.024"
CAL_1633+382 "2019-03-25 14:26:00.024" "2019-03-25 14:29:00.024"
TransitionBlock "2019-03-25 14:29:00.024" "2019-03-25 14:29:40.024"
"Unused Time" "2019-03-25 14:29:40.024" "2019-03-25 14:34:00.024"
NEP-15 "2019-03-25 14:34:00.024" "2019-03-25 15:15:40.024"
TransitionBlock "2019-03-25 15:15:40.024" "2019-03-25 15:16:20.024"
"Unused Time" "2019-03-25 15:16:20.024" "2019-03-25 15:16:40.026"
CAL_1633+382 "2019-03-25 15:16:40.026" "2019-03-25 15:19:40.026"
TransitionBlock "2019-03-25 15:19:40.026" "2019-03-25 15:20:00.026"
"Unused Time" "2019-03-25 15:20:00.026" "2019-03-25 15:22:00.026"
CAL_Arp220 "2019-03-25 15:22:00.026" "2019-03-25 15:25:00.026"
TransitionBlock "2019-03-25 15:25:00.026" "2019-03-25 15:26:00.026"
"Unused Time" "2019-03-25 15:26:00.026" "2019-03-25 15:26:40.026"
CAL_G34.3 "2019-03-25 15:26:40.026" "2019-03-25 15:29:40.026"
TransitionBlock "2019-03-25 15:29:40.026" "2019-03-25 15:30:40.026"
"Unused Time" "2019-03-25 15:30:40.026" "2019-03-25 15:32:00.026"
NEP-14 "2019-03-25 15:32:00.026" "2019-03-25 16:13:40.026"
TransitionBlock "2019-03-25 16:13:40.026" "2019-03-25 16:14:40.026"
"Unused Time" "2019-03-25 16:14:40.026" "2019-03-25 16:15:00.028"
CAL_Arp220 "2019-03-25 16:15:00.028" "2019-03-25 16:18:00.028"
TransitionBlock "2019-03-25 16:18:00.028" "2019-03-25 16:18:20.028"
"Unused Time" "2019-03-25 16:18:20.028" "2019-03-25 16:18:40.028"
CAL_1633+382 "2019-03-25 16:18:40.028" "2019-03-25 16:21:40.028"
TransitionBlock "2019-03-25 16:21:40.028" "2019-03-25 16:22:40.028"
"Unused Time" "2019-03-25 16:22:40.028" "2019-03-25 16:24:40.028"
CAL_G34.3 "2019-03-25 16:24:40.028" "2019-03-25 16:27:40.028"
TransitionBlock "2019-03-25 16:27:40.028" "2019-03-25 16:28:40.028"
"Unused Time" "2019-03-25 16:28:40.028" "2019-03-25 16:32:00.029"
NEP-14 "2019-03-25 16:32:00.029" "2019-03-25 17:13:40.029"
TransitionBlock "2019-03-25 17:13:40.029" "2019-03-25 17:14:40.029"
"Unused Time" "2019-03-25 17:14:40.029" "2019-03-25 17:15:00.030"
CAL_Arp220 "2019-03-25 17:15:00.030" "2019-03-25 17:18:00.030"
TransitionBlock "2019-03-25 17:18:00.030" "2019-03-25 17:19:00.030"
"Unused Time" "2019-03-25 17:19:00.030" "2019-03-25 17:21:40.030"
CAL_G34.3 "2019-03-25 17:21:40.030" "2019-03-25 17:24:40.030"
TransitionBlock "2019-03-25 17:24:40.030" "2019-03-25 17:25:40.030"
"Unused Time" "2019-03-25 17:25:40.030" "2019-03-25 17:26:00.031"
CAL_1633+382 "2019-03-25 17:26:00.031" "2019-03-25 17:29:00.031"
TransitionBlock "2019-03-25 17:29:00.031" "2019-03-25 17:29:40.031"
"Unused Time" "2019-03-25 17:29:40.031" "2019-03-25 17:32:40.031"
NEP-14 "2019-03-25 17:32:40.031" "2019-03-25 18:14:20.031"
TransitionBlock "2019-03-25 18:14:20.031" "2019-03-25 18:15:00.031"
"Unused Time" "2019-03-25 18:15:00.031" "2019-03-25 18:15:20.032"
CAL_1633+382 "2019-03-25 18:15:20.032" "2019-03-25 18:18:20.032"
TransitionBlock "2019-03-25 18:18:20.032" "2019-03-25 18:19:20.032"
"Unused Time" "2019-03-25 18:19:20.032" "2019-03-25 18:23:40.033"
CAL_G34.3 "2019-03-25 18:23:40.033" "2019-03-25 18:26:40.033"
TransitionBlock "2019-03-25 18:26:40.033" "2019-03-25 18:27:40.033"
"Unused Time" "2019-03-25 18:27:40.033" "2019-03-25 18:29:00.033"
NEP-17 "2019-03-25 18:29:00.033" "2019-03-25 19:10:40.033"
TransitionBlock "2019-03-25 19:10:40.033" "2019-03-25 19:11:40.033"
"Unused Time" "2019-03-25 19:11:40.033" "2019-03-25 19:18:20.035"
CAL_G34.3 "2019-03-25 19:18:20.035" "2019-03-25 19:21:20.035"
TransitionBlock "2019-03-25 19:21:20.035" "2019-03-25 19:22:20.035"
"Unused Time" "2019-03-25 19:22:20.035" "2019-03-25 19:30:20.035"
NEP-14 "2019-03-25 19:30:20.035" "2019-03-25 20:12:00.035"
TransitionBlock "2019-03-25 20:12:00.035" "2019-03-25 20:13:00.035"
"Unused Time" "2019-03-25 20:13:00.035" "2019-03-25 20:27:00.000"
CAL_G34.3 "2019-03-25 20:27:00.000" "2019-03-25 20:30:00.000"
