target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-03-28 10:11:40.014" "2019-03-28 10:12:00.014"
"Unused Time" "2019-03-28 10:12:00.014" "2019-03-28 10:18:20.015"
CAL_0829+046 "2019-03-28 10:18:20.015" "2019-03-28 10:21:20.015"
TransitionBlock "2019-03-28 10:21:20.015" "2019-03-28 10:21:40.015"
"Unused Time" "2019-03-28 10:21:40.015" "2019-03-28 10:38:00.016"
STUDIES-1_offset_N2 "2019-03-28 10:38:00.016" "2019-03-28 11:09:00.016"
TransitionBlock "2019-03-28 11:09:00.016" "2019-03-28 11:10:20.016"
"Unused Time" "2019-03-28 11:10:20.016" "2019-03-28 11:16:40.017"
CAL_Arp220 "2019-03-28 11:16:40.017" "2019-03-28 11:19:40.017"
TransitionBlock "2019-03-28 11:19:40.017" "2019-03-28 11:20:00.017"
"Unused Time" "2019-03-28 11:20:00.017" "2019-03-28 11:22:00.017"
CAL_1633+382 "2019-03-28 11:22:00.017" "2019-03-28 11:25:00.017"
TransitionBlock "2019-03-28 11:25:00.017" "2019-03-28 11:25:20.017"
"Unused Time" "2019-03-28 11:25:20.017" "2019-03-28 12:18:40.019"
CAL_Arp220 "2019-03-28 12:18:40.019" "2019-03-28 12:21:40.019"
TransitionBlock "2019-03-28 12:21:40.019" "2019-03-28 12:22:00.019"
"Unused Time" "2019-03-28 12:22:00.019" "2019-03-28 12:24:20.020"
CAL_1633+382 "2019-03-28 12:24:20.020" "2019-03-28 12:27:20.020"
TransitionBlock "2019-03-28 12:27:20.020" "2019-03-28 12:28:00.020"
"Unused Time" "2019-03-28 12:28:00.020" "2019-03-28 12:32:20.020"
NEP-15 "2019-03-28 12:32:20.020" "2019-03-28 13:14:00.020"
TransitionBlock "2019-03-28 13:14:00.020" "2019-03-28 13:15:00.020"
"Unused Time" "2019-03-28 13:15:00.020" "2019-03-28 13:16:20.022"
CAL_G34.3 "2019-03-28 13:16:20.022" "2019-03-28 13:19:20.022"
TransitionBlock "2019-03-28 13:19:20.022" "2019-03-28 13:20:20.022"
"Unused Time" "2019-03-28 13:20:20.022" "2019-03-28 13:25:20.022"
CAL_1633+382 "2019-03-28 13:25:20.022" "2019-03-28 13:28:20.022"
TransitionBlock "2019-03-28 13:28:20.022" "2019-03-28 13:29:00.022"
"Unused Time" "2019-03-28 13:29:00.022" "2019-03-28 13:41:20.022"
"IRAS 19503+2219" "2019-03-28 13:41:20.022" "2019-03-28 14:12:20.022"
TransitionBlock "2019-03-28 14:12:20.022" "2019-03-28 14:13:20.022"
"Unused Time" "2019-03-28 14:13:20.022" "2019-03-28 14:15:20.024"
CAL_Arp220 "2019-03-28 14:15:20.024" "2019-03-28 14:18:20.024"
TransitionBlock "2019-03-28 14:18:20.024" "2019-03-28 14:19:20.024"
"Unused Time" "2019-03-28 14:19:20.024" "2019-03-28 14:20:00.024"
CAL_G34.3 "2019-03-28 14:20:00.024" "2019-03-28 14:23:00.024"
TransitionBlock "2019-03-28 14:23:00.024" "2019-03-28 14:24:00.024"
"Unused Time" "2019-03-28 14:24:00.024" "2019-03-28 14:26:00.024"
CAL_1633+382 "2019-03-28 14:26:00.024" "2019-03-28 14:29:00.024"
TransitionBlock "2019-03-28 14:29:00.024" "2019-03-28 14:30:20.024"
"Unused Time" "2019-03-28 14:30:20.024" "2019-03-28 14:32:40.024"
"NGC 6334 Field 2" "2019-03-28 14:32:40.024" "2019-03-28 15:13:40.024"
TransitionBlock "2019-03-28 15:13:40.024" "2019-03-28 15:14:20.024"
"Unused Time" "2019-03-28 15:14:20.024" "2019-03-28 15:16:40.026"
CAL_G34.3 "2019-03-28 15:16:40.026" "2019-03-28 15:19:40.026"
TransitionBlock "2019-03-28 15:19:40.026" "2019-03-28 15:20:40.026"
"Unused Time" "2019-03-28 15:20:40.026" "2019-03-28 15:22:00.026"
CAL_Arp220 "2019-03-28 15:22:00.026" "2019-03-28 15:25:00.026"
TransitionBlock "2019-03-28 15:25:00.026" "2019-03-28 15:25:20.026"
"Unused Time" "2019-03-28 15:25:20.026" "2019-03-28 15:26:40.026"
CAL_1633+382 "2019-03-28 15:26:40.026" "2019-03-28 15:29:40.026"
TransitionBlock "2019-03-28 15:29:40.026" "2019-03-28 15:31:00.026"
"Unused Time" "2019-03-28 15:31:00.026" "2019-03-28 15:35:40.027"
"NGC 6334 Field 2" "2019-03-28 15:35:40.027" "2019-03-28 16:16:40.027"
TransitionBlock "2019-03-28 16:16:40.027" "2019-03-28 16:17:40.027"
"Unused Time" "2019-03-28 16:17:40.027" "2019-03-28 16:18:40.028"
CAL_Arp220 "2019-03-28 16:18:40.028" "2019-03-28 16:21:40.028"
TransitionBlock "2019-03-28 16:21:40.028" "2019-03-28 16:22:00.028"
"Unused Time" "2019-03-28 16:22:00.028" "2019-03-28 16:24:40.028"
CAL_1633+382 "2019-03-28 16:24:40.028" "2019-03-28 16:27:40.028"
TransitionBlock "2019-03-28 16:27:40.028" "2019-03-28 16:29:00.028"
"Unused Time" "2019-03-28 16:29:00.028" "2019-03-28 16:40:00.029"
"IRAS 19007-3826" "2019-03-28 16:40:00.029" "2019-03-28 17:11:00.029"
TransitionBlock "2019-03-28 17:11:00.029" "2019-03-28 17:11:40.029"
"Unused Time" "2019-03-28 17:11:40.029" "2019-03-28 17:15:00.030"
CAL_G34.3 "2019-03-28 17:15:00.030" "2019-03-28 17:18:00.030"
TransitionBlock "2019-03-28 17:18:00.030" "2019-03-28 17:19:00.030"
"Unused Time" "2019-03-28 17:19:00.030" "2019-03-28 17:21:40.030"
CAL_Arp220 "2019-03-28 17:21:40.030" "2019-03-28 17:24:40.030"
TransitionBlock "2019-03-28 17:24:40.030" "2019-03-28 17:25:00.030"
"Unused Time" "2019-03-28 17:25:00.030" "2019-03-28 17:26:00.031"
CAL_1633+382 "2019-03-28 17:26:00.031" "2019-03-28 17:29:00.031"
TransitionBlock "2019-03-28 17:29:00.031" "2019-03-28 17:30:20.031"
"Unused Time" "2019-03-28 17:30:20.031" "2019-03-28 17:35:20.031"
"IRAS 19007-3826" "2019-03-28 17:35:20.031" "2019-03-28 18:06:20.031"
TransitionBlock "2019-03-28 18:06:20.031" "2019-03-28 18:07:40.031"
"Unused Time" "2019-03-28 18:07:40.031" "2019-03-28 18:15:20.032"
CAL_1633+382 "2019-03-28 18:15:20.032" "2019-03-28 18:18:20.032"
TransitionBlock "2019-03-28 18:18:20.032" "2019-03-28 18:19:20.032"
"Unused Time" "2019-03-28 18:19:20.032" "2019-03-28 18:23:40.033"
CAL_G34.3 "2019-03-28 18:23:40.033" "2019-03-28 18:26:40.033"
TransitionBlock "2019-03-28 18:26:40.033" "2019-03-28 18:28:00.033"
"Unused Time" "2019-03-28 18:28:00.033" "2019-03-28 18:32:20.033"
M31-pointing-2b "2019-03-28 18:32:20.033" "2019-03-28 19:14:00.033"
TransitionBlock "2019-03-28 19:14:00.033" "2019-03-28 19:15:20.033"
"Unused Time" "2019-03-28 19:15:20.033" "2019-03-28 19:18:20.035"
CAL_G34.3 "2019-03-28 19:18:20.035" "2019-03-28 19:21:20.035"
TransitionBlock "2019-03-28 19:21:20.035" "2019-03-28 19:22:40.035"
"Unused Time" "2019-03-28 19:22:40.035" "2019-03-28 19:34:40.035"
M31-pointing-2i "2019-03-28 19:34:40.035" "2019-03-28 20:16:20.035"
TransitionBlock "2019-03-28 20:16:20.035" "2019-03-28 20:17:40.035"
"Unused Time" "2019-03-28 20:17:40.035" "2019-03-28 20:27:00.000"
CAL_G34.3 "2019-03-28 20:27:00.000" "2019-03-28 20:30:00.000"
