target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-07-11 09:31:00.013" "2019-07-11 09:40:40.014"
"RU Cyg" "2019-07-11 09:40:40.014" "2019-07-11 10:11:40.014"
TransitionBlock "2019-07-11 10:11:40.014" "2019-07-11 10:13:00.014"
"Unused Time" "2019-07-11 10:13:00.014" "2019-07-11 10:18:20.015"
CAL_1548+056 "2019-07-11 10:18:20.015" "2019-07-11 10:21:20.015"
TransitionBlock "2019-07-11 10:21:20.015" "2019-07-11 10:21:40.015"
"Unused Time" "2019-07-11 10:21:40.015" "2019-07-11 10:24:40.015"
CAL_Arp220 "2019-07-11 10:24:40.015" "2019-07-11 10:27:40.015"
TransitionBlock "2019-07-11 10:27:40.015" "2019-07-11 10:28:40.015"
"Unused Time" "2019-07-11 10:28:40.015" "2019-07-11 10:38:00.016"
"RU Cyg" "2019-07-11 10:38:00.016" "2019-07-11 11:09:00.016"
TransitionBlock "2019-07-11 11:09:00.016" "2019-07-11 11:09:20.016"
"Unused Time" "2019-07-11 11:09:20.016" "2019-07-11 11:16:40.017"
CAL_CRL2688 "2019-07-11 11:16:40.017" "2019-07-11 11:19:40.017"
TransitionBlock "2019-07-11 11:19:40.017" "2019-07-11 11:20:20.017"
"Unused Time" "2019-07-11 11:20:20.017" "2019-07-11 11:22:00.017"
CAL_N7538IRS1 "2019-07-11 11:22:00.017" "2019-07-11 11:25:00.017"
TransitionBlock "2019-07-11 11:25:00.017" "2019-07-11 11:25:20.017"
"Unused Time" "2019-07-11 11:25:20.017" "2019-07-11 11:28:40.018"
M31-pointing-2d "2019-07-11 11:28:40.018" "2019-07-11 12:10:20.018"
TransitionBlock "2019-07-11 12:10:20.018" "2019-07-11 12:10:40.018"
"Unused Time" "2019-07-11 12:10:40.018" "2019-07-11 12:18:20.019"
CAL_0133+476 "2019-07-11 12:18:20.019" "2019-07-11 12:21:20.019"
TransitionBlock "2019-07-11 12:21:20.019" "2019-07-11 12:22:00.019"
"Unused Time" "2019-07-11 12:22:00.019" "2019-07-11 12:24:20.020"
CAL_N7538IRS1 "2019-07-11 12:24:20.020" "2019-07-11 12:27:20.020"
TransitionBlock "2019-07-11 12:27:20.020" "2019-07-11 12:27:40.020"
"Unused Time" "2019-07-11 12:27:40.020" "2019-07-11 12:28:40.020"
M31-pointing-2e "2019-07-11 12:28:40.020" "2019-07-11 13:10:20.020"
TransitionBlock "2019-07-11 13:10:20.020" "2019-07-11 13:10:40.020"
"Unused Time" "2019-07-11 13:10:40.020" "2019-07-11 13:16:20.022"
CAL_N7538IRS1 "2019-07-11 13:16:20.022" "2019-07-11 13:19:20.022"
TransitionBlock "2019-07-11 13:19:20.022" "2019-07-11 13:20:00.022"
CAL_CRL2688 "2019-07-11 13:20:00.022" "2019-07-11 13:23:00.022"
TransitionBlock "2019-07-11 13:23:00.022" "2019-07-11 13:24:00.022"
"Unused Time" "2019-07-11 13:24:00.022" "2019-07-11 13:25:20.022"
CAL_0133+476 "2019-07-11 13:25:20.022" "2019-07-11 13:28:20.022"
TransitionBlock "2019-07-11 13:28:20.022" "2019-07-11 13:28:40.022"
"Unused Time" "2019-07-11 13:28:40.022" "2019-07-11 13:32:20.022"
M31-pointing-2e "2019-07-11 13:32:20.022" "2019-07-11 14:14:00.022"
TransitionBlock "2019-07-11 14:14:00.022" "2019-07-11 14:14:40.022"
"Unused Time" "2019-07-11 14:14:40.022" "2019-07-11 14:15:00.024"
CAL_CRL2688 "2019-07-11 14:15:00.024" "2019-07-11 14:18:00.024"
TransitionBlock "2019-07-11 14:18:00.024" "2019-07-11 14:18:40.024"
"Unused Time" "2019-07-11 14:18:40.024" "2019-07-11 14:20:00.024"
CAL_N7538IRS1 "2019-07-11 14:20:00.024" "2019-07-11 14:23:00.024"
TransitionBlock "2019-07-11 14:23:00.024" "2019-07-11 14:23:40.024"
"Unused Time" "2019-07-11 14:23:40.024" "2019-07-11 14:26:00.024"
CAL_0133+476 "2019-07-11 14:26:00.024" "2019-07-11 14:29:00.024"
TransitionBlock "2019-07-11 14:29:00.024" "2019-07-11 14:29:40.024"
"Unused Time" "2019-07-11 14:29:40.024" "2019-07-11 14:32:40.024"
"Perseus IC348" "2019-07-11 14:32:40.024" "2019-07-11 15:13:40.024"
TransitionBlock "2019-07-11 15:13:40.024" "2019-07-11 15:14:40.024"
"Unused Time" "2019-07-11 15:14:40.024" "2019-07-11 15:16:40.026"
CAL_N7538IRS1 "2019-07-11 15:16:40.026" "2019-07-11 15:19:40.026"
TransitionBlock "2019-07-11 15:19:40.026" "2019-07-11 15:20:20.026"
"Unused Time" "2019-07-11 15:20:20.026" "2019-07-11 15:22:00.026"
CAL_CRL2688 "2019-07-11 15:22:00.026" "2019-07-11 15:25:00.026"
TransitionBlock "2019-07-11 15:25:00.026" "2019-07-11 15:26:00.026"
"Unused Time" "2019-07-11 15:26:00.026" "2019-07-11 15:26:40.026"
CAL_0133+476 "2019-07-11 15:26:40.026" "2019-07-11 15:29:40.026"
TransitionBlock "2019-07-11 15:29:40.026" "2019-07-11 15:30:20.026"
"Unused Time" "2019-07-11 15:30:20.026" "2019-07-11 15:30:40.026"
"Perseus IC348" "2019-07-11 15:30:40.026" "2019-07-11 16:11:40.026"
TransitionBlock "2019-07-11 16:11:40.026" "2019-07-11 16:13:00.026"
"Unused Time" "2019-07-11 16:13:00.026" "2019-07-11 16:18:40.028"
CAL_CRL2688 "2019-07-11 16:18:40.028" "2019-07-11 16:21:40.028"
TransitionBlock "2019-07-11 16:21:40.028" "2019-07-11 16:22:40.028"
"Unused Time" "2019-07-11 16:22:40.028" "2019-07-11 16:24:40.028"
CAL_0133+476 "2019-07-11 16:24:40.028" "2019-07-11 16:27:40.028"
TransitionBlock "2019-07-11 16:27:40.028" "2019-07-11 16:28:20.028"
"Unused Time" "2019-07-11 16:28:20.028" "2019-07-11 16:35:20.029"
"Perseus IC348" "2019-07-11 16:35:20.029" "2019-07-11 17:16:20.029"
TransitionBlock "2019-07-11 17:16:20.029" "2019-07-11 17:17:20.029"
"Unused Time" "2019-07-11 17:17:20.029" "2019-07-11 17:21:40.030"
CAL_N7538IRS1 "2019-07-11 17:21:40.030" "2019-07-11 17:24:40.030"
TransitionBlock "2019-07-11 17:24:40.030" "2019-07-11 17:25:20.030"
"Unused Time" "2019-07-11 17:25:20.030" "2019-07-11 17:26:00.031"
CAL_0133+476 "2019-07-11 17:26:00.031" "2019-07-11 17:29:00.031"
TransitionBlock "2019-07-11 17:29:00.031" "2019-07-11 17:30:20.031"
"Unused Time" "2019-07-11 17:30:20.031" "2019-07-11 17:31:20.031"
"Orion A Field 2" "2019-07-11 17:31:20.031" "2019-07-11 18:12:20.031"
TransitionBlock "2019-07-11 18:12:20.031" "2019-07-11 18:13:40.031"
"Unused Time" "2019-07-11 18:13:40.031" "2019-07-11 18:15:20.032"
CAL_0133+476 "2019-07-11 18:15:20.032" "2019-07-11 18:18:20.032"
TransitionBlock "2019-07-11 18:18:20.032" "2019-07-11 18:19:00.032"
"Unused Time" "2019-07-11 18:19:00.032" "2019-07-11 18:23:40.033"
CAL_N7538IRS1 "2019-07-11 18:23:40.033" "2019-07-11 18:26:40.033"
TransitionBlock "2019-07-11 18:26:40.033" "2019-07-11 18:28:20.033"
"Unused Time" "2019-07-11 18:28:20.033" "2019-07-11 18:32:20.033"
"Orion A Field 1" "2019-07-11 18:32:20.033" "2019-07-11 19:13:20.033"
TransitionBlock "2019-07-11 19:13:20.033" "2019-07-11 19:14:40.033"
"Unused Time" "2019-07-11 19:14:40.033" "2019-07-11 19:18:20.035"
CAL_0133+476 "2019-07-11 19:18:20.035" "2019-07-11 19:21:20.035"
TransitionBlock "2019-07-11 19:21:20.035" "2019-07-11 19:22:40.035"
"Unused Time" "2019-07-11 19:22:40.035" "2019-07-11 19:28:00.035"
"Orion A Field 1" "2019-07-11 19:28:00.035" "2019-07-11 20:09:00.035"
TransitionBlock "2019-07-11 20:09:00.035" "2019-07-11 20:10:20.035"
"Unused Time" "2019-07-11 20:10:20.035" "2019-07-11 20:27:00.000"
CAL_0133+476 "2019-07-11 20:27:00.000" "2019-07-11 20:30:00.000"
