target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-06-09 10:21:20.015" "2019-06-09 10:22:00.015"
"Unused Time" "2019-06-09 10:22:00.015" "2019-06-09 10:24:40.015"
CAL_Arp220 "2019-06-09 10:24:40.015" "2019-06-09 10:27:40.015"
TransitionBlock "2019-06-09 10:27:40.015" "2019-06-09 10:28:20.015"
"Unused Time" "2019-06-09 10:28:20.015" "2019-06-09 10:30:40.015"
"X Her" "2019-06-09 10:30:40.015" "2019-06-09 11:15:00.015"
TransitionBlock "2019-06-09 11:15:00.015" "2019-06-09 11:16:00.015"
"Unused Time" "2019-06-09 11:16:00.015" "2019-06-09 11:16:40.017"
CAL_BLLAC "2019-06-09 11:16:40.017" "2019-06-09 11:19:40.017"
TransitionBlock "2019-06-09 11:19:40.017" "2019-06-09 11:20:00.017"
"Unused Time" "2019-06-09 11:20:00.017" "2019-06-09 11:22:00.017"
CAL_CRL2688 "2019-06-09 11:22:00.017" "2019-06-09 11:25:00.017"
"Unused Time" "2019-06-09 11:25:00.017" "2019-06-09 11:25:40.017"
CAL_CRL2688 "2019-06-09 11:25:40.017" "2019-06-09 11:28:40.017"
TransitionBlock "2019-06-09 11:28:40.017" "2019-06-09 11:29:20.017"
"Unused Time" "2019-06-09 11:29:20.017" "2019-06-09 11:36:20.018"
"R Aql" "2019-06-09 11:36:20.018" "2019-06-09 12:07:20.018"
TransitionBlock "2019-06-09 12:07:20.018" "2019-06-09 12:08:00.018"
"Unused Time" "2019-06-09 12:08:00.018" "2019-06-09 12:15:00.019"
CAL_CRL2688 "2019-06-09 12:15:00.019" "2019-06-09 12:18:00.019"
TransitionBlock "2019-06-09 12:18:00.019" "2019-06-09 12:18:20.019"
"Unused Time" "2019-06-09 12:18:20.019" "2019-06-09 12:18:40.019"
CAL_BLLAC "2019-06-09 12:18:40.019" "2019-06-09 12:21:40.019"
TransitionBlock "2019-06-09 12:21:40.019" "2019-06-09 12:22:00.019"
"Unused Time" "2019-06-09 12:22:00.019" "2019-06-09 12:24:20.020"
CAL_CRL2688 "2019-06-09 12:24:20.020" "2019-06-09 12:27:20.020"
TransitionBlock "2019-06-09 12:27:20.020" "2019-06-09 12:28:20.020"
"Unused Time" "2019-06-09 12:28:20.020" "2019-06-09 12:39:40.020"
"IRAS 19178-2620" "2019-06-09 12:39:40.020" "2019-06-09 13:10:40.020"
TransitionBlock "2019-06-09 13:10:40.020" "2019-06-09 13:11:40.020"
"Unused Time" "2019-06-09 13:11:40.020" "2019-06-09 13:16:20.022"
CAL_CRL2688 "2019-06-09 13:16:20.022" "2019-06-09 13:19:20.022"
"Unused Time" "2019-06-09 13:19:20.022" "2019-06-09 13:21:20.022"
CAL_CRL2688 "2019-06-09 13:21:20.022" "2019-06-09 13:24:20.022"
TransitionBlock "2019-06-09 13:24:20.022" "2019-06-09 13:24:40.022"
"Unused Time" "2019-06-09 13:24:40.022" "2019-06-09 13:25:20.022"
CAL_BLLAC "2019-06-09 13:25:20.022" "2019-06-09 13:28:20.022"
TransitionBlock "2019-06-09 13:28:20.022" "2019-06-09 13:29:00.022"
"Unused Time" "2019-06-09 13:29:00.022" "2019-06-09 13:32:20.022"
M31-pointing-1f "2019-06-09 13:32:20.022" "2019-06-09 14:14:00.022"
TransitionBlock "2019-06-09 14:14:00.022" "2019-06-09 14:14:40.022"
"Unused Time" "2019-06-09 14:14:40.022" "2019-06-09 14:15:00.024"
CAL_CRL2688 "2019-06-09 14:15:00.024" "2019-06-09 14:18:00.024"
"Unused Time" "2019-06-09 14:18:00.024" "2019-06-09 14:20:00.024"
CAL_CRL2688 "2019-06-09 14:20:00.024" "2019-06-09 14:23:00.024"
TransitionBlock "2019-06-09 14:23:00.024" "2019-06-09 14:23:20.024"
"Unused Time" "2019-06-09 14:23:20.024" "2019-06-09 14:26:00.024"
CAL_BLLAC "2019-06-09 14:26:00.024" "2019-06-09 14:29:00.024"
TransitionBlock "2019-06-09 14:29:00.024" "2019-06-09 14:29:40.024"
"Unused Time" "2019-06-09 14:29:40.024" "2019-06-09 14:31:20.024"
M31-pointing-2h "2019-06-09 14:31:20.024" "2019-06-09 15:13:00.024"
TransitionBlock "2019-06-09 15:13:00.024" "2019-06-09 15:13:40.024"
"Unused Time" "2019-06-09 15:13:40.024" "2019-06-09 15:16:40.026"
CAL_CRL2688 "2019-06-09 15:16:40.026" "2019-06-09 15:19:40.026"
TransitionBlock "2019-06-09 15:19:40.026" "2019-06-09 15:20:00.026"
CAL_BLLAC "2019-06-09 15:20:00.026" "2019-06-09 15:23:00.026"
TransitionBlock "2019-06-09 15:23:00.026" "2019-06-09 15:23:20.026"
"Unused Time" "2019-06-09 15:23:20.026" "2019-06-09 15:26:20.026"
CAL_CRL2688 "2019-06-09 15:26:20.026" "2019-06-09 15:29:20.026"
TransitionBlock "2019-06-09 15:29:20.026" "2019-06-09 15:30:00.026"
"Unused Time" "2019-06-09 15:30:00.026" "2019-06-09 15:31:00.026"
M31-pointing-1f "2019-06-09 15:31:00.026" "2019-06-09 16:12:40.026"
TransitionBlock "2019-06-09 16:12:40.026" "2019-06-09 16:13:20.026"
"Unused Time" "2019-06-09 16:13:20.026" "2019-06-09 16:15:00.028"
CAL_CRL2688 "2019-06-09 16:15:00.028" "2019-06-09 16:18:00.028"
"Unused Time" "2019-06-09 16:18:00.028" "2019-06-09 16:18:40.028"
CAL_CRL2688 "2019-06-09 16:18:40.028" "2019-06-09 16:21:40.028"
TransitionBlock "2019-06-09 16:21:40.028" "2019-06-09 16:22:00.028"
"Unused Time" "2019-06-09 16:22:00.028" "2019-06-09 16:24:40.028"
CAL_BLLAC "2019-06-09 16:24:40.028" "2019-06-09 16:27:40.028"
TransitionBlock "2019-06-09 16:27:40.028" "2019-06-09 16:28:20.028"
"Unused Time" "2019-06-09 16:28:20.028" "2019-06-09 16:30:40.029"
M31-pointing-1f "2019-06-09 16:30:40.029" "2019-06-09 17:12:20.029"
TransitionBlock "2019-06-09 17:12:20.029" "2019-06-09 17:13:00.029"
"Unused Time" "2019-06-09 17:13:00.029" "2019-06-09 17:17:40.030"
CAL_CRL2688 "2019-06-09 17:17:40.030" "2019-06-09 17:20:40.030"
"Unused Time" "2019-06-09 17:20:40.030" "2019-06-09 17:21:40.030"
CAL_CRL2688 "2019-06-09 17:21:40.030" "2019-06-09 17:24:40.030"
TransitionBlock "2019-06-09 17:24:40.030" "2019-06-09 17:25:00.030"
"Unused Time" "2019-06-09 17:25:00.030" "2019-06-09 17:26:00.031"
CAL_BLLAC "2019-06-09 17:26:00.031" "2019-06-09 17:29:00.031"
TransitionBlock "2019-06-09 17:29:00.031" "2019-06-09 17:29:40.031"
"Unused Time" "2019-06-09 17:29:40.031" "2019-06-09 17:30:40.031"
M31-pointing-1f "2019-06-09 17:30:40.031" "2019-06-09 18:12:20.031"
TransitionBlock "2019-06-09 18:12:20.031" "2019-06-09 18:13:00.031"
"Unused Time" "2019-06-09 18:13:00.031" "2019-06-09 18:15:20.032"
CAL_BLLAC "2019-06-09 18:15:20.032" "2019-06-09 18:18:20.032"
TransitionBlock "2019-06-09 18:18:20.032" "2019-06-09 18:18:40.032"
CAL_CRL2688 "2019-06-09 18:18:40.032" "2019-06-09 18:21:40.032"
"Unused Time" "2019-06-09 18:21:40.032" "2019-06-09 18:23:40.033"
CAL_CRL2688 "2019-06-09 18:23:40.033" "2019-06-09 18:26:40.033"
TransitionBlock "2019-06-09 18:26:40.033" "2019-06-09 18:27:20.033"
"Unused Time" "2019-06-09 18:27:20.033" "2019-06-09 18:28:20.033"
M31-pointing-1f "2019-06-09 18:28:20.033" "2019-06-09 19:10:00.033"
TransitionBlock "2019-06-09 19:10:00.033" "2019-06-09 19:10:40.033"
"Unused Time" "2019-06-09 19:10:40.033" "2019-06-09 19:18:20.035"
CAL_BLLAC "2019-06-09 19:18:20.035" "2019-06-09 19:21:20.035"
TransitionBlock "2019-06-09 19:21:20.035" "2019-06-09 19:23:00.035"
"Unused Time" "2019-06-09 19:23:00.035" "2019-06-09 19:25:00.035"
"NGC 2071" "2019-06-09 19:25:00.035" "2019-06-09 19:57:00.035"
TransitionBlock "2019-06-09 19:57:00.035" "2019-06-09 19:57:20.035"
"Unused Time" "2019-06-09 19:57:20.035" "2019-06-09 19:58:00.000"
NGC2024 "2019-06-09 19:58:00.000" "2019-06-09 20:30:00.000"
