target "start time (UTC)" "end time (UTC)"
CAL_1739+522 "2019-04-09 16:24:40.028" "2019-04-09 16:27:40.028"
TransitionBlock "2019-04-09 16:27:40.028" "2019-04-09 16:29:00.028"
"Unused Time" "2019-04-09 16:29:00.028" "2019-04-09 16:34:40.029"
"IRAS 17505-3143" "2019-04-09 16:34:40.029" "2019-04-09 17:05:40.029"
TransitionBlock "2019-04-09 17:05:40.029" "2019-04-09 17:06:20.029"
"Unused Time" "2019-04-09 17:06:20.029" "2019-04-09 17:17:40.030"
CAL_G34.3 "2019-04-09 17:17:40.030" "2019-04-09 17:20:40.030"
TransitionBlock "2019-04-09 17:20:40.030" "2019-04-09 17:21:20.030"
"Unused Time" "2019-04-09 17:21:20.030" "2019-04-09 17:21:40.030"
CAL_MWC349 "2019-04-09 17:21:40.030" "2019-04-09 17:24:40.030"
TransitionBlock "2019-04-09 17:24:40.030" "2019-04-09 17:25:20.030"
"Unused Time" "2019-04-09 17:25:20.030" "2019-04-09 17:26:00.031"
CAL_1739+522 "2019-04-09 17:26:00.031" "2019-04-09 17:29:00.031"
TransitionBlock "2019-04-09 17:29:00.031" "2019-04-09 17:30:00.031"
"Unused Time" "2019-04-09 17:30:00.031" "2019-04-09 17:38:20.031"
"IRAS 18155-1206" "2019-04-09 17:38:20.031" "2019-04-09 18:09:20.031"
TransitionBlock "2019-04-09 18:09:20.031" "2019-04-09 18:10:20.031"
"Unused Time" "2019-04-09 18:10:20.031" "2019-04-09 18:15:20.032"
CAL_1739+522 "2019-04-09 18:15:20.032" "2019-04-09 18:18:20.032"
TransitionBlock "2019-04-09 18:18:20.032" "2019-04-09 18:19:20.032"
CAL_G34.3 "2019-04-09 18:19:20.032" "2019-04-09 18:22:20.032"
TransitionBlock "2019-04-09 18:22:20.032" "2019-04-09 18:23:00.032"
"Unused Time" "2019-04-09 18:23:00.032" "2019-04-09 18:23:40.033"
CAL_MWC349 "2019-04-09 18:23:40.033" "2019-04-09 18:26:40.033"
TransitionBlock "2019-04-09 18:26:40.033" "2019-04-09 18:27:20.033"
"Unused Time" "2019-04-09 18:27:20.033" "2019-04-09 18:35:40.033"
"IRAS 20547+0247" "2019-04-09 18:35:40.033" "2019-04-09 19:06:40.033"
TransitionBlock "2019-04-09 19:06:40.033" "2019-04-09 19:07:20.033"
"Unused Time" "2019-04-09 19:07:20.033" "2019-04-09 19:18:20.035"
CAL_MWC349 "2019-04-09 19:18:20.035" "2019-04-09 19:21:20.035"
TransitionBlock "2019-04-09 19:21:20.035" "2019-04-09 19:22:00.035"
"Unused Time" "2019-04-09 19:22:00.035" "2019-04-09 19:24:20.035"
CAL_G34.3 "2019-04-09 19:24:20.035" "2019-04-09 19:27:20.035"
TransitionBlock "2019-04-09 19:27:20.035" "2019-04-09 19:28:00.035"
"Unused Time" "2019-04-09 19:28:00.035" "2019-04-09 19:29:40.035"
"IRAS 20547+0247" "2019-04-09 19:29:40.035" "2019-04-09 20:00:40.035"
TransitionBlock "2019-04-09 20:00:40.035" "2019-04-09 20:01:20.035"
"Unused Time" "2019-04-09 20:01:20.035" "2019-04-09 20:27:00.000"
CAL_MWC349 "2019-04-09 20:27:00.000" "2019-04-09 20:30:00.000"
