target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-05-29 13:19:40.021" "2019-05-29 13:21:00.022"
CAL_1739+522 "2019-05-29 13:21:00.022" "2019-05-29 13:24:00.022"
TransitionBlock "2019-05-29 13:24:00.022" "2019-05-29 13:25:00.022"
CAL_G34.3 "2019-05-29 13:25:00.022" "2019-05-29 13:28:00.022"
"Unused Time" "2019-05-29 13:28:00.022" "2019-05-29 14:15:40.024"
CAL_G34.3 "2019-05-29 14:15:40.024" "2019-05-29 14:18:40.024"
TransitionBlock "2019-05-29 14:18:40.024" "2019-05-29 14:19:40.024"
"Unused Time" "2019-05-29 14:19:40.024" "2019-05-29 14:20:00.024"
CAL_1739+522 "2019-05-29 14:20:00.024" "2019-05-29 14:23:00.024"
TransitionBlock "2019-05-29 14:23:00.024" "2019-05-29 14:23:40.024"
"Unused Time" "2019-05-29 14:23:40.024" "2019-05-29 14:27:00.024"
CAL_MWC349 "2019-05-29 14:27:00.024" "2019-05-29 14:30:00.024"
TransitionBlock "2019-05-29 14:30:00.024" "2019-05-29 14:30:40.024"
"Unused Time" "2019-05-29 14:30:40.024" "2019-05-29 15:15:20.026"
CAL_1739+522 "2019-05-29 15:15:20.026" "2019-05-29 15:18:20.026"
TransitionBlock "2019-05-29 15:18:20.026" "2019-05-29 15:19:00.026"
"Unused Time" "2019-05-29 15:19:00.026" "2019-05-29 15:19:40.026"
CAL_MWC349 "2019-05-29 15:19:40.026" "2019-05-29 15:22:40.026"
TransitionBlock "2019-05-29 15:22:40.026" "2019-05-29 15:23:20.026"
"Unused Time" "2019-05-29 15:23:20.026" "2019-05-29 15:26:40.026"
CAL_G34.3 "2019-05-29 15:26:40.026" "2019-05-29 15:29:40.026"
"Unused Time" "2019-05-29 15:29:40.026" "2019-05-29 16:16:40.028"
CAL_G34.3 "2019-05-29 16:16:40.028" "2019-05-29 16:19:40.028"
TransitionBlock "2019-05-29 16:19:40.028" "2019-05-29 16:20:20.028"
"Unused Time" "2019-05-29 16:20:20.028" "2019-05-29 16:27:00.000"
CAL_MWC349 "2019-05-29 16:27:00.000" "2019-05-29 16:30:00.000"
