target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-07-09 07:21:40.008" "2019-07-09 07:22:20.008"
"Unused Time" "2019-07-09 07:22:20.008" "2019-07-09 07:24:40.009"
CAL_16293-2422 "2019-07-09 07:24:40.009" "2019-07-09 07:27:40.009"
TransitionBlock "2019-07-09 07:27:40.009" "2019-07-09 07:29:00.009"
"Unused Time" "2019-07-09 07:29:00.009" "2019-07-09 07:31:20.009"
NEP-17 "2019-07-09 07:31:20.009" "2019-07-09 08:13:00.009"
TransitionBlock "2019-07-09 08:13:00.009" "2019-07-09 08:14:20.009"
"Unused Time" "2019-07-09 08:14:20.009" "2019-07-09 08:18:40.011"
CAL_1510-089 "2019-07-09 08:18:40.011" "2019-07-09 08:21:40.011"
TransitionBlock "2019-07-09 08:21:40.011" "2019-07-09 08:22:20.011"
"Unused Time" "2019-07-09 08:22:20.011" "2019-07-09 08:25:20.011"
CAL_16293-2422 "2019-07-09 08:25:20.011" "2019-07-09 08:28:20.011"
TransitionBlock "2019-07-09 08:28:20.011" "2019-07-09 08:29:40.011"
NEP-14 "2019-07-09 08:29:40.011" "2019-07-09 09:11:20.011"
TransitionBlock "2019-07-09 09:11:20.011" "2019-07-09 09:12:40.011"
"Unused Time" "2019-07-09 09:12:40.011" "2019-07-09 09:15:20.013"
CAL_16293-2422 "2019-07-09 09:15:20.013" "2019-07-09 09:18:20.013"
TransitionBlock "2019-07-09 09:18:20.013" "2019-07-09 09:19:00.013"
"Unused Time" "2019-07-09 09:19:00.013" "2019-07-09 09:19:20.013"
CAL_1510-089 "2019-07-09 09:19:20.013" "2019-07-09 09:22:20.013"
TransitionBlock "2019-07-09 09:22:20.013" "2019-07-09 09:23:00.013"
"Unused Time" "2019-07-09 09:23:00.013" "2019-07-09 09:27:00.013"
CAL_Arp220 "2019-07-09 09:27:00.013" "2019-07-09 09:30:00.013"
TransitionBlock "2019-07-09 09:30:00.013" "2019-07-09 09:31:00.013"
"Unused Time" "2019-07-09 09:31:00.013" "2019-07-09 09:35:00.013"
NEP-15 "2019-07-09 09:35:00.013" "2019-07-09 10:16:40.013"
TransitionBlock "2019-07-09 10:16:40.013" "2019-07-09 10:17:40.013"
"Unused Time" "2019-07-09 10:17:40.013" "2019-07-09 10:18:20.015"
CAL_Arp220 "2019-07-09 10:18:20.015" "2019-07-09 10:21:20.015"
TransitionBlock "2019-07-09 10:21:20.015" "2019-07-09 10:22:20.015"
"Unused Time" "2019-07-09 10:22:20.015" "2019-07-09 10:24:40.015"
CAL_16293-2422 "2019-07-09 10:24:40.015" "2019-07-09 10:27:40.015"
TransitionBlock "2019-07-09 10:27:40.015" "2019-07-09 10:29:00.015"
"Unused Time" "2019-07-09 10:29:00.015" "2019-07-09 10:31:40.015"
NEP-14 "2019-07-09 10:31:40.015" "2019-07-09 11:13:20.015"
TransitionBlock "2019-07-09 11:13:20.015" "2019-07-09 11:14:00.015"
"Unused Time" "2019-07-09 11:14:00.015" "2019-07-09 11:16:40.017"
CAL_CRL2688 "2019-07-09 11:16:40.017" "2019-07-09 11:19:40.017"
TransitionBlock "2019-07-09 11:19:40.017" "2019-07-09 11:20:20.017"
"Unused Time" "2019-07-09 11:20:20.017" "2019-07-09 11:22:00.017"
CAL_N7538IRS1 "2019-07-09 11:22:00.017" "2019-07-09 11:25:00.017"
TransitionBlock "2019-07-09 11:25:00.017" "2019-07-09 11:25:40.017"
"Unused Time" "2019-07-09 11:25:40.017" "2019-07-09 11:33:40.018"
NEP-17 "2019-07-09 11:33:40.018" "2019-07-09 12:15:20.018"
TransitionBlock "2019-07-09 12:15:20.018" "2019-07-09 12:16:00.018"
"Unused Time" "2019-07-09 12:16:00.018" "2019-07-09 12:18:40.019"
CAL_CRL2688 "2019-07-09 12:18:40.019" "2019-07-09 12:21:40.019"
TransitionBlock "2019-07-09 12:21:40.019" "2019-07-09 12:22:20.019"
"Unused Time" "2019-07-09 12:22:20.019" "2019-07-09 12:24:20.020"
CAL_N7538IRS1 "2019-07-09 12:24:20.020" "2019-07-09 12:27:20.020"
TransitionBlock "2019-07-09 12:27:20.020" "2019-07-09 12:28:00.020"
"Unused Time" "2019-07-09 12:28:00.020" "2019-07-09 12:33:40.020"
NEP-15 "2019-07-09 12:33:40.020" "2019-07-09 13:15:20.020"
TransitionBlock "2019-07-09 13:15:20.020" "2019-07-09 13:16:00.020"
"Unused Time" "2019-07-09 13:16:00.020" "2019-07-09 13:16:20.022"
CAL_N7538IRS1 "2019-07-09 13:16:20.022" "2019-07-09 13:19:20.022"
TransitionBlock "2019-07-09 13:19:20.022" "2019-07-09 13:20:00.022"
CAL_CRL2688 "2019-07-09 13:20:00.022" "2019-07-09 13:23:00.022"
TransitionBlock "2019-07-09 13:23:00.022" "2019-07-09 13:24:00.022"
"Unused Time" "2019-07-09 13:24:00.022" "2019-07-09 13:25:20.022"
CAL_0133+476 "2019-07-09 13:25:20.022" "2019-07-09 13:28:20.022"
TransitionBlock "2019-07-09 13:28:20.022" "2019-07-09 13:29:20.022"
"Unused Time" "2019-07-09 13:29:20.022" "2019-07-09 14:15:00.024"
CAL_CRL2688 "2019-07-09 14:15:00.024" "2019-07-09 14:18:00.024"
TransitionBlock "2019-07-09 14:18:00.024" "2019-07-09 14:18:40.024"
"Unused Time" "2019-07-09 14:18:40.024" "2019-07-09 14:20:00.024"
CAL_N7538IRS1 "2019-07-09 14:20:00.024" "2019-07-09 14:23:00.024"
TransitionBlock "2019-07-09 14:23:00.024" "2019-07-09 14:23:40.024"
"Unused Time" "2019-07-09 14:23:40.024" "2019-07-09 14:26:00.024"
CAL_0133+476 "2019-07-09 14:26:00.024" "2019-07-09 14:29:00.024"
TransitionBlock "2019-07-09 14:29:00.024" "2019-07-09 14:30:00.024"
"Unused Time" "2019-07-09 14:30:00.024" "2019-07-09 14:31:40.024"
XMM-LSS-027 "2019-07-09 14:31:40.024" "2019-07-09 15:13:20.024"
TransitionBlock "2019-07-09 15:13:20.024" "2019-07-09 15:14:20.024"
"Unused Time" "2019-07-09 15:14:20.024" "2019-07-09 15:16:40.026"
CAL_0133+476 "2019-07-09 15:16:40.026" "2019-07-09 15:19:40.026"
TransitionBlock "2019-07-09 15:19:40.026" "2019-07-09 15:20:40.026"
"Unused Time" "2019-07-09 15:20:40.026" "2019-07-09 15:22:00.026"
CAL_CRL2688 "2019-07-09 15:22:00.026" "2019-07-09 15:25:00.026"
TransitionBlock "2019-07-09 15:25:00.026" "2019-07-09 15:25:40.026"
"Unused Time" "2019-07-09 15:25:40.026" "2019-07-09 15:26:40.026"
CAL_N7538IRS1 "2019-07-09 15:26:40.026" "2019-07-09 15:29:40.026"
TransitionBlock "2019-07-09 15:29:40.026" "2019-07-09 15:31:00.026"
"Unused Time" "2019-07-09 15:31:00.026" "2019-07-09 15:32:00.026"
XMM-LSS-027 "2019-07-09 15:32:00.026" "2019-07-09 16:13:40.026"
TransitionBlock "2019-07-09 16:13:40.026" "2019-07-09 16:14:40.026"
"Unused Time" "2019-07-09 16:14:40.026" "2019-07-09 16:18:40.028"
CAL_0133+476 "2019-07-09 16:18:40.028" "2019-07-09 16:21:40.028"
TransitionBlock "2019-07-09 16:21:40.028" "2019-07-09 16:22:20.028"
"Unused Time" "2019-07-09 16:22:20.028" "2019-07-09 16:24:40.028"
CAL_N7538IRS1 "2019-07-09 16:24:40.028" "2019-07-09 16:27:40.028"
TransitionBlock "2019-07-09 16:27:40.028" "2019-07-09 16:29:00.028"
"Unused Time" "2019-07-09 16:29:00.028" "2019-07-09 16:32:00.029"
XMM-LSS-027 "2019-07-09 16:32:00.029" "2019-07-09 17:13:40.029"
TransitionBlock "2019-07-09 17:13:40.029" "2019-07-09 17:15:00.029"
"Unused Time" "2019-07-09 17:15:00.029" "2019-07-09 17:21:40.030"
CAL_N7538IRS1 "2019-07-09 17:21:40.030" "2019-07-09 17:24:40.030"
TransitionBlock "2019-07-09 17:24:40.030" "2019-07-09 17:25:20.030"
"Unused Time" "2019-07-09 17:25:20.030" "2019-07-09 17:26:00.031"
CAL_0133+476 "2019-07-09 17:26:00.031" "2019-07-09 17:29:00.031"
TransitionBlock "2019-07-09 17:29:00.031" "2019-07-09 17:30:00.031"
"Unused Time" "2019-07-09 17:30:00.031" "2019-07-09 17:31:20.031"
XMM-LSS-027 "2019-07-09 17:31:20.031" "2019-07-09 18:13:00.031"
TransitionBlock "2019-07-09 18:13:00.031" "2019-07-09 18:14:00.031"
"Unused Time" "2019-07-09 18:14:00.031" "2019-07-09 18:15:20.032"
CAL_0133+476 "2019-07-09 18:15:20.032" "2019-07-09 18:18:20.032"
TransitionBlock "2019-07-09 18:18:20.032" "2019-07-09 18:19:00.032"
"Unused Time" "2019-07-09 18:19:00.032" "2019-07-09 18:23:40.033"
CAL_N7538IRS1 "2019-07-09 18:23:40.033" "2019-07-09 18:26:40.033"
TransitionBlock "2019-07-09 18:26:40.033" "2019-07-09 18:28:00.033"
"Unused Time" "2019-07-09 18:28:00.033" "2019-07-09 18:32:20.033"
XMM-LSS-033 "2019-07-09 18:32:20.033" "2019-07-09 19:14:00.033"
TransitionBlock "2019-07-09 19:14:00.033" "2019-07-09 19:15:00.033"
"Unused Time" "2019-07-09 19:15:00.033" "2019-07-09 19:18:20.035"
CAL_0133+476 "2019-07-09 19:18:20.035" "2019-07-09 19:21:20.035"
TransitionBlock "2019-07-09 19:21:20.035" "2019-07-09 19:22:20.035"
"Unused Time" "2019-07-09 19:22:20.035" "2019-07-09 19:34:40.035"
XMM-LSS-027 "2019-07-09 19:34:40.035" "2019-07-09 20:16:20.035"
TransitionBlock "2019-07-09 20:16:20.035" "2019-07-09 20:17:20.035"
"Unused Time" "2019-07-09 20:17:20.035" "2019-07-09 20:27:00.000"
CAL_0133+476 "2019-07-09 20:27:00.000" "2019-07-09 20:30:00.000"
