target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-08-01 03:30:00.000" "2019-08-01 04:17:20.002"
CAL_Arp220 "2019-08-01 04:17:20.002" "2019-08-01 04:20:20.002"
TransitionBlock "2019-08-01 04:20:20.002" "2019-08-01 04:20:40.002"
"Unused Time" "2019-08-01 04:20:40.002" "2019-08-01 04:22:40.002"
CAL_1611+343 "2019-08-01 04:22:40.002" "2019-08-01 04:25:40.002"
TransitionBlock "2019-08-01 04:25:40.002" "2019-08-01 04:26:40.002"
CAL_16293-2422 "2019-08-01 04:26:40.002" "2019-08-01 04:29:40.002"
"Unused Time" "2019-08-01 04:29:40.002" "2019-08-01 05:17:40.004"
CAL_16293-2422 "2019-08-01 05:17:40.004" "2019-08-01 05:20:40.004"
TransitionBlock "2019-08-01 05:20:40.004" "2019-08-01 05:21:40.004"
"Unused Time" "2019-08-01 05:21:40.004" "2019-08-01 05:25:20.004"
CAL_1611+343 "2019-08-01 05:25:20.004" "2019-08-01 05:28:20.004"
TransitionBlock "2019-08-01 05:28:20.004" "2019-08-01 05:29:20.004"
"Unused Time" "2019-08-01 05:29:20.004" "2019-08-01 06:16:20.006"
CAL_16293-2422 "2019-08-01 06:16:20.006" "2019-08-01 06:19:20.006"
TransitionBlock "2019-08-01 06:19:20.006" "2019-08-01 06:20:20.006"
"Unused Time" "2019-08-01 06:20:20.006" "2019-08-01 06:22:00.006"
CAL_Arp220 "2019-08-01 06:22:00.006" "2019-08-01 06:25:00.006"
TransitionBlock "2019-08-01 06:25:00.006" "2019-08-01 06:25:20.006"
"Unused Time" "2019-08-01 06:25:20.006" "2019-08-01 06:26:40.006"
CAL_1611+343 "2019-08-01 06:26:40.006" "2019-08-01 06:29:40.006"
TransitionBlock "2019-08-01 06:29:40.006" "2019-08-01 06:30:40.006"
"Unused Time" "2019-08-01 06:30:40.006" "2019-08-01 07:16:20.008"
CAL_16293-2422 "2019-08-01 07:16:20.008" "2019-08-01 07:19:20.008"
TransitionBlock "2019-08-01 07:19:20.008" "2019-08-01 07:20:20.008"
"Unused Time" "2019-08-01 07:20:20.008" "2019-08-01 07:21:20.008"
CAL_1611+343 "2019-08-01 07:21:20.008" "2019-08-01 07:24:20.008"
TransitionBlock "2019-08-01 07:24:20.008" "2019-08-01 07:24:40.008"
