target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-27 08:09:40.009" "2019-01-27 08:10:40.009"
"Unused Time" "2019-01-27 08:10:40.009" "2019-01-27 08:15:00.010"
CAL_CRL618 "2019-01-27 08:15:00.010" "2019-01-27 08:18:00.010"
TransitionBlock "2019-01-27 08:18:00.010" "2019-01-27 08:18:20.010"
"Unused Time" "2019-01-27 08:18:20.010" "2019-01-27 08:18:40.011"
CAL_0355+508 "2019-01-27 08:18:40.011" "2019-01-27 08:21:40.011"
TransitionBlock "2019-01-27 08:21:40.011" "2019-01-27 08:22:00.011"
"Unused Time" "2019-01-27 08:22:00.011" "2019-01-27 08:25:20.011"
CAL_CRL618 "2019-01-27 08:25:20.011" "2019-01-27 08:28:20.011"
TransitionBlock "2019-01-27 08:28:20.011" "2019-01-27 08:28:40.011"
"Unused Time" "2019-01-27 08:28:40.011" "2019-01-27 09:19:20.013"
CAL_0355+508 "2019-01-27 09:19:20.013" "2019-01-27 09:22:20.013"
TransitionBlock "2019-01-27 09:22:20.013" "2019-01-27 09:22:40.013"
"Unused Time" "2019-01-27 09:22:40.013" "2019-01-27 09:23:20.013"
CAL_CRL618 "2019-01-27 09:23:20.013" "2019-01-27 09:26:20.013"
"Unused Time" "2019-01-27 09:26:20.013" "2019-01-27 09:27:00.013"
CAL_CRL618 "2019-01-27 09:27:00.013" "2019-01-27 09:30:00.013"
TransitionBlock "2019-01-27 09:30:00.013" "2019-01-27 09:30:20.013"
"Unused Time" "2019-01-27 09:30:20.013" "2019-01-27 10:15:00.015"
CAL_0355+508 "2019-01-27 10:15:00.015" "2019-01-27 10:18:00.015"
TransitionBlock "2019-01-27 10:18:00.015" "2019-01-27 10:18:20.015"
"Unused Time" "2019-01-27 10:18:20.015" "2019-01-27 10:19:20.015"
CAL_CRL618 "2019-01-27 10:19:20.015" "2019-01-27 10:22:20.015"
"Unused Time" "2019-01-27 10:22:20.015" "2019-01-27 10:26:00.015"
CAL_CRL618 "2019-01-27 10:26:00.015" "2019-01-27 10:29:00.015"
TransitionBlock "2019-01-27 10:29:00.015" "2019-01-27 10:30:20.015"
"Unused Time" "2019-01-27 10:30:20.015" "2019-01-27 11:22:00.017"
CAL_1308+326 "2019-01-27 11:22:00.017" "2019-01-27 11:25:00.017"
"Unused Time" "2019-01-27 11:25:00.017" "2019-01-27 12:18:40.019"
CAL_1308+326 "2019-01-27 12:18:40.019" "2019-01-27 12:21:40.019"
TransitionBlock "2019-01-27 12:21:40.019" "2019-01-27 12:22:40.019"
"Unused Time" "2019-01-27 12:22:40.019" "2019-01-27 12:24:20.020"
CAL_IRC+10216 "2019-01-27 12:24:20.020" "2019-01-27 12:27:20.020"
"Unused Time" "2019-01-27 12:27:20.020" "2019-01-27 13:16:20.022"
CAL_IRC+10216 "2019-01-27 13:16:20.022" "2019-01-27 13:19:20.022"
TransitionBlock "2019-01-27 13:19:20.022" "2019-01-27 13:20:40.022"
"Unused Time" "2019-01-27 13:20:40.022" "2019-01-27 13:21:20.022"
CAL_Arp220 "2019-01-27 13:21:20.022" "2019-01-27 13:24:20.022"
TransitionBlock "2019-01-27 13:24:20.022" "2019-01-27 13:25:00.022"
"Unused Time" "2019-01-27 13:25:00.022" "2019-01-27 13:25:20.022"
CAL_1308+326 "2019-01-27 13:25:20.022" "2019-01-27 13:28:20.022"
TransitionBlock "2019-01-27 13:28:20.022" "2019-01-27 13:29:00.022"
"Unused Time" "2019-01-27 13:29:00.022" "2019-01-27 14:15:00.024"
CAL_Arp220 "2019-01-27 14:15:00.024" "2019-01-27 14:18:00.024"
TransitionBlock "2019-01-27 14:18:00.024" "2019-01-27 14:19:20.024"
"Unused Time" "2019-01-27 14:19:20.024" "2019-01-27 14:20:00.024"
CAL_IRC+10216 "2019-01-27 14:20:00.024" "2019-01-27 14:23:00.024"
TransitionBlock "2019-01-27 14:23:00.024" "2019-01-27 14:24:00.024"
"Unused Time" "2019-01-27 14:24:00.024" "2019-01-27 14:26:00.024"
CAL_1308+326 "2019-01-27 14:26:00.024" "2019-01-27 14:29:00.024"
"Unused Time" "2019-01-27 14:29:00.024" "2019-01-27 15:16:40.026"
CAL_1308+326 "2019-01-27 15:16:40.026" "2019-01-27 15:19:40.026"
TransitionBlock "2019-01-27 15:19:40.026" "2019-01-27 15:20:20.026"
"Unused Time" "2019-01-27 15:20:20.026" "2019-01-27 15:22:00.026"
CAL_Arp220 "2019-01-27 15:22:00.026" "2019-01-27 15:25:00.026"
TransitionBlock "2019-01-27 15:25:00.026" "2019-01-27 15:26:20.026"
"Unused Time" "2019-01-27 15:26:20.026" "2019-01-27 15:26:40.026"
CAL_IRC+10216 "2019-01-27 15:26:40.026" "2019-01-27 15:29:40.026"
TransitionBlock "2019-01-27 15:29:40.026" "2019-01-27 15:31:00.026"
"Unused Time" "2019-01-27 15:31:00.026" "2019-01-27 16:18:40.028"
CAL_Arp220 "2019-01-27 16:18:40.028" "2019-01-27 16:21:40.028"
TransitionBlock "2019-01-27 16:21:40.028" "2019-01-27 16:22:20.028"
"Unused Time" "2019-01-27 16:22:20.028" "2019-01-27 16:24:40.028"
CAL_1308+326 "2019-01-27 16:24:40.028" "2019-01-27 16:27:40.028"
TransitionBlock "2019-01-27 16:27:40.028" "2019-01-27 16:28:40.028"
"Unused Time" "2019-01-27 16:28:40.028" "2019-01-27 16:35:20.029"
NEP-16 "2019-01-27 16:35:20.029" "2019-01-27 17:17:00.029"
TransitionBlock "2019-01-27 17:17:00.029" "2019-01-27 17:18:00.029"
"Unused Time" "2019-01-27 17:18:00.029" "2019-01-27 17:26:00.031"
CAL_1308+326 "2019-01-27 17:26:00.031" "2019-01-27 17:29:00.031"
TransitionBlock "2019-01-27 17:29:00.031" "2019-01-27 17:30:00.031"
"Unused Time" "2019-01-27 17:30:00.031" "2019-01-27 17:31:00.031"
NEP-16 "2019-01-27 17:31:00.031" "2019-01-27 18:12:40.031"
TransitionBlock "2019-01-27 18:12:40.031" "2019-01-27 18:13:40.031"
"Unused Time" "2019-01-27 18:13:40.031" "2019-01-27 18:15:20.032"
CAL_1308+326 "2019-01-27 18:15:20.032" "2019-01-27 18:18:20.032"
TransitionBlock "2019-01-27 18:18:20.032" "2019-01-27 18:19:00.032"
"Unused Time" "2019-01-27 18:19:00.032" "2019-01-27 18:23:40.033"
CAL_Arp220 "2019-01-27 18:23:40.033" "2019-01-27 18:26:40.033"
TransitionBlock "2019-01-27 18:26:40.033" "2019-01-27 18:27:40.033"
"Unused Time" "2019-01-27 18:27:40.033" "2019-01-27 18:29:40.033"
NEP-16 "2019-01-27 18:29:40.033" "2019-01-27 19:11:20.033"
TransitionBlock "2019-01-27 19:11:20.033" "2019-01-27 19:12:20.033"
"Unused Time" "2019-01-27 19:12:20.033" "2019-01-27 19:18:20.035"
CAL_Arp220 "2019-01-27 19:18:20.035" "2019-01-27 19:21:20.035"
TransitionBlock "2019-01-27 19:21:20.035" "2019-01-27 19:22:00.035"
"Unused Time" "2019-01-27 19:22:00.035" "2019-01-27 19:24:20.035"
CAL_1308+326 "2019-01-27 19:24:20.035" "2019-01-27 19:27:20.035"
TransitionBlock "2019-01-27 19:27:20.035" "2019-01-27 19:28:20.035"
"Unused Time" "2019-01-27 19:28:20.035" "2019-01-27 19:32:00.035"
NEP-16 "2019-01-27 19:32:00.035" "2019-01-27 20:13:40.035"
TransitionBlock "2019-01-27 20:13:40.035" "2019-01-27 20:14:40.035"
"Unused Time" "2019-01-27 20:14:40.035" "2019-01-27 20:27:00.000"
CAL_Arp220 "2019-01-27 20:27:00.000" "2019-01-27 20:30:00.000"
