target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-05-26 07:23:40.008" "2019-05-26 07:24:40.008"
"Unused Time" "2019-05-26 07:24:40.008" "2019-05-26 07:25:00.009"
CAL_Arp220 "2019-05-26 07:25:00.009" "2019-05-26 07:28:00.009"
TransitionBlock "2019-05-26 07:28:00.009" "2019-05-26 07:29:00.009"
"Unused Time" "2019-05-26 07:29:00.009" "2019-05-26 07:31:40.009"
"BK Vir" "2019-05-26 07:31:40.009" "2019-05-26 08:16:00.009"
TransitionBlock "2019-05-26 08:16:00.009" "2019-05-26 08:17:00.009"
"Unused Time" "2019-05-26 08:17:00.009" "2019-05-26 08:21:20.011"
CAL_Arp220 "2019-05-26 08:21:20.011" "2019-05-26 08:24:20.011"
TransitionBlock "2019-05-26 08:24:20.011" "2019-05-26 08:25:20.011"
"Unused Time" "2019-05-26 08:25:20.011" "2019-05-26 08:25:40.011"
CAL_1153+495 "2019-05-26 08:25:40.011" "2019-05-26 08:28:40.011"
TransitionBlock "2019-05-26 08:28:40.011" "2019-05-26 08:29:20.011"
"BK Vir" "2019-05-26 08:29:20.011" "2019-05-26 09:13:40.011"
TransitionBlock "2019-05-26 09:13:40.011" "2019-05-26 09:14:20.011"
"Unused Time" "2019-05-26 09:14:20.011" "2019-05-26 09:15:00.013"
CAL_1153+495 "2019-05-26 09:15:00.013" "2019-05-26 09:18:00.013"
TransitionBlock "2019-05-26 09:18:00.013" "2019-05-26 09:18:20.013"
J132237.71+321439.4 "2019-05-26 09:18:20.013" "2019-05-26 10:21:00.013"
TransitionBlock "2019-05-26 10:21:00.013" "2019-05-26 10:21:20.013"
"Unused Time" "2019-05-26 10:21:20.013" "2019-05-26 10:21:40.015"
CAL_1153+495 "2019-05-26 10:21:40.015" "2019-05-26 10:24:40.015"
TransitionBlock "2019-05-26 10:24:40.015" "2019-05-26 10:25:40.015"
"Unused Time" "2019-05-26 10:25:40.015" "2019-05-26 10:26:20.015"
CAL_Arp220 "2019-05-26 10:26:20.015" "2019-05-26 10:29:20.015"
TransitionBlock "2019-05-26 10:29:20.015" "2019-05-26 10:29:40.015"
"RX Boo" "2019-05-26 10:29:40.015" "2019-05-26 11:14:00.015"
TransitionBlock "2019-05-26 11:14:00.015" "2019-05-26 11:15:20.015"
"Unused Time" "2019-05-26 11:15:20.015" "2019-05-26 11:15:40.017"
CAL_MWC349 "2019-05-26 11:15:40.017" "2019-05-26 11:18:40.017"
TransitionBlock "2019-05-26 11:18:40.017" "2019-05-26 11:19:20.017"
"Unused Time" "2019-05-26 11:19:20.017" "2019-05-26 11:21:00.017"
CAL_1739+522 "2019-05-26 11:21:00.017" "2019-05-26 11:24:00.017"
TransitionBlock "2019-05-26 11:24:00.017" "2019-05-26 11:25:00.017"
CAL_G34.3 "2019-05-26 11:25:00.017" "2019-05-26 11:28:00.017"
TransitionBlock "2019-05-26 11:28:00.017" "2019-05-26 11:29:00.017"
"RX Boo" "2019-05-26 11:29:00.017" "2019-05-26 12:13:20.017"
TransitionBlock "2019-05-26 12:13:20.017" "2019-05-26 12:14:00.017"
"Unused Time" "2019-05-26 12:14:00.017" "2019-05-26 12:16:00.019"
CAL_1739+522 "2019-05-26 12:16:00.019" "2019-05-26 12:19:00.019"
TransitionBlock "2019-05-26 12:19:00.019" "2019-05-26 12:19:40.019"
"Unused Time" "2019-05-26 12:19:40.019" "2019-05-26 12:20:20.019"
CAL_MWC349 "2019-05-26 12:20:20.019" "2019-05-26 12:23:20.019"
TransitionBlock "2019-05-26 12:23:20.019" "2019-05-26 12:24:00.019"
"Unused Time" "2019-05-26 12:24:00.019" "2019-05-26 12:25:40.020"
CAL_G34.3 "2019-05-26 12:25:40.020" "2019-05-26 12:28:40.020"
TransitionBlock "2019-05-26 12:28:40.020" "2019-05-26 12:29:40.020"
"X Her" "2019-05-26 12:29:40.020" "2019-05-26 13:14:00.020"
TransitionBlock "2019-05-26 13:14:00.020" "2019-05-26 13:14:20.020"
"Unused Time" "2019-05-26 13:14:20.020" "2019-05-26 13:16:00.021"
CAL_1739+522 "2019-05-26 13:16:00.021" "2019-05-26 13:19:00.021"
TransitionBlock "2019-05-26 13:19:00.021" "2019-05-26 13:19:40.021"
"Unused Time" "2019-05-26 13:19:40.021" "2019-05-26 13:21:00.022"
CAL_MWC349 "2019-05-26 13:21:00.022" "2019-05-26 13:24:00.022"
TransitionBlock "2019-05-26 13:24:00.022" "2019-05-26 13:24:40.022"
CAL_G34.3 "2019-05-26 13:24:40.022" "2019-05-26 13:27:40.022"
TransitionBlock "2019-05-26 13:27:40.022" "2019-05-26 13:28:40.022"
"Unused Time" "2019-05-26 13:28:40.022" "2019-05-26 13:30:40.022"
"X Her" "2019-05-26 13:30:40.022" "2019-05-26 14:15:00.022"
TransitionBlock "2019-05-26 14:15:00.022" "2019-05-26 14:15:20.022"
"Unused Time" "2019-05-26 14:15:20.022" "2019-05-26 14:16:00.024"
CAL_1739+522 "2019-05-26 14:16:00.024" "2019-05-26 14:19:00.024"
TransitionBlock "2019-05-26 14:19:00.024" "2019-05-26 14:19:40.024"
"Unused Time" "2019-05-26 14:19:40.024" "2019-05-26 14:20:00.024"
CAL_MWC349 "2019-05-26 14:20:00.024" "2019-05-26 14:23:00.024"
TransitionBlock "2019-05-26 14:23:00.024" "2019-05-26 14:23:40.024"
"Unused Time" "2019-05-26 14:23:40.024" "2019-05-26 14:27:00.024"
CAL_G34.3 "2019-05-26 14:27:00.024" "2019-05-26 14:30:00.024"
"Unused Time" "2019-05-26 14:30:00.024" "2019-05-26 15:15:20.026"
CAL_G34.3 "2019-05-26 15:15:20.026" "2019-05-26 15:18:20.026"
TransitionBlock "2019-05-26 15:18:20.026" "2019-05-26 15:19:20.026"
"Unused Time" "2019-05-26 15:19:20.026" "2019-05-26 15:19:40.026"
CAL_1739+522 "2019-05-26 15:19:40.026" "2019-05-26 15:22:40.026"
TransitionBlock "2019-05-26 15:22:40.026" "2019-05-26 15:23:20.026"
"Unused Time" "2019-05-26 15:23:20.026" "2019-05-26 15:26:40.026"
CAL_MWC349 "2019-05-26 15:26:40.026" "2019-05-26 15:29:40.026"
TransitionBlock "2019-05-26 15:29:40.026" "2019-05-26 15:30:20.026"
"Unused Time" "2019-05-26 15:30:20.026" "2019-05-26 16:16:40.028"
CAL_G34.3 "2019-05-26 16:16:40.028" "2019-05-26 16:19:40.028"
TransitionBlock "2019-05-26 16:19:40.028" "2019-05-26 16:20:20.028"
"Unused Time" "2019-05-26 16:20:20.028" "2019-05-26 16:27:00.000"
CAL_MWC349 "2019-05-26 16:27:00.000" "2019-05-26 16:30:00.000"
