target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-10 08:09:40.009" "2019-01-10 08:10:20.009"
"Unused Time" "2019-01-10 08:10:20.009" "2019-01-10 08:15:00.010"
CAL_CRL618 "2019-01-10 08:15:00.010" "2019-01-10 08:18:00.010"
TransitionBlock "2019-01-10 08:18:00.010" "2019-01-10 08:18:20.010"
"Unused Time" "2019-01-10 08:18:20.010" "2019-01-10 08:18:40.011"
CAL_0300+471 "2019-01-10 08:18:40.011" "2019-01-10 08:21:40.011"
TransitionBlock "2019-01-10 08:21:40.011" "2019-01-10 08:22:00.011"
"Unused Time" "2019-01-10 08:22:00.011" "2019-01-10 08:25:20.011"
CAL_CRL618 "2019-01-10 08:25:20.011" "2019-01-10 08:28:20.011"
TransitionBlock "2019-01-10 08:28:20.011" "2019-01-10 08:29:00.011"
"Unused Time" "2019-01-10 08:29:00.011" "2019-01-10 08:35:40.011"
"NGC 2264 Field 2" "2019-01-10 08:35:40.011" "2019-01-10 09:16:40.011"
TransitionBlock "2019-01-10 09:16:40.011" "2019-01-10 09:17:40.011"
"Unused Time" "2019-01-10 09:17:40.011" "2019-01-10 09:19:20.013"
CAL_0300+471 "2019-01-10 09:19:20.013" "2019-01-10 09:22:20.013"
TransitionBlock "2019-01-10 09:22:20.013" "2019-01-10 09:22:40.013"
"Unused Time" "2019-01-10 09:22:40.013" "2019-01-10 09:23:20.013"
CAL_CRL618 "2019-01-10 09:23:20.013" "2019-01-10 09:26:20.013"
"Unused Time" "2019-01-10 09:26:20.013" "2019-01-10 09:27:00.013"
CAL_CRL618 "2019-01-10 09:27:00.013" "2019-01-10 09:30:00.013"
TransitionBlock "2019-01-10 09:30:00.013" "2019-01-10 09:31:20.013"
"Unused Time" "2019-01-10 09:31:20.013" "2019-01-10 09:39:40.014"
STUDIES-1_offset_N2 "2019-01-10 09:39:40.014" "2019-01-10 10:10:40.014"
TransitionBlock "2019-01-10 10:10:40.014" "2019-01-10 10:12:20.014"
"Unused Time" "2019-01-10 10:12:20.014" "2019-01-10 10:18:20.015"
CAL_0300+471 "2019-01-10 10:18:20.015" "2019-01-10 10:21:20.015"
TransitionBlock "2019-01-10 10:21:20.015" "2019-01-10 10:21:40.015"
CAL_CRL618 "2019-01-10 10:21:40.015" "2019-01-10 10:24:40.015"
CAL_CRL618 "2019-01-10 10:24:40.015" "2019-01-10 10:27:40.015"
TransitionBlock "2019-01-10 10:27:40.015" "2019-01-10 10:29:00.015"
"Unused Time" "2019-01-10 10:29:00.015" "2019-01-10 10:35:00.016"
STUDIES-1_offset_N2 "2019-01-10 10:35:00.016" "2019-01-10 11:06:00.016"
TransitionBlock "2019-01-10 11:06:00.016" "2019-01-10 11:07:00.016"
"Unused Time" "2019-01-10 11:07:00.016" "2019-01-10 11:16:40.017"
CAL_1153+495 "2019-01-10 11:16:40.017" "2019-01-10 11:19:40.017"
TransitionBlock "2019-01-10 11:19:40.017" "2019-01-10 11:20:20.017"
"Unused Time" "2019-01-10 11:20:20.017" "2019-01-10 11:22:00.017"
CAL_IRC+10216 "2019-01-10 11:22:00.017" "2019-01-10 11:25:00.017"
TransitionBlock "2019-01-10 11:25:00.017" "2019-01-10 11:25:20.017"
"Unused Time" "2019-01-10 11:25:20.017" "2019-01-10 11:44:20.018"
STUDIES-1_offset_N2 "2019-01-10 11:44:20.018" "2019-01-10 12:15:20.018"
TransitionBlock "2019-01-10 12:15:20.018" "2019-01-10 12:15:40.018"
"Unused Time" "2019-01-10 12:15:40.018" "2019-01-10 12:17:00.019"
CAL_IRC+10216 "2019-01-10 12:17:00.019" "2019-01-10 12:20:00.019"
TransitionBlock "2019-01-10 12:20:00.019" "2019-01-10 12:20:40.019"
"Unused Time" "2019-01-10 12:20:40.019" "2019-01-10 12:23:40.020"
CAL_1153+495 "2019-01-10 12:23:40.020" "2019-01-10 12:26:40.020"
TransitionBlock "2019-01-10 12:26:40.020" "2019-01-10 12:27:40.020"
"Unused Time" "2019-01-10 12:27:40.020" "2019-01-10 12:39:40.020"
STUDIES-1_offset_N2 "2019-01-10 12:39:40.020" "2019-01-10 13:10:40.020"
TransitionBlock "2019-01-10 13:10:40.020" "2019-01-10 13:11:40.020"
"Unused Time" "2019-01-10 13:11:40.020" "2019-01-10 13:16:40.022"
CAL_1153+495 "2019-01-10 13:16:40.022" "2019-01-10 13:19:40.022"
TransitionBlock "2019-01-10 13:19:40.022" "2019-01-10 13:20:20.022"
"Unused Time" "2019-01-10 13:20:20.022" "2019-01-10 13:25:40.022"
CAL_IRC+10216 "2019-01-10 13:25:40.022" "2019-01-10 13:28:40.022"
TransitionBlock "2019-01-10 13:28:40.022" "2019-01-10 13:29:00.022"
"Unused Time" "2019-01-10 13:29:00.022" "2019-01-10 13:33:40.022"
STUDIES-1_offset_N2 "2019-01-10 13:33:40.022" "2019-01-10 14:04:40.022"
TransitionBlock "2019-01-10 14:04:40.022" "2019-01-10 14:05:00.022"
"Unused Time" "2019-01-10 14:05:00.022" "2019-01-10 14:20:00.024"
CAL_IRC+10216 "2019-01-10 14:20:00.024" "2019-01-10 14:23:00.024"
TransitionBlock "2019-01-10 14:23:00.024" "2019-01-10 14:23:40.024"
"Unused Time" "2019-01-10 14:23:40.024" "2019-01-10 14:26:00.024"
CAL_1153+495 "2019-01-10 14:26:00.024" "2019-01-10 14:29:00.024"
TransitionBlock "2019-01-10 14:29:00.024" "2019-01-10 14:30:00.024"
"Unused Time" "2019-01-10 14:30:00.024" "2019-01-10 14:40:20.025"
STUDIES-1_offset_N2 "2019-01-10 14:40:20.025" "2019-01-10 15:11:20.025"
TransitionBlock "2019-01-10 15:11:20.025" "2019-01-10 15:11:40.025"
"Unused Time" "2019-01-10 15:11:40.025" "2019-01-10 15:16:40.026"
CAL_IRC+10216 "2019-01-10 15:16:40.026" "2019-01-10 15:19:40.026"
TransitionBlock "2019-01-10 15:19:40.026" "2019-01-10 15:21:00.026"
"Unused Time" "2019-01-10 15:21:00.026" "2019-01-10 15:22:00.026"
CAL_Arp220 "2019-01-10 15:22:00.026" "2019-01-10 15:25:00.026"
TransitionBlock "2019-01-10 15:25:00.026" "2019-01-10 15:26:00.026"
"Unused Time" "2019-01-10 15:26:00.026" "2019-01-10 15:26:40.026"
CAL_1153+495 "2019-01-10 15:26:40.026" "2019-01-10 15:29:40.026"
TransitionBlock "2019-01-10 15:29:40.026" "2019-01-10 15:30:40.026"
"Unused Time" "2019-01-10 15:30:40.026" "2019-01-10 15:32:40.027"
STUDIES-1_offset_N2 "2019-01-10 15:32:40.027" "2019-01-10 16:03:40.027"
TransitionBlock "2019-01-10 16:03:40.027" "2019-01-10 16:05:00.027"
"Unused Time" "2019-01-10 16:05:00.027" "2019-01-10 16:18:40.028"
CAL_Arp220 "2019-01-10 16:18:40.028" "2019-01-10 16:21:40.028"
TransitionBlock "2019-01-10 16:21:40.028" "2019-01-10 16:22:40.028"
"Unused Time" "2019-01-10 16:22:40.028" "2019-01-10 16:24:40.028"
CAL_1153+495 "2019-01-10 16:24:40.028" "2019-01-10 16:27:40.028"
TransitionBlock "2019-01-10 16:27:40.028" "2019-01-10 16:29:00.028"
"Unused Time" "2019-01-10 16:29:00.028" "2019-01-10 16:41:00.029"
"IRAS 14020-3515" "2019-01-10 16:41:00.029" "2019-01-10 17:09:00.029"
TransitionBlock "2019-01-10 17:09:00.029" "2019-01-10 17:10:00.029"
"Unused Time" "2019-01-10 17:10:00.029" "2019-01-10 17:21:40.030"
CAL_Arp220 "2019-01-10 17:21:40.030" "2019-01-10 17:24:40.030"
TransitionBlock "2019-01-10 17:24:40.030" "2019-01-10 17:25:40.030"
"Unused Time" "2019-01-10 17:25:40.030" "2019-01-10 17:26:00.031"
CAL_1153+495 "2019-01-10 17:26:00.031" "2019-01-10 17:29:00.031"
TransitionBlock "2019-01-10 17:29:00.031" "2019-01-10 17:30:40.031"
"Unused Time" "2019-01-10 17:30:40.031" "2019-01-10 17:34:20.031"
"IRAS 16029-3041" "2019-01-10 17:34:20.031" "2019-01-10 18:02:20.031"
TransitionBlock "2019-01-10 18:02:20.031" "2019-01-10 18:04:00.031"
"Unused Time" "2019-01-10 18:04:00.031" "2019-01-10 18:15:20.032"
CAL_1153+495 "2019-01-10 18:15:20.032" "2019-01-10 18:18:20.032"
TransitionBlock "2019-01-10 18:18:20.032" "2019-01-10 18:20:00.032"
"Unused Time" "2019-01-10 18:20:00.032" "2019-01-10 18:23:40.033"
"Serpens South" "2019-01-10 18:23:40.033" "2019-01-10 19:04:40.033"
TransitionBlock "2019-01-10 19:04:40.033" "2019-01-10 19:06:20.033"
"Unused Time" "2019-01-10 19:06:20.033" "2019-01-10 19:15:00.035"
CAL_1153+495 "2019-01-10 19:15:00.035" "2019-01-10 19:18:00.035"
TransitionBlock "2019-01-10 19:18:00.035" "2019-01-10 19:19:00.035"
"Unused Time" "2019-01-10 19:19:00.035" "2019-01-10 19:19:20.035"
CAL_Arp220 "2019-01-10 19:19:20.035" "2019-01-10 19:22:20.035"
TransitionBlock "2019-01-10 19:22:20.035" "2019-01-10 19:23:20.035"
"Unused Time" "2019-01-10 19:23:20.035" "2019-01-10 19:35:40.035"
"NGC 6334 Field 1" "2019-01-10 19:35:40.035" "2019-01-10 20:16:40.035"
TransitionBlock "2019-01-10 20:16:40.035" "2019-01-10 20:17:40.035"
"Unused Time" "2019-01-10 20:17:40.035" "2019-01-10 20:27:00.000"
CAL_Arp220 "2019-01-10 20:27:00.000" "2019-01-10 20:30:00.000"
