target "start time (UTC)" "end time (UTC)"
CAL_Arp220 "2019-03-11 12:18:40.019" "2019-03-11 12:21:40.019"
TransitionBlock "2019-03-11 12:21:40.019" "2019-03-11 12:22:00.019"
"Unused Time" "2019-03-11 12:22:00.019" "2019-03-11 12:24:20.020"
CAL_1611+343 "2019-03-11 12:24:20.020" "2019-03-11 12:27:20.020"
"Unused Time" "2019-03-11 12:27:20.020" "2019-03-11 13:16:20.022"
CAL_1611+343 "2019-03-11 13:16:20.022" "2019-03-11 13:19:20.022"
TransitionBlock "2019-03-11 13:19:20.022" "2019-03-11 13:19:40.022"
"Unused Time" "2019-03-11 13:19:40.022" "2019-03-11 13:25:20.022"
CAL_Arp220 "2019-03-11 13:25:20.022" "2019-03-11 13:28:20.022"
TransitionBlock "2019-03-11 13:28:20.022" "2019-03-11 13:29:20.022"
"Unused Time" "2019-03-11 13:29:20.022" "2019-03-11 13:30:20.022"
NEP-16 "2019-03-11 13:30:20.022" "2019-03-11 14:12:00.022"
TransitionBlock "2019-03-11 14:12:00.022" "2019-03-11 14:13:00.022"
"Unused Time" "2019-03-11 14:13:00.022" "2019-03-11 14:20:00.024"
CAL_G34.3 "2019-03-11 14:20:00.024" "2019-03-11 14:23:00.024"
TransitionBlock "2019-03-11 14:23:00.024" "2019-03-11 14:24:00.024"
"Unused Time" "2019-03-11 14:24:00.024" "2019-03-11 14:26:00.024"
CAL_1611+343 "2019-03-11 14:26:00.024" "2019-03-11 14:29:00.024"
TransitionBlock "2019-03-11 14:29:00.024" "2019-03-11 14:29:40.024"
"Unused Time" "2019-03-11 14:29:40.024" "2019-03-11 14:31:40.024"
NEP-16 "2019-03-11 14:31:40.024" "2019-03-11 15:13:20.024"
TransitionBlock "2019-03-11 15:13:20.024" "2019-03-11 15:14:00.024"
"Unused Time" "2019-03-11 15:14:00.024" "2019-03-11 15:16:40.026"
CAL_1611+343 "2019-03-11 15:16:40.026" "2019-03-11 15:19:40.026"
TransitionBlock "2019-03-11 15:19:40.026" "2019-03-11 15:20:00.026"
"Unused Time" "2019-03-11 15:20:00.026" "2019-03-11 15:22:20.026"
CAL_Arp220 "2019-03-11 15:22:20.026" "2019-03-11 15:25:20.026"
TransitionBlock "2019-03-11 15:25:20.026" "2019-03-11 15:26:20.026"
"Unused Time" "2019-03-11 15:26:20.026" "2019-03-11 15:26:40.026"
CAL_G34.3 "2019-03-11 15:26:40.026" "2019-03-11 15:29:40.026"
TransitionBlock "2019-03-11 15:29:40.026" "2019-03-11 15:30:40.026"
"Unused Time" "2019-03-11 15:30:40.026" "2019-03-11 15:31:20.026"
NEP-16 "2019-03-11 15:31:20.026" "2019-03-11 16:13:00.026"
TransitionBlock "2019-03-11 16:13:00.026" "2019-03-11 16:14:00.026"
"Unused Time" "2019-03-11 16:14:00.026" "2019-03-11 16:15:00.028"
CAL_Arp220 "2019-03-11 16:15:00.028" "2019-03-11 16:18:00.028"
TransitionBlock "2019-03-11 16:18:00.028" "2019-03-11 16:18:20.028"
"Unused Time" "2019-03-11 16:18:20.028" "2019-03-11 16:18:40.028"
CAL_1611+343 "2019-03-11 16:18:40.028" "2019-03-11 16:21:40.028"
TransitionBlock "2019-03-11 16:21:40.028" "2019-03-11 16:22:40.028"
"Unused Time" "2019-03-11 16:22:40.028" "2019-03-11 16:24:40.028"
CAL_G34.3 "2019-03-11 16:24:40.028" "2019-03-11 16:27:40.028"
TransitionBlock "2019-03-11 16:27:40.028" "2019-03-11 16:28:40.028"
"Unused Time" "2019-03-11 16:28:40.028" "2019-03-11 16:29:40.029"
NEP-16 "2019-03-11 16:29:40.029" "2019-03-11 17:11:20.029"
TransitionBlock "2019-03-11 17:11:20.029" "2019-03-11 17:12:20.029"
"Unused Time" "2019-03-11 17:12:20.029" "2019-03-11 17:15:00.030"
CAL_Arp220 "2019-03-11 17:15:00.030" "2019-03-11 17:18:00.030"
TransitionBlock "2019-03-11 17:18:00.030" "2019-03-11 17:19:00.030"
"Unused Time" "2019-03-11 17:19:00.030" "2019-03-11 17:21:40.030"
CAL_G34.3 "2019-03-11 17:21:40.030" "2019-03-11 17:24:40.030"
TransitionBlock "2019-03-11 17:24:40.030" "2019-03-11 17:25:40.030"
"Unused Time" "2019-03-11 17:25:40.030" "2019-03-11 17:26:00.031"
CAL_1611+343 "2019-03-11 17:26:00.031" "2019-03-11 17:29:00.031"
TransitionBlock "2019-03-11 17:29:00.031" "2019-03-11 17:29:40.031"
"Unused Time" "2019-03-11 17:29:40.031" "2019-03-11 17:32:00.031"
NEP-16 "2019-03-11 17:32:00.031" "2019-03-11 18:13:40.031"
TransitionBlock "2019-03-11 18:13:40.031" "2019-03-11 18:14:20.031"
"Unused Time" "2019-03-11 18:14:20.031" "2019-03-11 18:15:20.032"
CAL_1611+343 "2019-03-11 18:15:20.032" "2019-03-11 18:18:20.032"
TransitionBlock "2019-03-11 18:18:20.032" "2019-03-11 18:19:20.032"
CAL_G34.3 "2019-03-11 18:19:20.032" "2019-03-11 18:22:20.032"
TransitionBlock "2019-03-11 18:22:20.032" "2019-03-11 18:23:20.032"
"Unused Time" "2019-03-11 18:23:20.032" "2019-03-11 18:23:40.033"
CAL_Arp220 "2019-03-11 18:23:40.033" "2019-03-11 18:26:40.033"
TransitionBlock "2019-03-11 18:26:40.033" "2019-03-11 18:27:40.033"
"Unused Time" "2019-03-11 18:27:40.033" "2019-03-11 18:29:40.033"
NEP-16 "2019-03-11 18:29:40.033" "2019-03-11 19:11:20.033"
TransitionBlock "2019-03-11 19:11:20.033" "2019-03-11 19:12:20.033"
"Unused Time" "2019-03-11 19:12:20.033" "2019-03-11 19:18:20.035"
CAL_G34.3 "2019-03-11 19:18:20.035" "2019-03-11 19:21:20.035"
TransitionBlock "2019-03-11 19:21:20.035" "2019-03-11 19:22:20.035"
"Unused Time" "2019-03-11 19:22:20.035" "2019-03-11 19:24:20.035"
CAL_1611+343 "2019-03-11 19:24:20.035" "2019-03-11 19:27:20.035"
TransitionBlock "2019-03-11 19:27:20.035" "2019-03-11 19:28:00.035"
"Unused Time" "2019-03-11 19:28:00.035" "2019-03-11 19:36:00.035"
NEP-16 "2019-03-11 19:36:00.035" "2019-03-11 20:17:40.035"
TransitionBlock "2019-03-11 20:17:40.035" "2019-03-11 20:18:40.035"
"Unused Time" "2019-03-11 20:18:40.035" "2019-03-11 20:27:00.000"
CAL_G34.3 "2019-03-11 20:27:00.000" "2019-03-11 20:30:00.000"
