target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-06-20 07:27:40.009" "2019-06-20 07:28:20.009"
"Unused Time" "2019-06-20 07:28:20.009" "2019-06-20 07:45:20.009"
"IRAS 18155-1206" "2019-06-20 07:45:20.009" "2019-06-20 08:16:20.009"
TransitionBlock "2019-06-20 08:16:20.009" "2019-06-20 08:17:40.009"
"Unused Time" "2019-06-20 08:17:40.009" "2019-06-20 08:18:40.011"
CAL_1308+326 "2019-06-20 08:18:40.011" "2019-06-20 08:21:40.011"
TransitionBlock "2019-06-20 08:21:40.011" "2019-06-20 08:23:00.011"
"Unused Time" "2019-06-20 08:23:00.011" "2019-06-20 08:25:20.011"
CAL_16293-2422 "2019-06-20 08:25:20.011" "2019-06-20 08:28:20.011"
TransitionBlock "2019-06-20 08:28:20.011" "2019-06-20 08:28:40.011"
"Unused Time" "2019-06-20 08:28:40.011" "2019-06-20 08:38:40.011"
"IRAS 17150-3224" "2019-06-20 08:38:40.011" "2019-06-20 09:09:40.011"
TransitionBlock "2019-06-20 09:09:40.011" "2019-06-20 09:11:00.011"
"Unused Time" "2019-06-20 09:11:00.011" "2019-06-20 09:19:20.013"
CAL_1308+326 "2019-06-20 09:19:20.013" "2019-06-20 09:22:20.013"
TransitionBlock "2019-06-20 09:22:20.013" "2019-06-20 09:23:00.013"
"Unused Time" "2019-06-20 09:23:00.013" "2019-06-20 09:27:00.013"
CAL_Arp220 "2019-06-20 09:27:00.013" "2019-06-20 09:30:00.013"
TransitionBlock "2019-06-20 09:30:00.013" "2019-06-20 09:31:00.013"
"Unused Time" "2019-06-20 09:31:00.013" "2019-06-20 09:40:40.014"
"IRAS 17150-3224" "2019-06-20 09:40:40.014" "2019-06-20 10:11:40.014"
TransitionBlock "2019-06-20 10:11:40.014" "2019-06-20 10:12:40.014"
"Unused Time" "2019-06-20 10:12:40.014" "2019-06-20 10:18:20.015"
CAL_Arp220 "2019-06-20 10:18:20.015" "2019-06-20 10:21:20.015"
TransitionBlock "2019-06-20 10:21:20.015" "2019-06-20 10:22:20.015"
"Unused Time" "2019-06-20 10:22:20.015" "2019-06-20 10:24:40.015"
CAL_16293-2422 "2019-06-20 10:24:40.015" "2019-06-20 10:27:40.015"
TransitionBlock "2019-06-20 10:27:40.015" "2019-06-20 10:28:20.015"
"Unused Time" "2019-06-20 10:28:20.015" "2019-06-20 10:31:00.015"
"IRAS 18155-1206" "2019-06-20 10:31:00.015" "2019-06-20 11:02:00.015"
TransitionBlock "2019-06-20 11:02:00.015" "2019-06-20 11:03:20.015"
"Unused Time" "2019-06-20 11:03:20.015" "2019-06-20 11:16:40.017"
CAL_BLLAC "2019-06-20 11:16:40.017" "2019-06-20 11:19:40.017"
TransitionBlock "2019-06-20 11:19:40.017" "2019-06-20 11:20:00.017"
"Unused Time" "2019-06-20 11:20:00.017" "2019-06-20 11:22:00.017"
CAL_NGC7027 "2019-06-20 11:22:00.017" "2019-06-20 11:25:00.017"
TransitionBlock "2019-06-20 11:25:00.017" "2019-06-20 11:25:20.017"
"Unused Time" "2019-06-20 11:25:20.017" "2019-06-20 11:25:40.017"
CAL_CRL2688 "2019-06-20 11:25:40.017" "2019-06-20 11:28:40.017"
TransitionBlock "2019-06-20 11:28:40.017" "2019-06-20 11:30:00.017"
"Unused Time" "2019-06-20 11:30:00.017" "2019-06-20 11:36:20.018"
"IRAS 17505-3143" "2019-06-20 11:36:20.018" "2019-06-20 12:07:20.018"
TransitionBlock "2019-06-20 12:07:20.018" "2019-06-20 12:08:40.018"
"Unused Time" "2019-06-20 12:08:40.018" "2019-06-20 12:15:00.019"
CAL_CRL2688 "2019-06-20 12:15:00.019" "2019-06-20 12:18:00.019"
TransitionBlock "2019-06-20 12:18:00.019" "2019-06-20 12:18:20.019"
"Unused Time" "2019-06-20 12:18:20.019" "2019-06-20 12:18:40.019"
CAL_BLLAC "2019-06-20 12:18:40.019" "2019-06-20 12:21:40.019"
TransitionBlock "2019-06-20 12:21:40.019" "2019-06-20 12:22:00.019"
"Unused Time" "2019-06-20 12:22:00.019" "2019-06-20 12:24:20.020"
CAL_NGC7027 "2019-06-20 12:24:20.020" "2019-06-20 12:27:20.020"
TransitionBlock "2019-06-20 12:27:20.020" "2019-06-20 12:28:20.020"
"Unused Time" "2019-06-20 12:28:20.020" "2019-06-20 12:43:40.020"
"IRAS 18155-1206" "2019-06-20 12:43:40.020" "2019-06-20 13:14:40.020"
TransitionBlock "2019-06-20 13:14:40.020" "2019-06-20 13:15:40.020"
"Unused Time" "2019-06-20 13:15:40.020" "2019-06-20 13:16:20.022"
CAL_NGC7027 "2019-06-20 13:16:20.022" "2019-06-20 13:19:20.022"
TransitionBlock "2019-06-20 13:19:20.022" "2019-06-20 13:19:40.022"
"Unused Time" "2019-06-20 13:19:40.022" "2019-06-20 13:21:20.022"
CAL_CRL2688 "2019-06-20 13:21:20.022" "2019-06-20 13:24:20.022"
TransitionBlock "2019-06-20 13:24:20.022" "2019-06-20 13:24:40.022"
"Unused Time" "2019-06-20 13:24:40.022" "2019-06-20 13:25:20.022"
CAL_BLLAC "2019-06-20 13:25:20.022" "2019-06-20 13:28:20.022"
TransitionBlock "2019-06-20 13:28:20.022" "2019-06-20 13:29:00.022"
"Unused Time" "2019-06-20 13:29:00.022" "2019-06-20 13:33:00.022"
"IRAS 23541+7031" "2019-06-20 13:33:00.022" "2019-06-20 14:04:00.022"
TransitionBlock "2019-06-20 14:04:00.022" "2019-06-20 14:04:40.022"
"Unused Time" "2019-06-20 14:04:40.022" "2019-06-20 14:15:00.024"
CAL_CRL2688 "2019-06-20 14:15:00.024" "2019-06-20 14:18:00.024"
TransitionBlock "2019-06-20 14:18:00.024" "2019-06-20 14:18:20.024"
"Unused Time" "2019-06-20 14:18:20.024" "2019-06-20 14:20:00.024"
CAL_NGC7027 "2019-06-20 14:20:00.024" "2019-06-20 14:23:00.024"
TransitionBlock "2019-06-20 14:23:00.024" "2019-06-20 14:23:20.024"
"Unused Time" "2019-06-20 14:23:20.024" "2019-06-20 14:26:00.024"
CAL_BLLAC "2019-06-20 14:26:00.024" "2019-06-20 14:29:00.024"
TransitionBlock "2019-06-20 14:29:00.024" "2019-06-20 14:29:40.024"
"Unused Time" "2019-06-20 14:29:40.024" "2019-06-20 14:37:40.024"
"IRAS 02185+5622" "2019-06-20 14:37:40.024" "2019-06-20 15:08:40.024"
TransitionBlock "2019-06-20 15:08:40.024" "2019-06-20 15:09:40.024"
"Unused Time" "2019-06-20 15:09:40.024" "2019-06-20 15:16:40.026"
CAL_NGC7027 "2019-06-20 15:16:40.026" "2019-06-20 15:19:40.026"
TransitionBlock "2019-06-20 15:19:40.026" "2019-06-20 15:20:00.026"
CAL_BLLAC "2019-06-20 15:20:00.026" "2019-06-20 15:23:00.026"
TransitionBlock "2019-06-20 15:23:00.026" "2019-06-20 15:23:20.026"
"Unused Time" "2019-06-20 15:23:20.026" "2019-06-20 15:26:20.026"
CAL_CRL2688 "2019-06-20 15:26:20.026" "2019-06-20 15:29:20.026"
TransitionBlock "2019-06-20 15:29:20.026" "2019-06-20 15:30:00.026"
"Unused Time" "2019-06-20 15:30:00.026" "2019-06-20 15:35:00.027"
"IRAS 23541+7031" "2019-06-20 15:35:00.027" "2019-06-20 16:06:00.027"
TransitionBlock "2019-06-20 16:06:00.027" "2019-06-20 16:06:40.027"
"Unused Time" "2019-06-20 16:06:40.027" "2019-06-20 16:15:00.028"
CAL_NGC7027 "2019-06-20 16:15:00.028" "2019-06-20 16:18:00.028"
TransitionBlock "2019-06-20 16:18:00.028" "2019-06-20 16:18:20.028"
"Unused Time" "2019-06-20 16:18:20.028" "2019-06-20 16:18:40.028"
CAL_CRL2688 "2019-06-20 16:18:40.028" "2019-06-20 16:21:40.028"
TransitionBlock "2019-06-20 16:21:40.028" "2019-06-20 16:22:00.028"
"Unused Time" "2019-06-20 16:22:00.028" "2019-06-20 16:24:40.028"
CAL_BLLAC "2019-06-20 16:24:40.028" "2019-06-20 16:27:40.028"
TransitionBlock "2019-06-20 16:27:40.028" "2019-06-20 16:28:20.028"
"Unused Time" "2019-06-20 16:28:20.028" "2019-06-20 16:39:20.029"
"IRAS 23541+7031" "2019-06-20 16:39:20.029" "2019-06-20 17:10:20.029"
TransitionBlock "2019-06-20 17:10:20.029" "2019-06-20 17:11:00.029"
"Unused Time" "2019-06-20 17:11:00.029" "2019-06-20 17:17:40.030"
CAL_NGC7027 "2019-06-20 17:17:40.030" "2019-06-20 17:20:40.030"
TransitionBlock "2019-06-20 17:20:40.030" "2019-06-20 17:21:00.030"
"Unused Time" "2019-06-20 17:21:00.030" "2019-06-20 17:21:40.030"
CAL_CRL2688 "2019-06-20 17:21:40.030" "2019-06-20 17:24:40.030"
TransitionBlock "2019-06-20 17:24:40.030" "2019-06-20 17:25:00.030"
"Unused Time" "2019-06-20 17:25:00.030" "2019-06-20 17:26:00.031"
CAL_BLLAC "2019-06-20 17:26:00.031" "2019-06-20 17:29:00.031"
TransitionBlock "2019-06-20 17:29:00.031" "2019-06-20 17:29:40.031"
"Unused Time" "2019-06-20 17:29:40.031" "2019-06-20 17:40:20.031"
"IRAS 23541+7031" "2019-06-20 17:40:20.031" "2019-06-20 18:11:20.031"
TransitionBlock "2019-06-20 18:11:20.031" "2019-06-20 18:12:00.031"
"Unused Time" "2019-06-20 18:12:00.031" "2019-06-20 18:15:20.032"
CAL_BLLAC "2019-06-20 18:15:20.032" "2019-06-20 18:18:20.032"
TransitionBlock "2019-06-20 18:18:20.032" "2019-06-20 18:19:00.032"
"Unused Time" "2019-06-20 18:19:00.032" "2019-06-20 18:35:20.033"
"IRAS 23541+7031" "2019-06-20 18:35:20.033" "2019-06-20 19:06:20.033"
"Unused Time" "2019-06-20 19:06:20.033" "2019-06-20 19:10:20.034"
"IRAS 23541+7031" "2019-06-20 19:10:20.034" "2019-06-20 19:41:20.034"
TransitionBlock "2019-06-20 19:41:20.034" "2019-06-20 19:43:00.034"
"Unused Time" "2019-06-20 19:43:00.034" "2019-06-20 19:59:00.000"
"IRAS 05251-1244" "2019-06-20 19:59:00.000" "2019-06-20 20:30:00.000"
