target "start time (UTC)" "end time (UTC)"
CAL_1418+546 "2019-02-19 13:16:20.022" "2019-02-19 13:19:20.022"
TransitionBlock "2019-02-19 13:19:20.022" "2019-02-19 13:20:00.022"
"Unused Time" "2019-02-19 13:20:00.022" "2019-02-19 13:25:20.022"
CAL_Arp220 "2019-02-19 13:25:20.022" "2019-02-19 13:28:20.022"
"Unused Time" "2019-02-19 13:28:20.022" "2019-02-19 14:15:00.024"
CAL_Arp220 "2019-02-19 14:15:00.024" "2019-02-19 14:18:00.024"
TransitionBlock "2019-02-19 14:18:00.024" "2019-02-19 14:19:00.024"
"Unused Time" "2019-02-19 14:19:00.024" "2019-02-19 14:20:00.024"
CAL_16293-2422 "2019-02-19 14:20:00.024" "2019-02-19 14:23:00.024"
TransitionBlock "2019-02-19 14:23:00.024" "2019-02-19 14:24:20.024"
"Unused Time" "2019-02-19 14:24:20.024" "2019-02-19 14:26:00.024"
CAL_1418+546 "2019-02-19 14:26:00.024" "2019-02-19 14:29:00.024"
TransitionBlock "2019-02-19 14:29:00.024" "2019-02-19 14:29:40.024"
"Unused Time" "2019-02-19 14:29:40.024" "2019-02-19 14:32:20.024"
NEP-17 "2019-02-19 14:32:20.024" "2019-02-19 15:14:00.024"
TransitionBlock "2019-02-19 15:14:00.024" "2019-02-19 15:15:20.024"
"Unused Time" "2019-02-19 15:15:20.024" "2019-02-19 15:16:40.026"
CAL_16293-2422 "2019-02-19 15:16:40.026" "2019-02-19 15:19:40.026"
TransitionBlock "2019-02-19 15:19:40.026" "2019-02-19 15:21:00.026"
"Unused Time" "2019-02-19 15:21:00.026" "2019-02-19 15:26:40.026"
CAL_1418+546 "2019-02-19 15:26:40.026" "2019-02-19 15:29:40.026"
TransitionBlock "2019-02-19 15:29:40.026" "2019-02-19 15:31:00.026"
"Unused Time" "2019-02-19 15:31:00.026" "2019-02-19 15:34:00.027"
"Serpens South" "2019-02-19 15:34:00.027" "2019-02-19 16:15:00.027"
TransitionBlock "2019-02-19 16:15:00.027" "2019-02-19 16:15:40.027"
"Unused Time" "2019-02-19 16:15:40.027" "2019-02-19 16:18:40.028"
CAL_16293-2422 "2019-02-19 16:18:40.028" "2019-02-19 16:21:40.028"
TransitionBlock "2019-02-19 16:21:40.028" "2019-02-19 16:23:00.028"
"Unused Time" "2019-02-19 16:23:00.028" "2019-02-19 16:24:40.028"
CAL_1418+546 "2019-02-19 16:24:40.028" "2019-02-19 16:27:40.028"
TransitionBlock "2019-02-19 16:27:40.028" "2019-02-19 16:29:20.028"
"Unused Time" "2019-02-19 16:29:20.028" "2019-02-19 16:30:00.029"
"NGC 6334 Field 1" "2019-02-19 16:30:00.029" "2019-02-19 17:11:00.029"
TransitionBlock "2019-02-19 17:11:00.029" "2019-02-19 17:11:20.029"
"Unused Time" "2019-02-19 17:11:20.029" "2019-02-19 17:15:00.030"
CAL_16293-2422 "2019-02-19 17:15:00.030" "2019-02-19 17:18:00.030"
TransitionBlock "2019-02-19 17:18:00.030" "2019-02-19 17:19:00.030"
"Unused Time" "2019-02-19 17:19:00.030" "2019-02-19 17:21:40.030"
CAL_Arp220 "2019-02-19 17:21:40.030" "2019-02-19 17:24:40.030"
TransitionBlock "2019-02-19 17:24:40.030" "2019-02-19 17:25:20.030"
"Unused Time" "2019-02-19 17:25:20.030" "2019-02-19 17:26:00.031"
CAL_1418+546 "2019-02-19 17:26:00.031" "2019-02-19 17:29:00.031"
TransitionBlock "2019-02-19 17:29:00.031" "2019-02-19 17:30:40.031"
"NGC 6334 Field 1" "2019-02-19 17:30:40.031" "2019-02-19 18:11:40.031"
TransitionBlock "2019-02-19 18:11:40.031" "2019-02-19 18:13:20.031"
"Unused Time" "2019-02-19 18:13:20.031" "2019-02-19 18:15:20.032"
CAL_1418+546 "2019-02-19 18:15:20.032" "2019-02-19 18:18:20.032"
TransitionBlock "2019-02-19 18:18:20.032" "2019-02-19 18:19:00.032"
"Unused Time" "2019-02-19 18:19:00.032" "2019-02-19 18:23:40.033"
CAL_Arp220 "2019-02-19 18:23:40.033" "2019-02-19 18:26:40.033"
TransitionBlock "2019-02-19 18:26:40.033" "2019-02-19 18:27:40.033"
"NGC 6334 Field 1" "2019-02-19 18:27:40.033" "2019-02-19 19:08:40.033"
TransitionBlock "2019-02-19 19:08:40.033" "2019-02-19 19:09:40.033"
"Unused Time" "2019-02-19 19:09:40.033" "2019-02-19 19:18:20.035"
CAL_Arp220 "2019-02-19 19:18:20.035" "2019-02-19 19:21:20.035"
TransitionBlock "2019-02-19 19:21:20.035" "2019-02-19 19:22:20.035"
"Unused Time" "2019-02-19 19:22:20.035" "2019-02-19 19:24:20.035"
CAL_16293-2422 "2019-02-19 19:24:20.035" "2019-02-19 19:27:20.035"
TransitionBlock "2019-02-19 19:27:20.035" "2019-02-19 19:28:00.035"
"Unused Time" "2019-02-19 19:28:00.035" "2019-02-19 19:29:40.035"
"Serpens South" "2019-02-19 19:29:40.035" "2019-02-19 20:10:40.035"
TransitionBlock "2019-02-19 20:10:40.035" "2019-02-19 20:11:40.035"
"Unused Time" "2019-02-19 20:11:40.035" "2019-02-19 20:16:40.037"
CAL_Arp220 "2019-02-19 20:16:40.037" "2019-02-19 20:19:40.037"
"Unused Time" "2019-02-19 20:19:40.037" "2019-02-19 20:30:00.000"
