target "start time (UTC)" "end time (UTC)"
CAL_1153+495 "2019-05-11 09:27:00.013" "2019-05-11 09:30:00.013"
TransitionBlock "2019-05-11 09:30:00.013" "2019-05-11 09:30:40.013"
"ST Her" "2019-05-11 09:30:40.013" "2019-05-11 10:15:00.013"
TransitionBlock "2019-05-11 10:15:00.013" "2019-05-11 10:15:40.013"
"Unused Time" "2019-05-11 10:15:40.013" "2019-05-11 10:18:20.015"
CAL_1153+495 "2019-05-11 10:18:20.015" "2019-05-11 10:21:20.015"
TransitionBlock "2019-05-11 10:21:20.015" "2019-05-11 10:21:40.015"
"Unused Time" "2019-05-11 10:21:40.015" "2019-05-11 10:29:00.015"
"Y UMa" "2019-05-11 10:29:00.015" "2019-05-11 11:13:20.015"
TransitionBlock "2019-05-11 11:13:20.015" "2019-05-11 11:14:20.015"
"Unused Time" "2019-05-11 11:14:20.015" "2019-05-11 11:16:40.017"
CAL_2005+403 "2019-05-11 11:16:40.017" "2019-05-11 11:19:40.017"
TransitionBlock "2019-05-11 11:19:40.017" "2019-05-11 11:20:00.017"
"Unused Time" "2019-05-11 11:20:00.017" "2019-05-11 11:22:00.017"
CAL_MWC349 "2019-05-11 11:22:00.017" "2019-05-11 11:25:00.017"
TransitionBlock "2019-05-11 11:25:00.017" "2019-05-11 11:25:20.017"
"Unused Time" "2019-05-11 11:25:20.017" "2019-05-11 11:25:40.017"
CAL_W75N "2019-05-11 11:25:40.017" "2019-05-11 11:28:40.017"
TransitionBlock "2019-05-11 11:28:40.017" "2019-05-11 11:29:20.017"
"Unused Time" "2019-05-11 11:29:20.017" "2019-05-11 11:36:20.018"
"R Aql" "2019-05-11 11:36:20.018" "2019-05-11 12:07:20.018"
TransitionBlock "2019-05-11 12:07:20.018" "2019-05-11 12:08:00.018"
"Unused Time" "2019-05-11 12:08:00.018" "2019-05-11 12:15:00.019"
CAL_W75N "2019-05-11 12:15:00.019" "2019-05-11 12:18:00.019"
TransitionBlock "2019-05-11 12:18:00.019" "2019-05-11 12:18:20.019"
"Unused Time" "2019-05-11 12:18:20.019" "2019-05-11 12:18:40.019"
CAL_2005+403 "2019-05-11 12:18:40.019" "2019-05-11 12:21:40.019"
TransitionBlock "2019-05-11 12:21:40.019" "2019-05-11 12:22:00.019"
"Unused Time" "2019-05-11 12:22:00.019" "2019-05-11 12:24:20.020"
CAL_MWC349 "2019-05-11 12:24:20.020" "2019-05-11 12:27:20.020"
TransitionBlock "2019-05-11 12:27:20.020" "2019-05-11 12:28:20.020"
"Unused Time" "2019-05-11 12:28:20.020" "2019-05-11 12:30:40.020"
"W Aql" "2019-05-11 12:30:40.020" "2019-05-11 13:15:00.020"
TransitionBlock "2019-05-11 13:15:00.020" "2019-05-11 13:16:00.020"
"Unused Time" "2019-05-11 13:16:00.020" "2019-05-11 13:16:20.022"
CAL_W75N "2019-05-11 13:16:20.022" "2019-05-11 13:19:20.022"
TransitionBlock "2019-05-11 13:19:20.022" "2019-05-11 13:19:40.022"
"Unused Time" "2019-05-11 13:19:40.022" "2019-05-11 13:21:20.022"
CAL_2005+403 "2019-05-11 13:21:20.022" "2019-05-11 13:24:20.022"
TransitionBlock "2019-05-11 13:24:20.022" "2019-05-11 13:24:40.022"
"Unused Time" "2019-05-11 13:24:40.022" "2019-05-11 13:25:20.022"
CAL_MWC349 "2019-05-11 13:25:20.022" "2019-05-11 13:28:20.022"
TransitionBlock "2019-05-11 13:28:20.022" "2019-05-11 13:29:40.022"
"Unused Time" "2019-05-11 13:29:40.022" "2019-05-11 13:38:40.022"
"IRAS 18595-3947" "2019-05-11 13:38:40.022" "2019-05-11 14:09:40.022"
TransitionBlock "2019-05-11 14:09:40.022" "2019-05-11 14:11:00.022"
"Unused Time" "2019-05-11 14:11:00.022" "2019-05-11 14:15:00.024"
CAL_2005+403 "2019-05-11 14:15:00.024" "2019-05-11 14:18:00.024"
TransitionBlock "2019-05-11 14:18:00.024" "2019-05-11 14:18:20.024"
"Unused Time" "2019-05-11 14:18:20.024" "2019-05-11 14:20:00.024"
CAL_W75N "2019-05-11 14:20:00.024" "2019-05-11 14:23:00.024"
TransitionBlock "2019-05-11 14:23:00.024" "2019-05-11 14:23:20.024"
"Unused Time" "2019-05-11 14:23:20.024" "2019-05-11 14:26:00.024"
CAL_MWC349 "2019-05-11 14:26:00.024" "2019-05-11 14:29:00.024"
TransitionBlock "2019-05-11 14:29:00.024" "2019-05-11 14:30:00.024"
"Unused Time" "2019-05-11 14:30:00.024" "2019-05-11 14:31:00.024"
"ST Her" "2019-05-11 14:31:00.024" "2019-05-11 15:15:20.024"
TransitionBlock "2019-05-11 15:15:20.024" "2019-05-11 15:16:20.024"
"Unused Time" "2019-05-11 15:16:20.024" "2019-05-11 15:16:40.026"
CAL_W75N "2019-05-11 15:16:40.026" "2019-05-11 15:19:40.026"
TransitionBlock "2019-05-11 15:19:40.026" "2019-05-11 15:20:00.026"
CAL_MWC349 "2019-05-11 15:20:00.026" "2019-05-11 15:23:00.026"
TransitionBlock "2019-05-11 15:23:00.026" "2019-05-11 15:23:20.026"
"Unused Time" "2019-05-11 15:23:20.026" "2019-05-11 15:26:20.026"
CAL_2005+403 "2019-05-11 15:26:20.026" "2019-05-11 15:29:20.026"
TransitionBlock "2019-05-11 15:29:20.026" "2019-05-11 15:30:20.026"
"Unused Time" "2019-05-11 15:30:20.026" "2019-05-11 15:31:40.026"
M31-pointing-2e "2019-05-11 15:31:40.026" "2019-05-11 16:13:20.026"
TransitionBlock "2019-05-11 16:13:20.026" "2019-05-11 16:14:20.026"
"Unused Time" "2019-05-11 16:14:20.026" "2019-05-11 16:15:00.028"
CAL_2005+403 "2019-05-11 16:15:00.028" "2019-05-11 16:18:00.028"
TransitionBlock "2019-05-11 16:18:00.028" "2019-05-11 16:18:20.028"
"Unused Time" "2019-05-11 16:18:20.028" "2019-05-11 16:18:40.028"
CAL_MWC349 "2019-05-11 16:18:40.028" "2019-05-11 16:21:40.028"
TransitionBlock "2019-05-11 16:21:40.028" "2019-05-11 16:22:00.028"
"Unused Time" "2019-05-11 16:22:00.028" "2019-05-11 16:24:40.028"
CAL_W75N "2019-05-11 16:24:40.028" "2019-05-11 16:27:40.028"
TransitionBlock "2019-05-11 16:27:40.028" "2019-05-11 16:28:20.028"
"Unused Time" "2019-05-11 16:28:20.028" "2019-05-11 16:28:40.029"
M31-pointing-2e "2019-05-11 16:28:40.029" "2019-05-11 17:10:20.029"
TransitionBlock "2019-05-11 17:10:20.029" "2019-05-11 17:11:20.029"
"Unused Time" "2019-05-11 17:11:20.029" "2019-05-11 17:17:40.030"
CAL_2005+403 "2019-05-11 17:17:40.030" "2019-05-11 17:20:40.030"
TransitionBlock "2019-05-11 17:20:40.030" "2019-05-11 17:21:00.030"
"Unused Time" "2019-05-11 17:21:00.030" "2019-05-11 17:21:40.030"
CAL_MWC349 "2019-05-11 17:21:40.030" "2019-05-11 17:24:40.030"
TransitionBlock "2019-05-11 17:24:40.030" "2019-05-11 17:25:00.030"
"Unused Time" "2019-05-11 17:25:00.030" "2019-05-11 17:26:00.031"
CAL_W75N "2019-05-11 17:26:00.031" "2019-05-11 17:29:00.031"
TransitionBlock "2019-05-11 17:29:00.031" "2019-05-11 17:29:40.031"
M31-pointing-2e "2019-05-11 17:29:40.031" "2019-05-11 18:11:20.031"
TransitionBlock "2019-05-11 18:11:20.031" "2019-05-11 18:12:00.031"
"Unused Time" "2019-05-11 18:12:00.031" "2019-05-11 18:15:20.032"
CAL_W75N "2019-05-11 18:15:20.032" "2019-05-11 18:18:20.032"
TransitionBlock "2019-05-11 18:18:20.032" "2019-05-11 18:18:40.032"
CAL_2005+403 "2019-05-11 18:18:40.032" "2019-05-11 18:21:40.032"
TransitionBlock "2019-05-11 18:21:40.032" "2019-05-11 18:22:00.032"
"Unused Time" "2019-05-11 18:22:00.032" "2019-05-11 18:23:40.033"
CAL_MWC349 "2019-05-11 18:23:40.033" "2019-05-11 18:26:40.033"
TransitionBlock "2019-05-11 18:26:40.033" "2019-05-11 18:28:00.033"
"Unused Time" "2019-05-11 18:28:00.033" "2019-05-11 18:32:00.033"
XMM-LSS-032 "2019-05-11 18:32:00.033" "2019-05-11 19:13:40.033"
TransitionBlock "2019-05-11 19:13:40.033" "2019-05-11 19:15:00.033"
"Unused Time" "2019-05-11 19:15:00.033" "2019-05-11 19:18:20.035"
CAL_W75N "2019-05-11 19:18:20.035" "2019-05-11 19:21:20.035"
TransitionBlock "2019-05-11 19:21:20.035" "2019-05-11 19:21:40.035"
"Unused Time" "2019-05-11 19:21:40.035" "2019-05-11 19:24:20.035"
CAL_MWC349 "2019-05-11 19:24:20.035" "2019-05-11 19:27:20.035"
TransitionBlock "2019-05-11 19:27:20.035" "2019-05-11 19:28:40.035"
"Unused Time" "2019-05-11 19:28:40.035" "2019-05-11 19:48:20.000"
XMM-LSS-039 "2019-05-11 19:48:20.000" "2019-05-11 20:30:00.000"
