target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-04-20 09:30:40.013" "2019-04-20 10:15:00.015"
CAL_0917+449 "2019-04-20 10:15:00.015" "2019-04-20 10:18:00.015"
TransitionBlock "2019-04-20 10:18:00.015" "2019-04-20 10:18:40.015"
"Unused Time" "2019-04-20 10:18:40.015" "2019-04-20 10:20:00.015"
CAL_IRC+10216 "2019-04-20 10:20:00.015" "2019-04-20 10:23:00.015"
TransitionBlock "2019-04-20 10:23:00.015" "2019-04-20 10:24:20.015"
"Unused Time" "2019-04-20 10:24:20.015" "2019-04-20 10:25:40.015"
NEP-13 "2019-04-20 10:25:40.015" "2019-04-20 11:07:20.015"
TransitionBlock "2019-04-20 11:07:20.015" "2019-04-20 11:07:40.015"
"Unused Time" "2019-04-20 11:07:40.015" "2019-04-20 11:22:00.017"
CAL_1739+522 "2019-04-20 11:22:00.017" "2019-04-20 11:25:00.017"
TransitionBlock "2019-04-20 11:25:00.017" "2019-04-20 11:25:20.017"
"Unused Time" "2019-04-20 11:25:20.017" "2019-04-20 11:27:40.018"
NEP-14 "2019-04-20 11:27:40.018" "2019-04-20 12:09:20.018"
TransitionBlock "2019-04-20 12:09:20.018" "2019-04-20 12:09:40.018"
"Unused Time" "2019-04-20 12:09:40.018" "2019-04-20 12:18:40.019"
CAL_1739+522 "2019-04-20 12:18:40.019" "2019-04-20 12:21:40.019"
TransitionBlock "2019-04-20 12:21:40.019" "2019-04-20 12:22:40.019"
"Unused Time" "2019-04-20 12:22:40.019" "2019-04-20 12:24:20.020"
CAL_G34.3 "2019-04-20 12:24:20.020" "2019-04-20 12:27:20.020"
TransitionBlock "2019-04-20 12:27:20.020" "2019-04-20 12:28:20.020"
"Unused Time" "2019-04-20 12:28:20.020" "2019-04-20 12:29:20.020"
NEP-14 "2019-04-20 12:29:20.020" "2019-04-20 13:11:00.020"
TransitionBlock "2019-04-20 13:11:00.020" "2019-04-20 13:12:00.020"
"Unused Time" "2019-04-20 13:12:00.020" "2019-04-20 13:16:20.022"
CAL_G34.3 "2019-04-20 13:16:20.022" "2019-04-20 13:19:20.022"
TransitionBlock "2019-04-20 13:19:20.022" "2019-04-20 13:20:00.022"
"Unused Time" "2019-04-20 13:20:00.022" "2019-04-20 13:21:20.022"
CAL_MWC349 "2019-04-20 13:21:20.022" "2019-04-20 13:24:20.022"
TransitionBlock "2019-04-20 13:24:20.022" "2019-04-20 13:25:00.022"
"Unused Time" "2019-04-20 13:25:00.022" "2019-04-20 13:25:20.022"
CAL_1739+522 "2019-04-20 13:25:20.022" "2019-04-20 13:28:20.022"
TransitionBlock "2019-04-20 13:28:20.022" "2019-04-20 13:28:40.022"
"Unused Time" "2019-04-20 13:28:40.022" "2019-04-20 13:30:40.022"
NEP-14 "2019-04-20 13:30:40.022" "2019-04-20 14:12:20.022"
TransitionBlock "2019-04-20 14:12:20.022" "2019-04-20 14:13:00.022"
"Unused Time" "2019-04-20 14:13:00.022" "2019-04-20 14:15:00.024"
CAL_MWC349 "2019-04-20 14:15:00.024" "2019-04-20 14:18:00.024"
TransitionBlock "2019-04-20 14:18:00.024" "2019-04-20 14:18:40.024"
"Unused Time" "2019-04-20 14:18:40.024" "2019-04-20 14:20:00.024"
CAL_G34.3 "2019-04-20 14:20:00.024" "2019-04-20 14:23:00.024"
TransitionBlock "2019-04-20 14:23:00.024" "2019-04-20 14:24:00.024"
"Unused Time" "2019-04-20 14:24:00.024" "2019-04-20 14:26:00.024"
CAL_1739+522 "2019-04-20 14:26:00.024" "2019-04-20 14:29:00.024"
TransitionBlock "2019-04-20 14:29:00.024" "2019-04-20 14:29:20.024"
"Unused Time" "2019-04-20 14:29:20.024" "2019-04-20 14:32:40.024"
NEP-17 "2019-04-20 14:32:40.024" "2019-04-20 15:14:20.024"
TransitionBlock "2019-04-20 15:14:20.024" "2019-04-20 15:15:20.024"
"Unused Time" "2019-04-20 15:15:20.024" "2019-04-20 15:16:40.026"
CAL_G34.3 "2019-04-20 15:16:40.026" "2019-04-20 15:19:40.026"
TransitionBlock "2019-04-20 15:19:40.026" "2019-04-20 15:20:20.026"
"Unused Time" "2019-04-20 15:20:20.026" "2019-04-20 15:22:00.026"
CAL_MWC349 "2019-04-20 15:22:00.026" "2019-04-20 15:25:00.026"
TransitionBlock "2019-04-20 15:25:00.026" "2019-04-20 15:25:40.026"
"Unused Time" "2019-04-20 15:25:40.026" "2019-04-20 15:26:40.026"
CAL_1739+522 "2019-04-20 15:26:40.026" "2019-04-20 15:29:40.026"
TransitionBlock "2019-04-20 15:29:40.026" "2019-04-20 15:30:00.026"
"Unused Time" "2019-04-20 15:30:00.026" "2019-04-20 15:30:40.026"
NEP-17 "2019-04-20 15:30:40.026" "2019-04-20 16:12:20.026"
TransitionBlock "2019-04-20 16:12:20.026" "2019-04-20 16:13:00.026"
"Unused Time" "2019-04-20 16:13:00.026" "2019-04-20 16:18:40.028"
CAL_MWC349 "2019-04-20 16:18:40.028" "2019-04-20 16:21:40.028"
TransitionBlock "2019-04-20 16:21:40.028" "2019-04-20 16:22:20.028"
"Unused Time" "2019-04-20 16:22:20.028" "2019-04-20 16:24:40.028"
CAL_1739+522 "2019-04-20 16:24:40.028" "2019-04-20 16:27:40.028"
TransitionBlock "2019-04-20 16:27:40.028" "2019-04-20 16:28:00.028"
"Unused Time" "2019-04-20 16:28:00.028" "2019-04-20 16:28:40.029"
NEP-14 "2019-04-20 16:28:40.029" "2019-04-20 17:10:20.029"
TransitionBlock "2019-04-20 17:10:20.029" "2019-04-20 17:11:00.029"
"Unused Time" "2019-04-20 17:11:00.029" "2019-04-20 17:17:40.030"
CAL_MWC349 "2019-04-20 17:17:40.030" "2019-04-20 17:20:40.030"
TransitionBlock "2019-04-20 17:20:40.030" "2019-04-20 17:21:20.030"
"Unused Time" "2019-04-20 17:21:20.030" "2019-04-20 17:21:40.030"
CAL_G34.3 "2019-04-20 17:21:40.030" "2019-04-20 17:24:40.030"
TransitionBlock "2019-04-20 17:24:40.030" "2019-04-20 17:25:40.030"
"Unused Time" "2019-04-20 17:25:40.030" "2019-04-20 17:26:00.031"
CAL_1739+522 "2019-04-20 17:26:00.031" "2019-04-20 17:29:00.031"
TransitionBlock "2019-04-20 17:29:00.031" "2019-04-20 17:29:20.031"
"Unused Time" "2019-04-20 17:29:20.031" "2019-04-20 17:29:40.031"
NEP-13 "2019-04-20 17:29:40.031" "2019-04-20 18:11:20.031"
TransitionBlock "2019-04-20 18:11:20.031" "2019-04-20 18:12:00.031"
"Unused Time" "2019-04-20 18:12:00.031" "2019-04-20 18:15:20.032"
CAL_MWC349 "2019-04-20 18:15:20.032" "2019-04-20 18:18:20.032"
TransitionBlock "2019-04-20 18:18:20.032" "2019-04-20 18:19:00.032"
"Unused Time" "2019-04-20 18:19:00.032" "2019-04-20 18:19:20.033"
CAL_G34.3 "2019-04-20 18:19:20.033" "2019-04-20 18:22:20.033"
TransitionBlock "2019-04-20 18:22:20.033" "2019-04-20 18:23:20.033"
"Unused Time" "2019-04-20 18:23:20.033" "2019-04-20 18:23:40.033"
CAL_1739+522 "2019-04-20 18:23:40.033" "2019-04-20 18:26:40.033"
TransitionBlock "2019-04-20 18:26:40.033" "2019-04-20 18:27:20.033"
"Unused Time" "2019-04-20 18:27:20.033" "2019-04-20 19:18:20.035"
CAL_MWC349 "2019-04-20 19:18:20.035" "2019-04-20 19:21:20.035"
TransitionBlock "2019-04-20 19:21:20.035" "2019-04-20 19:22:40.035"
"Unused Time" "2019-04-20 19:22:40.035" "2019-04-20 19:34:40.035"
XMM-LSS-037 "2019-04-20 19:34:40.035" "2019-04-20 20:16:20.035"
TransitionBlock "2019-04-20 20:16:20.035" "2019-04-20 20:17:40.035"
"Unused Time" "2019-04-20 20:17:40.035" "2019-04-20 20:27:00.000"
CAL_MWC349 "2019-04-20 20:27:00.000" "2019-04-20 20:30:00.000"
