target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-04-28 11:16:00.016" "2019-04-28 11:16:20.016"
"Unused Time" "2019-04-28 11:16:20.016" "2019-04-28 11:16:40.017"
CAL_1823+568 "2019-04-28 11:16:40.017" "2019-04-28 11:19:40.017"
TransitionBlock "2019-04-28 11:19:40.017" "2019-04-28 11:20:40.017"
"Unused Time" "2019-04-28 11:20:40.017" "2019-04-28 11:22:00.017"
CAL_G34.3 "2019-04-28 11:22:00.017" "2019-04-28 11:25:00.017"
TransitionBlock "2019-04-28 11:25:00.017" "2019-04-28 11:25:40.017"
"Unused Time" "2019-04-28 11:25:40.017" "2019-04-28 11:44:20.018"
"IRAS 17150-3224" "2019-04-28 11:44:20.018" "2019-04-28 12:15:20.018"
TransitionBlock "2019-04-28 12:15:20.018" "2019-04-28 12:16:40.018"
"Unused Time" "2019-04-28 12:16:40.018" "2019-04-28 12:18:40.019"
CAL_1823+568 "2019-04-28 12:18:40.019" "2019-04-28 12:21:40.019"
TransitionBlock "2019-04-28 12:21:40.019" "2019-04-28 12:22:40.019"
"Unused Time" "2019-04-28 12:22:40.019" "2019-04-28 12:24:20.020"
CAL_G34.3 "2019-04-28 12:24:20.020" "2019-04-28 12:27:20.020"
TransitionBlock "2019-04-28 12:27:20.020" "2019-04-28 12:28:00.020"
"Unused Time" "2019-04-28 12:28:00.020" "2019-04-28 12:29:20.020"
"NGC 6334 Field 1" "2019-04-28 12:29:20.020" "2019-04-28 13:10:20.020"
TransitionBlock "2019-04-28 13:10:20.020" "2019-04-28 13:11:00.020"
"Unused Time" "2019-04-28 13:11:00.020" "2019-04-28 13:16:20.022"
CAL_G34.3 "2019-04-28 13:16:20.022" "2019-04-28 13:19:20.022"
TransitionBlock "2019-04-28 13:19:20.022" "2019-04-28 13:20:00.022"
"Unused Time" "2019-04-28 13:20:00.022" "2019-04-28 13:21:20.022"
CAL_MWC349 "2019-04-28 13:21:20.022" "2019-04-28 13:24:20.022"
TransitionBlock "2019-04-28 13:24:20.022" "2019-04-28 13:25:00.022"
"Unused Time" "2019-04-28 13:25:00.022" "2019-04-28 13:25:20.022"
CAL_1823+568 "2019-04-28 13:25:20.022" "2019-04-28 13:28:20.022"
TransitionBlock "2019-04-28 13:28:20.022" "2019-04-28 13:29:40.022"
"Unused Time" "2019-04-28 13:29:40.022" "2019-04-28 13:35:40.022"
"IRAS 17150-3224" "2019-04-28 13:35:40.022" "2019-04-28 14:06:40.022"
TransitionBlock "2019-04-28 14:06:40.022" "2019-04-28 14:08:00.022"
"Unused Time" "2019-04-28 14:08:00.022" "2019-04-28 14:15:00.024"
CAL_MWC349 "2019-04-28 14:15:00.024" "2019-04-28 14:18:00.024"
TransitionBlock "2019-04-28 14:18:00.024" "2019-04-28 14:18:40.024"
"Unused Time" "2019-04-28 14:18:40.024" "2019-04-28 14:20:00.024"
CAL_G34.3 "2019-04-28 14:20:00.024" "2019-04-28 14:23:00.024"
TransitionBlock "2019-04-28 14:23:00.024" "2019-04-28 14:24:00.024"
"Unused Time" "2019-04-28 14:24:00.024" "2019-04-28 14:26:00.024"
CAL_1823+568 "2019-04-28 14:26:00.024" "2019-04-28 14:29:00.024"
TransitionBlock "2019-04-28 14:29:00.024" "2019-04-28 14:30:20.024"
"Unused Time" "2019-04-28 14:30:20.024" "2019-04-28 14:44:40.025"
"IRAS 17150-3224" "2019-04-28 14:44:40.025" "2019-04-28 15:15:40.025"
TransitionBlock "2019-04-28 15:15:40.025" "2019-04-28 15:16:20.025"
"Unused Time" "2019-04-28 15:16:20.025" "2019-04-28 15:16:40.026"
CAL_G34.3 "2019-04-28 15:16:40.026" "2019-04-28 15:19:40.026"
TransitionBlock "2019-04-28 15:19:40.026" "2019-04-28 15:20:20.026"
"Unused Time" "2019-04-28 15:20:20.026" "2019-04-28 15:22:00.026"
CAL_MWC349 "2019-04-28 15:22:00.026" "2019-04-28 15:25:00.026"
TransitionBlock "2019-04-28 15:25:00.026" "2019-04-28 15:25:40.026"
"Unused Time" "2019-04-28 15:25:40.026" "2019-04-28 15:26:40.026"
CAL_1823+568 "2019-04-28 15:26:40.026" "2019-04-28 15:29:40.026"
TransitionBlock "2019-04-28 15:29:40.026" "2019-04-28 15:30:40.026"
"Unused Time" "2019-04-28 15:30:40.026" "2019-04-28 15:34:00.027"
"IRAS 20547+0247" "2019-04-28 15:34:00.027" "2019-04-28 16:05:00.027"
TransitionBlock "2019-04-28 16:05:00.027" "2019-04-28 16:05:40.027"
"Unused Time" "2019-04-28 16:05:40.027" "2019-04-28 16:18:40.028"
CAL_MWC349 "2019-04-28 16:18:40.028" "2019-04-28 16:21:40.028"
TransitionBlock "2019-04-28 16:21:40.028" "2019-04-28 16:22:20.028"
"Unused Time" "2019-04-28 16:22:20.028" "2019-04-28 16:24:40.028"
CAL_1823+568 "2019-04-28 16:24:40.028" "2019-04-28 16:27:40.028"
TransitionBlock "2019-04-28 16:27:40.028" "2019-04-28 16:28:40.028"
M31-pointing-1b "2019-04-28 16:28:40.028" "2019-04-28 17:10:20.028"
TransitionBlock "2019-04-28 17:10:20.028" "2019-04-28 17:11:00.028"
"Unused Time" "2019-04-28 17:11:00.028" "2019-04-28 17:17:40.030"
CAL_MWC349 "2019-04-28 17:17:40.030" "2019-04-28 17:20:40.030"
TransitionBlock "2019-04-28 17:20:40.030" "2019-04-28 17:21:20.030"
"Unused Time" "2019-04-28 17:21:20.030" "2019-04-28 17:21:40.030"
CAL_G34.3 "2019-04-28 17:21:40.030" "2019-04-28 17:24:40.030"
TransitionBlock "2019-04-28 17:24:40.030" "2019-04-28 17:25:40.030"
"Unused Time" "2019-04-28 17:25:40.030" "2019-04-28 17:26:00.031"
CAL_1823+568 "2019-04-28 17:26:00.031" "2019-04-28 17:29:00.031"
TransitionBlock "2019-04-28 17:29:00.031" "2019-04-28 17:30:00.031"
M31-pointing-1f "2019-04-28 17:30:00.031" "2019-04-28 18:11:40.031"
TransitionBlock "2019-04-28 18:11:40.031" "2019-04-28 18:12:20.031"
"Unused Time" "2019-04-28 18:12:20.031" "2019-04-28 18:15:20.032"
CAL_MWC349 "2019-04-28 18:15:20.032" "2019-04-28 18:18:20.032"
TransitionBlock "2019-04-28 18:18:20.032" "2019-04-28 18:19:00.032"
"Unused Time" "2019-04-28 18:19:00.032" "2019-04-28 18:19:20.033"
CAL_G34.3 "2019-04-28 18:19:20.033" "2019-04-28 18:22:20.033"
TransitionBlock "2019-04-28 18:22:20.033" "2019-04-28 18:23:20.033"
"Unused Time" "2019-04-28 18:23:20.033" "2019-04-28 18:23:40.033"
CAL_1823+568 "2019-04-28 18:23:40.033" "2019-04-28 18:26:40.033"
TransitionBlock "2019-04-28 18:26:40.033" "2019-04-28 18:28:20.033"
"Unused Time" "2019-04-28 18:28:20.033" "2019-04-28 18:35:00.033"
XMM-LSS-026 "2019-04-28 18:35:00.033" "2019-04-28 19:16:40.033"
TransitionBlock "2019-04-28 19:16:40.033" "2019-04-28 19:18:00.033"
"Unused Time" "2019-04-28 19:18:00.033" "2019-04-28 19:18:20.035"
CAL_MWC349 "2019-04-28 19:18:20.035" "2019-04-28 19:21:20.035"
TransitionBlock "2019-04-28 19:21:20.035" "2019-04-28 19:22:40.035"
"Unused Time" "2019-04-28 19:22:40.035" "2019-04-28 19:34:40.035"
XMM-LSS-037 "2019-04-28 19:34:40.035" "2019-04-28 20:16:20.035"
TransitionBlock "2019-04-28 20:16:20.035" "2019-04-28 20:17:40.035"
"Unused Time" "2019-04-28 20:17:40.035" "2019-04-28 20:27:00.000"
CAL_MWC349 "2019-04-28 20:27:00.000" "2019-04-28 20:30:00.000"
