target "start time (UTC)" "end time (UTC)"
M31-pointing-2h "2019-01-04 03:30:00.000" "2019-01-04 04:11:40.000"
TransitionBlock "2019-01-04 04:11:40.000" "2019-01-04 04:12:20.000"
"Unused Time" "2019-01-04 04:12:20.000" "2019-01-04 04:18:20.002"
CAL_CRL618 "2019-01-04 04:18:20.002" "2019-01-04 04:21:20.002"
TransitionBlock "2019-01-04 04:21:20.002" "2019-01-04 04:22:00.002"
CAL_W3(OH) "2019-01-04 04:22:00.002" "2019-01-04 04:25:00.002"
TransitionBlock "2019-01-04 04:25:00.002" "2019-01-04 04:25:20.002"
"Unused Time" "2019-01-04 04:25:20.002" "2019-01-04 04:25:40.002"
CAL_0219+428 "2019-01-04 04:25:40.002" "2019-01-04 04:28:40.002"
TransitionBlock "2019-01-04 04:28:40.002" "2019-01-04 04:29:00.002"
"Unused Time" "2019-01-04 04:29:00.002" "2019-01-04 04:31:40.002"
M31-pointing-2j "2019-01-04 04:31:40.002" "2019-01-04 05:13:20.002"
TransitionBlock "2019-01-04 05:13:20.002" "2019-01-04 05:14:00.002"
"Unused Time" "2019-01-04 05:14:00.002" "2019-01-04 05:15:00.004"
CAL_CRL618 "2019-01-04 05:15:00.004" "2019-01-04 05:18:00.004"
TransitionBlock "2019-01-04 05:18:00.004" "2019-01-04 05:18:40.004"
"Unused Time" "2019-01-04 05:18:40.004" "2019-01-04 05:22:20.004"
CAL_W3(OH) "2019-01-04 05:22:20.004" "2019-01-04 05:25:20.004"
TransitionBlock "2019-01-04 05:25:20.004" "2019-01-04 05:25:40.004"
"Unused Time" "2019-01-04 05:25:40.004" "2019-01-04 05:26:00.004"
CAL_0219+428 "2019-01-04 05:26:00.004" "2019-01-04 05:29:00.004"
TransitionBlock "2019-01-04 05:29:00.004" "2019-01-04 05:29:20.004"
"Unused Time" "2019-01-04 05:29:20.004" "2019-01-04 05:32:00.004"
M31-pointing-2h "2019-01-04 05:32:00.004" "2019-01-04 06:13:40.004"
TransitionBlock "2019-01-04 06:13:40.004" "2019-01-04 06:14:20.004"
"Unused Time" "2019-01-04 06:14:20.004" "2019-01-04 06:17:00.006"
CAL_W3(OH) "2019-01-04 06:17:00.006" "2019-01-04 06:20:00.006"
TransitionBlock "2019-01-04 06:20:00.006" "2019-01-04 06:20:20.006"
"Unused Time" "2019-01-04 06:20:20.006" "2019-01-04 06:20:40.006"
CAL_0219+428 "2019-01-04 06:20:40.006" "2019-01-04 06:23:40.006"
TransitionBlock "2019-01-04 06:23:40.006" "2019-01-04 06:24:20.006"
"Unused Time" "2019-01-04 06:24:20.006" "2019-01-04 06:27:00.007"
CAL_CRL618 "2019-01-04 06:27:00.007" "2019-01-04 06:30:00.007"
TransitionBlock "2019-01-04 06:30:00.007" "2019-01-04 06:30:40.007"
"Unused Time" "2019-01-04 06:30:40.007" "2019-01-04 06:31:20.007"
M31-pointing-2h "2019-01-04 06:31:20.007" "2019-01-04 07:13:00.007"
TransitionBlock "2019-01-04 07:13:00.007" "2019-01-04 07:13:40.007"
"Unused Time" "2019-01-04 07:13:40.007" "2019-01-04 07:15:00.008"
CAL_W3(OH) "2019-01-04 07:15:00.008" "2019-01-04 07:18:00.008"
TransitionBlock "2019-01-04 07:18:00.008" "2019-01-04 07:18:20.008"
"Unused Time" "2019-01-04 07:18:20.008" "2019-01-04 07:18:40.008"
CAL_0219+428 "2019-01-04 07:18:40.008" "2019-01-04 07:21:40.008"
TransitionBlock "2019-01-04 07:21:40.008" "2019-01-04 07:22:20.008"
"Unused Time" "2019-01-04 07:22:20.008" "2019-01-04 07:24:00.009"
CAL_CRL618 "2019-01-04 07:24:00.009" "2019-01-04 07:27:00.009"
TransitionBlock "2019-01-04 07:27:00.009" "2019-01-04 07:27:40.009"
"Unused Time" "2019-01-04 07:27:40.009" "2019-01-04 07:29:20.009"
M31-pointing-2h "2019-01-04 07:29:20.009" "2019-01-04 08:11:00.009"
TransitionBlock "2019-01-04 08:11:00.009" "2019-01-04 08:11:40.009"
"Unused Time" "2019-01-04 08:11:40.009" "2019-01-04 08:15:00.010"
CAL_W3(OH) "2019-01-04 08:15:00.010" "2019-01-04 08:18:00.010"
TransitionBlock "2019-01-04 08:18:00.010" "2019-01-04 08:18:20.010"
"Unused Time" "2019-01-04 08:18:20.010" "2019-01-04 08:18:40.011"
CAL_0219+428 "2019-01-04 08:18:40.011" "2019-01-04 08:21:40.011"
TransitionBlock "2019-01-04 08:21:40.011" "2019-01-04 08:22:20.011"
"Unused Time" "2019-01-04 08:22:20.011" "2019-01-04 08:25:20.011"
CAL_CRL618 "2019-01-04 08:25:20.011" "2019-01-04 08:28:20.011"
TransitionBlock "2019-01-04 08:28:20.011" "2019-01-04 08:29:00.011"
"Unused Time" "2019-01-04 08:29:00.011" "2019-01-04 08:29:20.011"
"NGC 2264 Field 1" "2019-01-04 08:29:20.011" "2019-01-04 09:10:20.011"
TransitionBlock "2019-01-04 09:10:20.011" "2019-01-04 09:11:20.011"
"Unused Time" "2019-01-04 09:11:20.011" "2019-01-04 09:15:40.013"
CAL_W3(OH) "2019-01-04 09:15:40.013" "2019-01-04 09:18:40.013"
TransitionBlock "2019-01-04 09:18:40.013" "2019-01-04 09:19:00.013"
"Unused Time" "2019-01-04 09:19:00.013" "2019-01-04 09:19:20.013"
CAL_0219+428 "2019-01-04 09:19:20.013" "2019-01-04 09:22:20.013"
TransitionBlock "2019-01-04 09:22:20.013" "2019-01-04 09:23:00.013"
"Unused Time" "2019-01-04 09:23:00.013" "2019-01-04 09:27:00.013"
CAL_CRL618 "2019-01-04 09:27:00.013" "2019-01-04 09:30:00.013"
TransitionBlock "2019-01-04 09:30:00.013" "2019-01-04 09:31:20.013"
"Unused Time" "2019-01-04 09:31:20.013" "2019-01-04 09:40:40.014"
STUDIES-1_offset_N2 "2019-01-04 09:40:40.014" "2019-01-04 10:11:40.014"
TransitionBlock "2019-01-04 10:11:40.014" "2019-01-04 10:13:20.014"
"Unused Time" "2019-01-04 10:13:20.014" "2019-01-04 10:15:00.015"
CAL_0219+428 "2019-01-04 10:15:00.015" "2019-01-04 10:18:00.015"
TransitionBlock "2019-01-04 10:18:00.015" "2019-01-04 10:18:40.015"
"Unused Time" "2019-01-04 10:18:40.015" "2019-01-04 10:19:20.015"
CAL_CRL618 "2019-01-04 10:19:20.015" "2019-01-04 10:22:20.015"
