target "start time (UTC)" "end time (UTC)"
CAL_Arp220 "2019-07-27 08:25:20.011" "2019-07-27 08:28:20.011"
TransitionBlock "2019-07-27 08:28:20.011" "2019-07-27 08:29:20.011"
"Unused Time" "2019-07-27 08:29:20.011" "2019-07-27 08:38:40.011"
"T Cep" "2019-07-27 08:38:40.011" "2019-07-27 09:09:40.011"
TransitionBlock "2019-07-27 09:09:40.011" "2019-07-27 09:11:20.011"
"Unused Time" "2019-07-27 09:11:20.011" "2019-07-27 09:15:00.013"
CAL_16293-2422 "2019-07-27 09:15:00.013" "2019-07-27 09:18:00.013"
TransitionBlock "2019-07-27 09:18:00.013" "2019-07-27 09:19:00.013"
"Unused Time" "2019-07-27 09:19:00.013" "2019-07-27 09:19:20.013"
CAL_1611+343 "2019-07-27 09:19:20.013" "2019-07-27 09:22:20.013"
TransitionBlock "2019-07-27 09:22:20.013" "2019-07-27 09:22:40.013"
"Unused Time" "2019-07-27 09:22:40.013" "2019-07-27 09:27:00.013"
CAL_Arp220 "2019-07-27 09:27:00.013" "2019-07-27 09:30:00.013"
TransitionBlock "2019-07-27 09:30:00.013" "2019-07-27 09:31:00.013"
"Unused Time" "2019-07-27 09:31:00.013" "2019-07-27 09:40:40.014"
"T Cep" "2019-07-27 09:40:40.014" "2019-07-27 10:11:40.014"
TransitionBlock "2019-07-27 10:11:40.014" "2019-07-27 10:12:40.014"
"Unused Time" "2019-07-27 10:12:40.014" "2019-07-27 10:18:20.015"
CAL_1611+343 "2019-07-27 10:18:20.015" "2019-07-27 10:21:20.015"
TransitionBlock "2019-07-27 10:21:20.015" "2019-07-27 10:22:40.015"
"Unused Time" "2019-07-27 10:22:40.015" "2019-07-27 10:23:20.015"
M31-pointing-2h "2019-07-27 10:23:20.015" "2019-07-27 11:05:00.015"
TransitionBlock "2019-07-27 11:05:00.015" "2019-07-27 11:05:20.015"
"Unused Time" "2019-07-27 11:05:20.015" "2019-07-27 11:22:00.017"
CAL_0133+476 "2019-07-27 11:22:00.017" "2019-07-27 11:25:00.017"
TransitionBlock "2019-07-27 11:25:00.017" "2019-07-27 11:25:20.017"
"Unused Time" "2019-07-27 11:25:20.017" "2019-07-27 11:26:20.017"
M31-pointing-2h "2019-07-27 11:26:20.017" "2019-07-27 12:08:00.017"
TransitionBlock "2019-07-27 12:08:00.017" "2019-07-27 12:08:20.017"
"Unused Time" "2019-07-27 12:08:20.017" "2019-07-27 12:18:40.019"
CAL_0133+476 "2019-07-27 12:18:40.019" "2019-07-27 12:21:40.019"
TransitionBlock "2019-07-27 12:21:40.019" "2019-07-27 12:22:00.019"
"Unused Time" "2019-07-27 12:22:00.019" "2019-07-27 12:24:00.020"
CAL_W3(OH) "2019-07-27 12:24:00.020" "2019-07-27 12:27:00.020"
TransitionBlock "2019-07-27 12:27:00.020" "2019-07-27 12:27:40.020"
"Unused Time" "2019-07-27 12:27:40.020" "2019-07-27 12:33:40.020"
M31-pointing-2h "2019-07-27 12:33:40.020" "2019-07-27 13:15:20.020"
TransitionBlock "2019-07-27 13:15:20.020" "2019-07-27 13:16:00.020"
"Unused Time" "2019-07-27 13:16:00.020" "2019-07-27 13:16:20.022"
CAL_W3(OH) "2019-07-27 13:16:20.022" "2019-07-27 13:19:20.022"
TransitionBlock "2019-07-27 13:19:20.022" "2019-07-27 13:19:40.022"
"Unused Time" "2019-07-27 13:19:40.022" "2019-07-27 13:25:20.022"
CAL_0133+476 "2019-07-27 13:25:20.022" "2019-07-27 13:28:20.022"
TransitionBlock "2019-07-27 13:28:20.022" "2019-07-27 13:28:40.022"
"Unused Time" "2019-07-27 13:28:40.022" "2019-07-27 13:29:20.022"
M31-pointing-2h "2019-07-27 13:29:20.022" "2019-07-27 14:11:00.022"
TransitionBlock "2019-07-27 14:11:00.022" "2019-07-27 14:11:40.022"
"Unused Time" "2019-07-27 14:11:40.022" "2019-07-27 14:20:00.024"
CAL_W3(OH) "2019-07-27 14:20:00.024" "2019-07-27 14:23:00.024"
TransitionBlock "2019-07-27 14:23:00.024" "2019-07-27 14:23:20.024"
"Unused Time" "2019-07-27 14:23:20.024" "2019-07-27 14:26:00.024"
CAL_0133+476 "2019-07-27 14:26:00.024" "2019-07-27 14:29:00.024"
TransitionBlock "2019-07-27 14:29:00.024" "2019-07-27 14:29:20.024"
"Unused Time" "2019-07-27 14:29:20.024" "2019-07-27 14:31:20.024"
M31-pointing-1f "2019-07-27 14:31:20.024" "2019-07-27 15:13:00.024"
TransitionBlock "2019-07-27 15:13:00.024" "2019-07-27 15:13:40.024"
"Unused Time" "2019-07-27 15:13:40.024" "2019-07-27 15:16:40.026"
CAL_W3(OH) "2019-07-27 15:16:40.026" "2019-07-27 15:19:40.026"
TransitionBlock "2019-07-27 15:19:40.026" "2019-07-27 15:20:00.026"
CAL_0133+476 "2019-07-27 15:20:00.026" "2019-07-27 15:23:00.026"
TransitionBlock "2019-07-27 15:23:00.026" "2019-07-27 15:23:40.026"
"Unused Time" "2019-07-27 15:23:40.026" "2019-07-27 15:26:20.026"
CAL_CRL618 "2019-07-27 15:26:20.026" "2019-07-27 15:29:20.026"
TransitionBlock "2019-07-27 15:29:20.026" "2019-07-27 15:30:00.026"
"Unused Time" "2019-07-27 15:30:00.026" "2019-07-27 15:30:20.026"
M31-pointing-2h "2019-07-27 15:30:20.026" "2019-07-27 16:12:00.026"
TransitionBlock "2019-07-27 16:12:00.026" "2019-07-27 16:12:40.026"
"Unused Time" "2019-07-27 16:12:40.026" "2019-07-27 16:18:40.028"
CAL_CRL618 "2019-07-27 16:18:40.028" "2019-07-27 16:21:40.028"
TransitionBlock "2019-07-27 16:21:40.028" "2019-07-27 16:22:20.028"
"Unused Time" "2019-07-27 16:22:20.028" "2019-07-27 16:24:40.028"
CAL_0133+476 "2019-07-27 16:24:40.028" "2019-07-27 16:27:40.028"
TransitionBlock "2019-07-27 16:27:40.028" "2019-07-27 16:28:00.028"
"Unused Time" "2019-07-27 16:28:00.028" "2019-07-27 16:31:00.029"
M31-pointing-2h "2019-07-27 16:31:00.029" "2019-07-27 17:12:40.029"
TransitionBlock "2019-07-27 17:12:40.029" "2019-07-27 17:13:20.029"
"Unused Time" "2019-07-27 17:13:20.029" "2019-07-27 17:17:40.030"
CAL_W3(OH) "2019-07-27 17:17:40.030" "2019-07-27 17:20:40.030"
TransitionBlock "2019-07-27 17:20:40.030" "2019-07-27 17:21:20.030"
"Unused Time" "2019-07-27 17:21:20.030" "2019-07-27 17:21:40.030"
CAL_CRL618 "2019-07-27 17:21:40.030" "2019-07-27 17:24:40.030"
TransitionBlock "2019-07-27 17:24:40.030" "2019-07-27 17:25:20.030"
"Unused Time" "2019-07-27 17:25:20.030" "2019-07-27 17:26:00.031"
CAL_0133+476 "2019-07-27 17:26:00.031" "2019-07-27 17:29:00.031"
TransitionBlock "2019-07-27 17:29:00.031" "2019-07-27 17:29:20.031"
"Unused Time" "2019-07-27 17:29:20.031" "2019-07-27 17:32:20.031"
M31-pointing-2h "2019-07-27 17:32:20.031" "2019-07-27 18:14:00.031"
TransitionBlock "2019-07-27 18:14:00.031" "2019-07-27 18:14:20.031"
"Unused Time" "2019-07-27 18:14:20.031" "2019-07-27 18:15:20.032"
CAL_0133+476 "2019-07-27 18:15:20.032" "2019-07-27 18:18:20.032"
TransitionBlock "2019-07-27 18:18:20.032" "2019-07-27 18:18:40.032"
CAL_W3(OH) "2019-07-27 18:18:40.032" "2019-07-27 18:21:40.032"
TransitionBlock "2019-07-27 18:21:40.032" "2019-07-27 18:22:20.032"
"Unused Time" "2019-07-27 18:22:20.032" "2019-07-27 18:23:40.033"
CAL_CRL618 "2019-07-27 18:23:40.033" "2019-07-27 18:26:40.033"
TransitionBlock "2019-07-27 18:26:40.033" "2019-07-27 18:27:20.033"
M31-pointing-2h "2019-07-27 18:27:20.033" "2019-07-27 19:09:00.033"
TransitionBlock "2019-07-27 19:09:00.033" "2019-07-27 19:09:20.033"
"Unused Time" "2019-07-27 19:09:20.033" "2019-07-27 19:18:20.035"
CAL_0133+476 "2019-07-27 19:18:20.035" "2019-07-27 19:21:20.035"
TransitionBlock "2019-07-27 19:21:20.035" "2019-07-27 19:22:00.035"
"Unused Time" "2019-07-27 19:22:00.035" "2019-07-27 19:24:20.035"
CAL_CRL618 "2019-07-27 19:24:20.035" "2019-07-27 19:27:20.035"
TransitionBlock "2019-07-27 19:27:20.035" "2019-07-27 19:28:00.035"
"Unused Time" "2019-07-27 19:28:00.035" "2019-07-27 19:28:40.035"
"Rosette Field 1" "2019-07-27 19:28:40.035" "2019-07-27 20:09:40.035"
TransitionBlock "2019-07-27 20:09:40.035" "2019-07-27 20:11:00.035"
"Unused Time" "2019-07-27 20:11:00.035" "2019-07-27 20:18:40.037"
CAL_W3(OH) "2019-07-27 20:18:40.037" "2019-07-27 20:21:40.037"
TransitionBlock "2019-07-27 20:21:40.037" "2019-07-27 20:22:20.037"
"Unused Time" "2019-07-27 20:22:20.037" "2019-07-27 20:27:00.000"
CAL_CRL618 "2019-07-27 20:27:00.000" "2019-07-27 20:30:00.000"
