target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-09 09:22:40.013" "2019-01-09 09:23:00.013"
"Unused Time" "2019-01-09 09:23:00.013" "2019-01-09 09:24:00.013"
CAL_CRL618 "2019-01-09 09:24:00.013" "2019-01-09 09:27:00.013"
TransitionBlock "2019-01-09 09:27:00.013" "2019-01-09 09:28:20.013"
"Unused Time" "2019-01-09 09:28:20.013" "2019-01-09 09:46:00.014"
"IRAS 07152-3444" "2019-01-09 09:46:00.014" "2019-01-09 10:14:00.014"
TransitionBlock "2019-01-09 10:14:00.014" "2019-01-09 10:15:40.014"
"Unused Time" "2019-01-09 10:15:40.014" "2019-01-09 10:17:20.015"
CAL_0300+471 "2019-01-09 10:17:20.015" "2019-01-09 10:20:20.015"
TransitionBlock "2019-01-09 10:20:20.015" "2019-01-09 10:20:40.015"
"Unused Time" "2019-01-09 10:20:40.015" "2019-01-09 10:21:20.015"
CAL_CRL618 "2019-01-09 10:21:20.015" "2019-01-09 10:24:20.015"
CAL_CRL618 "2019-01-09 10:24:20.015" "2019-01-09 10:27:20.015"
TransitionBlock "2019-01-09 10:27:20.015" "2019-01-09 10:28:40.015"
"Unused Time" "2019-01-09 10:28:40.015" "2019-01-09 10:30:40.015"
"IRAS 07034-3551" "2019-01-09 10:30:40.015" "2019-01-09 10:58:40.015"
TransitionBlock "2019-01-09 10:58:40.015" "2019-01-09 11:00:00.015"
"Unused Time" "2019-01-09 11:00:00.015" "2019-01-09 11:15:40.017"
CAL_CRL618 "2019-01-09 11:15:40.017" "2019-01-09 11:18:40.017"
TransitionBlock "2019-01-09 11:18:40.017" "2019-01-09 11:19:40.017"
"Unused Time" "2019-01-09 11:19:40.017" "2019-01-09 11:21:00.017"
CAL_0917+449 "2019-01-09 11:21:00.017" "2019-01-09 11:24:00.017"
TransitionBlock "2019-01-09 11:24:00.017" "2019-01-09 11:24:40.017"
CAL_IRC+10216 "2019-01-09 11:24:40.017" "2019-01-09 11:27:40.017"
TransitionBlock "2019-01-09 11:27:40.017" "2019-01-09 11:28:40.017"
"Unused Time" "2019-01-09 11:28:40.017" "2019-01-09 11:38:20.018"
"IRAS 07152-3444" "2019-01-09 11:38:20.018" "2019-01-09 12:06:20.018"
TransitionBlock "2019-01-09 12:06:20.018" "2019-01-09 12:07:40.018"
"Unused Time" "2019-01-09 12:07:40.018" "2019-01-09 12:15:20.019"
CAL_CRL618 "2019-01-09 12:15:20.019" "2019-01-09 12:18:20.019"
TransitionBlock "2019-01-09 12:18:20.019" "2019-01-09 12:19:20.019"
"Unused Time" "2019-01-09 12:19:20.019" "2019-01-09 12:20:20.019"
CAL_0917+449 "2019-01-09 12:20:20.019" "2019-01-09 12:23:20.019"
"Unused Time" "2019-01-09 12:23:20.019" "2019-01-09 13:21:00.022"
CAL_0917+449 "2019-01-09 13:21:00.022" "2019-01-09 13:24:00.022"
TransitionBlock "2019-01-09 13:24:00.022" "2019-01-09 13:24:40.022"
"Unused Time" "2019-01-09 13:24:40.022" "2019-01-09 13:27:00.022"
CAL_IRC+10216 "2019-01-09 13:27:00.022" "2019-01-09 13:30:00.022"
TransitionBlock "2019-01-09 13:30:00.022" "2019-01-09 13:31:00.022"
"Unused Time" "2019-01-09 13:31:00.022" "2019-01-09 13:40:20.022"
"IRAS 10329-3918" "2019-01-09 13:40:20.022" "2019-01-09 14:08:20.022"
TransitionBlock "2019-01-09 14:08:20.022" "2019-01-09 14:09:40.022"
"Unused Time" "2019-01-09 14:09:40.022" "2019-01-09 14:20:00.024"
CAL_0917+449 "2019-01-09 14:20:00.024" "2019-01-09 14:23:00.024"
TransitionBlock "2019-01-09 14:23:00.024" "2019-01-09 14:23:40.024"
"Unused Time" "2019-01-09 14:23:40.024" "2019-01-09 14:27:00.024"
CAL_IRC+10216 "2019-01-09 14:27:00.024" "2019-01-09 14:30:00.024"
TransitionBlock "2019-01-09 14:30:00.024" "2019-01-09 14:31:00.024"
"Unused Time" "2019-01-09 14:31:00.024" "2019-01-09 14:37:00.024"
"IRAS 11461-3542" "2019-01-09 14:37:00.024" "2019-01-09 15:05:00.024"
TransitionBlock "2019-01-09 15:05:00.024" "2019-01-09 15:06:20.024"
"Unused Time" "2019-01-09 15:06:20.024" "2019-01-09 15:19:40.026"
CAL_0917+449 "2019-01-09 15:19:40.026" "2019-01-09 15:22:40.026"
TransitionBlock "2019-01-09 15:22:40.026" "2019-01-09 15:23:20.026"
"Unused Time" "2019-01-09 15:23:20.026" "2019-01-09 15:26:40.026"
CAL_IRC+10216 "2019-01-09 15:26:40.026" "2019-01-09 15:29:40.026"
TransitionBlock "2019-01-09 15:29:40.026" "2019-01-09 15:31:00.026"
"Unused Time" "2019-01-09 15:31:00.026" "2019-01-09 15:45:40.027"
"IRAS 16235+1900" "2019-01-09 15:45:40.027" "2019-01-09 16:13:40.027"
TransitionBlock "2019-01-09 16:13:40.027" "2019-01-09 16:15:00.027"
"Unused Time" "2019-01-09 16:15:00.027" "2019-01-09 16:16:40.028"
CAL_IRC+10216 "2019-01-09 16:16:40.028" "2019-01-09 16:19:40.028"
TransitionBlock "2019-01-09 16:19:40.028" "2019-01-09 16:20:20.028"
"Unused Time" "2019-01-09 16:20:20.028" "2019-01-09 16:27:00.000"
CAL_0917+449 "2019-01-09 16:27:00.000" "2019-01-09 16:30:00.000"
