target "start time (UTC)" "end time (UTC)"
CAL_CRL618 "2019-01-23 09:19:40.013" "2019-01-23 09:22:40.013"
"Unused Time" "2019-01-23 09:22:40.013" "2019-01-23 09:24:00.013"
CAL_CRL618 "2019-01-23 09:24:00.013" "2019-01-23 09:27:00.013"
"Unused Time" "2019-01-23 09:27:00.013" "2019-01-23 10:21:20.015"
CAL_CRL618 "2019-01-23 10:21:20.015" "2019-01-23 10:24:20.015"
CAL_CRL618 "2019-01-23 10:24:20.015" "2019-01-23 10:27:20.015"
TransitionBlock "2019-01-23 10:27:20.015" "2019-01-23 10:28:20.015"
"Unused Time" "2019-01-23 10:28:20.015" "2019-01-23 11:15:40.017"
CAL_IRC+10216 "2019-01-23 11:15:40.017" "2019-01-23 11:18:40.017"
TransitionBlock "2019-01-23 11:18:40.017" "2019-01-23 11:19:20.017"
"Unused Time" "2019-01-23 11:19:20.017" "2019-01-23 11:21:00.017"
CAL_0917+449 "2019-01-23 11:21:00.017" "2019-01-23 11:24:00.017"
"Unused Time" "2019-01-23 11:24:00.017" "2019-01-23 12:20:20.019"
CAL_0917+449 "2019-01-23 12:20:20.019" "2019-01-23 12:23:20.019"
TransitionBlock "2019-01-23 12:23:20.019" "2019-01-23 12:24:00.019"
"Unused Time" "2019-01-23 12:24:00.019" "2019-01-23 13:16:00.021"
CAL_IRC+10216 "2019-01-23 13:16:00.021" "2019-01-23 13:19:00.021"
TransitionBlock "2019-01-23 13:19:00.021" "2019-01-23 13:19:40.021"
"Unused Time" "2019-01-23 13:19:40.021" "2019-01-23 13:21:00.022"
CAL_0917+449 "2019-01-23 13:21:00.022" "2019-01-23 13:24:00.022"
TransitionBlock "2019-01-23 13:24:00.022" "2019-01-23 13:24:40.022"
"Unused Time" "2019-01-23 13:24:40.022" "2019-01-23 14:16:00.024"
CAL_IRC+10216 "2019-01-23 14:16:00.024" "2019-01-23 14:19:00.024"
TransitionBlock "2019-01-23 14:19:00.024" "2019-01-23 14:19:40.024"
"Unused Time" "2019-01-23 14:19:40.024" "2019-01-23 14:20:00.024"
CAL_0917+449 "2019-01-23 14:20:00.024" "2019-01-23 14:23:00.024"
TransitionBlock "2019-01-23 14:23:00.024" "2019-01-23 14:24:20.024"
"Unused Time" "2019-01-23 14:24:20.024" "2019-01-23 14:27:00.024"
CAL_Arp220 "2019-01-23 14:27:00.024" "2019-01-23 14:30:00.024"
TransitionBlock "2019-01-23 14:30:00.024" "2019-01-23 14:30:20.024"
"Unused Time" "2019-01-23 14:30:20.024" "2019-01-23 14:33:20.024"
"IRAS 16235+1900" "2019-01-23 14:33:20.024" "2019-01-23 15:01:20.024"
TransitionBlock "2019-01-23 15:01:20.024" "2019-01-23 15:02:40.024"
"Unused Time" "2019-01-23 15:02:40.024" "2019-01-23 15:15:00.026"
CAL_0917+449 "2019-01-23 15:15:00.026" "2019-01-23 15:18:00.026"
TransitionBlock "2019-01-23 15:18:00.026" "2019-01-23 15:19:20.026"
"Unused Time" "2019-01-23 15:19:20.026" "2019-01-23 15:19:40.026"
CAL_Arp220 "2019-01-23 15:19:40.026" "2019-01-23 15:22:40.026"
TransitionBlock "2019-01-23 15:22:40.026" "2019-01-23 15:24:00.026"
"Unused Time" "2019-01-23 15:24:00.026" "2019-01-23 15:26:40.026"
CAL_IRC+10216 "2019-01-23 15:26:40.026" "2019-01-23 15:29:40.026"
TransitionBlock "2019-01-23 15:29:40.026" "2019-01-23 15:31:00.026"
"Unused Time" "2019-01-23 15:31:00.026" "2019-01-23 16:27:00.000"
CAL_Arp220 "2019-01-23 16:27:00.000" "2019-01-23 16:30:00.000"
