target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-11 13:06:40.020" "2019-01-11 13:07:40.020"
"Unused Time" "2019-01-11 13:07:40.020" "2019-01-11 13:17:00.022"
CAL_1153+495 "2019-01-11 13:17:00.022" "2019-01-11 13:20:00.022"
TransitionBlock "2019-01-11 13:20:00.022" "2019-01-11 13:20:40.022"
"Unused Time" "2019-01-11 13:20:40.022" "2019-01-11 13:25:20.022"
CAL_IRC+10216 "2019-01-11 13:25:20.022" "2019-01-11 13:28:20.022"
TransitionBlock "2019-01-11 13:28:20.022" "2019-01-11 13:28:40.022"
"Unused Time" "2019-01-11 13:28:40.022" "2019-01-11 13:35:00.022"
STUDIES-1_offset_N2 "2019-01-11 13:35:00.022" "2019-01-11 14:06:00.022"
TransitionBlock "2019-01-11 14:06:00.022" "2019-01-11 14:07:20.022"
"Unused Time" "2019-01-11 14:07:20.022" "2019-01-11 14:15:00.024"
CAL_Arp220 "2019-01-11 14:15:00.024" "2019-01-11 14:18:00.024"
TransitionBlock "2019-01-11 14:18:00.024" "2019-01-11 14:19:20.024"
"Unused Time" "2019-01-11 14:19:20.024" "2019-01-11 14:20:00.024"
CAL_IRC+10216 "2019-01-11 14:20:00.024" "2019-01-11 14:23:00.024"
TransitionBlock "2019-01-11 14:23:00.024" "2019-01-11 14:23:40.024"
"Unused Time" "2019-01-11 14:23:40.024" "2019-01-11 14:26:00.024"
CAL_1153+495 "2019-01-11 14:26:00.024" "2019-01-11 14:29:00.024"
TransitionBlock "2019-01-11 14:29:00.024" "2019-01-11 14:30:00.024"
"Unused Time" "2019-01-11 14:30:00.024" "2019-01-11 14:42:20.025"
STUDIES-1_offset_N2 "2019-01-11 14:42:20.025" "2019-01-11 15:13:20.025"
TransitionBlock "2019-01-11 15:13:20.025" "2019-01-11 15:13:40.025"
"Unused Time" "2019-01-11 15:13:40.025" "2019-01-11 15:16:40.026"
CAL_IRC+10216 "2019-01-11 15:16:40.026" "2019-01-11 15:19:40.026"
TransitionBlock "2019-01-11 15:19:40.026" "2019-01-11 15:21:00.026"
"Unused Time" "2019-01-11 15:21:00.026" "2019-01-11 15:22:00.026"
CAL_Arp220 "2019-01-11 15:22:00.026" "2019-01-11 15:25:00.026"
TransitionBlock "2019-01-11 15:25:00.026" "2019-01-11 15:26:00.026"
"Unused Time" "2019-01-11 15:26:00.026" "2019-01-11 15:26:40.026"
CAL_1153+495 "2019-01-11 15:26:40.026" "2019-01-11 15:29:40.026"
TransitionBlock "2019-01-11 15:29:40.026" "2019-01-11 15:30:40.026"
"Unused Time" "2019-01-11 15:30:40.026" "2019-01-11 15:34:20.027"
STUDIES-1_offset_N2 "2019-01-11 15:34:20.027" "2019-01-11 16:05:20.027"
TransitionBlock "2019-01-11 16:05:20.027" "2019-01-11 16:06:40.027"
"Unused Time" "2019-01-11 16:06:40.027" "2019-01-11 16:18:40.028"
CAL_Arp220 "2019-01-11 16:18:40.028" "2019-01-11 16:21:40.028"
TransitionBlock "2019-01-11 16:21:40.028" "2019-01-11 16:22:40.028"
"Unused Time" "2019-01-11 16:22:40.028" "2019-01-11 16:24:40.028"
CAL_1153+495 "2019-01-11 16:24:40.028" "2019-01-11 16:27:40.028"
TransitionBlock "2019-01-11 16:27:40.028" "2019-01-11 16:29:20.028"
"Unused Time" "2019-01-11 16:29:20.028" "2019-01-11 16:52:00.029"
"IRAS 16029-3041" "2019-01-11 16:52:00.029" "2019-01-11 17:20:00.029"
TransitionBlock "2019-01-11 17:20:00.029" "2019-01-11 17:21:00.029"
"Unused Time" "2019-01-11 17:21:00.029" "2019-01-11 17:21:40.030"
CAL_Arp220 "2019-01-11 17:21:40.030" "2019-01-11 17:24:40.030"
TransitionBlock "2019-01-11 17:24:40.030" "2019-01-11 17:25:40.030"
"Unused Time" "2019-01-11 17:25:40.030" "2019-01-11 17:26:00.031"
CAL_1153+495 "2019-01-11 17:26:00.031" "2019-01-11 17:29:00.031"
TransitionBlock "2019-01-11 17:29:00.031" "2019-01-11 17:30:40.031"
"Unused Time" "2019-01-11 17:30:40.031" "2019-01-11 17:35:40.031"
"IRAS 16029-3041" "2019-01-11 17:35:40.031" "2019-01-11 18:03:40.031"
TransitionBlock "2019-01-11 18:03:40.031" "2019-01-11 18:05:20.031"
"Unused Time" "2019-01-11 18:05:20.031" "2019-01-11 18:15:20.032"
CAL_1153+495 "2019-01-11 18:15:20.032" "2019-01-11 18:18:20.032"
TransitionBlock "2019-01-11 18:18:20.032" "2019-01-11 18:20:00.032"
"Unused Time" "2019-01-11 18:20:00.032" "2019-01-11 18:23:40.033"
"Serpens South" "2019-01-11 18:23:40.033" "2019-01-11 19:04:40.033"
TransitionBlock "2019-01-11 19:04:40.033" "2019-01-11 19:06:20.033"
"Unused Time" "2019-01-11 19:06:20.033" "2019-01-11 19:15:00.035"
CAL_1153+495 "2019-01-11 19:15:00.035" "2019-01-11 19:18:00.035"
TransitionBlock "2019-01-11 19:18:00.035" "2019-01-11 19:19:00.035"
"Unused Time" "2019-01-11 19:19:00.035" "2019-01-11 19:19:20.035"
CAL_Arp220 "2019-01-11 19:19:20.035" "2019-01-11 19:22:20.035"
TransitionBlock "2019-01-11 19:22:20.035" "2019-01-11 19:23:20.035"
"Unused Time" "2019-01-11 19:23:20.035" "2019-01-11 19:35:40.035"
"NGC 6334 Field 1" "2019-01-11 19:35:40.035" "2019-01-11 20:16:40.035"
TransitionBlock "2019-01-11 20:16:40.035" "2019-01-11 20:17:40.035"
"Unused Time" "2019-01-11 20:17:40.035" "2019-01-11 20:27:00.000"
CAL_Arp220 "2019-01-11 20:27:00.000" "2019-01-11 20:30:00.000"
