target "start time (UTC)" "end time (UTC)"
CAL_CRL618 "2019-02-10 09:27:00.013" "2019-02-10 09:30:00.013"
TransitionBlock "2019-02-10 09:30:00.013" "2019-02-10 09:30:40.013"
"Unused Time" "2019-02-10 09:30:40.013" "2019-02-10 10:18:20.015"
CAL_0529+075 "2019-02-10 10:18:20.015" "2019-02-10 10:21:20.015"
TransitionBlock "2019-02-10 10:21:20.015" "2019-02-10 10:23:00.015"
"Unused Time" "2019-02-10 10:23:00.015" "2019-02-10 11:22:00.017"
CAL_1418+546 "2019-02-10 11:22:00.017" "2019-02-10 11:25:00.017"
TransitionBlock "2019-02-10 11:25:00.017" "2019-02-10 11:25:40.017"
"Unused Time" "2019-02-10 11:25:40.017" "2019-02-10 12:18:20.019"
CAL_Arp220 "2019-02-10 12:18:20.019" "2019-02-10 12:21:20.019"
TransitionBlock "2019-02-10 12:21:20.019" "2019-02-10 12:22:00.019"
"Unused Time" "2019-02-10 12:22:00.019" "2019-02-10 12:24:20.020"
CAL_1418+546 "2019-02-10 12:24:20.020" "2019-02-10 12:27:20.020"
"Unused Time" "2019-02-10 12:27:20.020" "2019-02-10 13:16:20.022"
CAL_1418+546 "2019-02-10 13:16:20.022" "2019-02-10 13:19:20.022"
TransitionBlock "2019-02-10 13:19:20.022" "2019-02-10 13:20:00.022"
"Unused Time" "2019-02-10 13:20:00.022" "2019-02-10 13:25:20.022"
CAL_Arp220 "2019-02-10 13:25:20.022" "2019-02-10 13:28:20.022"
TransitionBlock "2019-02-10 13:28:20.022" "2019-02-10 13:29:00.022"
"Unused Time" "2019-02-10 13:29:00.022" "2019-02-10 14:20:00.024"
CAL_1418+546 "2019-02-10 14:20:00.024" "2019-02-10 14:23:00.024"
TransitionBlock "2019-02-10 14:23:00.024" "2019-02-10 14:23:40.024"
"Unused Time" "2019-02-10 14:23:40.024" "2019-02-10 14:26:00.024"
CAL_Arp220 "2019-02-10 14:26:00.024" "2019-02-10 14:29:00.024"
TransitionBlock "2019-02-10 14:29:00.024" "2019-02-10 14:29:40.024"
"Unused Time" "2019-02-10 14:29:40.024" "2019-02-10 15:16:40.026"
CAL_1418+546 "2019-02-10 15:16:40.026" "2019-02-10 15:19:40.026"
TransitionBlock "2019-02-10 15:19:40.026" "2019-02-10 15:20:20.026"
"Unused Time" "2019-02-10 15:20:20.026" "2019-02-10 15:22:00.026"
CAL_Arp220 "2019-02-10 15:22:00.026" "2019-02-10 15:25:00.026"
TransitionBlock "2019-02-10 15:25:00.026" "2019-02-10 15:26:00.026"
"Unused Time" "2019-02-10 15:26:00.026" "2019-02-10 15:26:40.026"
CAL_16293-2422 "2019-02-10 15:26:40.026" "2019-02-10 15:29:40.026"
TransitionBlock "2019-02-10 15:29:40.026" "2019-02-10 15:31:00.026"
"Unused Time" "2019-02-10 15:31:00.026" "2019-02-10 15:35:40.027"
NEP-16 "2019-02-10 15:35:40.027" "2019-02-10 16:17:20.027"
TransitionBlock "2019-02-10 16:17:20.027" "2019-02-10 16:18:00.027"
"Unused Time" "2019-02-10 16:18:00.027" "2019-02-10 16:18:40.028"
CAL_1418+546 "2019-02-10 16:18:40.028" "2019-02-10 16:21:40.028"
TransitionBlock "2019-02-10 16:21:40.028" "2019-02-10 16:23:00.028"
"Unused Time" "2019-02-10 16:23:00.028" "2019-02-10 16:24:40.028"
CAL_16293-2422 "2019-02-10 16:24:40.028" "2019-02-10 16:27:40.028"
TransitionBlock "2019-02-10 16:27:40.028" "2019-02-10 16:28:00.028"
"Unused Time" "2019-02-10 16:28:00.028" "2019-02-10 16:44:20.029"
"IRAS 17441-2411" "2019-02-10 16:44:20.029" "2019-02-10 17:12:20.029"
TransitionBlock "2019-02-10 17:12:20.029" "2019-02-10 17:13:20.029"
"Unused Time" "2019-02-10 17:13:20.029" "2019-02-10 17:16:00.030"
CAL_Arp220 "2019-02-10 17:16:00.030" "2019-02-10 17:19:00.030"
TransitionBlock "2019-02-10 17:19:00.030" "2019-02-10 17:20:00.030"
"Unused Time" "2019-02-10 17:20:00.030" "2019-02-10 17:20:20.030"
CAL_16293-2422 "2019-02-10 17:20:20.030" "2019-02-10 17:23:20.030"
TransitionBlock "2019-02-10 17:23:20.030" "2019-02-10 17:24:40.030"
"Unused Time" "2019-02-10 17:24:40.030" "2019-02-10 17:26:00.031"
CAL_1418+546 "2019-02-10 17:26:00.031" "2019-02-10 17:29:00.031"
TransitionBlock "2019-02-10 17:29:00.031" "2019-02-10 17:30:40.031"
"Unused Time" "2019-02-10 17:30:40.031" "2019-02-10 17:37:00.031"
"IRAS 17239-2812" "2019-02-10 17:37:00.031" "2019-02-10 18:05:00.031"
TransitionBlock "2019-02-10 18:05:00.031" "2019-02-10 18:06:40.031"
"Unused Time" "2019-02-10 18:06:40.031" "2019-02-10 18:15:20.032"
CAL_1418+546 "2019-02-10 18:15:20.032" "2019-02-10 18:18:20.032"
TransitionBlock "2019-02-10 18:18:20.032" "2019-02-10 18:19:00.032"
"Unused Time" "2019-02-10 18:19:00.032" "2019-02-10 18:23:40.033"
CAL_Arp220 "2019-02-10 18:23:40.033" "2019-02-10 18:26:40.033"
TransitionBlock "2019-02-10 18:26:40.033" "2019-02-10 18:27:40.033"
"Unused Time" "2019-02-10 18:27:40.033" "2019-02-10 18:40:20.033"
"IRAS 18194-2708" "2019-02-10 18:40:20.033" "2019-02-10 19:08:20.033"
TransitionBlock "2019-02-10 19:08:20.033" "2019-02-10 19:09:20.033"
"Unused Time" "2019-02-10 19:09:20.033" "2019-02-10 19:18:20.035"
CAL_Arp220 "2019-02-10 19:18:20.035" "2019-02-10 19:21:20.035"
TransitionBlock "2019-02-10 19:21:20.035" "2019-02-10 19:22:20.035"
"Unused Time" "2019-02-10 19:22:20.035" "2019-02-10 19:24:20.035"
CAL_16293-2422 "2019-02-10 19:24:20.035" "2019-02-10 19:27:20.035"
TransitionBlock "2019-02-10 19:27:20.035" "2019-02-10 19:28:00.035"
"Unused Time" "2019-02-10 19:28:00.035" "2019-02-10 19:36:20.035"
"IRAS 18194-2708" "2019-02-10 19:36:20.035" "2019-02-10 20:04:20.035"
TransitionBlock "2019-02-10 20:04:20.035" "2019-02-10 20:05:00.035"
"Unused Time" "2019-02-10 20:05:00.035" "2019-02-10 20:16:20.037"
CAL_16293-2422 "2019-02-10 20:16:20.037" "2019-02-10 20:19:20.037"
TransitionBlock "2019-02-10 20:19:20.037" "2019-02-10 20:20:20.037"
"Unused Time" "2019-02-10 20:20:20.037" "2019-02-10 20:27:00.000"
CAL_Arp220 "2019-02-10 20:27:00.000" "2019-02-10 20:30:00.000"
