target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-02-09 15:20:20.026" "2019-02-09 15:22:00.026"
CAL_Arp220 "2019-02-09 15:22:00.026" "2019-02-09 15:25:00.026"
TransitionBlock "2019-02-09 15:25:00.026" "2019-02-09 15:26:00.026"
"Unused Time" "2019-02-09 15:26:00.026" "2019-02-09 15:26:40.026"
CAL_16293-2422 "2019-02-09 15:26:40.026" "2019-02-09 15:29:40.026"
TransitionBlock "2019-02-09 15:29:40.026" "2019-02-09 15:30:00.026"
"Unused Time" "2019-02-09 15:30:00.026" "2019-02-09 15:48:40.027"
"IRAS 16029-3041" "2019-02-09 15:48:40.027" "2019-02-09 16:16:40.027"
TransitionBlock "2019-02-09 16:16:40.027" "2019-02-09 16:18:00.027"
"Unused Time" "2019-02-09 16:18:00.027" "2019-02-09 16:18:40.028"
CAL_1308+326 "2019-02-09 16:18:40.028" "2019-02-09 16:21:40.028"
TransitionBlock "2019-02-09 16:21:40.028" "2019-02-09 16:23:00.028"
"Unused Time" "2019-02-09 16:23:00.028" "2019-02-09 16:24:40.028"
CAL_16293-2422 "2019-02-09 16:24:40.028" "2019-02-09 16:27:40.028"
TransitionBlock "2019-02-09 16:27:40.028" "2019-02-09 16:28:00.028"
"Unused Time" "2019-02-09 16:28:00.028" "2019-02-09 16:42:00.029"
"IRAS 17441-2411" "2019-02-09 16:42:00.029" "2019-02-09 17:10:00.029"
TransitionBlock "2019-02-09 17:10:00.029" "2019-02-09 17:10:20.029"
"Unused Time" "2019-02-09 17:10:20.029" "2019-02-09 17:20:20.030"
CAL_16293-2422 "2019-02-09 17:20:20.030" "2019-02-09 17:23:20.030"
TransitionBlock "2019-02-09 17:23:20.030" "2019-02-09 17:24:40.030"
"Unused Time" "2019-02-09 17:24:40.030" "2019-02-09 17:26:00.031"
CAL_1308+326 "2019-02-09 17:26:00.031" "2019-02-09 17:29:00.031"
TransitionBlock "2019-02-09 17:29:00.031" "2019-02-09 17:30:20.031"
"Unused Time" "2019-02-09 17:30:20.031" "2019-02-09 17:35:40.031"
"IRAS 17239-2812" "2019-02-09 17:35:40.031" "2019-02-09 18:03:40.031"
TransitionBlock "2019-02-09 18:03:40.031" "2019-02-09 18:05:00.031"
"Unused Time" "2019-02-09 18:05:00.031" "2019-02-09 18:15:20.032"
CAL_1308+326 "2019-02-09 18:15:20.032" "2019-02-09 18:18:20.032"
TransitionBlock "2019-02-09 18:18:20.032" "2019-02-09 18:19:00.032"
"Unused Time" "2019-02-09 18:19:00.032" "2019-02-09 18:23:40.033"
CAL_Arp220 "2019-02-09 18:23:40.033" "2019-02-09 18:26:40.033"
TransitionBlock "2019-02-09 18:26:40.033" "2019-02-09 18:27:40.033"
"Unused Time" "2019-02-09 18:27:40.033" "2019-02-09 18:34:40.033"
"IRAS 16534-3030" "2019-02-09 18:34:40.033" "2019-02-09 19:02:40.033"
TransitionBlock "2019-02-09 19:02:40.033" "2019-02-09 19:03:40.033"
"Unused Time" "2019-02-09 19:03:40.033" "2019-02-09 19:18:20.035"
CAL_Arp220 "2019-02-09 19:18:20.035" "2019-02-09 19:21:20.035"
TransitionBlock "2019-02-09 19:21:20.035" "2019-02-09 19:22:20.035"
"Unused Time" "2019-02-09 19:22:20.035" "2019-02-09 19:24:20.035"
CAL_16293-2422 "2019-02-09 19:24:20.035" "2019-02-09 19:27:20.035"
TransitionBlock "2019-02-09 19:27:20.035" "2019-02-09 19:27:40.035"
"Unused Time" "2019-02-09 19:27:40.035" "2019-02-09 19:33:20.035"
"IRAS 16534-3030" "2019-02-09 19:33:20.035" "2019-02-09 20:01:20.035"
TransitionBlock "2019-02-09 20:01:20.035" "2019-02-09 20:01:40.035"
"Unused Time" "2019-02-09 20:01:40.035" "2019-02-09 20:16:20.037"
CAL_16293-2422 "2019-02-09 20:16:20.037" "2019-02-09 20:19:20.037"
TransitionBlock "2019-02-09 20:19:20.037" "2019-02-09 20:20:20.037"
"Unused Time" "2019-02-09 20:20:20.037" "2019-02-09 20:27:00.000"
CAL_Arp220 "2019-02-09 20:27:00.000" "2019-02-09 20:30:00.000"
