isoTime,mean,median,count
2010-06-26,0.2177633142926703,0.2182,32912
2010-06-27,0.18250197603858945,0.1721,25708
2010-06-28,0.12027878145946326,0.1181,31628
2010-06-29,0.13047262958077632,0.1301,31081
2010-06-30,0.12894681250198384,0.1216,31451
2010-07-01,0.1408902822914706,0.1321,31386
2010-07-02,0.11037740362498691,0.1093,32607
2010-07-03,0.12674204489393287,0.1257,32432
2010-07-04,0.1566540776342462,0.1576,32666
2010-07-05,0.11337534768468212,0.1131,32285
2010-07-06,0.08736674593125368,0.0873,32381
2010-07-07,0.07626022870881544,0.0766,32443
2010-07-08,0.07583678763016694,0.0767,31690
2010-07-09,0.10191170478965776,0.1159,33969
2010-07-10,0.05386301377964089,0.0469,33818
2010-07-11,0.0899184374266304,0.0959,34072
2010-07-12,0.11570696348141442,0.1218,30861
2010-07-13,0.08948413540093264,0.0877,32437
2010-07-14,0.23875286219782282,0.2428,30239
2010-07-15,0.09466595535231975,0.0929,31491
2010-07-16,0.09548887258810372,0.09699999999999999,31355
2010-07-17,0.06310597927972347,0.0629,30405
2010-07-18,0.05230593767050865,0.0509,31157
2010-07-19,0.07643795057566106,0.0768,27881
2010-07-20,0.07180536161243481,0.0621,30364
2010-07-21,0.09299905020786693,0.0929,31270
2010-07-22,0.04866735890932112,0.046,31540
2010-07-23,0.047791893009350384,0.0443,31442
2010-07-24,0.0876135128096619,0.0877,30719
2010-07-25,0.0632628742907765,0.0691,30491
2010-07-26,0.09117156455464047,0.0909,30571
2010-07-27,0.11614790898490537,0.1145,31731
2010-07-28,0.07414077564334896,0.07,2759
2010-07-29,0.0869614116266917,0.0868,30688
2010-07-30,0.07191726345269306,0.0713,34993
2010-07-31,0.06941416264434926,0.0696,32734
2010-08-01,0.0611952560102787,0.0643,32694
2010-08-02,0.0707900997459912,0.0709,32282
2010-08-03,0.06849859726836581,0.0656,32508
2010-08-04,0.054355768874050074,0.052000000000000005,32346
2010-08-05,0.09619222357229383,0.0977,32920
2010-08-06,0.10057390491153262,0.1003,26733
2010-08-07,,,0
2010-08-08,,,0
2010-08-09,,,0
2010-08-10,0.07819252627481456,0.0785,33397
2010-08-11,0.07246760705589027,0.0673,33674
2010-08-12,0.0801676741092882,0.0799,35337
2010-08-13,0.07614415654444148,0.0754,35236
2010-08-14,0.08762509317927404,0.0875,32196
2010-08-15,0.0814835604623021,0.079,34782
2010-08-16,0.07811115675736655,0.0826,35539
2010-08-17,0.17955099328032337,0.1829,34079
2010-08-18,0.10043235173685051,0.0987,29306
2010-08-19,0.1254035223633912,0.1213,29043
2010-08-20,0.1340129891661636,0.1273,34983
2010-08-21,0.08734946321617837,0.0872,35396
2010-08-22,0.054294489213111086,0.053,35367
2010-08-23,0.05998364021438306,0.0609,23136
2010-08-24,0.0913341917512241,0.0891,35181
2010-08-25,0.08364524905042522,0.0839,32383
2010-08-26,0.06658540234533007,0.0673,32149
2010-08-27,0.0651361780961502,0.062,32387
2010-08-28,0.062498042737688254,0.059000000000000004,32290
2010-08-29,0.09019490197274078,0.0933,32797
2010-08-30,0.06698071499258056,0.0667,32336
2010-08-31,0.0603969249500464,0.0609,32032
2010-09-01,0.08030865073140725,0.0825,29327
2010-09-02,0.09840142944974264,0.0993,32530
2010-09-03,0.07094222764173318,0.071,29933
2010-09-04,0.08770279916425658,0.0882,34939
2010-09-05,0.07847941452672934,0.0788,30881
2010-09-06,0.06986663578494172,0.0691,33461
2010-09-07,0.07873380804035034,0.0778,33705
2010-09-08,,,0
2010-09-09,0.05878227624522344,0.0525,31139
2010-09-10,0.07101565961303984,0.0717,35301
2010-09-11,0.05248163011530437,0.0539,35384
2010-09-12,0.05000488218341919,0.0457,35394
2010-09-13,0.05355369849923945,0.0527,35582
2010-09-14,,,0
2010-09-15,,,0
2010-09-16,,,0
2010-09-17,0.08386840350418542,0.0841,15296
2010-09-18,0.08293379086456358,0.084,35116
2010-09-19,0.12312065054447777,0.1254,35355
2010-09-20,0.11751787203858324,0.1196,35245
2010-09-21,0.08994417740878415,0.0874,13731
2010-09-22,0.07096706016034464,0.0704,31682
2010-09-23,0.09482333465081645,0.094,32891
2010-09-24,0.11399638923583377,0.11285,35228
2010-09-25,0.10984239365331695,0.1106,35168
2010-09-26,0.08879523795977215,0.0877,35153
2010-09-27,0.11377552989245705,0.1137,35243
2010-09-28,0.08717379815533964,0.0838,33719
2010-09-29,0.07439734361353408,0.0752,33203
2010-09-30,0.06098651593011318,0.0614,29190
2010-10-01,0.06270398320594132,0.0619,18578
2010-10-02,0.0825263926679106,0.08900000000000001,34915
2010-10-03,0.12342159635185158,0.1232,34867
2010-10-04,0.09162916255880507,0.0856,35501
2010-10-05,0.05094489783761328,0.0496,16787
2010-10-06,0.18272866216975922,0.18405,17790
2010-10-07,0.045912041228888006,0.0461,35121
2010-10-08,0.04123899957246483,0.0401,35085
2010-10-09,0.048151147929679956,0.0485,34584
2010-10-10,0.06790257335189077,0.0627,35207
2010-10-11,0.08161614677842266,0.0794,34719
2010-10-12,0.04406371435925192,0.0435,34967
2010-10-13,,,0
2010-10-14,0.04418228475882785,0.0436,35286
2010-10-15,0.055171600727603465,0.0553,35184
2010-10-16,0.068920058007477,0.0693,28617
2010-10-17,0.08302455300011066,0.0816,27349
2010-10-18,0.17730041873278243,0.182,27225
2010-10-19,0.11182532326569215,0.1128,21190
2010-10-20,0.2585965555949432,0.2917,16926
2010-10-21,0.10895192502167322,0.1064,27688
2010-10-22,0.06077457317727873,0.0615,27939
2010-10-23,0.05446491228070304,0.0543,27759
2010-10-24,0.0928767473516006,0.0989,33794
2010-10-25,0.2711638536773666,0.2585,31082
2010-10-26,0.1571730134385006,0.1531,27384
2010-10-27,0.1482565701722211,0.1488,27290
2010-10-28,0.1221436997065235,0.1221,10563
2010-10-29,0.10248745064254439,0.1023,27858
2010-10-30,0.07106330293418271,0.0691,35308
2010-10-31,0.059200478859748815,0.0606,35501
2010-11-01,0.054250023262700536,0.0534,23643
2010-11-02,0.09319200552848078,0.0924,27494
2010-11-03,0.09541991088432794,0.0919,27829
2010-11-04,0.15351899437257477,0.1548,27366
2010-11-05,0.06218376377033486,0.0615,27414
2010-11-06,,,0
2010-11-07,0.05026467806784101,0.0506,35318
2010-11-08,0.046077668201985146,0.0459,35389
2010-11-09,0.04094219178082206,0.0413,34310
2010-11-10,0.04941002704663981,0.0453,30318
2010-11-11,0.0676781533364361,0.06795000000000001,34408
2010-11-12,0.07983453359962644,0.0772,34048
2010-11-13,0.1184430488459425,0.1188,35397
2010-11-14,0.1625925561876878,0.1602,35506
2010-11-15,0.17176032004741448,0.157,20247
2010-11-16,0.08784411856740361,0.0881,35153
2010-11-17,0.11657752146537209,0.1116,34940
2010-11-18,0.3687864899833107,0.3803,23960
2010-11-19,0.2944393939393942,0.2937,363
2010-11-20,0.24759303930393153,0.2479,16665
2010-11-21,0.12468634462444508,0.1217,33950
2010-11-22,0.23925069301495622,0.2421,29148
2010-11-23,,,0
2010-11-24,,,0
2010-11-25,0.17401538304748806,0.1769,34343
2010-11-26,0.047264439037912796,0.0472,32471
2010-11-27,0.04812304926493719,0.0484,34487
2010-11-28,0.06135401981646538,0.0613,30076
2010-11-29,0.13176837087548635,0.1319,30943
2010-11-30,0.11571631088742336,0.1171,34572
2010-12-01,0.12165519630484978,0.1119,5196
2010-12-02,0.11837334434728077,0.1186,35107
2010-12-03,,,0
2010-12-04,0.2038291702840173,0.2199,32252
2010-12-05,0.03476477821565125,0.0336,33749
2010-12-06,0.04118135509069048,0.0412,30212
2010-12-07,0.03628329227119343,0.0353,32877
2010-12-08,0.04881651153607698,0.0489,17727
2010-12-09,0.07846170304070776,0.078,32624
2010-12-10,,,0
2010-12-11,,,0
2010-12-12,0.1212883347532599,0.1216,15259
2010-12-13,0.1360398350249546,0.1362,29459
2010-12-14,0.11061814035297292,0.1078,33544
2010-12-15,0.0927869177610905,0.0925,33427
2010-12-16,0.12471429482018177,0.1264,29808
2010-12-17,0.12096985776643371,0.1218,33677
2010-12-18,0.12479823227859033,0.1227,33942
2010-12-19,0.289001800306019,0.2547,30717
2010-12-20,,,0
2010-12-21,,,0
2010-12-22,,,0
2010-12-23,,,0
2010-12-24,,,0
2010-12-25,,,0
2010-12-26,0.2748191711868034,0.2601,23045
2010-12-27,0.2169343855655611,0.2084,29873
2010-12-28,0.3985968875853609,0.4007,22844
2010-12-29,,,0
2010-12-30,0.09558848821876843,0.09175,34886
2010-12-31,0.07615130406657016,0.0779,34009
2011-01-01,0.10073613375626383,0.1074,33733
2011-01-02,0.13249123812351665,0.1279,33680
2011-01-03,0.09710591748450048,0.0866,30976
2011-01-04,0.052613376516239395,0.0525,32729
2011-01-05,0.18462214797278767,0.1846,33371
2011-01-06,0.06385627218559742,0.0599,31552
2011-01-07,0.12628378985045668,0.1037,32967
2011-01-08,,,0
2011-01-09,,,0
2011-01-10,0.23065542737457828,0.2351,30079
2011-01-11,,,0
2011-01-12,,,0
2011-01-13,,,0
2011-01-14,0.2877590170894811,0.2868,9421
2011-01-15,0.22875964589490186,0.2286,33154
2011-01-16,0.12596167093120034,0.1258,34783
2011-01-17,0.1541185056046985,0.1513,34703
2011-01-18,0.16858997048074262,0.1783,14228
2011-01-19,,,0
2011-01-20,,,0
2011-01-21,,,0
2011-01-22,,,0
2011-01-23,,,0
2011-01-24,,,0
2011-01-25,,,0
2011-01-26,,,0
2011-01-27,,,0
2011-01-28,,,0
2011-01-29,,,0
2011-01-30,,,0
2011-01-31,,,0
2011-02-01,,,0
2011-02-02,,,0
2011-02-03,,,0
2011-02-04,,,0
2011-02-05,,,0
2011-02-06,,,0
2011-02-07,,,0
2011-02-08,,,0
2011-02-09,,,0
2011-02-10,,,0
2011-02-11,,,0
2011-02-12,,,0
2011-02-13,,,0
2011-02-14,,,0
2011-02-15,,,0
2011-02-16,,,0
2011-02-17,,,0
2011-02-18,,,0
2011-02-19,,,0
2011-02-20,,,0
2011-02-21,,,0
2011-02-22,,,0
2011-02-23,,,0
2011-02-24,,,0
2011-02-25,,,0
2011-02-26,,,0
2011-02-27,,,0
2011-02-28,,,0
2011-03-01,,,0
2011-03-02,,,0
2011-03-03,,,0
2011-03-04,,,0
2011-03-05,,,0
2011-03-06,,,0
2011-03-07,,,0
2011-03-08,,,0
2011-03-09,,,0
2011-03-10,,,0
2011-03-11,,,0
2011-03-12,,,0
2011-03-13,,,0
2011-03-14,,,0
2011-03-15,0.07921193101679824,0.078,31196
2011-03-16,0.05039416612164877,0.0497,30580
2011-03-17,0.044151431833006544,0.0447,30660
2011-03-18,0.05359774523570681,0.0533,24925
2011-03-19,0.12129052124473999,0.1196,23041
2011-03-20,0.04524233514032891,0.0442,29146
2011-03-21,0.05916286665279696,0.0589,19228
2011-03-22,0.10045168037084007,0.1006,18121
2011-03-23,0.11191213919611226,0.1119,22242
2011-03-24,0.0964296748565508,0.099,27188
2011-03-25,0.06957963375641979,0.069,20642
2011-03-26,0.0824513365483963,0.0826,29030
2011-03-27,0.13024124117891228,0.1261,4818
2011-03-28,0.2266005362365949,0.226,6154
2011-03-29,0.12475911450208559,0.1308,35257
2011-03-30,0.03233867992766426,0.0318,27650
2011-03-31,0.04564674476029829,0.0448,33208
2011-04-01,0.11929870521861606,0.1142,35450
2011-04-02,0.12937709168973544,0.1301,35402
2011-04-03,0.09768834207341646,0.0964,22311
2011-04-04,0.1349335500577069,0.134,35529
2011-04-05,0.18590865867922854,0.1864,31633
2011-04-06,,,0
2011-04-07,,,0
2011-04-08,,,0
2011-04-09,,,0
2011-04-10,,,0
2011-04-11,0.5106001216227977,0.4931,23022
2011-04-12,0.265204493268847,0.2644,34318
2011-04-13,0.2532355105154892,0.2523,30146
2011-04-14,0.25197851880573857,0.2583,28369
2011-04-15,0.27300314249652097,0.2767,30899
2011-04-16,0.10765279968024573,0.1041,27521
2011-04-17,0.09910291895831816,0.0954,30182
2011-04-18,0.08853938248489708,0.0854,28307
2011-04-19,0.09959914476291412,0.0999,30284
2011-04-20,0.0889985702039017,0.0885,32662
2011-04-21,0.0962549961004537,0.0929,32055
2011-04-22,0.10280406346020923,0.094,31894
2011-04-23,0.07998371189573579,0.0844,31919
2011-04-24,0.04179647902364686,0.0409,32775
2011-04-25,0.28128622792453195,0.3313,33125
2011-04-26,0.2952016339677844,0.3028,34150
2011-04-27,0.29499529304406813,0.2956,33971
2011-04-28,0.30947041169906175,0.3056,34054
2011-04-29,0.13710685662390645,0.1328,35236
2011-04-30,0.11089245234341723,0.0778,34885
2011-05-01,0.1811981903590888,0.2069,31719
2011-05-02,0.4800533294392519,0.4509,1712
2011-05-03,,,0
2011-05-04,0.2504041443269098,0.2491,13802
2011-05-05,0.239190509314407,0.2316,20989
2011-05-06,0.3662132788559758,0.3655,979
2011-05-07,0.3474945913461542,0.3426,4992
2011-05-08,,,0
2011-05-09,,,0
2011-05-10,,,0
2011-05-11,0.24520103155525128,0.2133,32863
2011-05-12,0.15389475148529513,0.1503,34505
2011-05-13,0.32321670693548166,0.3211,25247
2011-05-14,0.3480075071959306,0.3331,29878
2011-05-15,0.2968856052967664,0.2977,29754
2011-05-16,0.22179929117398206,0.218,30614
2011-05-17,0.1962151793427848,0.1944,31253
2011-05-18,0.20007001491957735,0.1976,30832
2011-05-19,0.3029048433382142,0.2953,17075
2011-05-20,0.24304035185356762,0.2456,32343
2011-05-21,0.1296224606696255,0.1312,24790
2011-05-22,0.08613670570409279,0.08800000000000001,31679
2011-05-23,0.06304497018485182,0.0619,33540
2011-05-24,0.07014931774456327,0.0697,33785
2011-05-25,0.08632120171921577,0.0846,34667
2011-05-26,0.07871199456336955,0.0795,29430
2011-05-27,0.06227657248761199,0.0624,26439
2011-05-28,0.07634463232912118,0.0785,30870
2011-05-29,0.23195420780292614,0.2327,31501
2011-05-30,0.19147734534382918,0.1889,31861
2011-05-31,0.10640360611597274,0.1059,31197
2011-06-01,0.1346047388502377,0.1341,31189
2011-06-02,0.1772588527936061,0.1768,23518
2011-06-03,0.22620641281187842,0.2238,14549
2011-06-04,0.12336985088736703,0.1187,23271
2011-06-05,,,0
2011-06-06,,,0
2011-06-07,0.18748589059052564,0.1838,31277
2011-06-08,0.2644692472225762,0.266,31324
2011-06-09,0.21869699848024074,0.2205,31584
2011-06-10,0.19996628034964126,0.1987,30890
2011-06-11,0.2084959513782616,0.209,31344
2011-06-12,0.29631605881047834,0.2966,31559
2011-06-13,0.21250651029362955,0.2119,29630
2011-06-14,0.2049764834788554,0.2045,29205
2011-06-15,0.11856309719413594,0.1062,31648
2011-06-16,0.19718475992307932,0.1925,31719
2011-06-17,0.16847455576103543,0.1732,24874
2011-06-18,0.07362392277067176,0.0722,28383
2011-06-19,0.06316448263642825,0.0633,28220
2011-06-20,0.11067934260869274,0.111,28750
2011-06-21,0.0669498351005372,0.0672,28199
2011-06-22,0.13043427985751646,0.1254,29758
2011-06-23,0.19968676205076707,0.1995,29355
2011-06-24,0.18629792688623753,0.1859,34248
2011-06-25,0.15859133327496155,0.159,34269
2011-06-26,0.2415891917964861,0.2429,27988
2011-06-27,0.20843647372403976,0.2054,30389
2011-06-28,0.1623433376292666,0.1616,31813
2011-06-29,0.1257662492172858,0.1228,31940
2011-06-30,0.09519851093836905,0.0939,30489
2011-07-01,0.0860928075870396,0.0842,31422
2011-07-02,0.08245355000475862,0.0822,31507
2011-07-03,0.10738427136455371,0.1074,32355
2011-07-04,0.11768985242349783,0.11699999999999999,29544
2011-07-05,0.10980854801298523,0.1106,32335
2011-07-06,0.09392539105356947,0.0929,31901
2011-07-07,0.0623382585539046,0.0624,24784
2011-07-08,0.10122837538595784,0.0995,32063
2011-07-09,0.04151002461189023,0.0418,31692
2011-07-10,0.047268860432187546,0.0476,32486
2011-07-11,0.15798375571250522,0.1581,4814
2011-07-12,0.08725707494590518,0.08199999999999999,30502
2011-07-13,0.0552532848434882,0.0552,33959
2011-07-14,0.07756585187760914,0.0832,28760
2011-07-15,0.13832847575216542,0.1398,29116
2011-07-16,0.08295430949445108,0.0794,32440
2011-07-17,0.08506074505749403,0.0842,31917
2011-07-18,0.08895988838726214,0.0836,31896
2011-07-19,0.06564905678323478,0.0651,31541
2011-07-20,0.05659550229580975,0.0571,28748
2011-07-21,0.0568530837941272,0.057,30563
2011-07-22,0.06514649929039641,0.0636,29594
2011-07-23,0.059400509470524714,0.0604,31994
2011-07-24,0.07417000128832858,0.0723,31048
2011-07-25,0.07982921276789082,0.0737,32989
2011-07-26,0.057177337981948,0.0573,34132
2011-07-27,0.09624046612253086,0.0971,30507
2011-07-28,0.11279365719057531,0.1044,27543
2011-07-29,0.0799253715745489,0.08,34448
2011-07-30,0.10304542829296796,0.1037,27703
2011-07-31,0.1192930136823943,0.1163,33766
2011-08-01,0.13864612838431437,0.138,35347
2011-08-02,0.1082490604823572,0.1071,34539
2011-08-03,0.09876053999422804,0.0973,34630
2011-08-04,0.06866986527519556,0.0709,33921
2011-08-05,0.04054919223358174,0.0404,33735
2011-08-06,0.04525849875554095,0.0468,32946
2011-08-07,0.09031316484345307,0.0896,31812
2011-08-08,0.08953548358578037,0.0883,33934
2011-08-09,0.07871643574375393,0.0787,25694
2011-08-10,0.1369175734049369,0.1346,34262
2011-08-11,0.11749548998440487,0.1179,25011
2011-08-12,0.1470676957653128,0.1469,33816
2011-08-13,0.2645054696132588,0.2527,27150
2011-08-14,0.3609046275186382,0.36775,32458
2011-08-15,0.13046683482230648,0.1252,35483
2011-08-16,0.10655559836743461,0.1055,35037
2011-08-17,0.09055339068100114,0.0902,34875
2011-08-18,0.07977218786850818,0.0787,34769
2011-08-19,0.06251227558020701,0.0623,13702
2011-08-20,0.09634100506879383,0.0968,34525
2011-08-21,0.28870078690256007,0.2816,18935
2011-08-22,0.289946791255289,0.2884,2836
2011-08-23,0.10623481868469475,0.1062,13016
2011-08-24,0.1025489537510402,0.1024,16822
2011-08-25,,,0
2011-08-26,0.044774823876007966,0.0448,15614
2011-08-27,0.04413553266707268,0.0441,29418
2011-08-28,0.06194126989560148,0.062,29215
2011-08-29,0.0886276318781284,0.0872,35184
2011-08-30,0.11069174286633471,0.1112,21763
2011-08-31,0.05770189917731801,0.0562,34278
2011-09-01,0.14229918461686666,0.1444,31151
2011-09-02,0.06586441814595717,0.0655,22815
2011-09-03,0.04849598839338706,0.0489,35497
2011-09-04,0.0527939700243991,0.051,31559
2011-09-05,0.04799269797306007,0.0478,31772
2011-09-06,0.06612887524092524,0.0672,30611
2011-09-07,0.08064076950573909,0.0782,30773
2011-09-08,0.07553720303934087,0.0757,31191
2011-09-09,0.07556291836146327,0.0756,31223
2011-09-10,0.05699680485788536,0.0569,31454
2011-09-11,0.05420964776005827,0.0537,31541
2011-09-12,0.06936477934208791,0.0691,29548
2011-09-13,0.07214171175004537,0.0729,32902
2011-09-14,0.06982750168350157,0.0678,7425
2011-09-15,0.1971916295805309,0.1827,21122
2011-09-16,0.12913905627143873,0.1266,10787
2011-09-17,0.1799483630180385,0.1684,34698
2011-09-18,0.2512480148388781,0.2454,32617
2011-09-19,0.16606905785495304,0.1578,35589
2011-09-20,0.17316217861974748,0.1732,35472
2011-09-21,0.08536059587427461,0.0854,34806
2011-09-22,0.07240979547900923,0.0722,28799
2011-09-23,0.07719826704819499,0.0763,31103
2011-09-24,0.05704860326894694,0.0564,33650
2011-09-25,0.07315374174614937,0.0745,32712
2011-09-26,0.07512379549938565,0.0675,34973
2011-09-27,0.05727624556443785,0.0541,34663
2011-09-28,0.47676800050692636,0.4762,31563
2011-09-29,0.38666432345080104,0.3841,32178
2011-09-30,0.17772168320036635,0.1732,33971
2011-10-01,0.1493515108128243,0.1493,33525
2011-10-02,0.1330405391394517,0.1316,25077
2011-10-03,0.11931392654423505,0.1194,29950
2011-10-04,0.16768884657550345,0.1646,34662
2011-10-05,0.15853481257451424,0.1594,34387
2011-10-06,0.13393249962558404,0.134,33385
2011-10-07,0.1560539338481267,0.1585,32894
2011-10-08,0.11254642430754389,0.1122,33504
2011-10-09,0.08414634705539831,0.085,29223
2011-10-10,0.09364945518569705,0.08900000000000001,30102
2011-10-11,0.0945939215799831,0.0947,34532
2011-10-12,0.15618933681993302,0.1566,27534
2011-10-13,0.20091455461897906,0.2011,35116
2011-10-14,0.1787572285407138,0.1855,35346
2011-10-15,0.042331796579877304,0.042,24619
2011-10-16,0.04789330487206785,0.0487,34667
2011-10-17,0.039665489497432725,0.0385,34801
2011-10-18,0.03942328568340963,0.0358,32389
2011-10-19,0.10854296795523867,0.1073,31456
2011-10-20,0.133201095466705,0.1341,31037
2011-10-21,0.12643452151573728,0.1264,31140
2011-10-22,0.08372350264145877,0.0843,31422
2011-10-23,0.08778193596570816,0.0878,30796
2011-10-24,0.06873180170575828,0.067,18760
2011-10-25,0.0948047926187309,0.0951,34574
2011-10-26,0.0822283308159242,0.0814,35089
2011-10-27,0.10185676346341085,0.1026,33851
2011-10-28,0.23162035523559646,0.2409,33893
2011-10-29,0.1681627149807634,0.1479,35352
2011-10-30,0.09669969085444197,0.095,34935
2011-10-31,0.08307161192462512,0.0818,34282
2011-11-01,0.1632390412336558,0.1484,29830
2011-11-02,0.42840155902004456,0.42569999999999997,898
2011-11-03,,,0
2011-11-04,,,0
2011-11-05,0.3748030684128451,0.3777,21151
2011-11-06,0.346119721351444,0.3523,28710
2011-11-07,0.2992560529614966,0.3007,32703
2011-11-08,0.3519794106231182,0.3461,33493
2011-11-09,0.1570835337915223,0.1355,24444
2011-11-10,0.14758703927036979,0.146,26534
2011-11-11,0.19823556701031705,0.2012,30458
2011-11-12,0.19343302269451018,0.1962,29831
2011-11-13,0.10698088193048089,0.1093,34810
2011-11-14,0.08022878232574064,0.0786,29195
2011-11-15,0.07796964588061496,0.0726,27759
2011-11-16,0.12333729181123972,0.1208,23056
2011-11-17,0.402916566329823,0.4057,9302
2011-11-18,,,0
2011-11-19,,,0
2011-11-20,,,0
2011-11-21,,,0
2011-11-22,0.32015819222234865,0.3247,34252
2011-11-23,0.2196348301005118,0.2176,35521
2011-11-24,0.3385640376774877,0.3376,28452
2011-11-25,0.3559091341155491,0.3606,33665
2011-11-26,0.3035736242373444,0.3007,33436
2011-11-27,0.04241269661466611,0.0409,30898
2011-11-28,0.05173778333493508,0.0512,31191
2011-11-29,0.10843773486769362,0.1006,30762
2011-11-30,0.19086249755525947,0.1929,30678
2011-12-01,0.1629985674157286,0.1612,32040
2011-12-02,0.10654124261597278,0.1004,33349
2011-12-03,0.10345374663689998,0.1012,34938
2011-12-04,0.1455831027360424,0.1539,35343
2011-12-05,0.21006360199735372,0.2088,35447
2011-12-06,0.1424895036707339,0.1435,35279
2011-12-07,0.21530444736241702,0.2095,35032
2011-12-08,0.08130247218079759,0.0806,34868
2011-12-09,0.09878965646651189,0.0966,34640
2011-12-10,0.05497747538412424,0.0557,34429
2011-12-11,,,0
2011-12-12,,,0
2011-12-13,0.483586636348689,0.4716,18251
2011-12-14,0.2835539442467384,0.2821,6744
2011-12-15,0.11024798677685967,0.1037,30250
2011-12-16,0.04959308463317942,0.0498,33722
2011-12-17,0.14839414019397396,0.1551,34438
2011-12-18,0.1472401537158023,0.1539,33048
2011-12-19,0.20389423616680014,0.2002,9976
2011-12-20,,,0
2011-12-21,,,0
2011-12-22,,,0
2011-12-23,0.04492976526194597,0.0447,25177
2011-12-24,0.04372186979140317,0.0437,19799
2011-12-25,,,0
2011-12-26,0.03377016829667903,0.0337,20143
2011-12-27,0.07609292728989413,0.0792,31770
2011-12-28,0.044895182043461546,0.0451,20984
2011-12-29,0.07713564559734565,0.0778,29221
2011-12-30,0.052095839233200235,0.0506,18362
2011-12-31,0.04760053240210723,0.048,17468
2012-01-01,0.13422713948425152,0.1428,32613
2012-01-02,0.11975459013233904,0.1197,31132
2012-01-03,0.08959899516074085,0.0853,32443
2012-01-04,0.09151905871204394,0.0651,25327
2012-01-05,0.07017862298353361,0.0703,30065
2012-01-06,0.05488278971002913,0.0548,28727
2012-01-07,0.09033790153846077,0.0918,32500
2012-01-08,0.06323993861625252,0.0632,30627
2012-01-09,0.0722406116694393,0.0731,27662
2012-01-10,0.08166335157576955,0.0818,15897
2012-01-11,0.0660598277518788,0.0661,28099
2012-01-12,0.05102237629731494,0.0501,23221
2012-01-13,0.03746894664842676,0.0376,731
2012-01-14,0.12786869032892414,0.1269,31527
2012-01-15,0.19766464439622056,0.1851,32719
2012-01-16,0.23458000786853148,0.2401,33043
2012-01-17,0.14954607481235652,0.1565,32508
2012-01-18,0.23955262841333028,0.2434,33252
2012-01-19,0.17136120449439343,0.1738,33375
2012-01-20,0.1112742836059528,0.109,32524
2012-01-21,0.1025225837199004,0.1028,31474
2012-01-22,0.07514833113679018,0.0758,32627
2012-01-23,0.051010177952092596,0.0493,30851
2012-01-24,0.0664133340038885,0.0664,29826
2012-01-25,0.04325829284245924,0.040999999999999995,21404
2012-01-26,0.05610212727355221,0.0559,22047
2012-01-27,0.06970517956535582,0.0641,28207
2012-01-28,0.07343561324520102,0.07400000000000001,31317
2012-01-29,0.06995167336010964,0.0698,31374
2012-01-30,0.0552151540571055,0.0551,30995
2012-01-31,0.03983132396613537,0.039,22561
2012-02-01,0.046541840152063446,0.0463,22096
2012-02-02,0.04500553087835042,0.0456,27916
2012-02-03,0.07745203477502084,0.081,32092
2012-02-04,0.03958168744740935,0.0379,26146
2012-02-05,0.03161197478045452,0.0311,22205
2012-02-06,0.05170863924050601,0.0505,3160
2012-02-07,0.03933424388029148,0.0407,26431
2012-02-08,0.058791026604539394,0.0382,6653
2012-02-09,0.02963823428227295,0.0295,23254
2012-02-10,0.04518593767287491,0.0448,27115
2012-02-11,0.12227693141353171,0.1155,32295
2012-02-12,0.12010081957370279,0.1193,33310
2012-02-13,0.07684258711425587,0.0764,32113
2012-02-14,0.06716543696611284,0.0676,31959
2012-02-15,0.051781822111227276,0.0519,20822
2012-02-16,0.058205891101379525,0.0587,12103
2012-02-17,0.06301483001924249,0.0603,23385
2012-02-18,0.04507518021054656,0.0451,19283
2012-02-19,0.05911196791669574,0.0576,14213
2012-02-20,,,0
2012-02-21,0.14981200561666233,0.1459,25638
2012-02-22,,,0
2012-02-23,0.24137023117709902,0.2401,23575
2012-02-24,0.13916048758835065,0.14,29287
2012-02-25,0.15494435427776512,0.1442,21565
2012-02-26,0.14755077933504773,0.1466,31822
2012-02-27,0.2121254407483831,0.2128,30573
2012-02-28,0.1457068729516124,0.1439,31122
2012-02-29,0.1381683376033292,0.1378,20687
2012-03-01,0.16890886725259327,0.1704,30607
2012-03-02,0.09392396865910785,0.0937,33694
2012-03-03,,,0
2012-03-04,0.25822411019505387,0.2595,14919
2012-03-05,0.18220771822633597,0.1838,22259
2012-03-06,0.2067270985339252,0.2165,29330
2012-03-07,,,0
2012-03-08,0.24685909825893743,0.2458,26593
2012-03-09,0.25334468099129936,0.2369,15172
2012-03-10,0.20973848604808237,0.2052,31071
2012-03-11,0.2088042066509724,0.2064,16569
2012-03-12,0.2016698503613437,0.2024,33347
2012-03-13,0.13590342701292232,0.1432,33732
2012-03-14,0.039406987774030414,0.0377,28464
2012-03-15,0.055061760355028536,0.0486,33800
2012-03-16,0.04239731693683651,0.0423,28624
2012-03-17,0.037702971403038764,0.0374,26856
2012-03-18,0.030832263903182947,0.0303,28177
2012-03-19,0.042181029915001625,0.0429,18118
2012-03-20,0.031480529513889764,0.0317,23040
2012-03-21,0.0449258152586069,0.0442,26372
2012-03-22,0.10757615126370065,0.1075,31574
2012-03-23,0.15412112628715705,0.157,32727
2012-03-24,0.16985953095953232,0.1672,13986
2012-03-25,,,0
2012-03-26,0.12737878818127568,0.1387,30054
2012-03-27,0.08398782697106885,0.0837,32457
2012-03-28,0.06704105287311132,0.0656,30507
